Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23
34	15.3617	-2.026418	-6.7412	9.094764	2.980581	32.846262	0.880678	-6.583703	-19.962756	13.688085	-3.491648	-7.959073	11.062525	3.99539	31.691062	-2.138302	-3.977897	-17.285903	13.987051	-1.622142	-7.340932	8.98007	2.760433	31.633545	-0.892879	-4.398318	-17.36725	14.52273	-2.380951	-5.357764	7.190629	2.527259	33.484366	2.512607	-6.308528	-17.613649	13.768678	-1.224583	-6.883492	8.112421	2.959194	33.510654	4.200989	-7.219033	-18.324172	13.445514	-0.148987	-5.098904	9.152631	3.131789	32.134789	-0.898971	-4.987273	-17.136688	13.556828	-1.229579	-6.107601	7.966267	2.348651	33.190483	-0.883202	-4.912163	-16.72025	13.727195	-1.54662	-8.262321	9.664105	3.234192	32.337192	-5.822421	-4.329592	-15.585006	13.279241	-1.640775	-7.681072	11.116992	4.372051	31.450691	-4.210746	-5.366619	-16.850976	14.660945	-2.242437	-8.55791	10.373274	3.784245	31.560799	-1.63297	-5.706252	-17.213059	15.205831	-2.28319	-7.005864	7.332251	2.728904	32.610234	2.314482	-6.845517	-20.296243	13.984504	-2.331451	-5.705801	10.60231	4.186156	32.754722	-1.037116	-6.846035	-16.970773	12.138295	-1.643246	-7.854175	10.474904	3.846484	31.903872	-0.748688	-5.989498	-16.911333	13.430419	-2.148628	-6.908797	9.558101	3.764419	32.216434	0.258938	-5.73801	-17.398537	11.934117	-2.510135	-8.252634	10.438986	3.543817	32.306027	-2.62701	-4.622646	-16.192768	13.656489	-2.993122	-7.075402	10.494694	3.876988	32.358257	-3.005541	-5.052191	-16.485451	11.803653	-1.610734	-7.309925	11.794488	4.666509	31.113191	-6.868168	-4.090669	-14.936893	11.394137	-2.852928	-6.390497	13.326545	4.702726	32.054152	-6.04258	-4.06476	-14.806228	13.210646	-0.854734	-5.248941	9.912822	3.084308	32.167689	-0.614773	-6.293472	-17.764523	12.868764	-3.206566	-6.059291	9.305024	3.206312	31.928363	-1.568622	-4.669983	-17.436598	13.37849	-2.322194	-7.81199	9.210556	2.972162	31.851458	-0.242997	-5.578724	-17.037021	12.098552	-2.673704	-7.166207	8.558689	3.968962	33.899063	2.172117	-7.559365	-18.826929	11.975541	-2.49528	-6.225316	12.50956	4.828403	32.910721	-3.044505	-5.788602	-16.419421
35	16.511116	-1.708257	-5.599386	8.724746	2.946792	32.863009	3.422722	-7.470707	-20.780168	14.84253	-3.167763	-6.797676	10.622041	3.906347	31.615418	0.334821	-4.799372	-18.08459	15.046988	-1.36352	-6.15441	8.612188	2.675767	31.579649	1.507144	-5.118605	-18.088828	15.467892	-2.309725	-4.373033	6.810932	2.532758	33.823808	4.924709	-7.158904	-18.287366	14.859281	-1.131362	-5.842166	7.606583	2.974878	33.470711	6.472275	-8.067836	-18.822166	14.612538	-0.166529	-4.344289	8.663952	3.241103	32.526849	1.174118	-5.796187	-17.863872	14.647039	-1.173154	-5.335823	7.468827	2.384633	33.557686	1.344016	-5.646955	-17.456356	15.095996	-1.332225	-7.547225	8.934493	3.082062	32.650693	-3.614001	-5.016911	-16.62953	14.334958	-1.265084	-6.80617	10.596598	4.28617	31.673309	-1.87678	-6.05865	-17.72263	15.608897	-1.86154	-7.505334	10.151257	3.905489	31.636351	0.807113	-6.455474	-18.074842	16.11827	-2.064101	-5.903149	7.105534	2.813775	32.860922	4.695246	-7.666199	-21.077779	15.0778	-2.210033	-4.81904	9.994714	4.187695	32.864674	1.341195	-7.555741	-17.687446	13.382095	-1.639833	-6.944584	9.787966	3.786066	32.166819	1.559144	-6.693649	-17.580926	14.581508	-2.083444	-6.053564	9.099528	3.859798	32.67905	2.530531	-6.586173	-18.24288	13.214433	-2.384119	-7.308956	9.805989	3.528242	32.532001	-0.325553	-5.369882	-17.121944	14.684558	-2.796848	-6.045958	10.17048	3.968848	32.618006	-0.744512	-5.859723	-17.403176	12.944104	-1.42452	-6.364871	11.333991	4.528265	31.055325	-4.771451	-4.668579	-15.59868	12.711974	-2.545341	-5.501338	12.509449	4.415795	32.085849	-3.837255	-4.746688	-15.590984	14.407019	-0.595087	-4.58698	9.142268	2.924502	32.325345	1.608354	-7.022087	-18.431091	13.822873	-3.012587	-5.291871	8.890344	3.214969	32.10836	0.610744	-5.318145	-18.127282	14.455878	-2.053587	-6.821225	8.740547	2.945495	31.893386	2.15444	-6.236915	-17.815433	13.254145	-2.772687	-6.249327	8.238492	4.109566	33.798555	4.226714	-8.295672	-19.339407	13.32398	-2.374684	-5.507986	11.564413	4.628629	33.193031	-0.678273	-6.438824	-17.063361
36	17.51021	-1.473711	-4.52589	8.551098	3.09282	32.890815	5.920649	-8.391789	-21.459322	15.837578	-2.940122	-5.682759	10.372458	4.014278	31.661149	2.82225	-5.66133	-18.835073	15.959704	-1.186159	-5.039015	8.469076	2.756014	31.643177	3.868582	-5.867804	-18.730664	16.311366	-2.305432	-3.493836	6.640526	2.680602	34.205682	7.26275	-8.044094	-18.857985	15.840635	-1.121266	-4.879392	7.321723	3.142459	33.492646	8.641834	-8.950287	-19.184805	15.668545	-0.257334	-3.638659	8.361517	3.475014	32.968605	3.214226	-6.632879	-18.488785	15.604632	-1.190799	-4.593258	7.187689	2.587197	33.930362	3.512197	-6.427872	-18.080073	16.29572	-1.204924	-6.824741	8.433054	3.107883	32.955724	-1.388196	-5.698994	-17.591818	15.271174	-1.000911	-6.020436	10.285007	4.351097	32.002373	0.465258	-6.754826	-18.460743	16.413459	-1.608451	-6.553517	10.147901	4.220377	31.743157	3.210506	-7.22484	-18.796534	16.895808	-1.929029	-4.884675	7.093643	3.036124	33.104604	6.994234	-8.493797	-21.688043	16.053456	-2.159997	-3.986628	9.569598	4.318394	32.981138	3.700986	-8.253474	-18.318424	14.516077	-1.716658	-6.106051	9.261327	3.871038	32.508683	3.857332	-7.470192	-18.168669	15.623307	-2.080957	-5.225965	8.845396	4.091043	33.148801	4.753714	-7.494761	-18.977592	14.372738	-2.33685	-6.376172	9.356065	3.673206	32.825159	1.977979	-6.157486	-17.976705	15.590863	-2.69035	-5.026893	10.029934	4.228385	32.903092	1.52936	-6.686764	-18.250344	13.997884	-1.343138	-5.525781	11.029507	4.56116	31.181362	-2.620223	-5.253428	-16.251765	13.953985	-2.327515	-4.672796	11.80279	4.258929	32.24757	-1.560151	-5.413313	-16.379586	15.48997	-0.442134	-4.017895	8.545051	2.893052	32.550991	3.799185	-7.761172	-18.957077	14.691033	-2.934243	-4.622151	8.653671	3.37277	32.37014	2.754955	-5.967975	-18.693427	15.412524	-1.894049	-5.905448	8.466367	3.093553	32.021554	4.51233	-6.92663	-18.499319	14.281144	-2.927292	-5.43358	8.154184	4.382372	33.740016	6.205332	-9.046073	-19.754876	14.566577	-2.346841	-4.846999	10.796078	4.572779	33.524635	1.693352	-7.095685	-17.636063
37	18.332674	-1.354016	-3.579893	8.618256	3.452504	32.926257	8.316632	-9.345795	-21.939241	16.697476	-2.805681	-4.641779	10.294789	4.294888	31.806125	5.287651	-6.573209	-19.513027	16.70988	-1.114329	-4.042434	8.573779	3.028189	31.811157	6.140119	-6.660825	-19.241619	17.029823	-2.388089	-2.767922	6.721315	3.013257	34.587004	9.46148	-8.968114	-19.269444	16.715622	-1.186291	-4.016406	7.24649	3.448477	33.562739	10.674894	-9.852125	-19.412861	16.582355	-0.424383	-2.992186	8.300016	3.861443	33.411227	5.181736	-7.504205	-18.959401	16.416133	-1.289889	-3.909201	7.148932	2.972207	34.283943	5.577792	-7.262625	-18.556561	17.282948	-1.170421	-6.096684	8.223796	3.35397	33.218804	0.813108	-6.385121	-18.432041	16.105137	-0.845305	-5.333045	10.157334	4.562582	32.404489	2.776276	-7.472687	-19.063628	17.094737	-1.475089	-5.716562	10.344952	4.703259	31.842425	5.533004	-8.022587	-19.357822	17.521953	-1.901584	-3.994158	7.337011	3.429198	33.318825	9.152735	-9.329	-22.066756	16.889185	-2.198929	-3.258236	9.378974	4.603521	33.096389	5.987385	-8.94964	-18.820445	15.503515	-1.882068	-5.361682	8.955085	4.127008	32.895707	6.095213	-8.337481	-18.624851	16.534429	-2.138862	-4.449561	8.823666	4.469075	33.579803	6.887602	-8.465021	-19.557234	15.413867	-2.352399	-5.473688	9.086059	3.952627	33.141327	4.246533	-6.99188	-18.725437	16.3483	-2.687187	-4.056481	10.113069	4.679209	33.186983	3.775062	-7.543727	-18.976335	14.967104	-1.348955	-4.779825	10.87642	4.750303	31.440143	-0.459699	-5.86639	-16.885138	15.096177	-2.231071	-3.950747	11.238315	4.264031	32.542828	0.753378	-6.087027	-17.129179	16.466135	-0.384777	-3.527768	8.11492	2.981673	32.81123	5.930215	-8.519678	-19.341826	15.459366	-2.982252	-4.072921	8.627662	3.702031	32.701464	4.823794	-6.639375	-19.106687	16.260396	-1.837172	-5.085785	8.375916	3.393628	32.206844	6.790858	-7.64847	-19.061575	15.152075	-3.144112	-4.764407	8.343871	4.809751	33.727353	8.067659	-9.822025	-20.046913	15.69789	-2.400713	-4.249845	10.213131	4.654179	33.870497	4.019242	-7.776943	-18.11535
38	18.984642	-1.356873	-2.796729	8.928529	4.022091	32.965683	10.566565	-10.322199	-22.199941	17.395753	-2.789441	-3.728409	10.439953	4.781713	32.044031	7.673356	-7.555311	-20.052944	17.298557	-1.162269	-3.201448	8.918618	3.504098	32.055488	8.277687	-7.50356	-19.588343	17.618485	-2.555487	-2.206366	7.057003	3.538957	34.916683	11.4746	-9.915953	-19.504777	17.445738	-1.34123	-3.302616	7.450236	3.932069	33.675542	12.484644	-10.749106	-19.471785	17.34523	-0.659319	-2.412425	8.490647	4.403935	33.802501	7.048557	-8.40609	-19.254873	17.083703	-1.465414	-3.303844	7.356481	3.53357	34.58951	7.507953	-8.143074	-18.868196	18.072343	-1.20764	-5.370949	8.296557	3.801624	33.421956	2.957581	-7.084031	-19.143589	16.807865	-0.827065	-4.779826	10.259216	4.968814	32.859855	5.006152	-8.230597	-19.479054	17.622276	-1.487779	-5.039308	10.799941	5.387171	31.898128	7.70321	-8.857341	-19.69845	18.00697	-1.979471	-3.245891	7.832554	3.996147	33.487173	11.133813	-10.163784	-22.208677	17.587686	-2.321493	-2.656364	9.435654	5.040687	33.19836	8.148597	-9.654915	-19.177416	16.332659	-2.124412	-4.719859	8.892231	4.549524	33.285283	8.226937	-9.286606	-18.931098	17.308533	-2.247437	-3.739706	9.037319	4.99067	33.932413	8.901345	-9.475043	-19.963075	16.297899	-2.440094	-4.638065	9.057366	4.395003	33.448616	6.431455	-7.891828	-19.302885	16.969657	-2.770295	-3.155662	10.405861	5.29498	33.440451	5.961033	-8.428917	-19.56537	15.815877	-1.452307	-4.147928	10.930563	5.131752	31.805609	1.667924	-6.533305	-17.464014	16.122894	-2.260026	-3.346042	10.842972	4.438505	32.926269	3.057673	-6.788038	-17.792823	17.301595	-0.445707	-3.134036	7.905816	3.229165	33.090684	7.949005	-9.313103	-19.538597	16.132153	-3.133044	-3.636074	8.794754	4.182005	33.072089	6.794877	-7.342194	-19.378245	16.967082	-1.908186	-4.409936	8.530799	3.879255	32.430123	8.914983	-8.406552	-19.434326	15.877007	-3.409639	-4.238188	8.781125	5.378672	33.743514	9.801665	-10.619493	-20.222306	16.673247	-2.55146	-3.746693	9.893964	4.915848	34.19824	6.226592	-8.501228	-18.445596
39	19.464021	-1.48574	-2.20372	9.496712	4.807544	33.00143	12.61863	-11.305172	-22.229884	17.962173	-2.865325	-2.938886	10.781287	5.42828	32.315464	9.942692	-8.589019	-20.437531	17.698816	-1.358469	-2.570651	9.54038	4.233214	32.352365	10.206992	-8.399531	-19.722423	18.066878	-2.797942	-1.811625	7.670376	4.264896	35.14293	13.245141	-10.860773	-19.561488	18.03194	-1.57136	-2.739324	7.928031	4.582501	33.803963	14.044574	-11.603438	-19.39044	17.943118	-0.958162	-1.915011	8.952425	5.111137	34.09838	8.781412	-9.326712	-19.361017	17.581026	-1.71909	-2.802857	7.86424	4.295573	34.802888	9.242197	-9.056205	-18.978158	18.618248	-1.314328	-4.659247	8.736255	4.492721	33.528267	4.995124	-7.805476	-19.675768	17.382385	-0.929335	-4.351006	10.576875	5.559571	33.318984	7.121863	-9.024616	-19.708195	18.00838	-1.622559	-4.513578	11.500993	6.244732	31.891164	9.689968	-9.716234	-19.840392	18.354609	-2.15493	-2.648551	8.590722	4.74563	33.592288	12.891637	-10.98153	-22.120404	18.145788	-2.518652	-2.194162	9.763436	5.633749	33.272518	10.125804	-10.371675	-19.379625	16.98601	-2.432117	-4.193338	9.105831	5.142427	33.638227	10.201614	-10.295302	-19.076971	17.919119	-2.403091	-3.119726	9.53367	5.678296	34.155572	10.738906	-10.488419	-20.161089	17.026554	-2.589612	-3.889666	9.265265	4.987616	33.717729	8.50353	-8.850512	-19.697182	17.423421	-2.945197	-2.366022	10.968503	6.102253	33.616999	8.034996	-9.341245	-19.956372	16.539188	-1.633271	-3.621296	11.19294	5.683456	32.209074	3.728228	-7.257118	-17.957211	16.995874	-2.426031	-2.874094	10.682925	4.815374	33.342487	5.300624	-7.533607	-18.306398	18.002228	-0.612429	-2.831308	7.910409	3.631343	33.372958	9.828632	-10.140249	-19.563872	16.674695	-3.394083	-3.341478	9.207167	4.844966	33.459936	8.60627	-8.087264	-19.476059	17.536488	-2.089645	-3.876443	8.93016	4.534201	32.656026	10.8454	-9.186552	-19.614625	16.415863	-3.714398	-3.875328	9.532939	6.126701	33.759813	11.344992	-11.4257	-20.254539	17.489677	-2.783101	-3.338088	9.846938	5.350328	34.476959	8.268895	-9.263821	-18.620501
40	19.760895	-1.735016	-1.81594	10.353077	5.82107	33.017499	14.40866	-12.265807	-22.034547	18.366762	-3.036575	-2.303201	11.382952	6.255502	32.558824	12.001278	-9.656321	-20.599208	17.938975	-1.672559	-2.120836	10.404639	5.183292	32.650129	11.912688	-9.320292	-19.677541	18.361452	-3.097754	-1.57775	8.603065	5.196091	35.214513	14.703205	-11.763306	-19.45751	18.451837	-1.867889	-2.336632	8.720115	5.415506	33.914923	15.294176	-12.364592	-19.194728	18.35984	-1.313395	-1.515645	9.717707	5.993604	34.25882	10.335406	-10.240974	-19.275836	17.928337	-2.025291	-2.393297	8.643208	5.224178	34.909049	10.77619	-9.969061	-18.926664	18.965937	-1.458203	-3.963129	9.4997	5.379786	33.529936	6.914435	-8.546571	-20.041318	17.810798	-1.145122	-4.046641	11.139028	6.346515	33.724023	9.068684	-9.83915	-19.734852	18.244086	-1.862929	-4.144103	12.479621	7.270862	31.800789	11.433229	-10.575291	-19.799352	18.562254	-2.415432	-2.208247	9.635722	5.690502	33.614763	14.369872	-11.753072	-21.821814	18.551581	-2.777315	-1.875595	10.399191	6.393144	33.300689	11.851094	-11.08875	-19.427149	17.440981	-2.789114	-3.791047	9.643471	5.919155	33.909488	11.957851	-11.324419	-19.061879	18.389033	-2.58595	-2.583872	10.282235	6.505815	34.241606	12.393573	-11.456499	-20.193322	17.577543	-2.797978	-3.253842	9.745076	5.745066	33.912835	10.415264	-9.856706	-19.882815	17.734863	-3.180811	-1.68602	11.77049	7.058496	33.697144	9.985571	-10.2589	-20.163282	17.111448	-1.881386	-3.206969	11.70047	6.409108	32.589645	5.676617	-8.035952	-18.325154	17.721123	-2.69349	-2.507741	10.758983	5.367517	33.724401	7.448527	-8.317053	-18.659509	18.553121	-0.884493	-2.629587	8.158914	4.207529	33.643457	11.515902	-10.990035	-19.425849	17.0947	-3.730175	-3.163488	9.839427	5.662475	33.828217	10.244396	-8.858858	-19.436189	17.948274	-2.368139	-3.482512	9.620318	5.371657	32.840539	12.509434	-9.96747	-19.592495	16.793174	-4.025723	-3.621162	10.564142	7.030344	33.736204	12.698378	-12.212347	-20.17752	18.11909	-3.090217	-3.037001	10.123231	5.977875	34.675959	10.075947	-10.048431	-18.629187
41	19.897732	-2.065665	-1.595258	11.47745	7.025361	32.998897	15.925313	-13.166119	-21.685534	18.632307	-3.268216	-1.790428	12.22803	7.226494	32.72354	13.81688	-10.712482	-20.568789	17.988036	-2.095005	-1.864238	11.585246	6.390928	32.880824	13.287808	-10.219052	-19.453187	18.519112	-3.418391	-1.457125	9.839613	6.291972	35.120218	15.843683	-12.588699	-19.261449	18.692965	-2.207969	-2.077351	9.848547	6.436127	33.969677	16.193904	-12.987774	-18.93499	18.616313	-1.697777	-1.200877	10.767212	7.02505	34.274431	11.695139	-11.115324	-19.052077	18.086599	-2.370383	-2.086148	9.775391	6.347468	34.855201	12.022533	-10.83166	-18.724347	19.114195	-1.612223	-3.275926	10.622446	6.463989	33.386145	8.678626	-9.302126	-20.218209	18.085461	-1.449622	-3.846898	11.969262	7.323195	34.011925	10.792288	-10.641939	-19.57628	18.327672	-2.173544	-3.913361	13.756425	8.447013	31.614629	12.883031	-11.396614	-19.630896	18.649096	-2.729456	-1.895884	10.940263	6.803154	33.553382	15.568854	-12.449615	-21.386436	18.818628	-3.069215	-1.666887	11.323008	7.298748	33.270741	13.307504	-11.782293	-19.361689	17.717355	-3.164808	-3.48941	10.491161	6.859511	34.074223	13.477177	-12.321211	-18.933842	18.683206	-2.779266	-2.148005	11.358703	7.500029	34.133136	13.78169	-12.301308	-20.062813	17.941354	-3.052061	-2.737816	10.521679	6.672595	33.998293	12.123338	-10.878213	-19.867033	17.891764	-3.45825	-1.131938	12.842144	8.159727	33.651398	11.774122	-11.150261	-20.177433	17.515078	-2.175843	-2.897061	12.481842	7.300128	32.882847	7.466338	-8.850217	-18.547982	18.243545	-3.054419	-2.254738	11.171282	6.134509	33.994791	9.423345	-9.12977	-18.80113	18.947678	-1.246583	-2.525194	8.67511	4.965636	33.880433	12.959534	-11.832337	-19.163509	17.370463	-4.118292	-3.090262	10.730068	6.645466	34.123718	11.649494	-9.632563	-19.269981	18.190172	-2.711268	-3.197263	10.636371	6.394734	32.937063	13.848019	-10.715582	-19.396996	16.995067	-4.310145	-3.43921	11.910572	8.104204	33.629432	13.817019	-12.940861	-20.014244	18.546957	-3.457744	-2.848183	10.756279	6.808064	34.778949	11.591058	-10.817344	-18.496787
42	19.850413	-2.449303	-1.535574	12.930652	8.426437	32.916029	17.077307	-13.934412	-21.239257	18.743336	-3.539917	-1.400085	13.367812	8.347766	32.760322	15.288928	-11.695384	-20.359495	17.892936	-2.560688	-1.723717	13.034942	7.778608	33.005489	14.361415	-11.047332	-19.141735	18.518994	-3.716186	-1.416442	11.451593	7.550447	34.811401	16.578025	-13.281549	-19.034104	18.768146	-2.556805	-1.916258	11.292553	7.624905	33.938535	16.755539	-13.456787	-18.67064	18.686905	-2.080661	-0.965263	12.168292	8.21819	34.097199	12.784527	-11.895596	-18.730133	18.09499	-2.721791	-1.846315	11.201098	7.61433	34.65997	13.011026	-11.608895	-18.460048	19.082583	-1.742706	-2.578553	12.099868	7.723782	33.061975	10.264119	-10.05634	-20.214142	18.218324	-1.802447	-3.71182	13.064945	8.456917	34.139624	12.26209	-11.396109	-19.292948	18.272409	-2.509314	-3.779634	15.317309	9.742457	31.33495	14.026772	-12.144937	-19.421499	18.592404	-3.076096	-1.71045	12.55302	8.09902	33.386922	16.409315	-13.013408	-20.868415	18.91876	-3.367981	-1.554351	12.597903	8.371136	33.151066	14.402843	-12.406753	-19.209368	17.7891	-3.526689	-3.280365	11.722738	7.988336	34.079028	14.673001	-13.213766	-18.735965	18.834146	-2.956755	-1.773602	12.711018	8.62098	33.854533	14.924408	-12.999051	-19.853056	18.131783	-3.328875	-2.323919	11.588695	7.754465	33.9552	13.6073	-11.86789	-19.702325	17.900162	-3.748718	-0.696231	14.184114	9.388233	33.476296	13.372288	-11.979739	-20.038854	17.756187	-2.487345	-2.661141	13.535746	8.329337	33.04189	9.066149	-9.669471	-18.641415	18.591447	-3.458358	-2.07657	11.88477	7.06871	34.138898	11.213264	-9.941571	-18.789513	19.198289	-1.665352	-2.491074	9.455902	5.890968	34.059269	14.134497	-12.626703	-18.842318	17.498402	-4.51924	-3.080416	11.8959	7.783361	34.286773	12.781884	-10.370513	-19.013924	18.27179	-3.077837	-2.975224	11.970412	7.584733	32.922592	14.851524	-11.396449	-19.097334	17.027876	-4.535788	-3.276916	13.571518	9.342051	33.408958	14.676414	-13.578272	-19.810549	18.788381	-3.855033	-2.752066	11.735635	7.824672	34.786967	12.800566	-11.524253	-18.287167
43	19.657482	-2.836013	-1.565199	14.660698	9.959036	32.753935	17.897148	-14.546476	-20.790535	18.716134	-3.823052	-1.103304	14.78931	9.596998	32.663916	16.393519	-12.550936	-20.048365	17.639312	-3.021088	-1.668316	14.811125	9.335401	32.962127	15.054415	-11.7369	-18.80707	18.395527	-3.957536	-1.39284	13.372833	8.914514	34.325588	16.97063	-13.845262	-18.841286	18.655198	-2.87522	-1.819597	13.097304	8.995899	33.772872	16.931491	-13.737862	-18.454556	18.609144	-2.430964	-0.766822	13.864035	9.531236	33.75027	13.623685	-12.565781	-18.395591	17.93621	-3.051161	-1.663291	12.973033	9.032198	34.295017	13.677135	-12.237582	-18.200041	18.89491	-1.820648	-1.847175	13.902685	9.126984	32.534085	11.658626	-10.787766	-20.058768	18.187138	-2.168266	-3.611537	14.487669	9.745916	34.037939	13.385723	-12.049339	-18.943692	18.05866	-2.829469	-3.713108	17.20673	11.157998	30.943249	14.787214	-12.769118	-19.258432	18.416725	-3.423508	-1.603495	14.414702	9.528529	33.134132	16.940463	-13.43864	-20.353369	18.882714	-3.64235	-1.486991	14.161887	9.572117	32.942946	15.17799	-12.938229	-19.032187	17.700339	-3.848567	-3.118904	13.274271	9.263901	33.93052	15.574323	-13.973925	-18.543275	18.814545	-3.08525	-1.435047	14.394489	9.880494	33.370477	15.746492	-13.489347	-19.618732	18.123613	-3.603896	-2.004755	13.0089	9.007085	33.74107	14.787929	-12.75927	-19.436071	17.778026	-4.024748	-0.355064	15.776263	10.723634	33.188732	14.759296	-12.721556	-19.814114	17.809914	-2.788321	-2.478283	14.922912	9.503652	33.005313	10.398151	-10.461541	-18.614748	18.735585	-3.871489	-1.96507	12.974796	8.188402	34.121584	12.736363	-10.716122	-18.650968	19.286544	-2.10992	-2.502135	10.560453	7.005016	34.135528	14.950694	-13.310649	-18.527745	17.488287	-4.893159	-3.083899	13.333452	9.052639	34.274745	13.626848	-11.036959	-18.71628	18.167533	-3.431358	-2.784848	13.678207	8.958186	32.7596	15.447315	-11.958499	-18.755558	16.907937	-4.683718	-3.088957	15.51934	10.72468	33.062279	15.269712	-14.107878	-19.609431	18.820411	-4.241259	-2.722988	13.127387	9.048953	34.671412	13.629893	-12.103355	-18.065579
