hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	7.258546	-12.489088	-31.366724	25.610250	27.724030	58.081810	-5.796637	-15.916079	-4.007195	6.760111	-12.802993	-30.103518	25.143307	23.753658	58.562803	-5.288179	-15.174652	-3.174602	6.112811	-10.844348	-31.165731	24.413338	25.143234	56.716184	-6.341524	-15.864364	-5.339497	3.945860	-8.735439	-27.950167	24.873003	26.156273	54.555383	-5.115140	-14.391887	-5.329311	4.817886	-9.956009	-30.031934	25.630215	25.411022	57.119023	-5.683553	-15.106221	-5.030798	5.582493	-10.486612	-31.070032	25.261458	25.905501	56.624162	-5.093877	-15.021793	-5.098085	4.761432	-7.449048	-32.148222	25.758477	24.867784	57.248686	-5.352401	-15.410454	-5.356684	7.856533	-10.197504	-30.238483	24.687152	27.175985	57.783382	-5.018235	-15.441800	-4.867441	5.275842	-10.807006	-30.994738	24.955308	23.800286	57.493515	-5.021357	-14.477206	-6.491207	6.547669	-9.722231	-30.888497	25.207602	21.500330	60.308222	-5.164259	-15.626171	-4.128483	5.764452	-9.760630	-29.715747	25.000168	24.215480	56.880575	-4.866915	-15.720792	-5.695796	4.277613	-11.791878	-31.648339	27.120120	23.849868	58.606727	-6.809789	-16.089794	-4.499273	4.984125	-10.274903	-30.496253	25.475388	24.561995	57.281811	-5.667139	-15.338963	-6.389122	4.376583	-10.359773	-30.320731	24.856969	25.252027	55.199645	-5.055143	-15.440169	-5.595622	5.016540	-8.497690	-31.860879	25.926350	24.576038	57.182479	-5.758338	-15.816590	-3.705322	5.423297	-9.019913	-30.991588	26.044395	24.429415	56.222358	-6.120514	-15.806116	-3.363468	6.029013	-8.446419	-29.988403	24.943276	24.682389	56.308156	-5.252457	-15.331113	-4.459850	4.588173	-8.303516	-30.449514	28.147719	25.111909	58.057861	-4.828444	-14.936524	-5.286669	2.974467	-9.528614	-29.674860	27.764401	25.274509	54.254685	-5.962542	-15.264916	-5.537464	4.255766	-9.908578	-30.372619	25.553522	25.174989	57.437282	-4.502455	-14.301550	-5.706370	4.265989	-8.151784	-33.183394	26.450920	24.206608	55.252556	-4.874508	-15.372799	-5.233172	4.816072	-9.542516	-31.642796	24.518996	24.133517	58.150564	-4.534402	-14.552657	-6.294464	5.630133	-13.357579	-32.991190	26.499479	26.171798	57.887737	-6.291573	-15.992207	-2.562437
	6.941937	-13.384914	-31.165812	24.528200	29.357527	54.086936	-6.003054	-15.956473	-3.990559	6.740680	-13.823670	-29.978382	24.128456	25.672011	54.681138	-5.551012	-15.170725	-3.100806	6.172576	-11.746895	-30.702396	23.225697	27.570284	52.810247	-6.613606	-15.933389	-5.194822	3.811756	-9.664139	-27.742915	23.886846	27.984442	50.992579	-5.386122	-14.575360	-5.214356	4.853419	-11.013731	-29.870259	24.527257	27.542483	53.266752	-5.872665	-15.073635	-4.881173	5.743941	-11.598627	-30.757854	24.066912	28.317080	52.824381	-5.250966	-15.020717	-4.966562	4.968107	-8.442505	-31.887514	24.503702	27.250062	53.416124	-5.596451	-15.486021	-5.235954	7.778755	-11.142502	-30.118075	23.811612	29.338622	54.093731	-5.150395	-15.481324	-4.748660	5.138077	-11.608058	-30.797679	23.948405	25.652066	53.834012	-5.115468	-14.258952	-6.451505	6.242711	-10.442510	-30.639482	24.886898	23.442920	56.331231	-5.202315	-15.697266	-4.065972	5.938619	-10.762628	-29.413571	23.987107	26.668977	52.897821	-5.170565	-15.876967	-5.618760	4.503887	-13.036879	-31.584448	26.407496	26.344604	54.954968	-7.001392	-16.357645	-4.583104	5.054998	-11.242318	-30.293498	24.613874	26.768767	53.757748	-5.797069	-15.331875	-6.420836	4.309225	-11.174911	-30.151143	23.701583	26.866771	51.544309	-5.297367	-15.460700	-5.484909	5.063195	-9.661313	-31.704208	24.861822	26.830192	53.403924	-5.887744	-15.699576	-3.609444	5.559178	-10.101442	-30.762475	25.046552	26.893389	52.523605	-6.204973	-15.879973	-3.378437	6.114617	-9.647182	-29.681868	23.786750	27.199632	52.487370	-5.383875	-15.446238	-4.315718	4.518055	-9.200600	-30.326319	27.178534	27.436858	54.233996	-4.975566	-14.934424	-5.174698	3.150371	-10.749149	-29.726124	26.423862	27.848670	50.760071	-6.013396	-15.127911	-5.447141	4.185299	-10.807978	-30.241498	24.518820	27.170052	53.868787	-4.601522	-14.227714	-5.703727	4.396707	-9.204344	-32.945298	25.356899	26.492580	51.402809	-4.960774	-15.374742	-5.144436	4.741503	-10.476927	-31.470363	23.689127	26.013136	54.378674	-4.809047	-14.727019	-6.105954	5.677777	-14.484918	-32.705923	25.394870	28.535566	53.879430	-6.411557	-15.927568	-2.453241
	6.602464	-14.279224	-30.764194	23.349602	30.998337	49.822158	-6.257970	-16.084986	-3.892102	6.722812	-14.914828	-29.597713	23.048222	27.718588	50.468538	-5.858482	-15.278344	-2.943503	6.196063	-12.595519	-30.055832	21.949731	30.013984	48.674046	-6.919865	-16.082827	-4.946606	3.729485	-10.631973	-27.367040	22.810490	29.957445	47.187772	-5.692651	-14.853437	-4.996530	4.920276	-12.142699	-29.480643	23.342425	29.795881	49.100902	-6.090945	-15.172981	-4.631313	5.887221	-12.747682	-30.245377	22.776818	30.769408	48.758003	-5.465847	-15.105958	-4.745364	5.218370	-9.532021	-31.400828	23.146228	29.755205	49.319645	-5.879326	-15.650130	-5.024538	7.678191	-12.131317	-29.766000	22.807079	31.566846	50.075289	-5.342230	-15.577502	-4.560409	5.039506	-12.556707	-30.337088	22.860470	27.704055	49.832222	-5.228799	-14.127907	-6.314084	6.059643	-11.355364	-30.157792	24.292649	25.663322	52.072493	-5.234618	-15.751927	-3.931741	6.139774	-11.865490	-28.892663	22.843016	29.297984	48.619479	-5.501942	-16.088405	-5.416483	4.788882	-14.348277	-31.294882	25.550312	28.967038	51.041870	-7.206221	-16.669632	-4.577913	5.130296	-12.266176	-29.900977	23.633927	29.065610	49.980104	-5.938698	-15.374572	-6.344651	4.307341	-12.089508	-29.811858	22.419733	28.576530	47.654469	-5.537998	-15.502914	-5.298510	5.176205	-10.989347	-31.285643	23.661073	29.295087	49.291232	-6.051655	-15.672996	-3.419813	5.705889	-11.280509	-30.264776	23.883744	29.518405	48.486608	-6.334293	-16.040154	-3.285830	6.184250	-10.921332	-29.131111	22.494232	29.766257	48.373472	-5.556060	-15.601567	-4.092273	4.497330	-10.235616	-29.963331	26.022420	29.910614	50.138350	-5.165388	-14.991139	-4.966477	3.383911	-12.155202	-29.501075	24.888137	30.564684	46.953625	-6.097607	-15.052455	-5.245447	4.145844	-11.867633	-29.843887	23.412118	29.346501	49.954044	-4.741708	-14.296310	-5.587242	4.641251	-10.410775	-32.450100	24.009389	28.935527	47.300774	-5.047457	-15.427915	-4.954282	4.769140	-11.569133	-31.056643	22.721517	28.118534	50.287431	-5.113563	-14.981988	-5.813590	5.705818	-15.655803	-32.169467	24.135347	30.922791	49.566293	-6.575245	-15.938631	-2.257337
	6.274937	-15.163559	-30.144040	22.016335	32.641967	45.295003	-6.527470	-16.278835	-3.696091	6.709332	-16.044764	-28.968732	21.857539	29.870657	45.963693	-6.179445	-15.474878	-2.702630	6.175643	-13.356955	-29.217681	20.536394	32.420657	44.320714	-7.248840	-16.321825	-4.581423	3.717314	-11.627235	-26.808959	21.575497	32.072802	43.137564	-6.022188	-15.218451	-4.656660	5.022543	-13.302239	-28.880625	22.026947	32.125422	44.673932	-6.319968	-15.385904	-4.282727	6.008512	-13.898275	-29.509858	21.335363	33.217015	44.421044	-5.726171	-15.272833	-4.417771	5.508371	-10.706594	-30.670262	21.646110	32.366712	44.941594	-6.189034	-15.904488	-4.701542	7.569430	-13.143603	-29.213990	21.655162	33.832454	45.809505	-5.563035	-15.719050	-4.315110	4.987537	-13.640465	-29.637669	21.668848	29.946055	45.521941	-5.346860	-14.094190	-6.087839	6.006316	-12.443562	-29.470519	23.392570	28.110516	47.596489	-5.248057	-15.779868	-3.731637	6.362647	-13.049330	-28.137844	21.484732	32.052157	44.055445	-5.836158	-16.327336	-5.072492	5.129178	-15.679962	-30.764274	24.455342	31.642550	46.886713	-7.401586	-16.977798	-4.470815	5.214672	-13.316218	-29.322502	22.462964	31.402777	45.956538	-6.066807	-15.449568	-6.148882	4.386171	-13.108452	-29.270885	20.960715	30.380854	43.496877	-5.751532	-15.547553	-5.029476	5.344804	-12.438623	-30.624100	22.302821	31.919260	44.887411	-6.233609	-15.729560	-3.139985	5.849532	-12.509644	-29.561899	22.543570	32.214302	44.205760	-6.485603	-16.251685	-3.098393	6.235426	-12.219527	-28.379393	21.039301	32.307257	44.035031	-5.758072	-15.784877	-3.798451	4.539176	-11.415872	-29.324802	24.613921	32.509882	45.756196	-5.388487	-15.117042	-4.648639	3.655331	-13.692925	-29.030424	23.158816	33.327938	42.879947	-6.211075	-15.047130	-4.941072	4.135367	-13.030210	-29.242394	22.199516	31.630419	45.785911	-4.904105	-14.455478	-5.379100	4.985907	-11.744904	-31.722044	22.405203	31.470395	42.997651	-5.131105	-15.518978	-4.662352	4.882321	-12.770990	-30.449520	21.584330	30.377548	45.966159	-5.411924	-15.274457	-5.439309	5.721846	-16.835825	-31.414185	22.705223	33.279389	45.008968	-6.760007	-16.010854	-1.982707
	5.989938	-16.038409	-29.355019	20.518361	34.269007	40.609127	-6.769315	-16.487050	-3.423633	6.704910	-17.175380	-28.098220	20.494082	32.077424	41.226605	-6.474653	-15.728637	-2.387277	6.123772	-14.034341	-28.234100	18.982533	34.750774	39.835745	-7.582030	-16.639878	-4.125881	3.768389	-12.629281	-26.112974	20.165554	34.261341	38.927259	-6.347402	-15.636668	-4.217712	5.162011	-14.450633	-28.084887	20.523775	34.459781	40.055712	-6.539432	-15.679467	-3.846397	6.113316	-15.016984	-28.594581	19.731077	35.608953	39.902290	-5.998492	-15.490454	-4.006237	5.815886	-11.922749	-29.750346	20.003334	35.013499	40.361618	-6.499227	-16.217112	-4.282375	7.461342	-14.163646	-28.426127	20.290083	36.102354	41.310233	-5.788830	-15.913183	-4.009672	4.984499	-14.830774	-28.728486	20.344964	32.342320	40.955923	-5.453087	-14.168821	-5.783494	6.080014	-13.677048	-28.599257	22.168053	30.710278	42.977847	-5.229299	-15.778917	-3.476093	6.590227	-14.254058	-27.210413	19.910467	34.816607	39.317821	-6.146424	-16.571393	-4.622781	5.502990	-16.977824	-30.050251	23.108517	34.261927	42.594551	-7.560972	-17.235175	-4.285974	5.310783	-14.356761	-28.616944	21.095619	33.711232	41.776133	-6.164422	-15.534698	-5.866965	4.532366	-14.202622	-28.551365	19.327126	32.235414	39.127009	-5.909219	-15.584387	-4.691594	5.549672	-13.954759	-29.745608	20.762576	34.624482	40.255541	-6.413942	-15.858957	-2.783658	5.975648	-13.751734	-28.647354	20.959473	34.891169	39.711961	-6.640756	-16.498913	-2.808376	6.269859	-13.498641	-27.463970	19.409404	34.757306	39.544637	-5.974039	-15.995152	-3.446908	4.630875	-12.686516	-28.460802	22.959031	35.142292	41.171683	-5.623014	-15.304981	-4.246128	3.939610	-15.290858	-28.347397	21.244123	36.034686	38.590609	-6.348415	-15.123552	-4.550856	4.159828	-14.266175	-28.429782	20.807329	33.958924	41.388749	-5.067280	-14.682351	-5.080312	5.407648	-13.163882	-30.790348	20.554152	34.012660	38.553434	-5.207891	-15.635629	-4.278850	5.086869	-14.066394	-29.637492	20.202424	32.744170	41.442800	-5.664854	-15.580843	-4.978910	5.738261	-17.992296	-30.469066	21.083505	35.545014	40.284189	-6.941110	-16.122087	-1.649198
	5.789903	-16.902057	-28.383584	18.797977	35.832517	35.834399	-6.938216	-16.666940	-3.085061	6.715722	-18.266640	-27.036902	18.929220	34.260380	36.376790	-6.709540	-16.002501	-2.028256	6.052088	-14.620643	-27.120704	17.274774	36.959047	35.285464	-7.904331	-17.046093	-3.599145	3.895956	-13.616793	-25.272386	18.510418	36.450760	34.601396	-6.639606	-16.091824	-3.681113	5.340328	-15.544909	-27.088322	18.767887	36.699303	35.319023	-6.723460	-16.017268	-3.335007	6.200792	-16.057366	-27.481683	17.907569	37.861895	35.241996	-6.255184	-15.753278	-3.517111	6.117167	-13.137242	-28.662940	18.199612	37.607035	35.647111	-6.778612	-16.565731	-3.779513	7.358093	-15.165928	-27.422542	18.696902	38.314979	36.666944	-5.996039	-16.152984	-3.662823	5.031764	-16.090028	-27.624823	18.843091	34.837121	36.192578	-5.532504	-14.372469	-5.406713	6.276458	-15.022015	-27.546395	20.586584	33.368906	38.296462	-5.168604	-15.751561	-3.179453	6.805663	-15.414953	-26.112378	18.067980	37.460351	34.475675	-6.398473	-16.826752	-4.081636	5.901032	-18.179176	-29.142895	21.432205	36.681831	38.230444	-7.648702	-17.390869	-4.031201	5.424690	-15.356182	-27.782715	19.472686	35.912264	37.474423	-6.214629	-15.627556	-5.513881	4.740620	-15.352383	-27.651627	17.504205	34.089403	34.584306	-5.976952	-15.609938	-4.290664	5.769479	-15.472982	-28.661232	19.001015	37.309917	35.465233	-6.570798	-16.057638	-2.370891	6.076178	-14.960508	-27.563861	19.131395	37.442820	35.103949	-6.778689	-16.759724	-2.440477	6.288873	-14.712825	-26.402596	17.591590	37.042693	34.972008	-6.186862	-16.240237	-3.052598	4.765420	-13.993041	-27.386445	21.029560	37.694927	36.452430	-5.852115	-15.556306	-3.778160	4.207935	-16.859973	-27.464258	19.141624	38.561087	34.131220	-6.508284	-15.300001	-4.094779	4.218724	-15.524809	-27.448019	19.207245	36.237724	36.858204	-5.201803	-14.944960	-4.718791	5.880798	-14.617231	-29.675518	18.465413	36.454907	34.031166	-5.281798	-15.770649	-3.821042	5.362354	-15.405838	-28.662242	18.572158	35.121760	36.811623	-5.855438	-15.885525	-4.458597	5.767491	-19.083514	-29.343107	19.238362	37.634706	35.475964	-7.094265	-16.258359	-1.285200
	5.678006	-17.750494	-27.279938	16.896046	37.295354	31.085609	-7.027018	-16.800155	-2.727995	6.749063	-19.263384	-25.808009	17.125192	36.324202	31.532651	-6.852132	-16.276133	-1.660038	5.974698	-15.111485	-25.905954	15.427832	39.006874	30.753497	-8.205621	-17.535453	-3.039476	4.085143	-14.567838	-24.330768	16.639123	38.549712	30.256216	-6.888477	-16.545355	-3.099062	5.545333	-16.558775	-25.938744	16.790544	38.766518	30.569891	-6.856971	-16.357026	-2.790387	6.269219	-16.989062	-26.232972	15.911506	39.928050	30.548599	-6.482493	-16.052849	-2.998408	6.389820	-14.293820	-27.456650	16.249847	40.046245	30.906023	-7.003174	-16.934835	-3.234024	7.256105	-16.113266	-26.225054	16.875981	40.385602	31.978217	-6.173206	-16.431487	-3.303099	5.110543	-17.349890	-26.388530	17.166373	37.320905	31.361154	-5.583706	-14.682635	-4.988998	6.549101	-16.404050	-26.359616	18.726300	35.963094	33.650240	-5.080344	-15.710772	-2.873796	6.998231	-16.481391	-24.907224	16.021902	39.893107	29.647730	-6.585612	-17.101230	-3.508914	6.305596	-19.260370	-28.105125	19.502812	38.836214	33.884082	-7.666816	-17.453461	-3.747561	5.553942	-16.299993	-26.858211	17.644050	37.968719	33.134475	-6.227278	-15.736539	-5.136398	4.994961	-16.523410	-26.598605	15.513659	35.881023	29.951142	-5.949690	-15.635291	-3.853682	5.981527	-16.921354	-27.433938	17.047528	39.875111	30.639422	-6.694030	-16.309488	-1.947246	6.147105	-16.088058	-26.347438	17.078347	39.767829	30.479849	-6.885000	-17.018735	-2.027181	6.295142	-15.830098	-25.246347	15.636645	39.135747	30.408530	-6.383424	-16.523323	-2.648585	4.930989	-15.265623	-26.142470	18.843289	40.044857	31.701633	-6.062644	-15.860478	-3.281462	4.436087	-18.309896	-26.440445	16.901940	40.827794	29.602013	-6.685516	-15.564050	-3.617923	4.313757	-16.757354	-26.334909	17.393734	38.371839	32.292586	-5.289041	-15.228449	-4.322911	6.364976	-16.039385	-28.447848	16.228123	38.715572	29.518261	-5.367606	-15.919872	-3.338987	5.685513	-16.732309	-27.560222	16.710387	37.407185	32.169498	-5.987080	-16.189041	-3.910524	5.812506	-20.078225	-28.088275	17.215035	39.506098	30.693411	-7.210948	-16.411850	-0.933059
	5.664180	-18.561325	-26.058251	14.833028	38.590994	26.482693	-7.027600	-16.885146	-2.402917	6.801072	-20.128237	-24.484851	15.139209	38.207369	26.814022	-6.916676	-16.539988	-1.326912	5.901352	-15.493522	-24.623291	13.470907	40.844559	26.331201	-8.482080	-18.091215	-2.497998	4.335021	-15.441041	-23.299912	14.547425	40.437415	25.981589	-7.080167	-16.953821	-2.523804	5.765529	-17.426227	-24.642988	14.594039	40.518789	25.925321	-6.918302	-16.671229	-2.264362	6.302332	-17.735636	-24.880966	13.769767	41.693927	25.937393	-6.668541	-16.399230	-2.505526	6.617651	-15.324355	-26.186195	14.191866	42.226725	26.262416	-7.164824	-17.318122	-2.706719	7.144352	-16.939535	-24.861819	14.844965	42.187289	27.366284	-6.322319	-16.744978	-2.978655	5.204497	-18.516258	-25.033562	15.270119	39.629603	26.609643	-5.606633	-15.092484	-4.571154	6.862927	-17.733480	-25.044018	16.600434	38.326053	29.155330	-4.992610	-15.671278	-2.600981	7.155419	-17.382496	-23.626687	13.802799	41.982213	24.957193	-6.701701	-17.400602	-2.963397	6.699820	-20.169314	-26.964209	17.366419	40.614249	29.635810	-7.618117	-17.432950	-3.472177	5.694182	-17.153219	-25.852934	15.620970	39.800942	28.834934	-6.211557	-15.876498	-4.771932	5.275185	-17.672055	-25.429504	13.396768	37.548513	25.332540	-5.850646	-15.691287	-3.420774	6.161282	-18.183065	-26.087582	14.891359	42.165782	25.919417	-6.776381	-16.624222	-1.576941	6.182477	-17.066535	-25.031771	14.836448	41.745489	25.952086	-6.952491	-17.265292	-1.615220	6.283684	-16.772727	-24.017601	13.569865	40.941490	25.962344	-6.552856	-16.866802	-2.279209	5.112420	-16.426094	-24.776241	16.449419	42.068582	27.036885	-6.245205	-16.200177	-2.804443	4.585378	-19.488240	-25.294881	14.548287	42.649626	25.113834	-6.884770	-15.931370	-3.177867	4.447277	-17.901007	-25.127767	15.382272	40.245917	27.809238	-5.325160	-15.524179	-3.927907	6.822549	-17.334105	-27.146066	13.907599	40.646932	25.122320	-5.493774	-16.096172	-2.894064	6.027130	-17.970678	-26.363569	14.649156	39.478987	27.629009	-6.076700	-16.498382	-3.377174	5.870753	-20.891334	-26.715337	15.029725	41.031430	26.069996	-7.281506	-16.593974	-0.648031
	5.726877	-19.304007	-24.759791	12.685805	39.692657	22.118936	-6.970942	-16.953348	-2.157274	6.870701	-20.765064	-23.110933	12.993651	39.788757	22.387411	-6.918189	-16.788064	-1.092771	5.835638	-15.734208	-23.309540	11.442125	42.393822	22.122744	-8.731069	-18.688019	-2.038290	4.626005	-16.198661	-22.208856	12.305892	42.035934	21.854993	-7.219507	-17.298271	-2.012992	5.978688	-18.126291	-23.272138	12.290594	41.937599	21.467830	-6.929137	-16.954625	-1.809602	6.288527	-18.248934	-23.485262	11.558319	43.098846	21.524332	-6.817855	-16.789589	-2.101847	6.786886	-16.142204	-24.897674	12.074551	44.024135	21.854566	-7.269758	-17.705607	-2.271260	7.013869	-17.602268	-23.413666	12.696499	43.660715	22.934040	-6.463859	-17.079661	-2.733437	5.292144	-19.524963	-23.619288	13.218802	41.655397	22.066751	-5.620995	-15.547963	-4.206809	7.164362	-18.927230	-23.657062	14.339805	40.386782	24.863763	-4.944573	-15.654820	-2.394503	7.273793	-18.080132	-22.321432	11.496391	43.668428	20.507970	-6.770376	-17.716607	-2.504598	7.066669	-20.885391	-25.766392	15.129846	41.993299	25.546760	-7.533097	-17.364432	-3.246361	5.832558	-17.889673	-24.795030	13.470538	41.358722	24.662529	-6.190937	-16.044144	-4.454389	5.559721	-18.742050	-24.182005	11.204004	39.021307	20.856627	-5.721643	-15.816711	-3.042336	6.298352	-19.206562	-24.696847	12.619864	44.136115	21.415939	-6.844454	-16.988672	-1.314327	6.184251	-17.862364	-23.675227	12.506656	43.354837	21.605104	-6.994958	-17.499044	-1.256878	6.254354	-17.525954	-22.767379	11.465982	42.472229	21.702411	-6.704206	-17.263474	-1.980466	5.291416	-17.381654	-23.333396	13.919787	43.634619	22.587400	-6.398052	-16.559557	-2.408198	4.653180	-20.348124	-24.096647	12.165798	44.023297	20.778397	-7.106943	-16.378388	-2.825761	4.608099	-18.915186	-23.885534	13.262928	41.819307	23.502809	-5.333368	-15.817734	-3.573574	7.230455	-18.449387	-25.832817	11.605491	42.238126	20.912175	-5.674213	-16.309194	-2.535891	6.352199	-19.067088	-25.126439	12.488173	41.285302	23.272438	-6.162894	-16.817489	-2.902178	5.929927	-21.499212	-25.281075	12.778360	42.222154	21.679346	-7.327361	-16.811906	-0.462393
	5.838630	-19.933931	-23.420799	10.535810	40.589052	18.080013	-6.904152	-17.046634	-2.033542	6.947340	-21.170063	-21.745812	10.786982	41.083033	18.291259	-6.910432	-17.022810	-0.982979	5.775725	-15.825108	-22.010527	9.405555	43.633984	18.181679	-8.952136	-19.280886	-1.705304	4.933179	-16.794222	-21.089077	10.003336	43.275495	17.955507	-7.322016	-17.581518	-1.622046	6.163048	-18.587239	-21.875979	9.968559	42.929652	17.326178	-6.912258	-17.200833	-1.494549	6.221940	-18.493376	-22.100008	9.361022	44.099265	17.422557	-6.946862	-17.214500	-1.846240	6.901802	-16.714172	-23.630138	9.967444	45.411121	17.759025	-7.347720	-18.076977	-1.975909	6.854184	-18.013661	-21.942571	10.511652	44.658464	18.844727	-6.624496	-17.420678	-2.633988	5.355998	-20.284663	-22.188235	11.068577	43.244417	17.895629	-5.648487	-16.014138	-3.959521	7.405379	-19.871287	-22.237105	12.037082	42.024639	20.871061	-4.983032	-15.701871	-2.300552	7.351060	-18.540452	-21.037937	9.193837	44.899518	16.402217	-6.819904	-18.030697	-2.188319	7.388909	-21.383078	-24.548326	12.892990	42.953896	21.682635	-7.446466	-17.276790	-3.114472	5.948905	-18.477793	-23.715198	11.274214	42.581128	20.711694	-6.190275	-16.222039	-4.214372	5.825760	-19.690080	-22.913500	9.013201	40.277036	16.626818	-5.616249	-16.025060	-2.758813	6.374368	-19.886907	-23.317257	10.298929	45.669907	17.286905	-6.938883	-17.399296	-1.237618	6.142586	-18.384507	-22.323008	10.182901	44.471908	17.584541	-7.030783	-17.717231	-1.026040	6.200390	-18.027314	-21.534361	9.385143	43.660161	17.744942	-6.850001	-17.704432	-1.801482	5.451830	-18.093479	-21.873418	11.375614	44.751374	18.423624	-6.537357	-16.924596	-2.135680	4.627951	-20.785713	-22.889992	9.837355	44.863015	16.744708	-7.360506	-16.898799	-2.629220	4.788262	-19.721367	-22.653350	11.120957	42.976492	19.522125	-5.340812	-16.093216	-3.318501	7.561531	-19.295903	-24.550406	9.412239	43.408281	17.004657	-5.928613	-16.580539	-2.326341	6.620386	-19.920981	-23.890403	10.314771	42.706623	19.245270	-6.290904	-17.148214	-2.551871	5.979397	-21.832998	-23.821706	10.544990	43.030254	17.644710	-7.380356	-17.091102	-0.431053
	5.965311	-20.397404	-22.074058	8.462828	41.284552	14.449472	-6.877872	-17.206041	-2.069363	7.015721	-21.267258	-20.442352	8.600363	42.028699	14.664953	-6.941975	-17.247665	-1.063584	5.719142	-15.723387	-20.772310	7.432766	44.462795	14.627131	-9.132040	-19.811276	-1.566666	5.227495	-17.175260	-19.979350	7.742133	44.089768	14.375279	-7.412092	-17.811027	-1.403878	6.306844	-18.789946	-20.511455	7.727612	43.515718	13.566684	-6.902295	-17.415681	-1.355503	6.103426	-18.455690	-20.772075	7.266004	44.674207	13.742602	-7.076101	-17.655038	-1.783990	6.958324	-16.965175	-22.417159	7.948877	46.279435	14.118874	-7.416560	-18.396450	-1.888435	6.668803	-18.196882	-20.510512	8.391330	45.236992	15.129027	-6.820268	-17.748558	-2.686344	5.385375	-20.771281	-20.789139	8.925036	44.364765	14.168253	-5.707454	-16.458926	-3.858668	7.555129	-20.511371	-20.834448	9.800706	43.231048	17.213035	-5.126951	-15.847358	-2.335136	7.385935	-18.736972	-19.819391	6.990990	45.632331	12.743315	-6.870368	-18.317949	-2.065617	7.648758	-21.634105	-23.342681	10.752896	43.480385	18.121432	-7.386346	-17.195847	-3.123281	6.017440	-18.882980	-22.646105	9.132005	43.409275	17.083743	-6.226646	-16.392151	-4.079440	6.043895	-20.443215	-21.676995	6.916352	41.257774	12.812067	-5.584785	-16.339916	-2.624978	6.384415	-20.208806	-21.998383	8.018886	46.760227	13.605220	-7.100224	-17.836238	-1.376466	6.063295	-18.650260	-21.013839	7.958249	45.171620	13.913012	-7.077671	-17.921629	-0.942300	6.121179	-18.274777	-20.352545	7.385905	44.509856	14.147160	-7.005373	-18.153195	-1.763006	5.576692	-18.480309	-20.445919	8.941403	45.363297	14.677814	-6.677628	-17.286396	-2.051388	4.529849	-20.821048	-21.716553	7.638294	45.234675	13.099913	-7.643315	-17.459619	-2.616952	4.970573	-20.324425	-21.464213	9.053455	43.781327	15.884888	-5.372968	-16.348603	-3.180501	7.810397	-19.849797	-23.327666	7.390853	44.185811	13.458973	-6.246717	-16.920866	-2.287076	6.815484	-20.528264	-22.691728	8.222160	43.783369	15.569816	-6.481192	-17.487288	-2.340367	6.011061	-21.895776	-22.382003	8.418333	43.524889	14.011596	-7.478788	-17.449352	-0.569625
