Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
407	29.75	39.98	-8.77	2298.33	0.0	1307.51	2181.4
408	8.85	20.29	1.07	1207.42	0.0	1382.42	-2039.63
409	14.04	31.89	-4.04	2082.4	0.0	1420.91	6956.69
410	2.67	20.9	2.82	1683.03	0.0	1502.7	-4084.07
411	8.85	18.16	2.98	1948.75	0.0	1398.13	2816.46
412	-5.34	16.17	-1.22	2059.14	0.0	1426.91	1778.58
413	1.3	16.63	3.43	1367.6	0.0	1555.83	-676.29
414	8.09	21.82	1.98	2379.03	0.0	1465.31	5735.81
415	-7.48	9.16	-1.83	556.75	0.0	1489.03	1822.41
416	16.71	34.79	-1.07	2364.98	0.0	1463.72	4793.28
417	-8.93	5.49	5.19	602.4	0.0	1340.92	-7308.85
418	14.57	31.28	0.61	2204.28	0.0	1526.07	3549.6
419	-11.75	10.07	3.05	1170.89	0.0	1576.88	898.42
420	10.07	25.63	1.83	2159.65	0.0	1428.52	1620.43
421	1.98	12.82	1.22	1841.8	0.0	1519.65	854.49
422	-2.59	20.45	1.83	1957.54	0.0	1516.01	5008.98
423	5.49	9.61	-2.44	1486.14	0.0	1435.05	741.14
424	-9.99	38.91	2.37	2223.97	0.0	1483.14	234.67
425	-17.62	22.89	3.43	1829.45	0.0	1557.62	3846.74
426	-4.35	69.12	-0.08	2131.06	0.0	1532.08	5390.23
427	-41.81	81.18	0.15	2208.19	0.0	1555.06	5624.79
428	43.18	138.4	-26.4	2257.43	0.0	1494.98	-3658.32
429	-1.68	171.36	-22.35	2107.27	0.0	1547.79	3432.28
430	32.2	260.16	-10.15	2249.33	0.0	1540.81	21133.75
431	56.69	292.97	-34.87	2197.32	0.0	1547.8	-9905.49
432	56.53	434.42	-46.77	2219.83	0.0	1529.62	2561.97
433	46.77	514.83	-22.66	2181.25	0.0	1542.14	16756.06
434	78.51	710.45	-29.3	2214.92	0.0	1553.93	-1438.13
435	-9.46	905.0	-73.93	2204.5	0.0	1536.59	8421.27
436	-25.63	1023.25	-67.06	2209.55	0.0	1549.2	21582.12
437	-55.62	1176.3	-97.58	2186.0	0.0	1544.82	12490.03
438	-75.76	1170.5	-99.87	2202.06	0.0	1547.3	-6761.67
439	-2.75	1201.78	-83.62	2201.02	0.0	1540.73	17466.44
440	-34.56	1156.62	-38.99	2185.44	0.0	1548.53	10690.56
441	-57.53	1181.64	-37.46	2209.84	0.0	1545.58	15109.02
442	-110.63	1125.18	-33.65	2186.28	0.0	1545.75	11717.81
443	-137.71	1177.22	-20.68	2207.25	0.0	1547.06	2667.24
444	-186.46	1149.29	-32.58	2188.47	0.0	1546.47	29048.58
445	-181.58	1207.89	-46.92	2203.49	0.0	1545.57	16962.51
446	-241.09	1238.4	-39.83	2191.57	0.0	1547.27	-468.45
447	-213.47	1268.01	-49.06	2190.59	0.0	1544.1	21149.28
448	-224.53	1338.35	-60.73	2187.95	0.0	1545.69	13616.28
449	-219.12	1373.14	-58.98	2183.51	0.0	1546.59	17521.15
450	-194.7	1449.43	-69.96	2176.68	0.0	1544.64	19366.55
451	-216.06	1505.28	-83.92	2170.92	0.0	1547.22	7551.16
452	-188.67	1559.6	-89.19	2165.84	0.0	1543.3	19102.86
453	-180.66	1598.97	-78.89	2155.71	0.0	1547.62	19120.11
454	-149.38	1651.46	-96.82	2154.16	0.0	1544.44	16551.05
455	-133.13	1670.23	-98.34	2140.55	0.0	1545.63	14209.11
456	-131.07	1718.29	-89.72	2131.76	0.0	1545.59	16361.25
457	-103.23	1727.91	-96.89	2130.9	0.0	1545.99	19335.85
458	-95.37	1754.0	-108.57	2116.53	0.0	1545.01	16364.31
459	-87.97	1749.73	-98.72	2111.17	0.0	1546.35	17116.79
460	-81.79	1761.02	-100.56	2103.69	0.0	1546.83	13549.54
461	-70.65	1759.03	-107.5	2096.0	0.0	1545.27	22097.19
462	-60.96	1756.74	-98.19	2099.55	0.0	1545.85	18251.15
463	-51.35	1744.54	-98.19	2080.47	0.0	1544.78	14799.63
464	-31.43	1736.91	-91.09	2081.83	0.0	1547.34	20135.65
465	-41.05	1718.75	-91.09	2077.62	0.0	1545.46	18280.58
466	-20.52	1704.71	-85.07	2072.38	0.0	1545.2	17788.08
467	-25.48	1669.01	-80.8	2064.35	0.0	1547.73	18217.51
468	-25.33	1648.41	-93.0	2053.43	0.0	1546.93	16547.01
469	-8.39	1606.14	-87.05	2055.23	0.0	1548.14	14772.81
470	-11.9	1569.67	-97.2	2051.37	0.0	1546.16	14619.3
471	8.54	1542.82	-93.61	2040.62	0.0	1549.05	18567.39
472	1.53	1475.37	-89.72	2029.74	0.0	1550.27	13627.73
473	17.01	1457.52	-93.15	2037.11	0.0	1546.05	11259.72
474	9.23	1408.23	-85.14	2026.3	0.0	1549.22	15673.06
475	21.67	1363.07	-82.4	2015.83	0.0	1549.08	13393.4
476	33.57	1333.92	-80.41	2016.07	0.0	1548.88	8501.63
477	40.28	1302.49	-78.28	2009.35	0.0	1546.77	14326.17
478	72.56	1268.77	-71.33	2005.6	0.0	1547.66	12704.74
479	64.39	1211.55	-64.54	1984.71	0.0	1549.15	13569.05
480	86.75	1211.55	-65.23	1996.47	0.0	1544.98	11463.75
481	98.19	1135.41	-52.03	1972.57	0.0	1547.45	4368.41
482	103.53	1121.83	-48.52	1979.11	0.0	1544.97	15948.17
483	105.06	1074.83	-41.05	1957.79	0.0	1548.35	9969.93
484	128.17	1026.0	-40.66	1964.26	0.0	1545.55	5985.51
485	116.27	987.55	-42.42	1953.73	0.0	1542.26	10392.47
486	123.29	930.63	-27.77	1931.1	0.0	1547.2	8720.23
487	132.22	900.12	-30.14	1941.49	0.0	1544.06	8040.46
488	126.19	833.89	-30.59	1921.28	0.0	1540.67	11743.91
489	143.28	816.96	-19.23	1927.76	0.0	1542.86	2837.66
490	127.11	738.53	-19.07	1904.47	0.0	1543.38	9059.63
491	144.65	705.57	-13.81	1917.99	0.0	1542.91	9677.74
492	138.24	657.96	-18.08	1892.6	0.0	1540.33	2301.08
493	132.06	604.1	-14.88	1895.67	0.0	1538.53	8885.72
494	128.1	569.0	-15.64	1878.82	0.0	1540.82	6039.7
495	132.68	530.85	-10.38	1892.24	0.0	1537.52	7430.52
496	121.0	473.63	-8.24	1884.53	0.0	1540.35	7443.72
497	117.72	451.05	-18.84	1853.46	0.0	1536.73	4825.88
498	112.99	400.54	-9.77	1866.41	0.0	1540.33	5975.41
499	104.29	377.81	-15.34	1868.0	0.0	1535.53	6553.45
500	105.06	329.28	-12.51	1841.0	0.0	1541.66	4709.75
501	93.69	308.69	-11.6	1868.88	0.0	1542.54	6791.86
502	81.18	264.74	-11.37	1825.82	0.0	1542.49	2845.56
503	83.62	229.8	-9.92	1868.54	0.0	1535.91	3054.86
504	52.49	208.59	-12.82	1801.71	0.0	1546.11	5539.38
505	69.89	173.49	-3.81	1848.18	0.0	1554.46	4831.55
506	46.01	151.98	-11.75	1831.05	0.0	1529.08	2889.8
507	37.69	136.11	-10.76	1793.96	0.0	1542.16	3710.43
508	39.22	106.2	-1.07	1774.08	0.0	1562.0	3422.09
509	23.65	90.79	-10.76	1796.1	0.0	1519.11	4458.04
510	38.22	86.98	-7.17	1941.91	0.0	1515.36	3763.66
511	15.41	59.66	-6.71	1657.99	0.0	1542.69	4573.29
512	24.41	64.54	-7.02	1901.48	0.0	1525.04	2589.74
513	23.27	35.25	-11.6	1788.77	0.0	1470.0	6863.28
514	11.52	50.35	-14.8	2059.7	0.0	1446.72	2676.62
515	18.01	27.01	4.04	1557.31	0.0	1617.73	-2974.69
516	16.4	34.94	-6.79	1916.3	0.0	1488.54	7136.93
517	8.32	31.28	-6.18	2072.5	0.0	1443.54	2059.84
518	12.21	16.33	-0.53	1634.05	0.0	1490.92	3856.62
519	5.04	36.32	-0.23	2071.25	0.0	1526.88	2680.45
520	8.32	12.36	-3.81	1634.4	0.0	1491.11	4733.85
521	9.77	32.04	-7.48	2251.67	0.0	1415.91	3541.2
522	-15.41	9.77	0.31	975.33	0.0	1627.14	2077.46
523	9.38	22.43	-3.05	1859.36	0.0	1473.67	3211.59
524	-0.76	16.63	1.3	2004.28	0.0	1508.03	1742.02
525	0.84	18.31	-3.05	1776.35	0.0	1481.2	3281.28
526	-1.14	17.4	-0.76	1641.0	0.0	1442.69	4767.6
527	-4.96	16.33	-7.02	2261.27	0.0	1375.15	-3571.27
528	9.38	20.29	-1.3	1929.62	0.0	1474.66	5952.19
529	-4.73	14.5	1.68	1564.11	0.0	1613.07	1114.13
530	2.06	20.75	-1.37	2168.14	0.0	1498.15	4054.29
531	1.83	12.97	-5.8	1806.41	0.0	1340.23	2386.47
532	0.92	28.38	-0.61	2174.22	0.0	1463.75	2528.2
533	0.61	12.66	5.19	2165.39	0.0	1600.39	3111.32
534	-2.9	22.28	-5.11	1608.69	0.0	1479.23	4087.89
535	-1.37	19.84	-2.44	2355.65	0.0	1456.85	1774.13
536	-2.98	13.58	-2.59	1227.74	0.0	1379.99	2800.24
537	-6.18	43.95	1.75	2274.67	0.0	1474.92	6763.8
538	-15.18	77.51	-8.54	2165.75	0.0	1392.09	3106.55
539	69.89	78.12	-12.21	2296.79	0.0	1385.07	1953.18
540	23.35	122.99	1.45	2110.41	0.0	1418.55	-2658.74
541	57.14	181.88	0.38	2254.38	0.0	1397.49	8706.92
542	77.51	228.73	0.99	2199.25	0.0	1367.7	-5889.53
543	58.67	298.77	29.75	2228.45	0.0	1418.06	9329.93
544	59.13	359.04	13.81	2188.49	0.0	1399.25	8260.58
545	62.33	433.04	-9.0	2221.7	0.0	1375.14	-5909.93
546	27.92	544.74	20.75	2209.77	0.0	1399.05	9114.23
547	27.08	673.52	19.61	2199.49	0.0	1389.36	6900.18
548	1.98	866.7	2.44	2212.7	0.0	1386.38	-1341.36
549	-69.43	930.33	52.49	2218.06	0.0	1390.21	17951.07
550	-95.6	1126.71	53.79	2208.72	0.0	1386.96	-5503.24
551	-144.88	1195.53	83.69	2209.22	0.0	1395.52	11797.75
552	-114.67	1213.99	58.44	2211.08	0.0	1386.36	28540.36
553	-84.15	1208.8	4.81	2216.8	0.0	1390.22	6842.35
554	-89.87	1230.62	-5.04	2210.09	0.0	1395.43	-4978.92
555	-88.73	1222.53	-14.57	2204.48	0.0	1388.66	-755.75
556	-123.37	1277.31	0.76	2203.52	0.0	1394.23	10455.92
557	-134.28	1277.77	-0.0	2198.75	0.0	1390.63	14907.88
558	-128.71	1324.46	-2.9	2198.97	0.0	1392.77	-1974.13
559	-156.33	1345.52	-4.88	2193.32	0.0	1391.43	2797.48
560	-154.34	1377.72	6.26	2182.09	0.0	1388.47	10427.96
561	-163.27	1410.22	44.86	2182.9	0.0	1391.79	1690.56
562	-149.38	1444.55	40.59	2181.64	0.0	1387.69	13826.44
563	-152.05	1476.75	47.23	2166.08	0.0	1385.77	6840.63
564	-164.49	1522.67	76.14	2168.99	0.0	1388.9	3102.9
565	-162.35	1577.0	84.92	2153.58	0.0	1384.62	14614.0
566	-148.09	1605.53	98.34	2153.68	0.0	1384.11	13130.49
567	-133.44	1653.75	102.92	2153.57	0.0	1384.25	10375.75
568	-129.55	1677.7	111.47	2134.35	0.0	1381.62	12978.57
569	-111.01	1720.89	116.96	2140.74	0.0	1382.98	18029.53
570	-116.5	1734.92	123.21	2122.72	0.0	1381.51	14483.14
571	-82.32	1755.37	131.45	2121.87	0.0	1381.0	17270.77
572	-95.67	1756.74	127.26	2112.88	0.0	1379.81	11697.23
573	-71.11	1767.73	130.0	2101.22	0.0	1378.75	17568.64
574	-60.88	1783.45	138.32	2100.85	0.0	1380.32	15926.54
575	-48.52	1780.7	132.29	2090.61	0.0	1378.47	13895.7
576	-34.26	1788.64	129.32	2089.25	0.0	1378.97	21925.38
577	-49.36	1763.15	138.24	2073.09	0.0	1378.83	9630.02
578	-13.5	1770.48	130.69	2076.33	0.0	1378.9	16634.86
579	-24.57	1729.89	122.45	2065.86	0.0	1376.94	14178.34
580	-4.2	1730.35	122.15	2064.7	0.0	1378.59	15851.77
581	-1.45	1677.25	126.95	2051.1	0.0	1378.69	11445.64
582	-0.99	1670.53	112.3	2051.11	0.0	1376.54	13640.45
583	16.86	1627.81	116.58	2048.56	0.0	1376.51	13483.77
584	6.71	1575.93	124.74	2036.05	0.0	1377.66	13790.86
585	18.16	1544.19	117.87	2037.08	0.0	1377.26	13463.47
586	21.51	1469.73	114.44	2023.72	0.0	1374.68	9115.19
587	36.16	1448.67	112.46	2042.63	0.0	1374.65	16918.49
588	20.98	1363.07	115.43	2010.27	0.0	1375.87	6724.21
589	37.99	1322.78	103.68	2012.79	0.0	1375.81	15790.95
590	29.6	1257.93	105.82	2016.36	0.0	1373.54	6894.78
591	45.55	1217.5	95.67	2010.16	0.0	1372.31	8676.11
592	47.76	1174.77	91.4	1994.33	0.0	1376.09	9973.08
593	61.19	1123.81	92.01	1986.16	0.0	1374.18	11879.07
594	88.2	1105.8	83.92	2006.04	0.0	1371.35	14001.21
595	65.08	1044.31	79.65	1977.46	0.0	1373.56	3844.13
596	95.06	1000.52	74.77	1968.31	0.0	1377.35	8254.09
597	87.74	966.95	64.85	1968.68	0.0	1374.69	7373.19
598	102.84	916.75	50.28	1974.38	0.0	1373.22	11951.75
599	103.0	872.65	47.3	1949.91	0.0	1377.55	4396.03
600	104.83	826.72	55.47	1949.46	0.0	1379.56	7253.94
601	109.63	784.3	31.13	1953.82	0.0	1376.22	7487.37
602	112.53	738.53	22.28	1947.48	0.0	1375.68	6832.87
603	104.68	688.17	29.68	1920.73	0.0	1379.52	5747.3
604	118.48	659.94	21.67	1928.13	0.0	1381.39	3752.71
605	120.39	599.67	9.0	1930.28	0.0	1373.49	8159.52
606	114.97	581.36	7.71	1923.46	0.0	1384.55	6699.16
607	106.66	525.82	9.0	1877.0	0.0	1385.9	-3190.86
608	120.85	501.1	2.14	1920.83	0.0	1383.09	7276.23
609	106.74	452.88	-2.44	1881.65	0.0	1378.85	-29.51
610	121.31	430.15	0.15	1894.59	0.0	1387.23	4915.98
611	97.05	390.47	-1.45	1850.46	0.0	1388.6	-1545.51
612	122.07	362.85	-10.76	1906.7	0.0	1376.88	5536.64
613	102.84	334.93	-9.54	1869.19	0.0	1384.47	3810.14
614	98.11	300.9	0.0	1858.76	0.0	1397.47	-1324.11
615	106.35	278.17	-12.51	1885.34	0.0	1379.72	2184.85
616	88.2	251.77	-15.64	1855.95	0.0	1381.4	-1012.54
617	90.18	231.32	-10.07	1858.01	0.0	1387.96	-36.36
618	80.26	198.97	-10.38	1769.77	0.0	1386.22	-1615.26
619	82.24	190.89	-19.76	1943.55	0.0	1382.01	3195.62
620	66.6	162.2	-16.33	1792.51	0.0	1373.94	3169.2
621	74.01	146.79	-2.75	1813.73	0.0	1404.37	-2161.09
622	48.68	120.7	-7.71	1836.59	0.0	1380.94	-2489.96
623	73.39	116.42	-8.93	1914.81	0.0	1367.12	8812.13
624	42.88	87.74	2.59	1793.37	0.0	1409.14	-3077.74
625	40.59	74.01	-1.83	1663.0	0.0	1409.36	-4294.36
626	45.32	58.14	-7.93	1907.41	0.0	1345.76	6157.78
627	31.36	41.2	-6.87	1938.94	0.0	1298.79	2561.78
628	31.28	49.9	2.44	1664.52	0.0	1467.84	-2865.01
629	10.22	24.41	-2.37	1455.28	0.0	1455.68	1976.73
630	21.06	40.89	-7.93	2077.62	0.0	1358.77	2197.49
631	12.51	23.65	4.12	1731.77	0.0	1475.83	-1933.24
632	0.99	31.13	5.95	1825.95	0.0	1549.8	1759.92
633	10.99	17.09	-3.59	2308.64	0.0	1352.87	597.82
634	-0.76	22.43	-4.27	2130.12	0.0	1312.99	1548.77
635	-1.45	21.67	4.2	1918.42	0.0	1560.2	91.28
636	1.07	3.97	6.87	760.73	0.0	1888.51	-7206.84
637	6.79	24.87	-4.04	2475.18	0.0	1384.18	2738.58
638	-2.59	9.92	-2.67	1466.62	0.0	1123.89	465.39
639	3.97	13.43	10.07	1753.43	0.0	1734.15	-3199.66
640	-1.07	27.62	-3.97	1973.28	0.0	1500.74	4167.63
641	15.26	16.33	-4.43	2391.99	0.0	1288.75	4096.77
642	-3.74	16.63	4.27	1744.71	0.0	1563.47	-3857.15
643	-4.27	10.22	2.98	1254.67	0.0	1455.6	1743.15
644	9.84	15.41	-0.46	2280.36	0.0	1443.4	2749.26
645	-5.34	18.77	-0.53	1752.05	0.0	1370.87	-2194.91
646	6.79	16.17	4.73	2010.01	0.0	1566.86	4623.92
647	-8.85	10.99	-2.21	370.25	0.0	1511.23	2821.18
648	12.82	23.8	0.99	2610.92	0.0	1438.49	7072.45
649	-2.9	15.26	2.98	1750.15	0.0	1479.12	-1859.97
650	0.31	28.84	-5.65	1892.54	0.0	1446.5	2672.31
651	-19.68	21.21	2.52	2029.32	0.0	1507.24	3736.48
652	-4.58	40.59	3.28	2260.84	0.0	1477.77	919.6
653	-39.98	75.68	-10.83	2115.27	0.0	1510.99	1387.69
654	9.31	111.39	-2.14	2196.01	0.0	1562.52	6600.76
655	23.27	126.8	-23.73	2102.78	0.0	1539.53	-85.95
656	-4.88	224.76	-14.57	2244.19	0.0	1542.08	6840.08
657	39.83	240.78	-29.3	2186.84	0.0	1559.38	6180.93
658	57.83	332.18	-43.33	2172.14	0.0	1550.79	-904.36
659	31.28	434.27	-35.4	2179.38	0.0	1557.0	10261.33
660	54.93	554.81	-48.14	2179.2	0.0	1549.26	8532.99
661	54.24	780.79	-54.78	2187.0	0.0	1559.37	5912.28
662	-35.86	919.49	-62.18	2188.34	0.0	1557.13	19103.87
663	-21.06	1044.77	-99.49	2178.51	0.0	1548.63	20549.25
664	-48.75	1134.19	-96.44	2178.05	0.0	1558.16	-8553.47
665	-9.61	1142.88	-83.08	2191.57	0.0	1550.37	22887.45
666	5.87	1137.39	-54.55	2169.07	0.0	1550.68	17022.68
667	-4.12	1165.77	-32.35	2182.66	0.0	1552.75	-3684.6
668	-87.13	1143.34	-42.19	2175.23	0.0	1549.77	29166.56
669	-111.31	1191.25	-12.82	2175.89	0.0	1549.16	8141.83
670	-136.87	1201.02	3.2	2180.84	0.0	1554.95	6660.89
671	-178.3	1242.98	-36.24	2161.16	0.0	1548.43	33338.25
672	-172.65	1286.47	-33.19	2179.36	0.0	1548.13	10370.35
673	-206.07	1303.41	-20.29	2165.76	0.0	1550.45	6097.23
674	-181.73	1381.07	-34.56	2165.02	0.0	1548.59	33604.52
675	-182.65	1411.74	-30.98	2159.29	0.0	1549.84	11024.77
676	-176.62	1480.87	-37.31	2154.95	0.0	1548.17	17377.48
677	-179.44	1552.73	-46.92	2138.07	0.0	1549.96	21412.72
678	-155.41	1623.54	-62.18	2145.53	0.0	1548.21	13489.29
679	-149.23	1675.42	-65.46	2136.99	0.0	1547.44	20589.53
680	-114.14	1718.6	-69.12	2127.7	0.0	1548.37	20877.52
681	-102.01	1757.51	-78.35	2117.66	0.0	1547.72	10120.9
682	-97.05	1764.83	-71.95	2111.95	0.0	1548.74	21757.0
683	-72.17	1824.19	-76.45	2109.5	0.0	1547.43	18830.32
684	-69.12	1810.76	-77.67	2093.39	0.0	1549.68	13697.28
685	-42.27	1849.98	-93.38	2094.78	0.0	1546.67	21896.42
686	-54.55	1847.08	-85.45	2084.91	0.0	1547.91	16297.81
687	-35.63	1849.06	-79.42	2075.18	0.0	1548.46	17967.96
688	-23.5	1857.6	-84.99	2073.78	0.0	1547.24	25410.76
689	-24.03	1831.05	-73.32	2063.6	0.0	1547.83	17402.03
690	2.29	1844.18	-71.56	2060.87	0.0	1546.19	17222.89
691	-3.59	1806.03	-61.95	2049.92	0.0	1549.16	24090.37
692	13.05	1815.8	-67.98	2055.16	0.0	1546.14	19646.48
693	9.23	1771.24	-65.84	2035.64	0.0	1547.56	18663.63
694	11.37	1759.49	-64.62	2033.97	0.0	1549.42	21702.6
695	18.39	1713.1	-74.08	2027.07	0.0	1548.57	18973.09
696	37.84	1676.33	-71.18	2027.49	0.0	1547.68	17206.86
697	32.73	1644.74	-73.47	2023.47	0.0	1547.67	19414.21
698	43.87	1578.98	-70.04	2007.82	0.0	1549.98	16499.38
699	44.71	1563.11	-77.67	2013.97	0.0	1547.91	15768.39
700	37.84	1505.43	-70.95	2005.02	0.0	1547.97	15306.02
701	55.85	1462.86	-70.11	2002.43	0.0	1548.91	13959.29
702	55.24	1413.12	-66.38	1991.8	0.0	1550.37	12847.69
703	67.29	1373.6	-67.29	1991.08	0.0	1547.33	13413.16
704	84.15	1336.82	-62.41	1982.37	0.0	1546.0	10891.42
705	91.71	1289.98	-57.75	1975.78	0.0	1547.48	13825.13
706	109.02	1252.75	-50.96	1970.5	0.0	1546.21	17443.11
707	120.32	1212.16	-45.17	1961.67	0.0	1544.72	5058.6
708	133.67	1158.75	-41.58	1958.87	0.0	1545.07	10421.54
709	132.37	1120.0	-32.5	1936.88	0.0	1546.31	13421.01
710	148.39	1062.16	-23.27	1936.86	0.0	1548.12	5136.74
711	148.24	1024.17	-30.75	1932.34	0.0	1541.79	3609.66
712	155.11	971.83	-19.38	1921.39	0.0	1545.27	13295.93
713	151.06	917.66	-13.81	1912.86	0.0	1544.36	8029.19
714	157.01	865.17	-14.5	1910.91	0.0	1542.71	5542.65
715	161.67	835.42	-15.26	1914.99	0.0	1538.38	11269.33
716	153.66	765.08	-4.81	1898.84	0.0	1540.58	6108.19
717	154.95	716.09	-1.75	1881.1	0.0	1542.72	7092.12
718	154.42	668.18	-3.97	1887.13	0.0	1540.42	9659.74
719	154.42	614.47	1.53	1890.86	0.0	1541.12	3846.88
720	140.91	568.7	4.73	1857.81	0.0	1543.48	2419.5
721	143.28	526.28	1.37	1855.69	0.0	1540.72	9215.39
722	132.22	475.01	2.67	1855.04	0.0	1543.19	2688.82
723	124.05	437.62	3.81	1855.76	0.0	1538.07	4988.64
724	114.36	402.53	-3.89	1845.83	0.0	1534.46	4176.34
725	107.8	352.63	1.22	1823.38	0.0	1538.48	6417.23
726	105.97	329.44	1.75	1859.66	0.0	1538.56	8847.55
727	91.48	283.81	-3.97	1818.57	0.0	1530.26	4053.25
728	80.34	246.43	-2.29	1823.55	0.0	1539.06	4318.13
729	71.87	218.66	-3.97	1820.57	0.0	1531.7	7950.71
730	59.28	177.15	-1.53	1779.77	0.0	1536.09	3868.28
731	57.14	163.27	-2.98	1840.42	0.0	1542.54	4866.75
732	39.67	135.96	-5.72	1775.04	0.0	1522.32	6459.31
733	37.61	128.94	-4.43	1898.11	0.0	1529.78	1476.88
734	23.88	98.88	-7.48	1773.61	0.0	1528.94	6656.9
735	36.16	90.94	-7.02	1897.92	0.0	1527.17	5732.98
736	11.29	79.8	-5.34	1859.92	0.0	1531.79	1237.39
737	22.28	66.38	-8.16	1857.25	0.0	1514.9	4173.75
738	17.62	53.71	-5.8	1701.65	0.0	1563.61	4693.1
739	6.94	51.12	-1.91	1900.59	0.0	1550.68	2600.88
740	23.12	41.5	-9.99	1930.88	0.0	1462.44	5652.6
741	6.56	25.02	-6.56	1550.49	0.0	1477.63	4542.79
742	11.14	34.18	3.2	2025.32	0.0	1571.71	4196.58
743	12.74	16.02	-5.42	1451.4	0.0	1472.68	7465.0
744	7.32	28.53	-10.99	2168.36	0.0	1384.74	939.35
745	-2.75	17.09	2.59	1382.3	0.0	1670.8	-63.49
746	7.93	16.02	0.08	1744.05	0.0	1513.53	5309.48
747	-1.45	21.36	-9.69	2430.84	0.0	1376.9	-3143.15
748	-2.75	13.73	-0.76	1414.89	0.0	1452.31	2770.32
749	-1.68	22.13	2.98	1788.55	0.0	1583.13	2798.46
750	-2.37	15.41	-3.2	1769.47	0.0	1470.43	393.22
751	12.82	20.45	-4.35	2595.72	0.0	1377.15	4252.42
752	-11.29	12.05	-2.44	1629.89	0.0	1449.33	3221.54
753	3.2	21.21	-3.59	1878.6	0.0	1488.54	1743.73
754	4.35	19.23	-4.65	2039.69	0.0	1433.24	3072.25
755	1.68	15.56	-3.66	2419.25	0.0	1342.43	3592.4
756	-2.75	15.56	-1.91	1575.76	0.0	1515.69	1410.09
757	3.13	19.38	-4.27	1805.75	0.0	1388.46	4421.35
758	4.43	20.45	-0.84	2326.87	0.0	1459.95	2393.41
759	-0.61	16.63	-4.04	1527.35	0.0	1473.4	4956.45
760	1.07	16.78	0.08	1933.59	0.0	1524.68	5009.53
761	-1.37	14.65	-3.59	1847.59	0.0	1455.03	-114.44
762	6.94	21.06	-8.24	2065.54	0.0	1374.93	2730.3
763	-3.89	11.14	2.21	1451.98	0.0	1584.97	3873.9
764	-0.61	23.35	1.53	1896.97	0.0	1590.4	-121.07
765	3.59	15.72	-6.71	2495.14	0.0	1289.67	1497.95
766	-6.03	22.89	-5.34	1837.05	0.0	1440.2	3480.91
767	-23.57	78.58	4.81	2167.22	0.0	1463.02	1551.15
768	42.04	81.02	-1.6	2347.55	0.0	1441.92	15497.08
769	36.24	108.03	-34.41	2181.72	0.0	1396.37	-10276.49
770	9.23	176.24	9.16	2280.44	0.0	1429.83	8660.58
771	41.81	217.13	15.56	2210.99	0.0	1430.96	9067.21
772	45.17	312.04	0.92	2259.29	0.0	1433.81	-4481.41
773	16.86	367.28	16.94	2237.14	0.0	1430.0	12890.67
774	29.68	495.61	7.02	2216.89	0.0	1431.36	2329.45
775	13.66	575.56	1.14	2262.08	0.0	1433.88	2471.14
776	-0.38	792.85	-13.73	2247.45	0.0	1419.8	12667.39
777	-57.68	958.71	33.8	2236.42	0.0	1433.72	2559.11
778	-111.77	1073.61	34.26	2234.7	0.0	1431.22	-239.11
779	-114.52	1241.76	37.16	2244.23	0.0	1430.86	13460.56
780	-145.42	1276.55	70.8	2229.07	0.0	1434.58	19884.96
781	-82.55	1370.7	42.19	2244.82	0.0	1439.04	3945.83
782	-117.11	1301.27	-32.81	2228.33	0.0	1435.28	14281.5
783	-98.27	1356.51	-38.15	2246.7	0.0	1436.12	13524.3
784	-126.42	1326.14	-10.07	2221.91	0.0	1440.49	-12454.52
785	-116.42	1368.71	-43.64	2232.25	0.0	1437.99	16698.74
786	-161.59	1382.9	-46.69	2226.61	0.0	1436.37	6234.28
787	-158.62	1381.38	-17.32	2214.12	0.0	1438.99	-5417.85
788	-150.99	1428.83	-29.45	2218.62	0.0	1436.82	17308.99
789	-179.44	1416.32	-27.24	2215.34	0.0	1435.68	3057.28
790	-149.54	1467.44	-1.53	2211.43	0.0	1434.92	1720.52
791	-176.54	1471.86	25.63	2201.21	0.0	1435.07	16445.38
792	-171.66	1527.71	20.52	2202.09	0.0	1433.38	7455.11
793	-170.97	1551.82	38.22	2191.85	0.0	1432.27	5317.67
794	-194.78	1613.01	61.72	2186.36	0.0	1432.08	13680.04
795	-165.33	1652.37	59.59	2184.91	0.0	1431.88	11160.54
796	-163.35	1673.74	57.98	2171.52	0.0	1429.36	10487.03
797	-138.7	1723.02	71.72	2178.43	0.0	1429.64	16168.81
798	-136.64	1732.64	63.4	2154.55	0.0	1429.46	6561.06
799	-118.41	1766.82	56.53	2157.85	0.0	1428.84	17450.09
800	-113.53	1785.74	74.84	2154.34	0.0	1429.17	12649.16
801	-87.13	1796.26	67.29	2139.81	0.0	1428.19	11211.87
802	-86.06	1805.11	61.34	2137.41	0.0	1428.25	16322.16
803	-80.64	1797.49	67.37	2128.87	0.0	1426.96	8966.68
804	-55.54	1801.91	70.72	2124.01	0.0	1426.73	12592.7
805	-63.48	1785.74	66.76	2113.48	0.0	1427.35	14337.9
806	-36.7	1781.46	64.09	2112.14	0.0	1426.46	11816.45
807	-37.92	1748.66	68.28	2100.96	0.0	1425.43	9713.69
808	-27.31	1739.81	63.86	2103.0	0.0	1426.16	17215.78
809	-18.84	1692.5	65.08	2086.7	0.0	1425.69	6458.59
