Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.127	855.225	1060.73	1337.03	877.347	1067.39	1126.57	695.522	1097.77	1257.7	699.446	1098.96	1180.96	791.945	1135.59	1358.39	816.205	1135.28	1089.73	725.373	761.814	1398.53	733.42	651.219	1396.22	676.967	760.419	1347.7	679.354	650.408	1345.38	698.231	271.281	1410.58	702.008	190.525	1400.7	658.58	273.809	1373.51	660.676	194.178	1364.7	638.917	90.7205	1359.63	627.52	42.5491	1360.1	658.374	58.9357	1403.29	741.148	786.197	1039.89	743.353	675.539	1042.84	696.183	788.858	1092.64	690.154	678.193	1093.34	708.923	271.387	1031.27	713.475	191.583	1043.46	665.587	274.747	1063.1	670.514	190.692	1071.82	641.823	90.5199	1088.84	633.311	43.0266	1085.11	663.441	60.3688	1046.79	761.279	966.638	1384.39	733.947	553.315	1386.71	730.755	540.02	1270.51	731.133	491.552	1397.41	780.643	462.681	1343.61	702.011	110.47	1397.32	720.03	116.615	1314.72	850.203	64.42	1319.67	829.719	56.3832	1427.13	855.096	73.1761	1362.05	799.992	965.526	1056.4	752.181	550.537	1051.92	732.275	539.861	1161.9	734.583	490.468	1039.65	786.13	461.62	1091.66	705.077	108.783	1050.91	725.565	119.282	1129.01	854.964	62.8141	1133.45	827.122	56.5707	1026.67	861.061	69.6762	1088.63
0.133	855.26	1060.73	1337.01	877.37	1067.39	1126.57	695.562	1097.77	1257.71	699.471	1098.96	1180.95	792.011	1135.6	1358.4	816.238	1135.29	1089.74	725.393	761.815	1398.53	733.439	651.223	1396.23	676.984	760.423	1347.7	679.365	650.412	1345.37	698.23	271.274	1410.57	702.002	190.523	1400.7	658.585	273.809	1373.5	660.68	194.186	1364.7	638.926	90.7221	1359.63	627.517	42.5525	1360.09	658.374	58.9365	1403.29	741.153	786.207	1039.88	743.351	675.552	1042.84	696.189	788.867	1092.64	690.161	678.199	1093.34	708.926	271.39	1031.28	713.475	191.579	1043.45	665.599	274.727	1063.09	670.511	190.696	1071.83	641.824	90.5176	1088.85	633.313	43.0303	1085.11	663.435	60.367	1046.8	761.318	966.641	1384.38	733.958	553.303	1386.7	730.754	540.029	1270.51	731.149	491.567	1397.4	780.645	462.676	1343.61	702.006	110.469	1397.33	720.04	116.619	1314.71	850.206	64.4177	1319.66	829.725	56.3831	1427.13	855.096	73.176	1362.04	800.008	965.531	1056.4	752.187	550.536	1051.91	732.289	539.866	1161.9	734.584	490.464	1039.65	786.124	461.612	1091.66	705.08	108.78	1050.91	725.568	119.272	1129.01	854.959	62.8104	1133.46	827.118	56.5687	1026.67	861.06	69.6807	1088.64
0.14	855.296	1060.72	1336.99	877.4	1067.4	1126.57	695.588	1097.77	1257.7	699.493	1098.98	1180.96	792.063	1135.6	1358.39	816.265	1135.29	1089.74	725.412	761.807	1398.53	733.451	651.217	1396.22	677.002	760.427	1347.71	679.377	650.414	1345.38	698.228	271.276	1410.56	702.006	190.523	1400.7	658.58	273.817	1373.5	660.681	194.181	1364.7	638.922	90.7194	1359.63	627.514	42.5515	1360.1	658.375	58.9282	1403.28	741.154	786.214	1039.87	743.356	675.551	1042.84	696.194	788.87	1092.64	690.16	678.203	1093.34	708.911	271.389	1031.27	713.476	191.587	1043.45	665.595	274.729	1063.1	670.515	190.692	1071.83	641.833	90.5248	1088.85	633.317	43.0245	1085.12	663.443	60.3676	1046.79	761.344	966.649	1384.38	733.96	553.3	1386.69	730.763	540.022	1270.5	731.159	491.557	1397.4	780.659	462.676	1343.59	701.714	110.626	1397.56	720.035	116.619	1314.71	850.201	64.4195	1319.66	829.726	56.3816	1427.13	855.094	73.1712	1362.04	800.02	965.531	1056.4	752.175	550.53	1051.91	732.278	539.86	1161.9	734.577	490.469	1039.64	786.124	461.617	1091.66	705.079	108.772	1050.92	725.566	119.278	1129	854.969	62.8098	1133.45	827.124	56.5721	1026.67	861.061	69.6722	1088.63
0.147	855.328	1060.71	1337	877.415	1067.4	1126.56	695.622	1097.77	1257.7	699.513	1098.98	1180.95	792.104	1135.6	1358.39	816.292	1135.3	1089.74	725.432	761.811	1398.53	733.464	651.212	1396.21	677.016	760.428	1347.7	679.391	650.419	1345.37	698.231	271.275	1410.57	702.004	190.518	1400.7	658.582	273.812	1373.51	660.677	194.183	1364.69	638.92	90.7192	1359.63	627.517	42.5463	1360.1	658.37	58.9263	1403.28	741.146	786.215	1039.87	743.351	675.546	1042.83	696.198	788.871	1092.64	690.161	678.209	1093.34	708.906	271.394	1031.28	713.463	191.581	1043.45	665.587	274.73	1063.11	670.507	190.698	1071.84	641.831	90.5175	1088.85	633.314	43.0204	1085.11	663.439	60.3655	1046.79	761.38	966.631	1384.37	733.971	553.298	1386.69	730.767	540.025	1270.49	731.175	491.548	1397.4	780.656	462.671	1343.6	702.018	110.461	1397.32	720.032	116.619	1314.71	850.205	64.4188	1319.67	829.717	56.3715	1427.13	855.097	73.1694	1362.03	800.02	965.531	1056.38	752.173	550.54	1051.91	732.29	539.858	1161.89	734.56	490.474	1039.64	786.123	461.621	1091.65	705.076	108.781	1050.91	725.578	119.279	1129	854.978	62.8149	1133.45	827.118	56.5739	1026.67	861.063	69.6733	1088.63
0.153	855.365	1060.7	1336.99	877.436	1067.4	1126.56	695.645	1097.77	1257.72	699.534	1098.97	1180.96	792.156	1135.59	1358.38	816.328	1135.32	1089.75	725.451	761.802	1398.51	733.484	651.21	1396.2	677.035	760.416	1347.7	679.393	650.413	1345.37	698.238	271.275	1410.57	702.01	190.513	1400.69	658.594	273.807	1373.5	660.679	194.177	1364.69	638.921	90.7114	1359.62	627.521	42.5421	1360.09	658.378	58.9286	1403.28	741.147	786.211	1039.86	743.343	675.556	1042.82	696.198	788.879	1092.63	690.162	678.207	1093.34	708.901	271.385	1031.27	713.462	191.586	1043.45	665.569	274.751	1063.11	670.504	190.698	1071.83	641.836	90.5186	1088.84	633.31	43.0255	1085.12	663.447	60.3701	1046.79	761.413	966.628	1384.36	733.989	553.302	1386.69	730.781	540.013	1270.49	731.179	491.552	1397.39	780.67	462.66	1343.59	702.005	110.456	1397.32	720.037	116.598	1314.71	850.2	64.4182	1319.66	829.722	56.3777	1427.13	855.091	73.1757	1362.04	800.031	965.531	1056.38	752.168	550.55	1051.89	732.288	539.861	1161.89	734.558	490.476	1039.63	786.115	461.616	1091.63	705.073	108.778	1050.9	725.57	119.273	1129	854.971	62.8017	1133.45	827.123	56.5661	1026.66	861.066	69.6745	1088.62
0.16	855.394	1060.69	1336.98	877.45	1067.4	1126.56	695.682	1097.76	1257.71	699.55	1098.97	1180.97	792.194	1135.57	1358.36	816.357	1135.33	1089.77	725.469	761.794	1398.52	733.496	651.205	1396.2	677.057	760.408	1347.71	679.416	650.405	1345.38	698.247	271.263	1410.56	702.012	190.508	1400.7	658.6	273.808	1373.51	660.683	194.176	1364.7	638.925	90.6992	1359.62	627.518	42.5378	1360.1	658.373	58.9189	1403.28	741.149	786.214	1039.87	743.339	675.564	1042.82	696.205	788.88	1092.64	690.163	678.214	1093.34	708.891	271.386	1031.27	713.454	191.584	1043.45	665.587	274.719	1063.11	670.501	190.688	1071.84	641.837	90.5095	1088.84	633.314	43.0209	1085.11	663.441	60.3706	1046.8	761.449	966.622	1384.38	734.014	553.287	1386.69	730.792	540.009	1270.5	731.19	491.544	1397.39	780.684	462.657	1343.58	702.004	110.453	1397.32	720.036	116.604	1314.71	850.207	64.4131	1319.67	829.721	56.3715	1427.14	855.098	73.1733	1362.04	800.035	965.534	1056.38	752.166	550.532	1051.89	732.286	539.879	1161.89	734.541	490.471	1039.64	786.106	461.613	1091.63	705.077	108.771	1050.9	725.575	119.272	1128.99	854.971	62.8057	1133.44	827.119	56.5606	1026.66	861.073	69.6706	1088.62
0.167	855.436	1060.67	1336.97	877.46	1067.39	1126.56	695.712	1097.75	1257.72	699.575	1098.96	1180.98	792.247	1135.57	1358.39	816.388	1135.35	1089.79	725.496	761.785	1398.53	733.517	651.193	1396.2	677.071	760.402	1347.7	679.43	650.389	1345.38	698.247	271.262	1410.56	702.012	190.497	1400.7	658.596	273.801	1373.51	660.683	194.167	1364.71	638.916	90.7044	1359.62	627.517	42.5316	1360.09	658.371	58.9205	1403.29	741.141	786.221	1039.86	743.33	675.56	1042.81	696.205	788.875	1092.63	690.163	678.208	1093.34	708.881	271.384	1031.26	713.449	191.572	1043.44	665.574	274.717	1063.11	670.494	190.688	1071.83	641.834	90.5095	1088.85	633.318	43.0166	1085.12	663.445	60.3591	1046.8	761.482	966.614	1384.37	734.036	553.272	1386.68	730.807	539.998	1270.5	731.214	491.534	1397.39	780.693	462.646	1343.58	702.001	110.452	1397.33	720.029	116.604	1314.71	850.201	64.4128	1319.66	829.721	56.3733	1427.12	855.094	73.1729	1362.04	800.051	965.527	1056.37	752.151	550.539	1051.89	732.278	539.873	1161.88	734.531	490.474	1039.63	786.11	461.618	1091.62	705.07	108.768	1050.91	725.575	119.277	1128.99	854.982	62.8067	1133.44	827.12	56.5657	1026.66	861.071	69.6651	1088.62
0.173	855.472	1060.65	1336.96	877.477	1067.38	1126.57	695.733	1097.75	1257.73	699.591	1098.96	1181	792.293	1135.55	1358.4	816.423	1135.37	1089.81	725.526	761.774	1398.53	733.546	651.19	1396.22	677.106	760.392	1347.72	679.45	650.39	1345.39	698.262	271.26	1410.56	702.021	190.498	1400.69	658.605	273.804	1373.5	660.682	194.169	1364.71	638.926	90.7014	1359.63	627.514	42.53	1360.1	658.371	58.9169	1403.28	741.142	786.214	1039.86	743.325	675.56	1042.8	696.2	788.882	1092.63	690.154	678.221	1093.32	708.877	271.377	1031.26	713.443	191.581	1043.43	665.576	274.719	1063.11	670.487	190.69	1071.84	641.831	90.5074	1088.84	633.314	43.0121	1085.12	663.447	60.36	1046.79	761.517	966.595	1384.37	734.052	553.277	1386.69	730.8	539.992	1270.49	731.235	491.531	1397.39	780.699	462.634	1343.58	702.003	110.453	1397.33	720.033	116.6	1314.7	850.199	64.4128	1319.66	829.72	56.3714	1427.13	855.088	73.1621	1362.04	800.063	965.527	1056.37	752.141	550.539	1051.87	732.274	539.861	1161.88	734.523	490.469	1039.62	786.091	461.609	1091.61	705.075	108.762	1050.9	725.571	119.277	1128.99	854.972	62.7979	1133.44	827.118	56.5637	1026.66	861.069	69.6606	1088.61
0.18	855.505	1060.64	1336.96	877.486	1067.39	1126.56	695.766	1097.75	1257.75	699.608	1098.96	1181	792.333	1135.53	1358.41	816.457	1135.38	1089.84	725.555	761.766	1398.54	733.573	651.172	1396.22	677.12	760.393	1347.73	679.47	650.392	1345.4	698.274	271.252	1410.57	702.025	190.491	1400.69	658.609	273.807	1373.51	660.695	194.162	1364.7	638.923	90.7045	1359.62	627.517	42.525	1360.1	658.371	58.9089	1403.29	741.13	786.215	1039.84	743.329	675.561	1042.79	696.202	788.876	1092.63	690.154	678.218	1093.33	708.876	271.383	1031.26	713.443	191.574	1043.43	665.574	274.721	1063.12	670.491	190.688	1071.83	641.839	90.5024	1088.84	633.317	43.0174	1085.11	663.439	60.3547	1046.79	761.555	966.586	1384.37	734.074	553.259	1386.68	730.813	539.988	1270.5	731.265	491.524	1397.38	780.701	462.61	1343.58	701.998	110.452	1397.32	720.034	116.586	1314.71	850.198	64.4102	1319.65	829.722	56.364	1427.12	855.092	73.1678	1362.04	800.06	965.525	1056.36	752.137	550.538	1051.88	732.28	539.86	1161.88	734.513	490.472	1039.61	786.077	461.604	1091.61	705.07	108.762	1050.91	725.573	119.276	1128.99	854.981	62.798	1133.43	827.121	56.562	1026.65	861.067	69.6577	1088.61
0.187	855.535	1060.62	1336.95	877.496	1067.38	1126.57	695.794	1097.74	1257.77	699.623	1098.97	1181.02	792.374	1135.52	1358.43	816.48	1135.41	1089.85	725.582	761.76	1398.54	733.601	651.175	1396.21	677.154	760.386	1347.73	679.487	650.382	1345.41	698.276	271.25	1410.57	702.032	190.496	1400.69	658.625	273.795	1373.52	660.691	194.163	1364.7	638.918	90.6912	1359.62	627.51	42.5251	1360.09	658.367	58.9176	1403.29	741.13	786.224	1039.84	743.311	675.564	1042.78	696.201	788.882	1092.63	690.143	678.224	1093.33	708.862	271.382	1031.25	713.432	191.576	1043.43	665.569	274.711	1063.1	670.477	190.686	1071.83	641.834	90.5074	1088.84	633.315	43.0145	1085.1	663.448	60.3642	1046.79	761.585	966.584	1384.38	734.093	553.261	1386.68	730.833	539.981	1270.49	731.274	491.519	1397.39	780.723	462.621	1343.57	702.005	110.447	1397.31	720.026	116.594	1314.7	850.201	64.4089	1319.66	829.722	56.3676	1427.12	855.084	73.1616	1362.04	800.063	965.526	1056.37	752.121	550.533	1051.87	732.281	539.858	1161.87	734.494	490.469	1039.61	786.066	461.603	1091.6	705.076	108.771	1050.9	725.575	119.271	1128.99	854.974	62.7913	1133.42	827.12	56.561	1026.65	861.06	69.6618	1088.61
0.193	855.564	1060.62	1336.96	877.512	1067.38	1126.57	695.817	1097.74	1257.78	699.636	1098.96	1181.04	792.416	1135.51	1358.44	816.519	1135.43	1089.88	725.619	761.761	1398.54	733.635	651.174	1396.21	677.18	760.391	1347.75	679.513	650.384	1345.43	698.29	271.252	1410.57	702.032	190.493	1400.69	658.63	273.804	1373.52	660.696	194.17	1364.7	638.921	90.7033	1359.63	627.516	42.5343	1360.1	658.368	58.9095	1403.29	741.125	786.226	1039.84	743.306	675.567	1042.78	696.196	788.891	1092.62	690.143	678.236	1093.32	708.863	271.377	1031.25	713.435	191.579	1043.43	665.537	274.742	1063.11	670.478	190.691	1071.84	641.826	90.5134	1088.84	633.316	43.0101	1085.12	663.446	60.3545	1046.79	761.638	966.562	1384.38	734.122	553.249	1386.69	730.835	539.987	1270.5	731.303	491.509	1397.39	780.738	462.621	1343.57	701.998	110.453	1397.32	720.03	116.594	1314.7	850.199	64.4135	1319.66	829.72	56.3692	1427.12	855.083	73.1616	1362.03	800.054	965.534	1056.37	752.105	550.544	1051.87	732.258	539.864	1161.87	734.473	490.484	1039.59	786.065	461.612	1091.6	705.074	108.768	1050.9	725.575	119.272	1128.98	854.971	62.8107	1133.42	827.111	56.5587	1026.64	861.06	69.6661	1088.6
0.2	855.608	1060.62	1336.95	877.516	1067.39	1126.57	695.844	1097.74	1257.79	699.649	1098.97	1181.04	792.459	1135.51	1358.45	816.538	1135.44	1089.89	725.665	761.761	1398.56	733.665	651.167	1396.23	677.225	760.385	1347.76	679.534	650.386	1345.44	698.302	271.246	1410.57	702.039	190.492	1400.7	658.638	273.802	1373.52	660.707	194.165	1364.71	638.92	90.7042	1359.63	627.515	42.5211	1360.09	658.369	58.9157	1403.29	741.11	786.23	1039.84	743.299	675.57	1042.78	696.193	788.9	1092.64	690.133	678.241	1093.32	708.854	271.382	1031.25	713.432	191.577	1043.43	665.538	274.741	1063.11	670.476	190.685	1071.83	641.83	90.5109	1088.85	633.32	43.0138	1085.12	663.444	60.3558	1046.79	761.668	966.567	1384.4	734.145	553.253	1386.69	730.854	539.989	1270.5	731.302	491.505	1397.4	780.738	462.603	1343.58	702.004	110.452	1397.32	720.027	116.59	1314.71	850.202	64.4163	1319.65	829.726	56.3657	1427.12	855.088	73.1616	1362.03	800.058	965.54	1056.37	752.101	550.54	1051.87	732.261	539.86	1161.88	734.472	490.469	1039.6	786.042	461.602	1091.6	705.071	108.76	1050.9	725.572	119.277	1128.98	854.971	62.8054	1133.43	827.116	56.556	1026.64	861.069	69.672	1088.61
0.207	855.629	1060.61	1336.94	877.52	1067.39	1126.57	695.858	1097.75	1257.82	699.663	1098.97	1181.07	792.495	1135.5	1358.45	816.545	1135.45	1089.9	725.693	761.759	1398.56	733.7	651.168	1396.23	677.253	760.396	1347.78	679.553	650.39	1345.46	698.314	271.243	1410.58	702.04	190.488	1400.69	658.646	273.812	1373.53	660.707	194.17	1364.72	638.917	90.7016	1359.63	627.514	42.5311	1360.1	658.371	58.9105	1403.29	741.105	786.224	1039.83	743.289	675.568	1042.79	696.187	788.902	1092.63	690.123	678.238	1093.33	708.842	271.384	1031.25	713.429	191.578	1043.43	665.533	274.743	1063.12	670.469	190.686	1071.84	641.83	90.5095	1088.84	633.315	43.0198	1085.11	663.439	60.3587	1046.79	761.706	966.57	1384.42	734.165	553.26	1386.69	730.841	539.989	1270.51	731.323	491.505	1397.4	780.749	462.599	1343.57	702	110.457	1397.33	720.024	116.587	1314.71	850.199	64.4113	1319.65	829.722	56.3673	1427.12	855.083	73.1633	1362.03	800.044	965.541	1056.37	752.084	550.533	1051.87	732.258	539.869	1161.88	734.455	490.476	1039.6	786.034	461.601	1091.59	705.07	108.774	1050.9	725.568	119.282	1128.98	854.971	62.8053	1133.41	827.116	56.5594	1026.64	861.062	69.668	1088.6
0.213	855.659	1060.61	1336.95	877.527	1067.39	1126.57	695.885	1097.75	1257.82	699.67	1098.97	1181.08	792.535	1135.51	1358.47	816.559	1135.46	1089.9	725.737	761.762	1398.58	733.731	651.168	1396.26	677.29	760.395	1347.81	679.583	650.399	1345.48	698.321	271.246	1410.58	702.056	190.496	1400.7	658.654	273.803	1373.53	660.715	194.176	1364.73	638.92	90.7012	1359.63	627.514	42.5331	1360.1	658.37	58.9161	1403.3	741.09	786.236	1039.84	743.276	675.575	1042.79	696.183	788.91	1092.64	690.118	678.247	1093.34	708.83	271.386	1031.26	713.414	191.587	1043.43	665.524	274.751	1063.14	670.467	190.692	1071.85	641.822	90.514	1088.85	633.315	43.0168	1085.12	663.443	60.3582	1046.79	761.736	966.574	1384.43	734.188	553.249	1386.69	730.849	539.992	1270.51	731.342	491.514	1397.42	780.759	462.601	1343.58	702.011	110.448	1397.33	720.026	116.592	1314.71	850.202	64.4128	1319.66	829.72	56.3632	1427.13	855.089	73.1606	1362.03	800.052	965.548	1056.37	752.081	550.54	1051.88	732.248	539.872	1161.89	734.439	490.477	1039.62	786.033	461.616	1091.6	705.064	108.769	1050.91	725.579	119.276	1128.98	854.966	62.8042	1133.42	827.121	56.5598	1026.64	861.058	69.6705	1088.6
0.22	855.695	1060.6	1336.94	877.529	1067.4	1126.57	695.908	1097.75	1257.86	699.681	1098.98	1181.1	792.59	1135.51	1358.47	816.562	1135.47	1089.91	725.77	761.768	1398.6	733.764	651.171	1396.27	677.323	760.396	1347.83	679.605	650.408	1345.5	698.331	271.245	1410.59	702.061	190.487	1400.7	658.66	273.806	1373.55	660.717	194.172	1364.74	638.921	90.7009	1359.64	627.517	42.5316	1360.11	658.372	58.9102	1403.3	741.089	786.23	1039.85	743.269	675.572	1042.8	696.173	788.905	1092.65	690.113	678.243	1093.36	708.823	271.396	1031.26	713.41	191.582	1043.43	665.545	274.716	1063.16	670.46	190.69	1071.86	641.827	90.5082	1088.85	633.313	43.0135	1085.12	663.442	60.3607	1046.8	761.768	966.566	1384.43	734.201	553.254	1386.7	730.879	540.003	1270.52	731.352	491.513	1397.42	780.77	462.6	1343.58	702.011	110.449	1397.33	720.036	116.594	1314.71	850.195	64.4092	1319.66	829.723	56.3646	1427.11	855.094	73.1559	1362.02	800.034	965.556	1056.38	752.075	550.55	1051.89	732.258	539.881	1161.9	734.43	490.482	1039.63	786.028	461.607	1091.6	705.072	108.772	1050.91	725.573	119.28	1128.99	854.974	62.8	1133.43	827.115	56.5609	1026.65	861.064	69.6727	1088.6
0.227	855.718	1060.59	1336.92	877.509	1067.39	1126.56	695.922	1097.75	1257.86	699.68	1098.98	1181.12	792.643	1135.51	1358.48	816.551	1135.47	1089.91	725.801	761.762	1398.6	733.796	651.171	1396.27	677.342	760.404	1347.85	679.627	650.407	1345.53	698.342	271.255	1410.6	702.069	190.498	1400.72	658.669	273.817	1373.57	660.719	194.179	1364.75	638.925	90.6956	1359.64	627.519	42.5357	1360.1	658.372	58.9165	1403.3	741.073	786.23	1039.86	743.256	675.574	1042.82	696.16	788.906	1092.67	690.108	678.239	1093.37	708.815	271.391	1031.28	713.403	191.593	1043.44	665.518	274.737	1063.16	670.458	190.691	1071.86	641.83	90.5089	1088.85	633.315	43.0235	1085.11	663.435	60.3567	1046.79	761.803	966.568	1384.44	734.221	553.245	1386.71	730.879	539.987	1270.53	731.371	491.513	1397.43	780.775	462.591	1343.58	702.001	110.45	1397.34	720.014	116.59	1314.71	850.193	64.405	1319.65	829.722	56.3669	1427.12	855.091	73.1613	1362.03	800.03	965.559	1056.38	752.068	550.542	1051.89	732.268	539.877	1161.92	734.425	490.485	1039.64	786.019	461.604	1091.59	705.067	108.761	1050.91	725.573	119.278	1128.99	854.962	62.7877	1133.42	827.107	56.5611	1026.65	861.053	69.6676	1088.6
0.233	855.738	1060.61	1336.93	877.521	1067.4	1126.56	695.934	1097.76	1257.88	699.686	1098.99	1181.14	792.69	1135.51	1358.48	816.545	1135.47	1089.91	725.832	761.774	1398.62	733.831	651.177	1396.28	677.368	760.411	1347.86	679.642	650.419	1345.55	698.342	271.247	1410.61	702.073	190.498	1400.72	658.673	273.812	1373.57	660.726	194.183	1364.76	638.919	90.7061	1359.65	627.511	42.535	1360.11	658.369	58.9117	1403.3	741.057	786.235	1039.87	743.236	675.578	1042.84	696.157	788.91	1092.69	690.096	678.245	1093.39	708.806	271.397	1031.29	713.392	191.586	1043.46	665.509	274.744	1063.18	670.452	190.696	1071.88	641.829	90.5108	1088.85	633.312	43.0148	1085.12	663.44	60.3593	1046.8	761.839	966.585	1384.46	734.241	553.25	1386.71	730.883	540.004	1270.54	731.385	491.511	1397.44	780.792	462.606	1343.59	702.008	110.455	1397.34	720.023	116.587	1314.72	850.196	64.4107	1319.66	829.723	56.3597	1427.12	855.081	73.1563	1362.04	800.02	965.564	1056.39	752.057	550.54	1051.9	732.274	539.87	1161.92	734.413	490.482	1039.65	786.017	461.616	1091.61	705.066	108.759	1050.92	725.565	119.273	1128.99	854.961	62.7996	1133.42	827.109	56.5636	1026.65	861.06	69.6752	1088.6
0.24	855.77	1060.61	1336.93	877.514	1067.41	1126.56	695.951	1097.77	1257.9	699.686	1099	1181.15	792.74	1135.52	1358.48	816.537	1135.48	1089.9	725.859	761.771	1398.63	733.848	651.182	1396.3	677.389	760.412	1347.88	679.667	650.417	1345.57	698.355	271.254	1410.61	702.081	190.507	1400.73	658.679	273.82	1373.58	660.726	194.189	1364.77	638.923	90.7131	1359.64	627.516	42.5375	1360.1	658.374	58.9138	1403.31	741.047	786.233	1039.9	743.223	675.57	1042.86	696.142	788.906	1092.71	690.094	678.245	1093.42	708.8	271.402	1031.31	713.385	191.597	1043.46	665.507	274.753	1063.2	670.457	190.692	1071.89	641.832	90.5099	1088.86	633.313	43.0175	1085.12	663.446	60.365	1046.81	761.86	966.586	1384.46	734.258	553.255	1386.72	730.9	540.006	1270.55	731.4	491.509	1397.44	780.795	462.599	1343.59	702.002	110.454	1397.35	720.03	116.594	1314.72	850.19	64.4104	1319.66	829.72	56.3739	1427.13	855.083	73.1619	1362.04	799.997	965.565	1056.4	752.058	550.557	1051.91	732.282	539.874	1161.94	734.406	490.486	1039.66	786.014	461.616	1091.63	705.055	108.783	1050.92	725.569	119.286	1129	854.967	62.8094	1133.43	827.123	56.5635	1026.65	861.058	69.6782	1088.61
0.247	855.786	1060.6	1336.92	877.499	1067.41	1126.55	695.967	1097.77	1257.92	699.692	1099	1181.16	792.779	1135.53	1358.48	816.515	1135.47	1089.91	725.879	761.775	1398.64	733.881	651.184	1396.29	677.405	760.415	1347.89	679.68	650.428	1345.57	698.368	271.256	1410.62	702.091	190.504	1400.73	658.691	273.826	1373.58	660.734	194.202	1364.78	638.924	90.7052	1359.63	627.515	42.5466	1360.1	658.37	58.9271	1403.29	741.026	786.23	1039.92	743.203	675.571	1042.87	696.127	788.902	1092.74	690.084	678.229	1093.44	708.796	271.407	1031.31	713.389	191.599	1043.47	665.526	274.72	1063.21	670.45	190.69	1071.89	641.827	90.5066	1088.85	633.313	43.0239	1085.12	663.435	60.3643	1046.8	761.876	966.594	1384.47	734.274	553.262	1386.74	730.895	540.009	1270.56	731.417	491.514	1397.45	780.796	462.596	1343.59	702.01	110.461	1397.34	720.015	116.604	1314.72	850.188	64.409	1319.65	829.722	56.3674	1427.12	855.086	73.1556	1362.03	799.99	965.561	1056.4	752.046	550.553	1051.93	732.281	539.868	1161.95	734.403	490.487	1039.67	785.996	461.599	1091.63	705.063	108.773	1050.92	725.57	119.282	1129	854.957	62.8009	1133.42	827.114	56.5613	1026.66	861.055	69.6729	1088.61
