Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
3.202	844.554	1108.178	1350.457	857.511	1099.03	1119.914	665.767	1132.401	1275.82	674.402	1136.768	1179.337	767.524	1168.505	1395.104	787.366	1172.609	1074.001	741.906	816.651	1419.367	743.074	707.0	1417.123	682.959	819.653	1384.567	678.365	709.481	1381.744	703.014	286.011	1427.585	709.295	205.723	1415.091	659.876	287.59	1395.171	664.315	208.11	1382.858	645.364	92.52	1365.873	636.974	47.721	1366.299	671.238	64.872	1413.697	751.846	842.391	1041.498	753.636	732.177	1036.353	694.833	841.826	1079.007	690.635	731.911	1070.025	702.899	285.625	1028.148	708.209	205.456	1036.829	665.61	288.739	1066.197	670.191	203.917	1070.769	644.944	92.346	1084.662	634.636	47.115	1084.222	665.41	66.419	1040.402	750.973	996.812	1400.83	729.349	578.563	1405.939	736.778	563.638	1277.109	721.306	512.376	1409.933	781.601	488.716	1359.556	707.743	108.685	1408.962	727.532	121.099	1323.079	861.095	64.627	1324.157	833.78	59.225	1434.653	863.917	79.253	1373.916	772.252	1006.857	1060.307	752.184	576.384	1045.129	746.884	558.503	1172.97	749.673	506.437	1039.544	790.69	469.679	1100.882	710.106	106.816	1047.547	727.239	114.722	1134.466	858.417	62.791	1132.492	825.459	56.865	1021.858	863.028	73.418	1085.512
3.209	844.498	1108.179	1350.444	857.482	1099.037	1119.889	665.709	1132.405	1275.789	674.372	1136.764	1179.291	767.449	1168.504	1395.084	787.358	1172.62	1073.992	741.839	816.645	1419.351	743.019	707.006	1417.11	682.906	819.651	1384.549	678.317	709.488	1381.724	702.988	286.012	1427.572	709.284	205.723	1415.091	659.85	287.595	1395.147	664.298	208.105	1382.854	645.36	92.529	1365.864	636.979	47.72	1366.299	671.229	64.868	1413.704	751.82	842.383	1041.472	753.617	732.174	1036.338	694.794	841.826	1078.995	690.617	731.912	1070.002	702.888	285.618	1028.135	708.203	205.452	1036.809	665.598	288.732	1066.19	670.187	203.906	1070.771	644.936	92.346	1084.661	634.633	47.126	1084.221	665.395	66.426	1040.395	750.905	996.817	1400.819	729.298	578.571	1405.925	736.745	563.64	1277.102	721.272	512.378	1409.933	781.574	488.714	1359.553	707.754	108.679	1408.974	727.527	121.095	1323.081	861.099	64.621	1324.166	833.777	59.224	1434.655	863.914	79.255	1373.918	772.236	1006.859	1060.296	752.175	576.381	1045.12	746.967	558.613	1172.715	749.668	506.44	1039.536	790.68	469.693	1100.866	710.099	106.824	1047.521	727.24	114.713	1134.461	858.41	62.797	1132.488	825.45	56.897	1021.867	863.028	73.419	1085.515
3.215	844.444	1108.184	1350.433	857.439	1099.037	1119.873	665.669	1132.412	1275.756	674.327	1136.773	1179.266	767.379	1168.494	1395.066	787.326	1172.63	1073.971	741.764	816.66	1419.332	742.959	707.008	1417.096	682.856	819.656	1384.531	678.267	709.494	1381.7	702.962	286.016	1427.57	709.27	205.732	1415.081	659.827	287.592	1395.137	664.288	208.108	1382.848	645.361	92.523	1365.876	636.97	47.717	1366.301	671.226	64.87	1413.715	751.794	842.374	1041.465	753.601	732.174	1036.323	694.76	841.825	1078.969	690.597	731.907	1069.983	702.885	285.615	1028.127	708.198	205.451	1036.808	665.584	288.719	1066.193	670.179	203.895	1070.759	644.937	92.34	1084.675	634.636	47.12	1084.217	665.393	66.424	1040.402	750.841	996.818	1400.783	729.271	578.577	1405.917	736.702	563.638	1277.082	721.238	512.386	1409.925	781.534	488.722	1359.539	707.745	108.686	1408.967	727.53	121.093	1323.087	861.105	64.622	1324.162	833.776	59.222	1434.658	863.916	79.254	1373.923	772.212	1006.852	1060.275	752.151	576.383	1045.11	746.955	558.616	1172.7	749.641	506.442	1039.515	790.658	469.688	1100.852	710.103	106.806	1047.531	727.24	114.72	1134.466	858.41	62.801	1132.486	825.447	56.9	1021.867	863.023	73.418	1085.513
3.222	844.384	1108.187	1350.419	857.41	1099.051	1119.864	665.621	1132.411	1275.716	674.282	1136.782	1179.219	767.305	1168.499	1395.036	787.312	1172.635	1073.949	741.704	816.654	1419.306	742.898	707.015	1417.089	682.797	819.653	1384.495	678.223	709.486	1381.669	702.943	286.013	1427.557	709.254	205.729	1415.085	659.81	287.588	1395.128	664.277	208.1	1382.838	645.357	92.514	1365.872	636.973	47.72	1366.297	671.229	64.878	1413.699	751.769	842.383	1041.439	753.576	732.169	1036.314	694.736	841.827	1078.948	690.569	731.911	1069.966	702.875	285.612	1028.112	708.193	205.449	1036.795	665.578	288.723	1066.178	670.172	203.891	1070.761	644.935	92.338	1084.662	634.634	47.122	1084.221	665.403	66.397	1040.397	750.785	996.813	1400.747	729.211	578.579	1405.898	736.66	563.651	1277.063	721.208	512.382	1409.904	781.495	488.722	1359.533	707.745	108.682	1408.959	727.524	121.09	1323.075	861.085	64.669	1324.146	833.772	59.222	1434.661	863.915	79.258	1373.912	772.181	1006.868	1060.243	752.152	576.375	1045.106	746.926	558.618	1172.689	749.635	506.429	1039.499	790.661	469.701	1100.841	710.099	106.836	1047.51	727.241	114.713	1134.459	858.407	62.798	1132.486	825.459	56.856	1021.861	863.03	73.419	1085.511
3.229	844.331	1108.18	1350.39	857.378	1099.05	1119.834	665.573	1132.411	1275.686	674.241	1136.782	1179.185	767.247	1168.489	1395.026	787.297	1172.635	1073.928	741.644	816.658	1419.294	742.846	707.017	1417.072	682.747	819.653	1384.475	678.168	709.488	1381.637	702.92	286.019	1427.553	709.247	205.73	1415.084	659.789	287.581	1395.118	664.265	208.096	1382.824	645.35	92.519	1365.864	636.984	47.714	1366.291	671.228	64.87	1413.709	751.585	842.495	1041.352	753.559	732.168	1036.297	694.702	841.814	1078.932	690.542	731.902	1069.943	702.869	285.608	1028.118	708.181	205.448	1036.784	665.574	288.717	1066.17	670.173	203.873	1070.76	644.937	92.332	1084.665	634.629	47.115	1084.215	665.4	66.407	1040.391	750.732	996.809	1400.73	729.175	578.578	1405.879	736.642	563.637	1277.047	721.167	512.379	1409.891	781.452	488.73	1359.529	707.743	108.68	1408.968	727.522	121.089	1323.082	861.094	64.629	1324.167	833.771	59.226	1434.664	863.908	79.268	1373.916	772.141	1006.868	1060.224	752.124	576.378	1045.083	746.905	558.623	1172.677	749.595	506.434	1039.481	790.647	469.7	1100.835	710.094	106.832	1047.5	727.238	114.719	1134.46	858.41	62.803	1132.482	825.452	56.895	1021.864	863.03	73.414	1085.513
3.235	844.275	1108.184	1350.373	857.345	1099.059	1119.822	665.526	1132.41	1275.659	674.19	1136.774	1179.16	767.197	1168.491	1394.983	787.252	1172.634	1073.914	741.585	816.653	1419.271	742.795	707.022	1417.062	682.697	819.654	1384.453	678.122	709.488	1381.613	702.884	286.008	1427.545	709.232	205.727	1415.081	659.763	287.574	1395.115	664.249	208.087	1382.826	645.344	92.522	1365.859	636.972	47.713	1366.297	671.224	64.864	1413.702	751.558	842.495	1041.326	753.536	732.16	1036.276	694.674	841.81	1078.898	690.509	731.888	1069.93	702.859	285.609	1028.1	708.173	205.443	1036.782	665.559	288.71	1066.169	670.16	203.87	1070.756	644.941	92.331	1084.655	634.634	47.1	1084.221	665.39	66.415	1040.383	750.678	996.815	1400.708	729.125	578.58	1405.869	736.6	563.636	1277.041	721.13	512.376	1409.882	781.414	488.734	1359.531	707.732	108.677	1408.979	727.512	121.095	1323.081	861.093	64.632	1324.163	833.771	59.231	1434.66	863.909	79.267	1373.916	772.115	1006.862	1060.198	752.093	576.378	1045.07	746.89	558.618	1172.659	749.602	506.432	1039.478	790.634	469.688	1100.817	710.085	106.796	1047.519	727.231	114.707	1134.445	858.4	62.808	1132.487	825.45	56.889	1021.864	863.026	73.423	1085.508
3.242	844.224	1108.184	1350.359	857.311	1099.056	1119.793	665.474	1132.408	1275.637	674.164	1136.776	1179.133	767.141	1168.489	1394.958	787.218	1172.639	1073.896	741.529	816.652	1419.255	742.751	707.023	1417.052	682.652	819.655	1384.441	678.08	709.478	1381.585	702.87	286.012	1427.537	709.215	205.727	1415.08	659.752	287.565	1395.107	664.247	208.076	1382.826	645.348	92.506	1365.863	636.97	47.71	1366.29	671.222	64.861	1413.713	751.529	842.484	1041.299	753.508	732.157	1036.266	694.642	841.803	1078.883	690.49	731.881	1069.894	702.852	285.598	1028.1	708.168	205.435	1036.781	665.541	288.704	1066.156	670.158	203.861	1070.744	644.928	92.33	1084.649	634.632	47.093	1084.219	665.387	66.41	1040.387	750.625	996.817	1400.676	729.091	578.566	1405.867	736.581	563.641	1277.021	721.097	512.364	1409.869	781.372	488.731	1359.52	707.733	108.676	1408.958	727.519	121.093	1323.068	861.087	64.634	1324.167	833.768	59.241	1434.654	863.914	79.267	1373.93	772.076	1006.862	1060.172	752.082	576.375	1045.059	746.855	558.616	1172.658	749.592	506.421	1039.459	790.62	469.693	1100.804	710.087	106.817	1047.511	727.23	114.708	1134.453	858.4	62.809	1132.483	825.439	56.899	1021.853	863.012	73.424	1085.506
3.249	844.167	1108.184	1350.339	857.255	1099.04	1119.779	665.421	1132.392	1275.606	674.107	1136.77	1179.102	767.09	1168.485	1394.951	787.165	1172.647	1073.877	741.478	816.645	1419.241	742.704	707.02	1417.039	682.602	819.651	1384.409	678.042	709.477	1381.567	702.85	286.012	1427.529	709.202	205.729	1415.08	659.731	287.556	1395.097	664.229	208.081	1382.814	645.333	92.516	1365.871	636.962	47.715	1366.292	671.217	64.868	1413.713	751.497	842.479	1041.272	753.486	732.149	1036.25	694.603	841.796	1078.852	690.471	731.876	1069.863	702.846	285.592	1028.101	708.158	205.43	1036.778	665.543	288.694	1066.152	670.154	203.859	1070.747	644.926	92.328	1084.651	634.624	47.094	1084.215	665.38	66.398	1040.383	750.574	996.812	1400.659	729.063	578.558	1405.851	736.529	563.635	1276.998	721.068	512.374	1409.863	781.344	488.725	1359.508	707.731	108.676	1408.973	727.508	121.097	1323.081	861.081	64.634	1324.167	833.765	59.218	1434.665	863.899	79.266	1373.925	772.052	1006.85	1060.151	752.061	576.38	1045.042	746.831	558.611	1172.654	749.568	506.422	1039.441	790.599	469.688	1100.801	710.079	106.821	1047.479	727.226	114.72	1134.454	858.395	62.806	1132.479	825.437	56.907	1021.85	863.024	73.431	1085.506
3.256	844.126	1108.171	1350.324	857.21	1099.055	1119.76	665.372	1132.4	1275.58	674.048	1136.764	1179.077	767.039	1168.491	1394.924	787.122	1172.635	1073.862	741.424	816.648	1419.219	742.667	707.013	1417.033	682.559	819.651	1384.399	678.001	709.475	1381.552	702.831	286.013	1427.522	709.189	205.731	1415.085	659.716	287.55	1395.097	664.22	208.073	1382.818	645.34	92.51	1365.859	636.969	47.707	1366.297	671.219	64.862	1413.717	751.487	842.472	1041.26	753.475	732.147	1036.237	694.577	841.788	1078.826	690.441	731.867	1069.832	702.845	285.585	1028.101	708.161	205.427	1036.769	665.526	288.693	1066.145	670.143	203.849	1070.747	644.925	92.323	1084.645	634.625	47.104	1084.213	665.391	66.402	1040.373	750.532	996.808	1400.635	729.027	578.56	1405.833	736.499	563.633	1276.987	721.038	512.372	1409.853	781.313	488.721	1359.5	707.723	108.677	1408.979	727.509	121.096	1323.076	861.083	64.636	1324.167	833.765	59.236	1434.671	863.898	79.274	1373.944	771.997	1006.856	1060.126	752.055	576.365	1045.024	746.81	558.606	1172.639	749.58	506.42	1039.435	790.578	469.669	1100.798	710.082	106.775	1047.526	727.221	114.713	1134.449	858.401	62.818	1132.48	825.44	56.898	1021.851	863.007	73.433	1085.503
3.262	844.073	1108.171	1350.305	857.173	1099.063	1119.735	665.318	1132.388	1275.558	674.005	1136.761	1179.055	766.991	1168.485	1394.897	787.072	1172.632	1073.841	741.388	816.643	1419.204	742.632	707.017	1417.024	682.52	819.639	1384.375	677.965	709.471	1381.53	702.803	286.008	1427.523	709.176	205.729	1415.074	659.702	287.549	1395.081	664.205	208.063	1382.813	645.333	92.503	1365.861	636.96	47.709	1366.296	671.213	64.855	1413.708	751.468	842.473	1041.239	753.46	732.141	1036.22	694.542	841.789	1078.803	690.424	731.865	1069.809	702.834	285.568	1028.088	708.156	205.417	1036.777	665.522	288.68	1066.141	670.143	203.84	1070.749	644.929	92.316	1084.646	634.628	47.089	1084.212	665.39	66.395	1040.379	750.481	996.806	1400.618	729.001	578.556	1405.825	736.492	563.61	1276.977	721.005	512.366	1409.847	781.276	488.714	1359.501	707.722	108.672	1408.99	727.507	121.089	1323.075	861.07	64.641	1324.168	833.762	59.23	1434.677	863.898	79.277	1373.93	771.96	1006.852	1060.107	752.032	576.357	1045.021	746.794	558.611	1172.619	749.561	506.404	1039.425	790.571	469.67	1100.778	710.084	106.812	1047.504	727.215	114.711	1134.445	858.392	62.81	1132.474	825.448	56.896	1021.857	863.026	73.427	1085.508
3.269	844.018	1108.172	1350.288	857.121	1099.055	1119.703	665.269	1132.385	1275.529	673.951	1136.747	1179.014	766.926	1168.481	1394.884	787.025	1172.635	1073.811	741.353	816.64	1419.188	742.597	707.014	1417.006	682.487	819.634	1384.354	677.939	709.475	1381.509	702.786	286.01	1427.51	709.161	205.72	1415.079	659.685	287.537	1395.086	664.195	208.053	1382.801	645.332	92.503	1365.851	636.964	47.703	1366.287	671.208	64.855	1413.714	751.433	842.465	1041.223	753.432	732.145	1036.216	694.617	841.679	1078.82	690.39	731.857	1069.787	702.82	285.573	1028.082	708.151	205.415	1036.768	665.508	288.67	1066.131	670.133	203.834	1070.735	644.926	92.315	1084.649	634.625	47.086	1084.215	665.385	66.381	1040.377	750.441	996.792	1400.596	728.965	578.554	1405.809	736.454	563.613	1276.957	720.979	512.365	1409.832	781.269	488.714	1359.498	707.706	108.67	1408.988	727.508	121.084	1323.067	861.061	64.639	1324.166	833.752	59.235	1434.676	863.889	79.273	1373.941	771.917	1006.854	1060.067	752.021	576.349	1045.01	746.783	558.607	1172.602	749.54	506.402	1039.406	790.57	469.674	1100.781	710.072	106.801	1047.475	727.21	114.711	1134.449	858.396	62.813	1132.473	825.43	56.902	1021.854	863.005	73.431	1085.497
3.276	843.965	1108.176	1350.28	857.069	1099.072	1119.677	665.215	1132.381	1275.503	673.892	1136.742	1178.982	766.873	1168.474	1394.861	786.98	1172.633	1073.798	741.323	816.638	1419.171	742.57	707.006	1416.989	682.444	819.628	1384.334	677.906	709.46	1381.512	702.763	286.006	1427.498	709.153	205.725	1415.079	659.673	287.533	1395.07	664.185	208.042	1382.795	645.332	92.495	1365.858	636.956	47.693	1366.295	671.209	64.85	1413.713	751.404	842.473	1041.197	753.42	732.137	1036.195	694.585	841.677	1078.802	690.364	731.848	1069.769	702.823	285.566	1028.08	708.15	205.406	1036.766	665.503	288.663	1066.116	670.128	203.833	1070.731	644.925	92.307	1084.64	634.625	47.081	1084.204	665.384	66.386	1040.379	750.399	996.794	1400.567	728.945	578.549	1405.788	736.424	563.615	1276.937	720.966	512.359	1409.813	781.243	488.72	1359.476	707.71	108.666	1408.986	727.501	121.089	1323.067	861.06	64.64	1324.174	833.761	59.23	1434.679	863.896	79.285	1373.939	771.875	1006.848	1060.049	752.009	576.346	1044.992	746.771	558.614	1172.587	749.525	506.401	1039.401	790.545	469.672	1100.757	710.078	106.79	1047.498	727.204	114.72	1134.447	858.392	62.813	1132.478	825.438	56.893	1021.857	863.015	73.425	1085.5
3.282	843.919	1108.174	1350.252	857.027	1099.069	1119.648	665.165	1132.37	1275.468	673.831	1136.736	1178.95	766.814	1168.458	1394.845	786.928	1172.637	1073.775	741.292	816.635	1419.159	742.542	707.007	1416.979	682.421	819.622	1384.323	677.878	709.456	1381.483	702.752	286.005	1427.491	709.138	205.725	1415.074	659.662	287.528	1395.064	664.177	208.037	1382.791	645.33	92.497	1365.866	636.967	47.686	1366.285	671.206	64.854	1413.707	751.378	842.474	1041.182	753.389	732.139	1036.18	694.564	841.66	1078.775	690.344	731.84	1069.753	702.808	285.558	1028.067	708.145	205.404	1036.755	665.498	288.662	1066.111	670.12	203.829	1070.734	644.925	92.306	1084.641	634.628	47.079	1084.211	665.389	66.381	1040.38	750.358	996.787	1400.543	728.922	578.456	1405.697	736.392	563.62	1276.915	720.948	512.35	1409.804	781.218	488.708	1359.459	707.714	108.668	1408.982	727.499	121.076	1323.075	861.077	64.636	1324.172	833.769	59.236	1434.672	863.893	79.285	1373.941	771.827	1006.849	1060.021	751.989	576.34	1044.98	746.754	558.609	1172.573	749.522	506.393	1039.376	790.553	469.668	1100.75	710.076	106.795	1047.479	727.203	114.72	1134.436	858.397	62.814	1132.473	825.449	56.854	1021.851	863.021	73.433	1085.501
3.289	843.868	1108.18	1350.24	856.99	1099.071	1119.642	665.122	1132.359	1275.455	673.79	1136.721	1178.929	766.758	1168.454	1394.822	786.88	1172.634	1073.765	741.264	816.633	1419.146	742.523	707.005	1416.963	682.388	819.615	1384.296	677.865	709.454	1381.469	702.741	286.006	1427.475	709.142	205.71	1415.072	659.654	287.518	1395.049	664.171	208.032	1382.791	645.328	92.49	1365.851	636.958	47.686	1366.296	671.21	64.848	1413.702	751.344	842.464	1041.159	753.371	732.138	1036.159	694.533	841.661	1078.754	690.322	731.841	1069.72	702.805	285.557	1028.071	708.138	205.398	1036.754	665.487	288.65	1066.1	670.116	203.816	1070.725	644.918	92.304	1084.636	634.627	47.075	1084.208	665.388	66.379	1040.38	750.327	996.781	1400.525	728.909	578.456	1405.684	736.395	563.607	1276.908	720.916	512.35	1409.783	781.2	488.709	1359.47	707.712	108.665	1408.978	727.496	121.082	1323.062	861.086	64.63	1324.169	833.774	59.223	1434.669	863.892	79.269	1373.934	771.758	1006.848	1059.989	751.974	576.348	1044.952	746.738	558.609	1172.559	749.502	506.392	1039.355	790.542	469.674	1100.719	710.078	106.753	1047.492	727.201	114.707	1134.438	858.381	62.809	1132.479	825.445	56.895	1021.85	863.008	73.436	1085.501
3.296	843.824	1108.169	1350.21	856.95	1099.067	1119.617	665.062	1132.356	1275.438	673.739	1136.726	1178.903	766.709	1168.433	1394.804	786.838	1172.635	1073.747	741.24	816.631	1419.122	742.505	707.005	1416.947	682.363	819.612	1384.277	677.839	709.45	1381.449	702.722	285.997	1427.465	709.137	205.72	1415.066	659.641	287.51	1395.025	664.173	208.021	1382.777	645.332	92.485	1365.861	636.96	47.681	1366.293	671.211	64.839	1413.705	751.318	842.458	1041.144	753.34	732.134	1036.149	694.502	841.653	1078.75	690.299	731.839	1069.714	702.794	285.555	1028.052	708.136	205.394	1036.754	665.485	288.647	1066.098	670.114	203.814	1070.725	644.923	92.308	1084.644	634.626	47.07	1084.205	665.396	66.368	1040.38	750.302	996.779	1400.496	728.89	578.452	1405.664	736.368	563.598	1276.888	720.907	512.347	1409.765	781.188	488.703	1359.428	707.717	108.67	1408.975	727.489	121.076	1323.06	861.082	64.64	1324.17	833.769	59.228	1434.671	863.891	79.277	1373.929	771.735	1006.838	1059.962	751.949	576.337	1044.952	746.731	558.615	1172.54	749.485	506.389	1039.333	790.523	469.682	1100.711	710.075	106.766	1047.487	727.192	114.722	1134.433	858.39	62.809	1132.466	825.45	56.899	1021.849	863.013	73.435	1085.501
3.302	843.773	1108.165	1350.188	856.904	1099.069	1119.588	665.014	1132.345	1275.406	673.679	1136.711	1178.878	766.64	1168.423	1394.783	786.776	1172.642	1073.721	741.218	816.628	1419.096	742.478	707.007	1416.925	682.337	819.6	1384.245	677.812	709.445	1381.426	702.71	286.011	1427.448	709.126	205.721	1415.062	659.631	287.511	1395.02	664.157	208.019	1382.772	645.326	92.482	1365.861	636.962	47.683	1366.288	671.206	64.841	1413.699	751.294	842.452	1041.132	753.324	732.136	1036.133	694.476	841.644	1078.731	690.28	731.832	1069.695	702.789	285.546	1028.03	708.126	205.392	1036.732	665.475	288.64	1066.096	670.116	203.805	1070.721	644.915	92.299	1084.643	634.622	47.067	1084.214	665.389	66.368	1040.372	750.261	996.779	1400.466	728.877	578.535	1405.719	736.366	563.595	1276.868	720.903	512.345	1409.748	781.181	488.705	1359.411	707.707	108.66	1408.957	727.5	121.059	1323.071	861.081	64.64	1324.168	833.771	59.231	1434.661	863.884	79.287	1373.932	771.69	1006.842	1059.947	751.946	576.336	1044.938	746.708	558.616	1172.535	749.473	506.4	1039.323	790.509	469.682	1100.672	710.074	106.757	1047.475	727.2	114.718	1134.438	858.392	62.813	1132.46	825.444	56.896	1021.848	863.009	73.444	1085.503
3.309	843.724	1108.169	1350.174	856.862	1099.084	1119.571	664.961	1132.336	1275.39	673.633	1136.708	1178.854	766.589	1168.411	1394.775	786.72	1172.657	1073.7	741.19	816.621	1419.08	742.462	706.997	1416.897	682.32	819.596	1384.222	677.802	709.436	1381.401	702.703	286.0	1427.442	709.118	205.718	1415.057	659.619	287.505	1394.995	664.156	208.018	1382.773	645.336	92.47	1365.853	636.96	47.665	1366.291	671.201	64.839	1413.702	751.265	842.452	1041.113	753.295	732.134	1036.121	694.449	841.64	1078.717	690.241	731.826	1069.689	702.785	285.538	1028.029	708.12	205.398	1036.722	665.458	288.638	1066.075	670.099	203.809	1070.719	644.922	92.294	1084.64	634.617	47.069	1084.201	665.395	66.361	1040.368	750.224	996.771	1400.443	728.849	578.539	1405.698	736.349	563.585	1276.84	720.888	512.337	1409.726	781.167	488.699	1359.404	707.706	108.658	1408.964	727.495	121.061	1323.063	861.073	64.643	1324.173	833.766	59.229	1434.665	863.886	79.283	1373.929	771.65	1006.843	1059.93	751.942	576.332	1044.934	746.706	558.619	1172.515	749.47	506.383	1039.31	790.517	469.679	1100.663	710.065	106.781	1047.439	727.188	114.72	1134.426	858.404	62.82	1132.46	825.438	56.898	1021.836	863.012	73.437	1085.497
3.316	843.682	1108.159	1350.154	856.81	1099.09	1119.535	664.921	1132.323	1275.36	673.578	1136.701	1178.841	766.538	1168.397	1394.752	786.682	1172.663	1073.683	741.165	816.616	1419.049	742.439	706.994	1416.882	682.289	819.59	1384.193	677.776	709.434	1381.375	702.683	285.994	1427.435	709.107	205.699	1415.059	659.616	287.496	1394.997	664.145	208.009	1382.762	645.336	92.469	1365.863	636.961	47.668	1366.302	671.197	64.835	1413.705	751.235	842.448	1041.095	753.273	732.122	1036.108	694.418	841.634	1078.698	690.223	731.826	1069.67	702.781	285.538	1028.036	708.111	205.38	1036.714	665.455	288.626	1066.088	670.096	203.798	1070.719	644.914	92.289	1084.616	634.62	47.063	1084.195	665.381	66.356	1040.369	750.186	996.765	1400.427	728.838	578.537	1405.692	736.335	563.59	1276.823	720.862	512.337	1409.715	781.144	488.691	1359.386	707.702	108.652	1408.968	727.508	121.06	1323.079	861.079	64.639	1324.17	833.765	59.226	1434.655	863.889	79.292	1373.93	771.622	1006.833	1059.902	751.916	576.343	1044.915	746.695	558.622	1172.5	749.454	506.38	1039.296	790.495	469.683	1100.659	710.056	106.754	1047.466	727.192	114.711	1134.403	858.405	62.818	1132.455	825.436	56.898	1021.842	863.013	73.451	1085.49
3.322	843.639	1108.146	1350.125	856.774	1099.09	1119.518	664.876	1132.307	1275.338	673.524	1136.693	1178.816	766.49	1168.389	1394.745	786.625	1172.674	1073.675	741.142	816.616	1419.024	742.428	706.99	1416.865	682.269	819.583	1384.17	677.767	709.418	1381.346	702.677	285.993	1427.421	709.096	205.704	1415.057	659.604	287.495	1394.984	664.136	208.003	1382.759	645.335	92.462	1365.869	636.961	47.664	1366.303	671.2	64.828	1413.702	751.195	842.446	1041.076	753.247	732.127	1036.091	694.389	841.629	1078.686	690.197	731.816	1069.665	702.767	285.533	1028.02	708.112	205.376	1036.725	665.442	288.628	1066.08	670.095	203.791	1070.712	644.916	92.28	1084.622	634.62	47.058	1084.215	665.384	66.352	1040.368	750.159	996.755	1400.4	728.818	578.53	1405.672	736.349	563.576	1276.8	720.842	512.331	1409.707	781.132	488.696	1359.372	707.695	108.647	1408.968	727.503	121.051	1323.079	861.081	64.642	1324.174	833.774	59.225	1434.661	863.875	79.287	1373.93	771.555	1006.835	1059.871	751.889	576.34	1044.897	746.689	558.618	1172.499	749.431	506.382	1039.287	790.489	469.67	1100.651	710.06	106.757	1047.456	727.183	114.708	1134.405	858.396	62.823	1132.453	825.449	56.897	1021.842	863.003	73.445	1085.486
