Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
88	7.534799	-23.480426	-32.532067	15.086476	36.767288	37.615103	2.464114	-0.559237	-10.250619	7.106995	-24.292706	-33.420571	14.010821	36.602783	37.890193	1.234963	-1.756914	-10.154974	7.630343	-23.962427	-33.336917	10.904214	36.096121	34.463679	2.473081	-1.313442	-7.908832	8.033112	-22.372980	-32.553261	11.624002	35.587810	35.800739	2.517596	-1.396616	-10.006409	7.325548	-24.473847	-35.150966	13.709940	36.459170	37.399279	2.071070	-0.392777	-11.675163	7.326634	-24.350182	-33.522441	13.689430	37.351428	37.778968	2.584039	-0.222414	-11.150212	5.830597	-24.014761	-33.345485	13.552333	35.917227	36.658196	2.171082	-0.600864	-10.231522	7.752105	-24.033844	-33.050168	13.033053	35.554752	37.151782	1.678884	-1.133500	-11.067696	7.926285	-25.410723	-31.607603	11.809480	33.628410	36.049680	2.374837	-1.544335	-9.237011	7.310152	-27.211829	-31.465177	13.348300	37.401805	36.165723	1.449048	-1.215258	-10.427039	8.419519	-24.732343	-31.558371	13.508784	35.382051	39.366330	2.318403	-1.130901	-11.173070	7.102324	-24.136172	-33.682633	13.146532	37.071614	37.387566	2.096493	-0.973988	-11.874965	7.721681	-23.872301	-34.496577	13.587096	35.494827	37.917613	3.267530	1.114687	-11.303247	6.569036	-24.063117	-31.965298	12.088878	37.040571	34.623011	4.444115	1.173220	-9.372381	6.601968	-22.749046	-32.433993	12.593572	36.481168	37.157272	2.203156	-0.812156	-9.250647	6.581677	-23.894433	-32.342931	12.272454	37.352808	34.890610	2.057743	-1.271250	-9.288663	7.158352	-23.259675	-32.678350	13.707958	38.322178	36.783553	2.361735	-0.676216	-9.679881	6.874763	-22.307842	-33.212480	12.915761	37.046350	36.891613	2.770841	0.563046	-11.118443	6.947607	-22.906447	-31.816946	12.980857	38.196975	35.435838	1.702102	-1.630683	-9.127395	6.910589	-23.200841	-33.719170	12.711961	35.400620	37.656663	1.855472	-1.021780	-10.145359	7.009200	-23.386221	-33.744970	12.365167	35.259764	36.891042	2.990969	-0.558176	-10.718601
89	7.583552	-24.507446	-31.601070	12.974563	37.847284	32.810569	2.194434	-1.051451	-10.588915	7.192994	-25.339116	-32.474253	11.878342	37.484383	32.869906	0.916533	-2.204377	-10.378208	7.656414	-24.757212	-32.462185	8.861060	36.644551	29.281792	2.180768	-1.767883	-8.000397	7.946965	-23.106584	-31.487623	9.702132	36.333956	30.894759	2.163924	-1.813802	-10.437500	7.205197	-25.119143	-34.287194	11.625403	37.475062	32.375830	1.702997	-0.941972	-11.854920	7.238152	-25.180567	-32.576837	11.539732	38.211897	32.703077	2.212693	-0.709195	-11.308454	6.189243	-25.085387	-32.645553	11.606604	36.950056	31.861142	1.809969	-0.975515	-10.505695	7.921849	-24.898804	-32.265521	11.000546	36.693422	32.336194	1.394319	-1.514047	-11.281087	8.151272	-26.281985	-30.653884	9.845347	34.582853	31.314594	2.098063	-1.970637	-9.531410	7.199532	-27.846927	-30.529529	11.264984	37.933275	31.568378	1.046075	-1.589475	-10.878717	8.284068	-25.583390	-30.712490	11.776044	36.342518	34.704604	2.091278	-1.479168	-11.403029	7.030835	-24.897346	-32.749516	11.222330	38.223254	32.485254	1.574361	-1.466470	-12.236479	7.869664	-24.897915	-33.333968	11.454038	36.822723	32.791539	3.092945	0.860802	-11.723930	6.604985	-24.989883	-30.971565	9.921148	37.550055	29.673270	4.229934	0.859765	-9.528055	6.639477	-23.690699	-31.458210	10.661066	37.581413	32.186381	1.836211	-1.371017	-9.559394	6.680090	-24.844326	-31.462538	10.215156	38.330701	30.005896	1.746946	-1.702677	-9.581004	7.189907	-24.147510	-31.701164	11.621649	39.573483	31.858372	2.019284	-1.150384	-9.935024	6.857706	-23.604793	-32.248578	10.980092	38.156942	31.837545	2.601148	0.141097	-11.380245	6.909041	-23.740677	-30.812258	10.799666	39.249394	30.450583	1.284427	-2.104397	-9.416044	6.970648	-24.020751	-32.731158	10.775648	36.545063	32.740511	1.468508	-1.678846	-10.407301	7.133020	-24.617633	-32.714960	10.411667	36.465483	31.974145	2.619585	-0.953448	-10.914438
90	7.615555	-25.391062	-30.638108	10.750826	38.342879	28.331211	1.783950	-1.501955	-10.933979	7.257672	-26.311725	-31.419055	9.679690	37.900229	28.083043	0.481588	-2.616476	-10.611073	7.627555	-25.398594	-31.524659	6.779434	36.667973	24.366469	1.786014	-2.167328	-8.110487	7.804301	-23.726145	-30.363897	7.707556	36.554402	26.268996	1.653539	-2.158075	-10.884887	7.046513	-25.648394	-33.365688	9.428023	37.987198	27.614978	1.189168	-1.475716	-12.018727	7.146403	-25.872654	-31.612982	9.331691	38.617716	27.870064	1.708903	-1.235743	-11.467476	6.563814	-26.058704	-31.883822	9.594222	37.677413	27.305454	1.339544	-1.350350	-10.780688	8.041958	-25.638580	-31.415482	8.879770	37.340747	27.814171	0.966643	-1.876150	-11.496104	8.331679	-26.996388	-29.677537	7.858844	35.132095	26.904609	1.684060	-2.364472	-9.818571	7.080856	-28.342651	-29.505766	9.151195	38.062027	27.226276	0.495960	-1.977703	-11.353875	8.143670	-26.323168	-29.841436	9.927901	36.872968	30.299175	1.792858	-1.733410	-11.630498	6.888133	-25.473656	-31.756117	9.208786	38.854329	27.860216	0.903840	-1.951575	-12.574556	7.917905	-25.765505	-32.082015	9.197211	37.567451	27.895142	2.844058	0.607581	-12.106202	6.645698	-25.791580	-29.955638	7.750099	37.549923	25.011925	3.925867	0.576829	-9.704841	6.630446	-24.498972	-30.445204	8.660513	38.177356	27.462695	1.334955	-1.916171	-9.889385	6.783691	-25.704308	-30.507153	8.100897	38.891689	25.396573	1.277339	-2.130357	-9.848727	7.166027	-24.856482	-30.674849	9.423639	40.276053	27.210669	1.494736	-1.651768	-10.196329	6.808364	-24.804376	-31.238937	8.985786	38.746999	27.018452	2.320908	-0.281717	-11.592160	6.841838	-24.471550	-29.759083	8.555727	39.789821	25.730920	0.706604	-2.568422	-9.716041	6.985823	-24.741666	-31.683526	8.755732	37.242944	28.071785	0.908739	-2.327257	-10.671051	7.216843	-25.709534	-31.624173	8.420010	37.260854	27.286357	2.111421	-1.342888	-11.080046
91	7.622649	-26.090135	-29.661406	8.556469	38.227034	24.286157	1.196240	-1.884001	-11.306068	7.293942	-27.160261	-30.290047	7.535188	37.821668	23.667748	-0.089034	-2.960308	-10.883076	7.549359	-25.867873	-30.523142	4.756045	36.233235	19.829102	1.275041	-2.496517	-8.277785	7.611999	-24.218335	-29.199324	5.773298	36.270235	22.040083	0.949181	-2.434525	-11.369442	6.844882	-26.021619	-32.407485	7.263489	37.933185	23.279934	0.469932	-1.984748	-12.204234	7.043504	-26.391134	-30.608644	7.162117	38.544237	23.400598	1.044205	-1.767632	-11.655637	6.892839	-26.828319	-31.027975	7.587100	38.006370	23.141132	0.699108	-1.733823	-11.086618	8.073495	-26.215667	-30.492119	6.803842	37.464654	23.700016	0.357644	-2.225088	-11.753340	8.438992	-27.532518	-28.694233	5.967911	35.320635	22.906378	1.112051	-2.730434	-10.131652	6.953984	-28.687206	-28.405654	7.108082	37.844681	23.217135	-0.204726	-2.375190	-11.858195	8.000238	-26.892584	-28.953946	8.058210	36.907982	26.297254	1.377760	-1.886252	-11.881097	6.677533	-25.852123	-30.726052	7.210827	38.992208	23.607504	0.085511	-2.415288	-12.915653	7.861742	-26.435093	-30.794536	6.961477	37.719814	23.331565	2.502972	0.359807	-12.461020	6.687691	-26.440000	-28.922453	5.713366	37.081451	20.762382	3.504572	0.291868	-9.937897	6.561186	-25.130331	-29.413076	6.703074	38.212938	23.117633	0.670623	-2.417619	-10.268705	6.862144	-26.418324	-29.479960	6.036778	38.968248	21.187629	0.612957	-2.515141	-10.110196	7.081851	-25.359985	-29.633207	7.249389	40.432650	22.938364	0.751875	-2.172388	-10.497914	6.712042	-25.819492	-30.212483	7.032759	38.726208	22.579866	1.895203	-0.670163	-11.778270	6.727548	-25.031887	-28.681639	6.389606	39.723319	21.437568	-0.083177	-3.012206	-10.054587	6.930417	-25.318029	-30.583881	6.772748	37.449720	23.779482	0.132127	-2.943409	-10.973195	7.229175	-26.571905	-30.494221	6.487788	37.584840	22.962441	1.432831	-1.719913	-11.256085
92	7.603378	-26.629076	-28.682633	6.514599	37.712845	20.661054	0.468905	-2.224783	-11.714136	7.302549	-27.882328	-29.133818	5.538363	37.401733	19.657891	-0.768241	-3.252543	-11.209465	7.433208	-26.189202	-29.457745	2.868546	35.512112	15.728666	0.649475	-2.785870	-8.524522	7.393399	-24.616098	-28.021387	3.995260	35.698763	18.220393	0.092631	-2.696817	-11.897348	6.613396	-26.269596	-31.440072	5.244453	37.541243	19.353565	-0.399222	-2.493729	-12.438912	6.924628	-26.762225	-29.553342	5.109299	38.137343	19.311567	0.255121	-2.290338	-11.884057	7.143485	-27.389981	-30.100167	5.658221	38.051002	19.355004	-0.085007	-2.146598	-11.434396	8.013345	-26.657443	-29.510566	4.874692	37.228056	19.994097	-0.397154	-2.587991	-12.067715	8.456394	-27.897924	-27.716652	4.260925	35.276679	19.360831	0.402325	-3.099623	-10.499246	6.817233	-28.895772	-27.254757	5.215388	37.401504	19.586501	-1.025023	-2.800756	-12.387922	7.848993	-27.312197	-28.058943	6.269965	36.636685	22.672366	0.856403	-2.003161	-12.172772	6.414103	-26.056060	-29.684551	5.329200	38.777470	19.778340	-0.840687	-2.872110	-13.284450	7.723678	-26.921766	-29.522226	4.881074	37.418501	19.164520	2.077653	0.109023	-12.799348	6.726953	-26.967784	-27.873149	3.885384	36.368922	16.940277	2.980073	-0.043919	-10.238635	6.444410	-25.613398	-28.370493	4.876570	37.851394	19.175718	-0.114909	-2.874973	-10.703752	6.890409	-26.993679	-28.392948	4.119939	38.683796	17.390582	-0.202341	-2.859500	-10.384403	6.940312	-25.671212	-28.599870	5.223519	40.165435	19.095245	-0.188999	-2.719650	-10.865048	6.576622	-26.643889	-29.184005	5.207454	38.251854	18.558634	1.342463	-1.030079	-11.967569	6.576497	-25.447264	-27.604890	4.391799	39.272435	17.548943	-1.021980	-3.450730	-10.436798	6.802201	-25.762943	-29.446226	4.923097	37.306527	19.884370	-0.820396	-3.538968	-11.333522	7.165396	-27.201168	-29.354192	4.693692	37.567176	19.040305	0.616236	-2.104774	-11.479965
93	7.550896	-27.012737	-27.702923	4.751724	36.955623	17.562688	-0.369308	-2.567294	-12.167401	7.260462	-28.462914	-27.959373	3.806590	36.758853	16.199161	-1.549680	-3.536936	-11.611697	7.287768	-26.410984	-28.326559	1.208803	34.718478	12.177165	-0.102757	-3.099128	-8.868936	7.161512	-24.942679	-26.851557	2.472594	35.006764	14.942132	-0.891750	-3.013367	-12.473507	6.349584	-26.390631	-30.472158	3.509815	36.929867	16.005796	-1.395609	-3.044850	-12.753879	6.781207	-26.992840	-28.437149	3.278614	37.507069	15.733667	-0.631605	-2.817347	-12.163257	7.262676	-27.684344	-29.101423	3.915376	37.850215	16.109648	-1.023053	-2.637584	-11.840523	7.846645	-26.978390	-28.478002	3.213143	36.747832	16.819081	-1.270473	-3.009659	-12.450692	8.365149	-28.100023	-26.753442	2.812370	35.116742	16.352562	-0.410826	-3.508167	-10.940825	6.662276	-28.987906	-26.082098	3.561448	36.866950	16.434152	-1.924879	-3.295750	-12.933113	7.675645	-27.556750	-27.157980	4.685552	36.158326	19.572941	0.205142	-2.160409	-12.537416	6.108561	-26.113033	-28.650441	3.660881	38.351954	16.462620	-1.825077	-3.352764	-13.692499	7.526008	-27.244424	-28.303443	3.064739	36.804236	15.500852	1.584480	-0.162162	-13.127391	6.756087	-27.385715	-26.804896	2.348430	35.569332	13.689726	2.350859	-0.481443	-10.621196	6.286293	-25.962891	-27.315147	3.275923	37.203173	15.770540	-0.982899	-3.298226	-11.197803	6.834070	-27.423262	-27.238532	2.470981	38.118392	14.133237	-1.133154	-3.195184	-10.683692	6.738830	-25.804244	-27.584309	3.451653	39.591294	15.773785	-1.282337	-3.313816	-11.312056	6.409829	-27.264653	-28.148632	3.603338	37.435741	15.099910	0.667735	-1.392163	-12.177299	6.388831	-25.705599	-26.542806	2.691154	38.538071	14.234707	-2.078285	-3.913204	-10.877214	6.583969	-26.078922	-28.275067	3.319987	36.915241	16.523868	-1.917919	-4.147318	-11.768190	7.010085	-27.571826	-28.224702	3.135500	37.305647	15.665630	-0.322555	-2.545553	-11.787619
94	7.472231	-27.315574	-26.723531	3.278001	36.198095	14.948804	-1.237855	-2.950908	-12.653677	7.155442	-28.944118	-26.775359	2.350350	36.079627	13.272957	-2.393839	-3.867445	-12.078155	7.119987	-26.612711	-27.152249	-0.188770	34.056256	9.197005	-0.966112	-3.493233	-9.303566	6.927906	-25.254167	-25.708358	1.203270	34.392127	12.177644	-1.929223	-3.426633	-13.077705	6.061760	-26.455011	-29.507503	2.051305	36.307666	13.165216	-2.424224	-3.653963	-13.130989	6.610973	-27.146103	-27.281824	1.692714	36.836853	12.648460	-1.553007	-3.373254	-12.477809	7.262642	-27.800307	-28.065962	2.383505	37.571015	13.339249	-2.039817	-3.222387	-12.286438	7.596925	-27.236734	-27.421513	1.831234	36.205908	14.143847	-2.186268	-3.509396	-12.879534	8.172445	-28.194184	-25.809685	1.628759	34.966129	13.870043	-1.253096	-3.968173	-11.447897	6.477953	-29.007886	-24.920160	2.169575	36.366122	13.778373	-2.840606	-3.874894	-13.474683	7.475243	-27.694533	-26.253831	3.320026	35.669939	16.928994	-0.530349	-2.412699	-12.967474	5.777642	-26.094333	-27.639181	2.245787	37.899557	13.661918	-2.787381	-3.873540	-14.128457	7.302656	-27.456553	-27.158259	1.533690	36.085089	12.365932	1.064176	-0.467517	-13.451208	6.767900	-27.745264	-25.728154	1.069804	34.840587	10.987294	1.659681	-1.012174	-11.059634	6.105375	-26.254040	-26.252599	1.910135	36.488766	12.875308	-1.853791	-3.713828	-11.719499	6.692491	-27.760174	-26.039089	1.108000	37.461455	11.387760	-2.084037	-3.568456	-11.000121	6.485851	-25.829292	-26.583618	1.964678	38.897974	12.970293	-2.410956	-3.955335	-11.817558	6.230144	-27.759682	-27.101421	2.223661	36.527735	12.177296	-0.069781	-1.796474	-12.407443	6.181078	-25.881824	-25.500719	1.266298	37.750592	11.426929	-3.151019	-4.414883	-11.356482	6.289726	-26.321888	-27.092860	1.976077	36.454997	13.677833	-3.065997	-4.800177	-12.251304	6.780831	-27.768596	-27.123285	1.818923	36.989534	12.816125	-1.313510	-3.070113	-12.172997
95	7.363761	-27.595433	-25.751103	2.162610	35.630479	12.946484	-2.059632	-3.391555	-13.162967	6.959060	-29.352381	-25.603032	1.243273	35.513844	11.036410	-3.273452	-4.290446	-12.607125	6.916153	-26.862165	-25.975916	-1.254101	33.689772	6.936996	-1.918990	-4.014897	-9.832789	6.692551	-25.595524	-24.622056	0.246646	34.008558	10.068703	-2.956899	-3.963495	-13.692181	5.742332	-26.512894	-28.559255	0.962793	35.816290	11.008160	-3.390158	-4.320293	-13.563957	6.398318	-27.267723	-26.119347	0.435349	36.270122	10.208767	-2.444173	-3.976704	-12.809951	7.110985	-27.780284	-27.016563	1.171472	37.331228	11.198170	-3.064665	-3.931899	-12.758545	7.264104	-27.473090	-26.372961	0.804281	35.726759	12.105108	-3.064584	-4.095623	-13.329785	7.869471	-28.222157	-24.898153	0.752837	34.899093	11.997705	-2.052140	-4.465895	-12.011773	6.240009	-28.984868	-23.811408	1.093209	35.980202	11.732940	-3.691053	-4.522795	-13.977814	7.229111	-27.757998	-25.351436	2.261150	35.321445	14.888533	-1.317968	-2.817220	-13.469215	5.426027	-26.052980	-26.669571	1.141542	37.540217	11.475549	-3.629646	-4.414228	-14.573264	7.073326	-27.589192	-26.113089	0.327453	35.409594	9.884868	0.556585	-0.812807	-13.768379	6.746461	-28.082875	-24.666521	0.094363	34.298485	8.985172	0.939955	-1.609211	-11.530322	5.903172	-26.542106	-25.200372	0.845468	35.865395	10.637072	-2.645288	-4.126310	-12.234944	6.448357	-28.034743	-24.821260	0.109636	36.845063	9.303290	-2.952423	-4.010571	-11.315750	6.178719	-25.811906	-25.601004	0.817400	38.215916	10.776834	-3.436785	-4.613152	-12.349363	6.039546	-28.172322	-26.048940	1.124694	35.712331	9.942787	-0.813589	-2.275912	-12.652983	5.956346	-26.029826	-24.501672	0.201605	37.079315	9.300376	-4.134573	-4.957629	-11.863020	5.911346	-26.533793	-25.935550	0.962062	36.049552	11.497728	-4.161216	-5.510358	-12.752189	6.471052	-27.835429	-26.084400	0.804427	36.740822	10.638153	-2.288197	-3.689197	-12.636599
96	7.222925	-27.906637	-24.797690	1.343293	35.304440	11.483849	-2.774897	-3.845978	-13.670573	6.675877	-29.735977	-24.473144	0.436017	35.110969	9.417673	-4.143174	-4.780497	-13.172412	6.659076	-27.179567	-24.852093	-2.003436	33.603468	5.377831	-2.894334	-4.634336	-10.432702	6.445123	-25.985436	-23.608592	-0.447924	33.854866	8.537121	-3.911539	-4.565091	-14.290045	5.394611	-26.608517	-27.643179	0.173858	35.476286	9.431238	-4.224738	-4.980849	-14.012970	6.138946	-27.404776	-24.995663	-0.528827	35.854719	8.361295	-3.243386	-4.598790	-13.127515	6.840297	-27.727048	-25.987290	0.243450	37.183398	9.578282	-4.003466	-4.704567	-13.224592	6.871267	-27.727427	-25.365926	0.078604	35.351895	10.630258	-3.838346	-4.707472	-13.762849	7.472208	-28.225261	-24.034603	0.150014	34.905937	10.673508	-2.753707	-4.948984	-12.601415	5.935843	-28.940057	-22.784198	0.300629	35.697537	10.260802	-4.407620	-5.172444	-14.404059	6.931691	-27.803348	-24.462694	1.455294	35.137356	13.349559	-2.087123	-3.326204	-14.004033	5.058076	-26.039645	-25.751578	0.317707	37.306315	9.850652	-4.278054	-4.901765	-14.996191	6.846154	-27.691396	-25.169404	-0.599090	34.861383	8.021247	0.096946	-1.170610	-14.066035	6.682386	-28.435018	-23.653336	-0.625031	33.933942	7.599146	0.241448	-2.191287	-11.991149	5.678932	-26.866266	-24.184619	0.038473	35.395071	8.991141	-3.299512	-4.511355	-12.708399	6.124158	-28.293156	-23.633961	-0.583154	36.337784	7.814817	-3.665489	-4.488587	-11.603239	5.825129	-25.819086	-24.649230	-0.031074	37.611996	9.144855	-4.245205	-5.211052	-12.855980	5.831250	-28.562304	-25.019403	0.267549	35.078487	8.323502	-1.489047	-2.802139	-12.893106	5.716710	-26.204451	-23.559080	-0.576400	36.579117	7.750133	-4.966711	-5.493810	-12.372584	5.467734	-26.758135	-24.838904	0.226866	35.737593	9.916237	-5.113739	-6.225855	-13.226055	6.098411	-27.858078	-25.127754	0.048977	36.601440	9.050509	-3.176253	-4.339869	-13.139798
97	7.021473	-28.275334	-23.894950	0.863449	35.240261	10.684259	-3.292087	-4.235067	-14.133188	6.282548	-30.116182	-23.447925	-0.014165	34.887679	8.555018	-4.937133	-5.280855	-13.749305	6.312177	-27.564850	-23.858628	-2.375255	33.732997	4.659976	-3.789587	-5.284486	-11.072089	6.159245	-26.426538	-22.714607	-0.837384	33.904409	7.707904	-4.695654	-5.146408	-14.823631	5.006708	-26.779164	-26.795885	-0.255663	35.286959	8.597563	-4.801312	-5.531732	-14.429449	5.810515	-27.598918	-23.976740	-1.135555	35.611389	7.260484	-3.839855	-5.165950	-13.377208	6.418676	-27.697247	-25.032757	-0.318831	37.113402	8.617732	-4.704004	-5.444620	-13.636218	6.414704	-28.029778	-24.453446	-0.299779	35.079415	9.841157	-4.405159	-5.245826	-14.121461	6.970310	-28.206548	-23.252524	-0.147607	34.923743	9.979823	-3.291087	-5.338550	-13.177920	5.536476	-28.864495	-21.885455	-0.179283	35.459783	9.458129	-4.866043	-5.716841	-14.667737	6.547156	-27.857709	-23.618033	0.958960	35.114412	12.440604	-2.740411	-3.883017	-14.526584	4.670176	-26.096720	-24.910739	-0.186383	37.189136	8.876040	-4.613056	-5.209496	-15.348147	6.611957	-27.785963	-24.359657	-1.208014	34.474341	6.893741	-0.271817	-1.492390	-14.307638	6.544369	-28.813637	-22.750318	-1.031707	33.718929	6.962977	-0.368272	-2.652755	-12.387605	5.415137	-27.258220	-23.251572	-0.459854	35.107200	8.084138	-3.707460	-4.795646	-13.079539	5.718985	-28.560265	-22.550686	-0.926725	35.968333	7.069762	-4.106641	-4.927649	-11.807784	5.416032	-25.890291	-23.766926	-0.547633	37.087658	8.184299	-4.689303	-5.628677	-13.269016	5.578570	-28.955434	-24.066502	-0.288133	34.679900	7.463943	-1.976291	-3.313991	-13.083638	5.447162	-26.447395	-22.715712	-1.005634	36.288934	6.934550	-5.531345	-5.936711	-12.856931	4.955057	-27.032207	-23.864561	-0.187544	35.509458	9.065918	-5.773802	-6.834900	-13.599070	5.653703	-27.883023	-24.304399	-0.391491	36.569860	8.176888	-3.873639	-4.928968	-13.638916
98	6.749199	-28.677338	-23.060526	0.642190	35.296474	10.419049	-3.593424	-4.492765	-14.503025	5.801946	-30.497862	-22.548303	-0.180739	34.744348	8.300122	-5.604741	-5.708044	-14.293630	5.873606	-27.980018	-23.019387	-2.429312	33.896683	4.641624	-4.509977	-5.858762	-11.680108	5.820923	-26.879907	-21.940494	-0.995164	33.998393	7.439298	-5.263147	-5.610883	-15.251041	4.582936	-27.013961	-26.023539	-0.420688	35.141067	8.346736	-5.102083	-5.910661	-14.763148	5.418273	-27.855079	-23.081722	-1.455034	35.444141	6.780198	-4.185732	-5.597998	-13.515655	5.871556	-27.708446	-24.182246	-0.598276	37.009112	8.177537	-5.111063	-6.042656	-13.952615	5.911704	-28.370336	-23.650735	-0.417462	34.822111	9.609214	-4.740687	-5.630015	-14.365695	6.389497	-28.165710	-22.550647	-0.210522	34.863283	9.795657	-3.651340	-5.582468	-13.686318	5.048619	-28.744738	-21.112134	-0.417856	35.166596	9.212115	-5.011977	-6.072238	-14.719855	6.076672	-27.924830	-22.832153	0.692511	35.122720	12.019125	-3.218610	-4.383988	-14.980837	4.262161	-26.216318	-24.152776	-0.435950	37.092317	8.439586	-4.617040	-5.261323	-15.590749	6.356377	-27.879569	-23.677432	-1.553300	34.178940	6.383980	-0.532626	-1.734319	-14.455514	6.327870	-29.197837	-21.977304	-1.185297	33.533422	6.924924	-0.845076	-2.937305	-12.675685	5.105783	-27.706447	-22.416654	-0.710166	34.913812	7.779117	-3.847251	-4.928604	-13.312281	5.263566	-28.838535	-21.605467	-1.011169	35.664030	6.931039	-4.263599	-5.244427	-11.888410	4.961011	-26.024159	-22.978332	-0.801441	36.582520	7.796433	-4.757368	-5.804562	-13.540039	5.265962	-29.350040	-23.216336	-0.593201	34.412042	7.218808	-2.208940	-3.726410	-13.177314	5.142502	-26.754408	-21.970131	-1.169639	36.110310	6.691711	-5.828231	-6.231356	-13.283613	4.392428	-27.350869	-23.024088	-0.357685	35.277147	8.804587	-6.100964	-7.252273	-13.821315	5.152721	-27.930611	-23.612526	-0.579743	36.553449	7.869312	-4.346523	-5.373934	-14.074130
99	6.373007	-29.082652	-22.341077	0.701065	35.347150	10.760630	-3.573048	-4.512282	-14.669078	5.233060	-30.860975	-21.829290	-0.046851	34.566158	8.718408	-6.023466	-5.935538	-14.716631	5.325195	-28.381537	-22.379919	-2.159168	33.881624	5.361831	-4.879475	-6.194851	-12.125616	5.401670	-27.305726	-21.320896	-0.910829	33.981416	7.796329	-5.469951	-5.825250	-15.461084	4.113792	-27.320169	-25.359799	-0.299779	34.936167	8.766603	-4.985266	-5.999441	-14.903615	4.948186	-28.184212	-22.360337	-1.462531	35.244005	7.012134	-4.119022	-5.748936	-13.426962	5.166300	-27.779048	-23.508783	-0.560406	36.721796	8.351197	-5.047757	-6.328943	-14.062985	5.363125	-28.734470	-23.001418	-0.277679	34.477740	10.010606	-4.720952	-5.735907	-14.388563	5.735571	-28.099273	-21.935835	-0.040525	34.626204	10.162165	-3.752795	-5.597794	-14.021878	4.462321	-28.557982	-20.484588	-0.420970	34.707151	9.574257	-4.677566	-6.103239	-14.427783	5.488621	-27.997942	-22.136128	0.671976	35.021514	12.152845	-3.375958	-4.700667	-15.255823	3.826021	-26.380378	-23.512463	-0.417672	36.899413	8.615597	-4.167471	-4.922502	-15.630534	6.059412	-27.968156	-23.154380	-1.601707	33.906263	6.570620	-0.613841	-1.833498	-14.413177	6.004630	-29.546302	-21.393501	-1.060257	33.261149	7.555923	-1.084353	-2.946091	-12.745923	4.728454	-28.195715	-21.724897	-0.681537	34.734168	8.159082	-3.589013	-4.811135	-13.297996	4.765719	-29.102269	-20.871760	-0.834312	35.337905	7.485378	-4.016119	-5.315731	-11.740753	4.462436	-26.236898	-22.333855	-0.772514	36.047338	8.064539	-4.332183	-5.627936	-13.562728	4.857092	-29.718559	-22.521195	-0.610197	34.170174	7.666882	-2.017780	-3.906768	-13.060313	4.782365	-27.121926	-21.360418	-1.040624	35.952639	7.108105	-5.724466	-6.273059	-13.562400	3.777179	-27.688425	-22.363981	-0.278518	34.925209	9.200947	-5.930946	-7.344237	-13.766867	4.590409	-27.996564	-23.087023	-0.493206	36.436797	8.193629	-4.473904	-5.556127	-14.335772
