hip_X	hip_Y	hip_Z
	4.184426	-15.398681	-89.348942
	4.396919	-14.949435	-89.178378
	4.586385	-14.581751	-89.083647
	4.752170	-14.300423	-89.063355
	4.895960	-14.107455	-89.110764
	5.021003	-14.002437	-89.214007
	5.132051	-13.983180	-89.356316
	5.235460	-14.046540	-89.517794
	5.339419	-14.188819	-89.678479
	5.454586	-14.405482	-89.819901
	5.594316	-14.690798	-89.925081
	5.773982	-15.037546	-89.979270
	6.010015	-15.436612	-89.972140
	6.318684	-15.876391	-89.900249
	6.714202	-16.342076	-89.768285
	7.206071	-16.815465	-89.588410
	7.795993	-17.275543	-89.378146
	8.475416	-17.698718	-89.157288
	9.224431	-18.058733	-88.943811
	10.011251	-18.327920	-88.749278
	10.792448	-18.480218	-88.575445
	11.515755	-18.494233	-88.413473
	12.126707	-18.354754	-88.246272
	12.578423	-18.053068	-88.053141
	12.841085	-17.587658	-87.814734
	12.907653	-16.964772	-87.517294
	12.795201	-16.196790	-87.155112
	12.541503	-15.298966	-86.730589
	12.196484	-14.286821	-86.253307
	11.811264	-13.174807	-85.738538
	11.428623	-11.976180	-85.204329
	11.076957	-10.703516	-84.668137
	10.768836	-9.368573	-84.144283
	10.503576	-7.981919	-83.642529
	10.271674	-6.553052	-83.167933
	10.059733	-5.090228	-82.721777
	9.854596	-3.600155	-82.303308
	9.645474	-2.088357	-81.911800
	9.424765	-0.559979	-81.548466
	9.188671	0.979293	-81.217914
	8.936632	2.522209	-80.928529
	8.669157	4.059450	-80.691658
	8.386188	5.580314	-80.519718
	8.086883	7.074042	-80.423526
	7.769447	8.530485	-80.409943
	7.430989	9.940119	-80.481040
	7.068367	11.294186	-80.634253
	6.679326	12.584982	-80.862398
	6.263071	13.805799	-81.154020
	5.820826	14.950351	-81.494785
	5.356442	16.012332	-81.869056
	4.876372	16.985539	-82.260763
	4.389134	17.864426	-82.653549
	3.904683	18.644832	-83.030075
	3.433904	19.324378	-83.371211
	2.988555	19.901942	-83.657093
	2.581307	20.376513	-83.870027
	2.224721	20.746375	-83.997320
	1.929351	21.009072	-84.032536
	1.702372	21.161667	-83.974733
	1.546889	21.201141	-83.826793
	1.461532	21.125004	-83.594871
	1.440687	20.931752	-83.289547
	1.475377	20.621196	-82.926163
	1.554590	20.195008	-82.522511
	1.666919	19.657266	-82.095765
	1.801841	19.014617	-81.661092
	1.950190	18.276132	-81.232226
	2.104186	17.452966	-80.822672
	2.257645	16.557755	-80.445984
	2.406623	15.603764	-80.115000
	2.550015	14.604127	-79.840785
	2.689600	13.571495	-79.631606
	2.829459	12.517884	-79.491850
	2.975133	11.454545	-79.421590
	3.133146	10.391780	-79.417287
	3.311236	9.338688	-79.472767
	3.518673	8.302788	-79.580464
	3.765982	7.289491	-79.733009
	4.063992	6.301654	-79.923956
	4.422419	5.339187	-80.147953
	4.847790	4.398441	-80.400671
	5.340204	3.471349	-80.677374
	5.889709	2.544612	-80.970781
	6.474196	1.599530	-81.269791
	7.059616	0.612933	-81.559046
	7.602880	-0.440391	-81.819623
	8.057738	-1.583582	-82.032081
	8.382022	-2.832812	-82.181378
	8.544489	-4.193553	-82.261530
	8.530398	-5.659501	-82.278946
	8.343828	-7.214187	-82.253060
	8.005758	-8.833717	-82.212606
	7.549374	-10.489196	-82.189394
	7.014090	-12.149278	-82.212984
	6.439327	-13.783644	-82.307199
	5.859392	-15.366168	-82.488243
	5.300860	-16.876335	-82.764587
	4.782725	-18.299134	-83.138615
	4.317757	-19.624383	-83.608311
	3.913651	-20.845829	-84.166852
	3.574111	-21.960039	-84.801727
	3.299966	-22.965049	-85.496090
	3.089937	-23.859094	-86.230975
	2.940809	-24.640075	-86.986344
	2.846968	-25.306181	-87.742295
	2.799739	-25.857200	-88.481281
	2.787615	-26.295179	-89.188907
	2.798151	-26.623548	-89.852211
	2.820323	-26.845751	-89.541508
	2.845622	-26.964884	-89.004069
	2.867975	-26.984021	-88.546440
	2.883301	-26.906400	-88.178979
	2.889250	-26.735578	-87.909649
	2.885687	-26.475738	-87.742306
	2.875310	-26.131988	-87.677428
	2.862913	-25.710684	-87.713126
	2.853568	-25.219630	-87.844180
	2.851328	-24.667853	-88.060012
	2.859205	-24.065170	-88.344074
	2.879850	-23.421735	-88.676103
	2.915750	-22.747677	-89.035540
	2.968511	-22.053047	-89.403355
	3.037844	-21.348144	-89.761465
	3.120984	-20.643879	-89.908947
	3.213184	-19.951672	-89.627414
	3.309137	-19.282858	-89.411420
	3.404142	-18.648384	-89.273345
	3.494511	-18.058892	-89.219090
	3.577427	-17.524586	-89.248141
	3.650512	-17.054945	-89.355458
	3.711967	-16.658170	-89.534390
	3.761779	-16.340162	-89.777028
	3.802674	-16.104119	-89.927802
	3.839649	-15.951399	-89.594349
	3.879098	-15.882398	-89.238308
	3.928678	-15.896755	-88.877032
	3.997554	-15.993661	-88.530051
	4.096494	-16.172103	-88.218255
	4.237807	-16.430138	-87.962310
	4.434790	-16.763943	-87.779786
	4.700537	-17.167466	-87.681156
	5.046559	-17.631912	-87.666936
	5.481153	-18.144562	-87.727534
	6.007470	-18.687365	-87.845332
	6.621774	-19.236200	-87.997969
	7.311865	-19.761934	-88.162942
	8.054917	-20.232889	-88.323543
	8.815287	-20.617139	-88.473869
	9.545016	-20.884402	-88.619999
	10.188878	-21.008486	-88.776637
	10.693811	-20.970028	-88.961038
	11.020196	-20.758526	-89.187398
	11.150731	-20.373061	-89.464151
	11.094270	-19.821090	-89.793898
	10.883861	-19.115358	-89.825859
	10.569013	-18.270592	-89.401825
	10.204685	-17.301457	-88.944012
	9.840636	-16.222096	-88.465055
	9.513288	-15.046835	-87.979091
	9.242059	-13.790844	-87.499821
	9.030751	-12.469828	-87.038131
	8.871864	-11.098868	-86.600135
	8.751464	-9.691127	-86.187094
	8.653076	-8.257231	-85.797351
	8.560269	-6.805300	-85.428657
	8.458959	-5.340964	-85.079472
	8.339116	-3.867470	-84.749426
	8.195017	-2.386622	-84.440152
	8.024609	-0.900249	-84.156177
	7.828584	0.588589	-83.904771
	7.609045	2.074669	-83.695461
	7.368246	3.550251	-83.539474
	7.108069	5.005983	-83.447764
	6.829820	6.432284	-83.428067
	6.533759	7.819853	-83.483195
	6.218940	9.159826	-83.611079
	5.883929	10.444437	-83.805210
	5.528073	11.667320	-84.055551
	5.152632	12.822833	-84.350122
	4.761224	13.905308	-84.676059
	4.359691	14.908899	-85.019419
	3.955887	15.828028	-85.364306
	3.559732	16.657609	-85.693261
	3.183287	17.392397	-85.989885
	2.839843	18.026438	-86.241011
	2.541859	18.553525	-86.436443
	2.298803	18.968241	-86.567470
	2.115716	19.266704	-86.626100
	1.992960	19.446637	-86.605787
	1.927381	19.506917	-86.503123
	1.914108	19.447148	-86.319405
	1.947681	19.268007	-86.061139
	2.022227	18.972170	-85.739178
	2.131376	18.564552	-85.367512
	2.268247	18.051831	-84.962110
	2.425556	17.442201	-84.539494
	2.595999	16.745448	-84.115871
	2.772944	15.972808	-83.707315
	2.951246	15.136526	-83.329881
	3.127600	14.249434	-82.998754
	3.300306	13.324697	-82.726742
	3.469172	12.375452	-82.523228
	3.635819	11.414450	-82.394010
	3.804044	10.454123	-82.340771
	3.980322	9.506638	-82.359757
	4.174135	8.583109	-82.441726
	4.397191	7.691990	-82.574615
	4.661754	6.837393	-82.747591
	4.979171	6.018169	-82.953624
	5.358680	5.228217	-83.189010
	5.805388	4.457368	-83.451162
	6.316864	3.691978	-83.736707
	6.879200	2.914752	-84.040045
	7.464217	2.104138	-84.351858
	8.029741	1.234881	-84.658303
	8.524420	0.281050	-84.942267
	8.895738	-0.779320	-85.187022
	9.098174	-1.959797	-85.380955
	9.100851	-3.262615	-85.521411
	8.894306	-4.677661	-85.616128
	8.492970	-6.183635	-85.682082
	7.931070	-7.751492	-85.742595
	7.254822	-9.348898	-85.823485
	6.514473	-10.943881	-85.948982
	5.756970	-12.507308	-86.138360
	5.020746	-14.014701	-86.403740
	4.334175	-15.447347	-86.749193
	3.716486	-16.792390	-87.171246
	3.179110	-18.041936	-87.660386
	2.727004	-19.191722	-88.202795
	2.359962	-20.240158	-88.782540
	2.073243	-21.188020	-89.384786
	1.857694	-22.038000	-89.998237
	1.701088	-22.793301	-89.385100
	1.590815	-23.455947	-88.772129
	1.515807	-24.026125	-88.171499
	1.466525	-24.502707	-87.594958
	1.434593	-24.883877	-87.055101
	1.413458	-25.167194	-86.561610
	1.398811	-25.349788	-86.120164
	1.387952	-25.429414	-85.735110
	1.379497	-25.405753	-85.413034
	1.373819	-25.281045	-85.163855
	1.373022	-25.060254	-84.999621
	1.380447	-24.750679	-84.933017
	1.400297	-24.360925	-84.975631
	1.437334	-23.900266	-85.135350
	1.496746	-23.378428	-85.413284
	1.583800	-22.805180	-85.801800
	1.702643	-22.190418	-86.284693
	1.855110	-21.544851	-86.838570
	2.040754	-20.880170	-87.435208
	2.257548	-20.208440	-88.045383
	2.502293	-19.541545	-88.642889
	2.770352	-18.891122	-89.206845
	3.054947	-18.268873	-89.721914
	3.346576	-17.686795	-89.822493
	3.633012	-17.157123	-89.432701
	3.900210	-16.691916	-89.110828
