knee_X	knee_Y	knee_Z
	35.973610	-1.942239	-21.289434
	32.627495	-1.880758	-21.679086
	29.289617	-1.809053	-22.180391
	25.996257	-1.754784	-22.790213
	22.784656	-1.742362	-23.493208
	19.692711	-1.788293	-24.263103
	16.757642	-1.898274	-25.066698
	14.014467	-2.066902	-25.867999
	11.494682	-2.279350	-26.630604
	9.225654	-2.514495	-27.320704
	7.230982	-2.748903	-27.910839
	5.530881	-2.960361	-28.381401
	4.141702	-3.130260	-28.720335
	3.075072	-3.245116	-28.922355
	2.336933	-3.297362	-28.986782
	1.926335	-3.285444	-28.914886
	1.835185	-3.213280	-28.709008
	2.050020	-3.089073	-28.373547
	2.554246	-2.923698	-27.916558
	3.328934	-2.728952	-27.351098
	4.353034	-2.516131	-26.696484
	5.604562	-2.295419	-25.980105
	7.061832	-2.075618	-25.238409
	8.703338	-1.863393	-24.514864
	10.506524	-1.662279	-23.853970
	12.446245	-1.472211	-23.292423
	14.493396	-1.290233	-22.850756
	16.613775	-1.112784	-22.528786
	18.767495	-0.938756	-22.306494
	20.909492	-0.771086	-22.148609
	22.991635	-0.615791	-22.009688
	24.966760	-0.479603	-21.841005
	26.793096	-0.367500	-21.601766
	28.437369	-0.280846	-21.271226
	29.876873	-0.216778	-20.854967
	31.100232	-0.168881	-20.383193
	32.106186	-0.128430	-19.903600
	32.900890	-0.085862	-19.469902
	33.494693	-0.032974	-19.128540
	33.899922	0.034667	-18.910630
	34.130309	0.116451	-18.831164
	34.200994	0.206734	-18.890091
	34.127590	0.295919	-19.072497
	33.923713	0.372663	-19.350395
	33.599709	0.426176	-19.688469
	33.164505	0.447384	-20.052637
	32.627281	0.429751	-20.416837
	31.997114	0.370667	-20.764161
	31.282761	0.272326	-21.084310
	30.493078	0.140995	-21.372082
	29.637167	-0.014756	-21.627361
	28.724467	-0.185787	-21.853767
	27.764976	-0.363782	-22.055454
	26.769333	-0.542339	-22.234846
	25.748509	-0.717390	-22.392275
	24.713122	-0.886854	-22.525675
	23.673060	-1.049990	-22.630657
	22.637643	-1.206684	-22.702661
	21.615579	-1.356702	-22.740135
	20.614865	-1.499332	-22.746047
	19.643397	-1.633746	-22.727260
	18.709497	-1.759674	-22.693037
	17.821694	-1.877484	-22.653040
	16.988829	-1.987671	-22.614945
	16.220833	-2.090465	-22.582806
	15.529182	-2.185828	-22.557564
	14.926797	-2.273567	-22.538872
	14.427999	-2.353424	-22.525643
	14.048548	-2.425209	-22.515864
	13.805003	-2.488933	-22.507581
	13.713494	-2.544745	-22.499496
	13.788667	-2.592708	-22.490060
	14.043053	-2.632700	-22.477111
	14.486710	-2.664321	-22.458996
	15.127022	-2.686729	-22.435710
	15.968641	-2.698557	-22.409194
	17.013665	-2.697890	-22.383667
	18.261550	-2.682097	-22.366235
	19.708155	-2.647543	-22.366010
	21.344250	-2.589365	-22.391471
	23.154511	-2.501861	-22.448758
	25.117757	-2.379870	-22.541586
	27.208192	-2.220598	-22.670559
	29.397286	-2.024934	-22.832282
	31.656038	-1.797575	-23.020342
	33.956694	-1.546205	-23.227096
	36.273548	-1.280507	-23.444903
	38.583617	-1.010906	-23.667052
	40.867478	-0.747162	-23.888163
	43.109932	-0.497289	-24.103886
	45.300154	-0.266370	-24.310667
	47.431239	-0.055521	-24.505510
	49.499581	0.138100	-24.685747
	51.504328	0.321006	-24.850021
	53.446452	0.503320	-24.999824
	55.327401	0.697893	-25.139553
	57.147840	0.918467	-25.275215
	58.906865	1.177970	-25.413088
	60.601612	1.487166	-25.558130
	62.226777	1.852894	-25.711631
	63.773919	2.275917	-25.868997
	65.231433	2.749247	-26.019127
	66.585675	3.257688	-26.145645
	67.822125	3.778847	-26.229724
	68.925844	4.285505	-26.254217
	69.881723	4.749002	-26.207574
	70.674806	5.142906	-26.085419
	71.290897	5.446050	-25.889949
	71.717783	5.644465	-25.628780
	71.946478	5.731934	-25.313763
	71.971543	5.709062	-24.959505
	71.790257	5.581480	-24.580664
	71.401416	5.357953	-24.188701
	70.804815	5.049208	-23.791368
	70.001286	4.667413	-23.395511
	68.992453	4.224818	-23.008908
	67.780238	3.731611	-22.637669
	66.366742	3.196090	-22.282388
	64.754583	2.627614	-21.938842
	62.947334	2.038563	-21.602522
	60.949938	1.444379	-21.272911
	58.768958	0.863818	-20.956534
	56.412322	0.318093	-20.667510
	53.888461	-0.173094	-20.423530
	51.205477	-0.595783	-20.239927
	48.371891	-0.942349	-20.127517
	45.399423	-1.209212	-20.096074
	42.305883	-1.395767	-20.158948
	39.116098	-1.506043	-20.333676
	35.860770	-1.550546	-20.638430
	32.574270	-1.546730	-21.086747
	29.292694	-1.518420	-21.681633
	26.053259	-1.493159	-22.411416
	22.894401	-1.497068	-23.250785
	19.854786	-1.549603	-24.165084
	16.971126	-1.660273	-25.113288
	14.276355	-1.827647	-26.050459
	11.799148	-2.040475	-26.931998
	9.564314	-2.280426	-27.717798
	7.593481	-2.525553	-28.374891
	5.905623	-2.753884	-28.880027
	4.516717	-2.946626	-29.221724
	3.438733	-3.090193	-29.399886
	2.678674	-3.176966	-29.423577
	2.238080	-3.205159	-29.307730
	2.113045	-3.177689	-29.068686
	2.293896	-3.100362	-28.721399
	2.765033	-2.980419	-28.280381
	3.506434	-2.825681	-27.761490
	4.495905	-2.643783	-27.182624
	5.710749	-2.441607	-26.564386
	7.128800	-2.225153	-25.931015
	8.728656	-1.999607	-25.310511
	10.489119	-1.769272	-24.732416
	12.387562	-1.537346	-24.222428
	14.397371	-1.306229	-23.796558
	16.486138	-1.078900	-23.458351
	18.615602	-0.860666	-23.198180
	20.742871	-0.660016	-22.992845
	22.822389	-0.487663	-22.807176
	24.808333	-0.353646	-22.600062
	26.657873	-0.263559	-22.334647
	28.335517	-0.215748	-21.988965
	29.816764	-0.200673	-21.562556
	31.089112	-0.202771	-21.077101
	32.150707	-0.204574	-20.571685
	33.008009	-0.191145	-20.095502
	33.672837	-0.152402	-19.698878
	34.158834	-0.083651	-19.421779
	34.478497	0.014117	-19.284841
	34.641633	0.134365	-19.288210
	34.655408	0.265884	-19.415266
	34.525828	0.394159	-19.637639
	34.259247	0.503420	-19.921704
	33.862762	0.579340	-20.235234
	33.344202	0.611683	-20.551776
	32.712249	0.596156	-20.852550
	31.976092	0.534857	-21.127231
	31.144861	0.434860	-21.373996
	30.227848	0.305480	-21.597299
	29.235224	0.155668	-21.803582
	28.178370	-0.007675	-21.998614
	27.069767	-0.180491	-22.186948
	25.922521	-0.361320	-22.369651
	24.749472	-0.550047	-22.540988
	23.562156	-0.746467	-22.689729
	22.370425	-0.949332	-22.805672
	21.182930	-1.155929	-22.885148
	20.007684	-1.362117	-22.931531
	18.852497	-1.562807	-22.952288
	17.725879	-1.752720	-22.955282
	16.638033	-1.927002	-22.946315
	15.601352	-2.081697	-22.928620
	14.630539	-2.214453	-22.903455
	13.742341	-2.325302	-22.870628
	12.954928	-2.416622	-22.828360
	12.287252	-2.491970	-22.772913
	11.758317	-2.554925	-22.699394
	11.386385	-2.608909	-22.603795
	11.188386	-2.657234	-22.484900
	11.179399	-2.702566	-22.345582
	11.372139	-2.746273	-22.193300
	11.776465	-2.788180	-22.039719
	12.399045	-2.826481	-21.899215
	13.243577	-2.857557	-21.785754
	14.311281	-2.875907	-21.709841
	15.600713	-2.874384	-21.677665
	17.106817	-2.844724	-21.691961
	18.819788	-2.778425	-21.752778
	20.724185	-2.668067	-21.857207
	22.798822	-2.509010	-21.998911
	25.017633	-2.300894	-22.168764
	27.351105	-2.048275	-22.356470
	29.767864	-1.760329	-22.552384
	32.236450	-1.449903	-22.749153
	34.727129	-1.131854	-22.942973
	37.213160	-0.821006	-23.133636
	39.671586	-0.530556	-23.323192
	42.084010	-0.270850	-23.514734
	44.436881	-0.048241	-23.711425
	46.721138	0.135358	-23.914736
	48.931805	0.282381	-24.123514
	51.067467	0.399749	-24.335371
	53.129328	0.498999	-24.548321
	55.120128	0.595581	-24.761024
	57.043066	0.707592	-24.973064
	58.900625	0.854635	-25.185858
	60.693644	1.056274	-25.402257
	62.420808	1.329162	-25.623789
	64.078085	1.683699	-25.847396
	65.658192	2.121834	-26.063968
	67.150716	2.636263	-26.258774
	68.542954	3.210371	-26.413231
	69.820873	3.818975	-26.507937
	70.969795	4.430496	-26.525880
	71.974772	5.010556	-26.454696
	72.820834	5.525978	-26.288559
	73.493378	5.948079	-26.029851
	73.979095	6.255103	-25.688770
	74.267503	6.433795	-25.280444
	74.351925	6.479601	-24.821953
	74.228699	6.395155	-24.330557
	73.895704	6.187882	-23.822500
	73.351800	5.867854	-23.312377
	72.597041	5.446427	-22.812888
	71.632902	4.935823	-22.334193
	70.462281	4.349351	-21.883833
	69.089124	3.701821	-21.468277
	67.517913	3.009998	-21.094400
	65.753321	2.293080	-20.768934
	63.799974	1.573140	-20.497053
	61.662198	0.874619	-20.282148
	59.344002	0.222050	-20.126201
	56.849617	-0.363060	-20.029255
	54.184676	-0.864228	-19.988987
	51.357753	-1.270030	-20.001862
	48.381501	-1.573323	-20.065186
	45.273249	-1.771176	-20.179246
	42.055708	-1.866267	-20.349957
	38.757020	-1.869301	-20.590745
	35.408984	-1.800426	-20.920534
	32.044333	-1.688361	-21.357320
	28.695391	-1.567500	-21.910562
	25.395164	-1.473005	-22.576769
	22.179001	-1.434885	-23.340116
	19.084553	-1.473174	-24.174329
	16.149842	-1.595069	-25.043154
	13.410569	-1.794369	-25.902935
	10.897979	-2.053356	-26.708368
	8.638270	-2.346429	-27.418158
	6.653393	-2.644523	-27.999295
	4.961816	-2.919433	-28.430583
	3.578340	-3.147279	-28.704262
	2.513567	-3.310508	-28.823836
	1.773757	-3.398888	-28.799965
	1.361242	-3.410374	-28.647854
	1.274592	-3.350778	-28.385126
	1.507771	-3.230911	-28.027578
	2.049389	-3.062804	-27.585415
	2.883241	-2.857755	-27.064607
	3.989595	-2.626590	-26.472475
	5.346531	-2.380356	-25.822886
	6.930866	-2.130141	-25.138725
	8.717602	-1.886156	-24.451060
	10.677918	-1.656426	-23.794604
	12.777622	-1.445432	-23.201100
	14.977107	-1.253585	-22.693274
	17.232027	-1.078492	-22.280995
	19.494056	-0.917420	-21.959407
	21.712116	-0.769038	-21.708519
	23.834839	-0.633576	-21.495953
	25.814458	-0.512156	-21.284187
	27.611113	-0.405984	-21.040621
	29.196018	-0.315512	-20.747053
	30.552707	-0.239683	-20.404665
	31.676637	-0.175478	-20.033154
	32.573254	-0.117973	-19.666136
	33.254854	-0.061244	-19.344146
	33.737586	-0.000312	-19.105518
	34.039153	0.067045	-18.977303
	34.176606	0.139787	-18.969513
	34.164546	0.214089	-19.074643
	34.014846	0.284083	-19.271774
	33.737537	0.342567	-19.532710
	33.341756	0.381788	-19.827651
	32.836897	0.394810	-20.128970
	32.233689	0.377158	-20.413362
	31.543859	0.327734	-20.663714
	30.778782	0.248663	-20.870692
	29.948861	0.144430	-21.032772
	29.063808	0.020620	-21.154190
	28.132974	-0.117429	-21.241269
	27.165732	-0.265579	-21.298893
	26.171851	-0.421304	-21.329868
	25.161294	-0.583659	-21.336460
	24.143836	-0.752482	-21.320372
	23.129085	-0.927060	-21.281404
	22.126556	-1.105316	-21.218052
	21.145647	-1.283887	-21.129692
	20.195867	-1.458604	-21.018064
	19.287394	-1.625030	-20.887601
	18.431366	-1.779035	-20.745411
	17.639693	-1.917368	-20.601114
	16.925060	-2.038061	-20.466083
	16.301344	-2.140549	-20.352179
	15.783698	-2.225616	-20.270376
	15.387963	-2.295140	-20.229542
	15.129943	-2.351624	-20.235415
	15.024875	-2.397528	-20.289487
	15.086747	-2.434608	-20.388834
	15.327260	-2.463576	-20.527560
	15.755027	-2.484109	-20.698544
	16.375451	-2.494899	-20.894460
	17.191129	-2.493662	-21.108069
	18.202202	-2.477118	-21.332582
	19.406072	-2.441061	-21.562428
	20.796657	-2.380809	-21.793332
	22.364021	-2.291995	-22.020892
	24.094390	-2.171198	-22.239298
	25.970126	-2.016312	-22.442027
	27.969812	-1.826872	-22.623595
	30.068711	-1.604471	-22.780742
	32.239762	-1.353092	-22.912946
	34.455114	-1.079046	-23.022587
	36.688054	-0.790372	-23.114963
	38.915076	-0.495784	-23.198004
	41.117374	-0.203327	-23.281180
	43.281163	0.080623	-23.373263
	45.397169	0.351439	-23.479749
	47.459757	0.605902	-23.601111
	49.465917	0.842525	-23.732660
	51.414380	1.062686	-23.866522
	53.305013	1.271249	-23.994566
	55.138273	1.475638	-24.110366
	56.914577	1.684552	-24.210512
	58.633744	1.907625	-24.296233
	60.294558	2.155248	-24.374076
	61.894320	2.437692	-24.453943
	63.428517	2.763778	-24.545395
	64.890515	3.139099	-24.654008
	66.271302	3.564033	-24.778890
	67.559743	4.032482	-24.912175
	68.743309	4.531279	-25.040674
	69.808594	5.040499	-25.149083
	70.741407	5.535567	-25.223385
	71.526924	5.990187	-25.252918
	72.150250	6.378904	-25.231043
	72.597105	6.679430	-25.155128
	72.854826	6.874549	-25.026309
	72.913643	6.952980	-24.848625
	72.767171	6.909242	-24.627499
	72.411858	6.743252	-24.368921
	71.846242	6.459496	-24.079898
	71.070489	6.065082	-23.768685
	70.085950	5.568466	-23.443311
	68.894538	4.980631	-23.109450
	67.498432	4.316989	-22.770345
	65.900140	3.597760	-22.429129
	64.102576	2.846938	-22.090682
	62.109305	2.091111	-21.761410
	59.924923	1.358086	-21.448014
	57.555230	0.673958	-21.156499
	55.007436	0.059650	-20.892546
	52.290655	-0.469892	-20.663697
	49.417032	-0.903771	-20.481804
	46.403679	-1.233893	-20.364040
	43.274116	-1.456629	-20.332047
	40.057782	-1.576016	-20.409028
	36.788018	-1.606003	-20.616003
	33.499298	-1.570479	-20.968239
	30.225100	-1.500991	-21.470819
	26.998100	-1.431993	-22.114798
	23.851626	-1.394429	-22.877282
	20.819862	-1.410360	-23.724807
	17.936456	-1.490428	-24.617108
	15.232823	-1.633631	-25.510357
	12.737184	-1.828765	-26.360725
	10.474384	-2.057404	-27.128679
	8.465753	-2.297556	-27.782744
	6.728604	-2.526816	-28.301159
	5.275989	-2.724883	-28.671920
	4.116803	-2.875816	-28.892821
	3.255373	-2.969885	-28.970740
	2.690718	-3.004206	-28.919181
	2.416119	-2.982016	-28.754893
	2.418974	-2.911058	-28.494531
	2.681545	-2.801483	-28.152198
	3.182409	-2.663646	-27.738790
	3.897571	-2.506199	-27.262873
	4.801801	-2.335266	-26.732359
	5.870982	-2.154925	-26.157152
	7.084565	-1.968170	-25.551898
	8.426955	-1.777522	-24.937372
	9.887663	-1.584958	-24.339938
	11.460312	-1.391434	-23.788267
	13.140108	-1.196972	-23.308234
	14.919816	-1.001674	-22.918327
	16.785761	-0.807133	-22.626125
	18.715745	-0.617723	-22.425461
	20.679278	-0.440962	-22.294264
	22.639250	-0.286551	-22.195546
	24.554647	-0.164469	-22.084638
	26.384175	-0.082100	-21.920385
	28.090001	-0.040931	-21.674658
	29.640800	-0.034670	-21.338077
	31.013429	-0.050215	-20.922251
	32.192919	-0.071525	-20.458078
	33.171316	-0.084249	-19.990442
	33.946207	-0.078295	-19.569578
	34.519474	-0.048354	-19.239477
	34.896461	0.005809	-19.028169
	35.086023	0.079340	-18.943593
	35.101238	0.163357	-18.974334
	34.958216	0.246432	-19.096067
	34.673292	0.316047	-19.281532
	34.262165	0.360725	-19.506945
	33.740400	0.372514	-19.753758
	33.123056	0.348196	-20.009519
	32.423862	0.288844	-20.267728
	31.654919	0.198721	-20.525419
	30.827348	0.083985	-20.780389
	29.952179	-0.048694	-21.029974
	29.040435	-0.193256	-21.270933
	28.102875	-0.345086	-21.500108
	27.149886	-0.501422	-21.714715
	26.191110	-0.660995	-21.911020
	25.234942	-0.823241	-22.083419
	24.288309	-0.987704	-22.225839
	23.356551	-1.153793	-22.334383
	22.443459	-1.320664	-22.408702
	21.551879	-1.487033	-22.450830
	20.684956	-1.651096	-22.463505
	19.847577	-1.810704	-22.450090
	19.047276	-1.963722	-22.415027
	18.294251	-2.108423	-22.363151
	17.600982	-2.243576	-22.298512
	16.981936	-2.368158	-22.224249
	16.453106	-2.481048	-22.144156
	16.031208	-2.580895	-22.064478
	15.732893	-2.666089	-21.993578
	15.574244	-2.734930	-21.939742
	15.570562	-2.786021	-21.909474
	15.736067	-2.818484	-21.906857
	16.083369	-2.831890	-21.933475
	16.623051	-2.826071	-21.988597
	17.363389	-2.800814	-22.069232
	18.309846	-2.755464	-22.170114
	19.464365	-2.688750	-22.284199
	20.824674	-2.598916	-22.404459
	22.383536	-2.483985	-22.526442
	24.128171	-2.341970	-22.648990
	26.040190	-2.171155	-22.772303
	28.095961	-1.970893	-22.896046
	30.267569	-1.742706	-23.019237
	32.524479	-1.490749	-23.141300
	34.835587	-1.221406	-23.262936
	37.171557	-0.942579	-23.385906
	39.507040	-0.662801	-23.512335
	41.821968	-0.390176	-23.644151
	44.101600	-0.131495	-23.782326
	46.335656	0.108470	-23.925707
	48.517237	0.327384	-24.070062
	50.642146	0.525379	-24.208693
	52.708346	0.705349	-24.334687
	54.715127	0.873502	-24.443118
	56.662073	1.039412	-24.532161
	58.548291	1.215355	-24.603289
	60.371941	1.414979	-24.660714
	62.129858	1.651216	-24.709951
	63.817219	1.934098	-24.755788
	65.427248	2.269072	-24.800291
	66.951262	2.655617	-24.841387
	68.379146	3.086076	-24.872100
	69.699792	3.545331	-24.880741
	70.901270	4.011932	-24.853019
	71.970716	4.460556	-24.775860
	72.894306	4.865018	-24.641158
	73.658081	5.201109	-24.447959
	74.249288	5.449018	-24.202365
	74.657269	5.595054	-23.915402
	74.873823	5.632264	-23.599895
	74.893182	5.559949	-23.267537
	74.711629	5.382572	-22.927682
	74.327089	5.108450	-22.588103
	73.738683	4.748386	-22.255465
	72.945981	4.314442	-21.934893
	71.948687	3.818688	-21.630242
	70.747169	3.272567	-21.345054
	69.342855	2.687601	-21.082881
	67.738022	2.076338	-20.846111
	65.935647	1.453282	-20.634487
	63.939617	0.836162	-20.445538
	61.755002	0.246077	-20.277111
	59.388111	-0.294680	-20.130010
	56.846516	-0.765953	-20.008652
	54.139514	-1.152196	-19.919777
	51.279082	-1.443877	-19.871217
	48.280865	-1.638468	-19.872726
	45.164892	-1.740725	-19.937547
	41.955562	-1.761988	-20.081235
	38.680801	-1.719167	-20.318064
	35.370941	-1.634030	-20.657795
	32.057999	-1.532314	-21.104509
	28.775554	-1.442140	-21.656986
	25.558746	-1.391130	-22.306815
	22.443670	-1.401749	-23.034645
	19.466108	-1.486581	-23.810385
	16.660126	-1.646136	-24.597753
	14.056770	-1.869756	-25.359028
	11.683163	-2.138507	-26.058828
	9.562437	-2.428796	-26.667852
	7.713916	-2.715652	-27.165139
	6.152879	-2.975156	-27.537512
	4.890314	-3.186608	-27.779307
	3.932886	-3.334923	-27.893424
	3.282963	-3.412378	-27.890130
	2.938602	-3.418367	-27.782635
	2.893387	-3.357355	-27.582173
	3.136839	-3.236795	-27.295831
	3.655598	-3.065786	-26.928196
	4.434218	-2.854118	-26.485347
	5.455756	-2.611662	-25.979102
	6.703229	-2.347806	-25.428491
	8.160554	-2.070794	-24.856838
	9.810903	-1.787518	-24.287998
	11.633820	-1.503958	-23.744998
	13.603278	-1.225774	-23.248983
	15.686407	-0.958775	-22.815616
	17.842768	-0.709264	-22.449968
	20.025262	-0.484414	-22.142756
	22.182921	-0.292455	-21.870256
	24.264725	-0.141694	-21.599138
	26.223417	-0.037767	-21.295348
	28.019007	0.019523	-20.934593
	29.621821	0.037696	-20.511203
	31.013925	0.030525	-20.040653
	32.188138	0.014658	-19.555007
	33.145502	0.005611	-19.096774
	33.892511	0.015211	-18.713039
	34.438821	0.050478	-18.445754
	34.796193	0.113058	-18.319959
	34.978242	0.199089	-18.338686
	34.998773	0.299757	-18.487027
	34.869336	0.402873	-18.739590
	34.599649	0.495377	-19.066340
	34.200372	0.565796	-19.436169
	33.684396	0.605888	-19.819821
	33.065824	0.611548	-20.192903
	32.358564	0.582926	-20.538327
	31.575558	0.523406	-20.847311
	30.728481	0.437994	-21.117951
	29.827526	0.331970	-21.352472
	28.881375	0.209879	-21.554950
	27.897676	0.074914	-21.728091
	26.883773	-0.071166	-21.869799
	25.847080	-0.227845	-21.973742
	24.795280	-0.395320	-22.032913
	23.736467	-0.573433	-22.042215
	22.678950	-0.760771	-22.000226
	21.630850	-0.954451	-21.910479
	20.600491	-1.150365	-21.780528
	19.597599	-1.343860	-21.619979
	18.633665	-1.530627	-21.440030
	17.721383	-1.707035	-21.253231
	16.874484	-1.869997	-21.071700
	16.108061	-2.017046	-20.905396
	15.438611	-2.146651	-20.761714
	14.883613	-2.258489	-20.645385
	14.460966	-2.353440	-20.558318
	14.188321	-2.433171	-20.501048
	14.082069	-2.499407	-20.475589
	14.156361	-2.553214	-20.486145
	14.422486	-2.594664	-20.537124
	14.888555	-2.622953	-20.631317
	15.559419	-2.636531	-20.768813
	16.436546	-2.633026	-20.946537
	17.517732	-2.609315	-21.158969
	18.796929	-2.561799	-21.398751
	20.264210	-2.486649	-21.656734
	21.905782	-2.380179	-21.922663
	23.704298	-2.239641	-22.186876
	25.639480	-2.064133	-22.442419
	27.688780	-1.855016	-22.686161
	29.828258	-1.615834	-22.917969
	32.033676	-1.352145	-23.139389
	34.281454	-1.071054	-23.353114
	36.549660	-0.780234	-23.562727
	38.819191	-0.487012	-23.772150
	41.074440	-0.197978	-23.984469
	43.303192	0.080987	-24.199824
	45.496292	0.344566	-24.413526
	47.647331	0.588144	-24.616390
	49.752123	0.808328	-24.797232
	51.808055	1.003494	-24.945715
	53.813564	1.174394	-25.054662
	55.767684	1.324906	-25.121653
	57.669438	1.462631	-25.149631
	59.517091	1.599098	-25.146969
	61.307622	1.749310	-25.126821
	63.036529	1.930052	-25.104557
	64.697625	2.156821	-25.093698
	66.282802	2.440504	-25.102595
	67.781892	2.785447	-25.132890
	69.182803	3.188688	-25.178949
	70.472201	3.639176	-25.228409
	71.636316	4.117486	-25.264319
	72.661019	4.597417	-25.268249
	73.531361	5.049391	-25.223880
	74.231619	5.443988	-25.120289
	74.746402	5.754755	-24.953662
	75.062270	5.960754	-24.726952
	75.168896	6.048629	-24.448153
	75.059452	6.013316	-24.128589
	74.730344	5.857028	-23.781232
	74.180660	5.587157	-23.418304
	73.411801	5.214494	-23.049603
	72.427079	4.751987	-22.683003
	71.231044	4.212725	-22.325362
	69.828858	3.608541	-21.982362
	68.225964	2.951772	-21.658847
	66.428043	2.257912	-21.360176
	64.440945	1.545814	-21.092577
	62.270572	0.836017	-20.861175
	59.922688	0.149140	-20.667425
	57.402551	-0.495029	-20.508986
	54.714960	-1.077990	-20.382206
	51.865491	-1.582952	-20.285356
	48.862872	-1.995102	-20.222255
	45.721560	-2.301767	-20.205735
	42.463311	-2.494360	-20.258358
	39.116904	-2.573747	-20.408129
	35.715855	-2.555164	-20.680489
	32.295347	-2.466863	-21.092676
	28.890399	-2.344080	-21.653367
	25.535911	-2.223307	-22.362236
	22.267075	-2.137466	-23.206243
	19.118832	-2.111255	-24.156943
	16.124761	-2.157979	-25.172607
	13.316107	-2.278756	-26.202965
	10.720775	-2.463358	-27.192898
	8.362486	-2.691938	-28.085917
	6.261001	-2.937988	-28.829867
	4.433348	-3.172631	-29.383588
	2.895012	-3.369168	-29.721777
	1.660144	-3.506781	-29.837362
	0.740907	-3.572800	-29.740686
	0.145782	-3.563653	-29.456071
	-0.123778	-3.485102	-29.019160
	-0.075477	-3.350710	-28.473057
	0.275990	-3.177552	-27.859753
	0.912539	-2.981354	-27.211907
	1.814499	-2.773448	-26.550490
	2.961479	-2.560158	-25.888148
	4.333178	-2.343993	-25.235174
	5.909926	-2.125510	-24.603765
	7.672427	-1.904644	-24.008783
	9.599881	-1.681061	-23.466587
	11.667103	-1.454395	-22.993835
	13.842514	-1.225010	-22.605095
	16.087501	-0.994929	-22.306875
	18.356818	-0.768679	-22.090865
	20.600440	-0.553736	-21.932461
	22.766889	-0.359518	-21.795978
	24.807352	-0.194791	-21.643270
	26.679703	-0.064822	-21.443820
	28.351658	0.030431	-21.183467
	29.802634	0.096187	-20.867110
	31.023663	0.141075	-20.516076
	32.015130	0.175026	-20.163527
	32.783920	0.206935	-19.847699
	33.341163	0.242583	-19.603777
	33.700002	0.284276	-19.457464
	33.874007	0.331353	-19.420986
	33.877702	0.379884	-19.491896
	33.727410	0.422609	-19.655471
	33.439078	0.450381	-19.889920
	33.025464	0.454242	-20.172020
	32.497070	0.427074	-20.480428
	31.864647	0.364754	-20.796711
	31.139586	0.267209	-21.106475
	30.333091	0.138999	-21.400515
	29.456109	-0.011625	-21.674406
	28.519954	-0.175025	-21.926866
	27.536562	-0.342331	-22.157798
	26.517999	-0.506809	-22.366659
	25.475878	-0.664502	-22.551602
	24.421360	-0.813963	-22.709120
	23.365614	-0.955489	-22.834053
	22.320074	-1.090392	-22.920242
	21.296307	-1.220252	-22.961495
	20.305846	-1.346089	-22.953142
	19.360280	-1.467931	-22.894626
	18.471313	-1.584951	-22.791207
	17.650471	-1.695716	-22.653359
	16.909013	-1.798410	-22.495069
	16.258487	-1.891353	-22.331743
	15.711094	-1.973727	-22.177497
	15.279243	-2.045839	-22.042636
	14.974983	-2.108838	-21.932884
	14.809874	-2.164336	-21.850846
	14.794959	-2.214088	-21.798215
	14.940297	-2.259835	-21.776370
	15.253834	-2.302985	-21.785684
	15.740205	-2.343878	-21.826124
	16.400463	-2.381257	-21.898832
	17.233053	-2.412173	-22.006123
	18.235129	-2.431941	-22.149451
	19.403061	-2.434213	-22.327192
	20.731951	-2.411599	-22.534380
	22.214875	-2.356589	-22.763882
	23.842360	-2.262379	-23.006654
	25.602190	-2.123866	-23.252044
	27.479447	-1.938682	-23.490125
	29.456683	-1.707769	-23.713867
	31.514168	-1.435536	-23.918884
	33.630214	-1.129528	-24.101874
	35.782200	-0.799314	-24.259940
	37.948581	-0.455232	-24.391263
	40.110851	-0.107721	-24.495213
	42.254410	0.233087	-24.571495
	44.368558	0.558082	-24.620034
	46.446188	0.860404	-24.641514
	48.483381	1.136356	-24.637310
	50.478892	1.385385	-24.609205
	52.433333	1.609945	-24.559755
	54.348047	1.815633	-24.492873
	56.224001	2.010984	-24.414087
	58.060908	2.206634	-24.330442
	59.856770	2.414326	-24.250375
	61.607749	2.646082	-24.183803
	63.308056	2.912936	-24.141369
	64.949568	3.222936	-24.131862
	66.521316	3.578977	-24.158861
	68.009452	3.977082	-24.218288
	69.397975	4.405860	-24.298194
	70.669842	4.847351	-24.381531
	71.807717	5.278925	-24.450961
	72.794156	5.675861	-24.493050
	73.611983	6.013986	-24.499737
	74.245420	6.271879	-24.467395
	74.681348	6.432762	-24.395410
	74.909909	6.485864	-24.285443
	74.924535	6.426855	-24.141196
	74.721838	6.257507	-23.968227
	74.301228	5.984655	-23.773445
	73.664137	5.618122	-23.563826
	72.813172	5.167962	-23.344533
	71.751490	4.642747	-23.117853
	70.482533	4.050292	-22.883865
	69.009858	3.399791	-22.641325
	67.336895	2.703987	-22.388738
	65.466927	1.981250	-22.126220
	63.403664	1.256013	-21.855921
	61.152240	0.556425	-21.581626
	58.720127	-0.088519	-21.310469
	56.117583	-0.651414	-21.054642
	53.357134	-1.110033	-20.830546
	50.452931	-1.451194	-20.657891
	47.421406	-1.672485	-20.558807
	44.282036	-1.781616	-20.554777
	41.056897	-1.795124	-20.663465
	37.770073	-1.737058	-20.896363
	34.447847	-1.636461	-21.256425
	31.119428	-1.523876	-21.738457
	27.817251	-1.428271	-22.331804
	24.576253	-1.374415	-23.020564
	21.432614	-1.380306	-23.781955
	18.422446	-1.455096	-24.586648
	15.580275	-1.598253	-25.400445
	12.937684	-1.800177	-26.185909
	10.522965	-2.043892	-26.905120
	8.361408	-2.307633	-27.523580
