hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-0.377692	-1.878983	6.574209	0.155597	9.562996	17.902027	-3.217474	1.696147	-3.213851	-0.498624	-3.737672	6.082797	0.046582	10.251770	15.036891	-0.606258	4.869265	-6.039166	-1.334973	-2.808073	5.522244	-0.280169	16.368400	17.815250	-3.308634	-0.837803	-2.585259	-0.072112	-2.354280	7.447289	-0.835295	10.198148	18.428584	1.493275	4.571587	-4.873164	-1.476460	-4.232760	5.500640	-0.445154	9.723281	15.704940	-2.344791	0.621604	-5.717433	-1.521445	-4.739604	6.243156	-0.164433	9.974132	19.005873	-1.852345	1.396795	-6.049914	-0.976956	-1.506982	6.299861	0.240067	11.387760	17.730013	-3.403351	1.634246	-3.092193	-1.538695	-5.753039	7.282053	-0.219294	10.061312	14.122270	-3.181968	2.474998	-0.546408	-1.070336	-5.277186	4.780726	0.219004	9.989454	17.129831	-3.021536	4.008527	-6.465480	-1.643103	-4.255259	6.704789	0.416724	10.741800	9.816009	-3.337495	-0.515441	-5.719468	-1.624005	-4.857036	6.060487	0.006698	10.530693	17.264268	-1.032622	0.104780	-5.770296	-0.386470	-4.564915	6.730484	-0.198233	8.868549	15.269970	-1.479979	4.385609	-0.285505	0.300957	-3.976732	5.257444	-0.211573	7.332080	16.353928	0.193637	4.678332	-3.562926	-0.467916	-3.763118	7.909706	0.191012	6.539413	14.293092	0.109164	5.291066	-0.832577	-0.685525	-2.703712	6.804126	-0.406498	7.517501	15.892768	0.468787	3.515841	-2.286639	-1.658900	-3.183277	5.279867	-0.280793	10.923432	16.978728	-1.873295	0.654328	-5.193266	-1.886975	-5.033299	3.014025	-0.598963	9.420901	20.569524	-1.656625	0.132094	-7.430691	-1.910091	-4.805281	5.221648	-0.480684	6.815402	13.737943	2.838857	3.514931	-5.642927	-1.492651	-4.053301	6.418659	0.013114	8.809359	16.523427	-1.927993	0.977710	-1.180331	-0.619619	-3.090227	6.840862	0.033026	7.560853	12.949356	-1.459196	2.228053	-1.919697	-0.960210	-3.402347	4.744530	-0.076230	7.375027	15.489008	0.472915	3.219981	-3.175730	-1.558384	-5.577330	5.334551	-0.565802	9.468340	20.084108	-1.615303	5.242804	-5.812098	-1.619255	-2.932552	5.550009	-0.471779	10.195553	18.445023	-1.879600	1.291023	-3.276926	-1.403591	-6.958878	5.261331	0.060092	9.865852	15.338271	-1.894938	3.393035	-3.332286
	0.023057	-1.383987	7.857861	0.227454	9.985563	15.865042	-4.135342	1.042591	0.791434	0.107648	-2.935740	7.478367	0.083552	10.629109	12.983777	-1.745922	4.002199	-2.472397	-1.068976	-2.178040	6.841951	0.010782	16.487550	15.708165	-4.479669	-1.292599	0.788227	0.170257	-1.648198	8.591143	-0.562767	10.327719	16.516245	0.698923	4.358479	-0.993142	-1.143278	-3.601477	6.689185	-0.313378	10.165777	13.705000	-3.230981	-0.267443	-2.234666	-1.162018	-4.176926	7.480569	-0.015599	10.206225	17.135789	-2.788155	0.815507	-2.285516	-0.562809	-0.866101	7.394035	0.404858	11.295466	16.064198	-4.404110	1.076218	0.476223	-1.119590	-4.913593	8.286222	-0.191478	10.325014	12.550100	-4.144674	1.623160	3.114194	-0.666008	-4.678565	6.087294	0.314408	9.984579	15.167988	-3.825861	3.828142	-2.938657	-1.287079	-3.219443	8.691625	0.548668	11.153127	6.688186	-4.453632	-1.217097	-2.590784	-1.206762	-4.103242	7.442166	0.184496	10.500627	15.240292	-2.087000	-0.459195	-2.332850	0.038575	-3.667987	7.924868	-0.200103	9.054883	13.299176	-1.980107	3.815183	3.650815	0.527370	-3.449967	6.454602	-0.181004	7.716850	14.534179	-0.288561	4.439391	-0.229975	-0.203141	-3.102051	8.976354	0.162239	6.972429	12.547943	-0.480531	5.024980	2.967094	-0.469859	-2.062394	8.048113	-0.302052	7.901318	13.899938	0.189324	3.701378	1.391004	-1.215589	-2.644973	6.538098	-0.155203	11.263938	15.115506	-2.772534	0.205771	-1.644400	-1.470026	-4.794667	4.352047	-0.380350	9.918069	18.558042	-2.701986	-0.535255	-4.085731	-1.565395	-4.401839	6.604718	-0.379173	7.429149	11.493370	1.923236	2.787243	-2.083894	-1.136487	-3.444053	7.563583	0.008881	9.039157	14.482624	-2.532952	0.674340	2.714863	-0.277594	-2.610802	8.127775	0.056581	8.044455	10.892280	-2.332546	1.684034	1.995819	-0.649158	-3.142816	5.992976	-0.006929	7.820182	13.607085	-0.193764	3.352203	0.238108	-1.200083	-4.918146	6.714497	-0.474484	9.530907	17.988040	-2.326704	4.590898	-2.092750	-1.309955	-2.181949	6.688758	-0.355399	10.273373	16.603738	-2.866106	0.768376	0.414224	-1.061721	-6.278470	6.519071	0.156713	10.204263	13.239817	-2.724629	2.476120	0.335436
	0.395062	-0.757051	9.056427	0.234679	10.221472	13.891240	-4.965780	0.441910	4.814113	0.711632	-1.908557	8.770867	0.066348	10.877107	11.084249	-2.822064	3.051208	1.075124	-0.791155	-1.274301	8.047228	0.264799	16.300712	13.743716	-5.687475	-1.671814	4.166362	0.409351	-0.746426	9.646149	-0.317605	10.433051	14.709160	-0.061478	4.113999	2.982050	-0.811195	-2.793861	7.815860	-0.193732	10.568897	11.817760	-4.113146	-1.154629	1.458389	-0.779579	-3.383306	8.645876	0.075066	10.261904	15.309098	-3.597677	0.165406	1.643920	-0.158848	-0.098974	8.406710	0.516653	11.024899	14.540066	-5.355860	0.655569	4.040170	-0.719667	-3.864326	9.160521	-0.207524	10.330690	11.204089	-5.010065	0.841691	6.598743	-0.249238	-3.867644	7.302111	0.340257	9.897558	13.312258	-4.447009	3.673297	0.687692	-0.929742	-2.092476	10.523567	0.497362	11.521096	3.890613	-5.457538	-1.629083	0.428759	-0.777784	-3.135224	8.715135	0.307206	10.397077	13.321227	-3.117702	-1.019614	1.200832	0.474280	-2.600958	9.102819	-0.205537	9.193550	11.432390	-2.415316	3.137113	7.590860	0.713940	-2.833020	7.604242	-0.139206	8.109826	12.844756	-0.668638	4.244947	3.107569	0.054724	-2.251332	9.995327	0.134571	7.360790	11.002861	-0.996121	4.703959	6.651343	-0.279092	-1.280755	9.236662	-0.184430	8.274365	12.021204	0.022447	3.971558	5.067703	-0.778803	-1.928134	7.743170	-0.082400	11.514225	13.292548	-3.550418	-0.235596	2.062427	-1.054546	-4.359531	5.644953	-0.224712	10.309172	16.542064	-3.618919	-1.244707	-0.526307	-1.271982	-3.854733	7.944169	-0.309471	8.066243	9.379821	1.032011	2.032311	1.626233	-0.766643	-2.648807	8.666054	-0.007329	9.144710	12.558271	-3.038879	0.348737	6.543726	0.010488	-2.014874	9.330027	0.070391	8.544021	8.978883	-3.187431	1.103487	5.899608	-0.358368	-2.728034	7.168283	0.063375	8.293716	11.831409	-0.842593	3.393523	3.800491	-0.802977	-4.097112	8.017598	-0.403688	9.527429	15.934725	-2.941773	3.869303	1.784999	-0.992349	-1.302957	7.737978	-0.234248	10.299495	14.807987	-3.852933	0.246630	4.347098	-0.673663	-5.332830	7.731765	0.156628	10.466213	11.205114	-3.496650	1.520562	4.126419
	0.709942	-0.043718	10.165986	0.204013	10.192215	12.052809	-5.706768	0.023174	8.610385	1.278952	-0.738869	9.922891	0.025012	10.905304	9.415896	-3.803130	2.172342	4.389206	-0.517695	-0.146000	9.140928	0.476648	15.788150	11.993052	-6.898968	-1.839399	7.365823	0.615692	0.281134	10.627603	-0.095105	10.489458	13.055258	-0.797039	3.904141	6.861032	-0.500940	-1.824143	8.911573	-0.074242	10.862320	10.062013	-5.003657	-1.923135	5.197233	-0.388397	-2.411989	9.730653	0.127789	10.109954	13.572858	-4.305073	-0.497933	5.546148	0.198521	0.724138	9.346713	0.594354	10.587131	13.223348	-6.255800	0.478308	7.383433	-0.365543	-2.696973	9.907503	-0.227273	10.019006	10.159828	-5.770510	0.292270	9.700800	0.165060	-2.893450	8.411113	0.311916	9.697883	11.615408	-4.888853	3.484866	4.270134	-0.603317	-0.970545	12.116734	0.299746	11.791393	1.628293	-6.293835	-1.602557	3.120145	-0.352981	-1.994348	9.869812	0.373379	10.207975	11.574739	-4.109232	-1.485288	4.653059	0.883565	-1.472275	10.247154	-0.185688	9.243915	9.736733	-2.791647	2.485553	11.332923	0.838154	-2.140824	8.710698	-0.075544	8.466120	11.341874	-0.936974	4.125953	6.290730	0.285412	-1.266855	10.965824	0.123099	7.667806	9.735777	-1.406341	4.459110	9.988816	-0.122197	-0.400417	10.369981	-0.050999	8.628965	10.315103	-0.097917	4.160439	8.644301	-0.369806	-1.054091	8.882573	-0.037666	11.644900	11.553279	-4.213296	-0.652711	5.781474	-0.658429	-3.739430	6.903201	-0.124057	10.508788	14.564077	-4.408055	-1.962022	3.089230	-1.039600	-3.157883	9.240004	-0.261041	8.656695	7.458389	0.184690	1.385932	5.312494	-0.417593	-1.751482	9.728250	-0.001261	9.112935	10.835740	-3.442100	0.102188	10.107868	0.239852	-1.315309	10.448581	0.083989	8.985713	7.285468	-3.997367	0.615886	9.570176	-0.096134	-2.163288	8.279356	0.156998	8.775450	10.184954	-1.493034	3.351381	7.413115	-0.396758	-3.176556	9.237564	-0.336650	9.423337	13.948451	-3.489965	3.131731	5.701830	-0.691562	-0.355558	8.712383	-0.085450	10.284888	13.092453	-4.896033	-0.221917	8.429295	-0.262740	-4.179389	8.896119	0.094578	10.582934	9.302205	-4.221240	0.626191	7.875563
	0.937470	0.693809	11.179379	0.167043	9.861675	10.448990	-6.316681	-0.037247	11.937451	1.776627	0.474210	10.926034	-0.001427	10.671576	8.062888	-4.642826	1.547414	7.285844	-0.282560	1.084898	10.119313	0.645054	14.982639	10.564743	-8.002474	-1.572306	10.167549	0.765599	1.343855	11.546221	0.118309	10.499794	11.619078	-1.498222	3.822766	10.442682	-0.230815	-0.718969	9.985227	0.050250	10.988456	8.498154	-5.878219	-2.418474	8.771341	-0.019212	-1.360923	10.729014	0.166828	9.774774	11.996453	-4.912696	-1.061949	9.218450	0.470185	1.532889	10.215824	0.654930	10.001286	12.216542	-7.067163	0.676081	10.282431	-0.091599	-1.525256	10.516714	-0.203509	9.396959	9.517058	-6.397788	0.136031	12.228862	0.542573	-1.852131	9.399970	0.259065	9.355028	10.181610	-5.164968	3.277715	7.587354	-0.336312	0.082786	13.415827	0.035765	11.956987	0.055978	-6.920285	-1.094090	5.318695	0.031691	-0.754683	10.882253	0.393098	9.927405	10.132615	-4.995727	-1.647334	7.772367	1.229245	-0.388581	11.322758	-0.117032	9.185433	8.307773	-3.076105	2.035938	14.672665	0.882263	-1.400973	9.772694	0.015878	8.742515	10.123152	-1.083628	4.159362	9.110515	0.466722	-0.228847	11.865261	0.141599	7.868759	8.864922	-1.647410	4.493445	12.715769	-0.012450	0.528140	11.434135	0.099887	8.966959	8.864745	-0.257058	4.146196	12.015782	-0.017664	-0.065161	9.943396	0.013151	11.643283	9.986304	-4.758322	-0.969573	9.300050	-0.311912	-3.012588	8.131121	-0.047088	10.485145	12.689898	-5.083281	-2.558031	6.573903	-0.880385	-2.302287	10.474162	-0.224456	9.122645	5.850988	-0.540201	1.062688	8.718524	-0.124395	-0.838115	10.731992	0.052258	8.939682	9.417437	-3.712964	0.076996	13.217909	0.407586	-0.528491	11.477051	0.103721	9.300889	5.912063	-4.703935	0.384643	12.792702	0.124853	-1.460281	9.324170	0.295407	9.258212	8.712887	-2.154783	3.245261	10.976903	-0.026655	-2.250300	10.360612	-0.249052	9.192485	12.092399	-3.984280	2.457184	9.476214	-0.439725	0.590040	9.627972	0.114717	10.247284	11.524504	-6.056972	-0.557141	12.531940	0.126080	-2.931772	10.009066	0.025930	10.531992	7.614028	-4.887741	-0.075051	11.386968
	1.039562	1.371032	12.083185	0.168733	9.250062	9.242748	-6.694684	0.494004	14.492666	2.171688	1.646443	11.777153	0.023520	10.169625	7.139311	-5.276805	1.347431	9.597476	-0.118554	2.271922	10.975982	0.783971	13.993797	9.552690	-8.866860	-0.736524	12.428124	0.842832	2.369960	12.394344	0.336860	10.476917	10.500265	-2.129683	3.960365	13.531506	-0.020353	0.465482	11.010435	0.180536	10.905872	7.263647	-6.632053	-2.379895	11.864932	0.283690	-0.335482	11.627541	0.213679	9.286562	10.689365	-5.378090	-1.358123	12.439578	0.615255	2.249265	11.007129	0.718620	9.317839	11.688118	-7.695596	1.417954	12.470440	0.056570	-0.484285	10.978210	-0.081589	8.554360	9.423556	-6.852564	0.515804	13.978272	0.842101	-0.862169	10.269304	0.218989	8.872211	9.107248	-5.297078	3.130874	10.449160	-0.158192	1.039289	14.373042	-0.198692	12.032237	-0.650001	-7.298126	-0.106530	6.877633	0.339395	0.470450	11.759088	0.404402	9.603223	9.102133	-5.687624	-1.333737	10.369377	1.475032	0.554194	12.280039	0.017635	9.008510	7.279503	-3.192270	2.003023	17.380299	0.848494	-0.638574	10.781025	0.133531	8.924037	9.271280	-1.097087	4.452149	11.413082	0.586271	0.786160	12.665117	0.207864	7.994623	8.467293	-1.679014	4.941331	14.703294	0.039728	1.454935	12.403992	0.267865	9.291449	7.793150	-0.450000	4.124391	14.944500	0.258312	0.987262	10.914674	0.095033	11.515574	8.696442	-5.159328	-1.066867	12.415731	-0.047026	-2.256428	9.309932	0.036427	10.210522	11.009954	-5.621784	-2.861809	9.743651	-0.788202	-1.321239	11.619261	-0.185565	9.444610	4.666711	-1.055510	1.234816	11.632449	0.068148	-0.010415	11.633263	0.179401	8.655837	8.457103	-3.786563	0.481873	15.642051	0.503308	0.311490	12.395270	0.147289	9.453419	5.022212	-5.201503	0.629040	15.308785	0.293307	-0.650872	10.299967	0.479818	9.723782	7.475354	-2.817882	3.138076	14.375397	0.268649	-1.412306	11.396513	-0.134195	8.826533	10.437316	-4.403834	1.970729	12.912260	-0.258612	1.462849	10.505041	0.365771	10.216679	10.157722	-7.337214	-0.695238	16.501566	0.454408	-1.678246	11.064182	-0.009383	10.295907	6.253440	-5.448654	-0.412499	14.460316
	1.011077	1.929042	12.882003	0.244495	8.513774	8.527551	-6.783568	1.664672	16.188931	2.426533	2.690562	12.467655	0.137572	9.451900	6.810951	-5.622549	1.746983	11.138733	-0.052624	3.306195	11.688919	0.913091	12.940108	9.072246	-9.368989	0.746687	14.029947	0.827690	3.276302	13.149403	0.580517	10.452565	9.853860	-2.623129	4.415954	15.895646	0.121744	1.635946	11.952013	0.321071	10.674197	6.470476	-7.132704	-1.658566	14.267655	0.466300	0.547877	12.407532	0.293241	8.706394	9.807156	-5.616165	-1.163021	14.967129	0.634053	2.837544	11.718765	0.812074	8.652052	11.711841	-8.070489	2.700482	13.891253	0.071141	0.356580	11.324897	0.159488	7.709890	9.896624	-7.162844	1.335947	14.992316	1.026372	-0.018225	11.010743	0.221521	8.259871	8.506248	-5.287748	3.155488	12.689670	-0.093136	1.917466	14.976230	-0.282072	12.055439	-0.353247	-7.426012	1.236334	7.744349	0.545982	1.605413	12.504637	0.448156	9.303798	8.599654	-6.089448	-0.412203	12.302840	1.603783	1.308831	13.087663	0.225018	8.758981	6.771521	-3.067054	2.537283	19.292969	0.736931	0.132377	11.705810	0.281156	9.017377	8.892648	-0.955962	5.115208	13.068744	0.636410	1.731753	13.338084	0.351106	8.117141	8.623972	-1.485861	5.863443	15.876110	0.041931	2.346727	13.251472	0.455018	9.619101	7.226308	-0.515349	4.553341	17.142717	0.439073	2.053654	11.776508	0.227082	11.277960	7.814058	-5.357403	-0.789511	14.935332	0.096621	-1.563187	10.402514	0.155516	9.665936	9.661975	-5.949783	-2.655345	12.373686	-0.758744	-0.248347	12.634837	-0.120748	9.656337	4.049813	-1.281260	2.052824	13.876831	0.148837	0.685309	12.405581	0.382618	8.362744	8.021828	-3.638925	1.394062	17.330632	0.529052	1.152614	13.197906	0.239488	9.510217	4.693873	-5.423326	1.430937	17.049022	0.403122	0.227267	11.205525	0.693223	10.143568	6.527420	-3.445972	3.124728	17.513345	0.461965	-0.725501	12.344004	0.006425	8.319034	9.083903	-4.691144	1.822210	15.817640	-0.166245	2.206036	11.352292	0.656929	10.222958	9.059772	-8.703168	-0.582429	20.201236	0.693693	-0.491378	12.038257	0.019195	9.866987	5.397178	-5.811501	-0.159390	16.860352
	0.855926	2.346727	13.572592	0.418099	7.835523	8.388485	-6.553268	3.445645	16.998648	2.538354	3.571442	13.009797	0.350501	8.678431	7.153068	-5.661387	2.755226	11.896145	-0.112212	4.096461	12.223337	1.065826	12.004657	9.296712	-9.381474	2.898254	14.846847	0.724935	4.023590	13.799449	0.867626	10.472418	9.780561	-2.923915	5.215087	17.443565	0.187466	2.720459	12.773349	0.486565	10.379516	6.253450	-7.260081	-0.161862	15.822249	0.507525	1.239318	13.068538	0.424241	8.133169	9.441522	-5.581962	-0.368020	16.716269	0.531933	3.286191	12.330392	0.970828	8.138428	12.356702	-8.146332	4.457431	14.532749	-0.042479	0.977805	11.585294	0.535413	7.086561	10.941123	-7.368312	2.437914	15.350120	1.056317	0.594395	11.589531	0.300163	7.562570	8.568475	-5.100060	3.577478	14.094537	-0.131485	2.773886	15.286840	-0.136715	12.079821	0.850960	-7.361670	2.683458	8.095140	0.641695	2.612513	13.119549	0.574006	9.127918	8.737823	-6.118412	1.179085	13.486368	1.624503	1.894600	13.736907	0.507011	8.532562	6.851648	-2.687878	3.655750	20.371443	0.536443	0.891521	12.485590	0.482958	9.078876	9.166768	-0.646400	6.264184	13.930505	0.612604	2.577491	13.860746	0.630968	8.379995	9.452163	-1.091479	7.227886	16.185401	0.011439	3.193068	13.954899	0.681657	9.995690	7.246891	-0.322631	5.660701	18.492459	0.498997	3.072883	12.493546	0.431488	10.986426	7.541727	-5.250615	0.092969	16.616976	0.105763	-0.997825	11.383973	0.319222	8.918449	8.765734	-6.010327	-1.808012	14.326907	-0.786192	0.883937	13.473669	0.014913	9.848562	4.159308	-1.159337	3.597193	15.310244	0.119520	1.249047	13.028978	0.661444	8.174332	8.185618	-3.265904	2.823874	18.263975	0.491255	1.973121	13.874812	0.410546	9.562386	5.006176	-5.331970	2.797093	17.977291	0.443360	1.136082	12.025178	0.924632	10.503062	5.961142	-3.971875	3.318140	20.277901	0.536372	-0.231996	13.190531	0.176458	7.708194	8.170705	-4.767191	2.168319	17.991633	-0.171684	2.780866	12.167196	0.968152	10.282956	8.320986	-10.091488	-0.183506	23.496251	0.839491	0.582622	12.897750	0.130728	9.334537	5.168318	-5.898918	0.780940	18.487234
	0.595139	2.648743	14.152915	0.711079	7.454099	8.903814	-6.015137	5.687934	16.965477	2.522852	4.301227	13.417074	0.662021	8.036152	8.171294	-5.435130	4.247988	11.967412	-0.276705	4.669613	12.594132	1.283881	11.359520	10.201391	-8.977851	5.448004	15.012602	0.558709	4.628117	14.334356	1.217842	10.577914	10.334734	-3.026305	6.295899	18.194960	0.172686	3.663950	13.425023	0.713607	10.150504	6.778135	-6.919879	2.124038	16.410531	0.402581	1.740116	13.599952	0.626675	7.675669	9.682470	-5.252564	1.083058	17.635395	0.333088	3.623303	12.801174	1.247774	7.940189	13.683081	-7.917216	6.512507	14.437484	-0.262374	1.400627	11.784465	1.077242	6.935223	12.535009	-7.513065	3.573837	15.179155	0.948200	0.994151	12.001421	0.469845	6.906434	9.316503	-4.748291	4.473251	14.715941	-0.256252	3.657240	15.356203	0.294323	12.151741	2.862226	-7.140491	4.015370	8.130714	0.638508	3.514341	13.599721	0.844632	9.204606	9.593379	-5.735855	3.329587	13.932175	1.556718	2.370336	14.219321	0.873597	8.446341	7.564812	-2.094292	5.267167	20.644702	0.263657	1.634425	13.093910	0.768171	9.222933	10.096242	-0.229990	7.789974	14.118378	0.541060	3.352980	14.255319	1.087734	8.888575	10.877136	-0.610613	8.765129	15.871021	-0.032709	3.999001	14.500516	0.991762	10.504099	7.910880	0.160661	7.412633	18.994565	0.453495	4.013353	13.067160	0.715473	10.757568	7.920743	-4.830961	1.602338	17.487817	-0.011432	-0.567862	12.241937	0.521125	8.101377	8.417934	-5.787014	-0.292919	15.542504	-0.850247	2.072562	14.099859	0.299064	10.169381	5.126679	-0.691426	5.773734	15.879201	-0.006317	1.717844	13.479572	1.029010	8.244603	9.033609	-2.699151	4.678846	18.462553	0.403149	2.779244	14.408054	0.708496	9.734138	6.035431	-4.934158	4.619841	18.112338	0.407130	2.036125	12.730929	1.173695	10.817124	5.880572	-4.312449	3.809615	22.563897	0.488702	0.058296	13.920598	0.388482	7.117563	7.862598	-4.547827	3.144324	19.263644	-0.268695	3.187740	12.924225	1.278289	10.387106	8.054836	-11.394454	0.507848	26.260026	0.894227	1.521524	13.608645	0.345917	8.855271	5.629936	-5.680441	2.359318	19.349692
	0.283931	2.925015	14.636501	1.135681	7.567550	10.031205	-5.276260	8.027271	16.332770	2.400771	4.912678	13.696262	1.085379	7.716491	9.836057	-5.026709	6.010036	11.505059	-0.513741	5.088255	12.812181	1.621940	11.134909	11.758805	-8.264568	8.103668	14.658900	0.362775	5.134485	14.741845	1.662109	10.807330	11.541713	-2.965285	7.515959	18.238452	0.092606	4.463360	13.883332	1.063265	10.133985	8.077682	-6.169837	4.934808	16.146684	0.166298	2.110994	13.975986	0.935835	7.495809	10.629007	-4.633156	3.157111	17.708260	0.096677	3.934976	13.109500	1.698865	8.148990	15.618402	-7.465693	8.530270	13.814894	-0.536495	1.720028	11.939042	1.818270	7.370141	14.555601	-7.641749	4.409998	14.701145	0.720850	1.222517	12.244531	0.752266	6.438190	10.760995	-4.276601	5.777901	14.643501	-0.438407	4.595006	15.239927	1.073148	12.324575	5.558655	-6.778207	5.022937	8.093821	0.578662	4.383990	13.951539	1.307263	9.610963	11.086095	-5.015452	5.697609	13.836650	1.423804	2.814810	14.525651	1.357957	8.653198	8.935328	-1.376267	7.130875	20.217119	-0.056769	2.385750	13.509626	1.182582	9.557450	11.671621	0.227324	9.503983	13.765578	0.443202	4.085903	14.523846	1.772465	9.699887	12.835165	-0.135729	10.203083	15.141701	-0.066356	4.788852	14.875855	1.464340	11.255159	9.247261	0.869839	9.514456	18.748531	0.324971	4.876350	13.495126	1.098498	10.709518	8.977685	-4.120057	3.671909	17.607570	-0.238051	-0.244025	12.961691	0.757313	7.413808	8.697000	-5.300663	1.819564	16.011155	-0.912401	3.341106	14.526788	0.809229	10.733859	6.889038	0.007843	8.221167	15.766479	-0.187491	2.182102	13.751728	1.517142	8.693880	10.534854	-2.029692	6.680338	18.102114	0.290819	3.604434	14.795370	1.185904	10.136433	7.724114	-4.323549	6.598478	17.665528	0.296111	2.900936	13.302290	1.456206	11.116958	6.324880	-4.437960	4.593437	24.354706	0.350284	0.214778	14.537599	0.652505	6.707062	8.200417	-4.041194	4.686484	19.696121	-0.431507	3.480294	13.604200	1.580486	10.501564	8.302605	-12.490873	1.437050	28.465222	0.862197	2.324288	14.145076	0.698947	8.621457	6.805256	-5.172076	4.405540	19.522260
	-0.019643	3.269343	15.035887	1.710494	8.242544	11.671353	-4.456468	10.088691	15.381912	2.202962	5.456112	13.855483	1.668380	7.898813	12.075783	-4.550010	7.727288	10.719797	-0.774591	5.440750	12.886084	2.174111	11.438979	13.921241	-7.378854	10.495259	13.951350	0.187239	5.616597	15.005689	2.250567	11.188656	13.390129	-2.811970	8.626901	17.744216	-0.025785	5.158884	14.150589	1.601546	10.421462	10.072468	-5.155665	7.859890	15.269299	-0.139229	2.476428	14.209643	1.379716	7.685951	12.171977	-3.827906	5.543738	17.180412	-0.128401	4.284746	13.263103	2.380930	8.764166	18.035199	-6.875978	10.216432	12.883081	-0.813866	2.032142	12.048938	2.784620	8.326189	16.879359	-7.761623	4.725932	14.084293	0.403330	1.348417	12.321730	1.191523	6.335773	12.882669	-3.757096	7.285415	14.031353	-0.638836	5.539306	15.015898	2.171495	12.615436	8.689713	-6.309874	5.661948	8.153815	0.500787	5.274187	14.170046	2.018350	10.395824	13.127574	-4.037773	7.940552	13.385042	1.257853	3.299319	14.673424	2.005395	9.244934	10.864373	-0.653370	8.869091	19.353358	-0.386091	3.189539	13.714706	1.806928	10.194513	13.860825	0.651639	11.107629	13.047111	0.344539	4.800680	14.655138	2.751794	10.809775	15.249628	0.260648	11.246847	14.219867	-0.066980	5.597953	15.084718	2.178527	12.275885	11.150046	1.642992	11.448779	18.031881	0.151516	5.688309	13.771901	1.629454	10.982972	10.715121	-3.186806	6.094877	17.098065	-0.541393	0.048166	13.515348	1.048369	7.136356	9.658206	-4.624406	4.286736	15.800308	-0.934642	4.707087	14.764329	1.635608	11.611423	9.346891	0.815375	10.523541	15.188875	-0.383611	2.726237	13.856846	2.179764	9.566886	12.584049	-1.338188	8.515983	17.390857	0.178238	4.472592	15.049003	1.892691	10.816306	9.947761	-3.596085	8.422832	16.886074	0.108746	3.714461	13.708606	1.803505	11.417782	7.357471	-4.334644	5.638150	25.624623	0.167964	0.345307	15.043230	0.984969	6.626871	9.184776	-3.300082	6.627344	19.412700	-0.636272	3.708670	14.190896	1.882663	10.591943	9.108862	-13.274016	2.540842	30.078851	0.758653	3.023986	14.490003	1.255322	8.835511	8.664976	-4.440683	6.592464	19.160968
