hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-1.830316	2.590665	7.191736	4.233695	6.843004	28.229724	1.526608	-7.770684	2.734146	-0.965599	1.947336	6.453629	4.317263	8.222163	29.247199	-0.764421	-7.815187	1.401888	1.546343	4.598647	9.764633	4.696361	6.457125	26.695613	-3.608000	-9.136754	3.475889	2.189580	3.620528	9.418234	4.148272	6.088831	28.196309	-1.359853	-8.611642	1.324369	0.997238	1.522187	6.451159	3.862209	6.591887	27.703924	-0.317753	-9.938905	3.185879	-0.466278	2.639726	8.777172	4.388096	7.195151	27.595441	-0.519263	-8.493290	3.253289	-0.901961	1.802035	9.139014	4.214153	7.721343	27.384056	1.345516	-7.356590	0.975901	0.803349	2.306617	7.329961	4.130910	8.179645	27.337245	-3.941929	-11.260716	-2.910427	-0.401970	2.803022	7.408935	4.483789	7.668169	26.963733	-1.781852	-10.292265	2.339097	-2.314530	2.684434	8.860184	4.328440	7.999443	26.220155	1.079390	-8.044757	1.956600	-0.538928	2.951905	7.535762	4.311066	8.371593	25.910673	0.118825	-7.007953	1.552156	0.098985	2.745138	9.108191	4.318598	7.570456	25.456261	-1.686227	-9.246870	2.556034	-0.020341	2.257639	8.717678	4.405270	7.942471	25.621295	-1.559501	-7.695160	1.880077	-1.915637	2.679166	8.326713	4.218188	8.159654	26.457921	2.151172	-7.465447	2.220638	-1.194547	2.977637	7.748560	4.394162	8.286787	27.033688	-0.410004	-8.189094	1.583646	2.230488	4.712642	7.763693	4.472278	5.724473	27.031950	-3.154065	-11.156398	5.038320	-1.180600	1.793988	9.637698	4.097696	7.729618	26.820349	1.430178	-8.137271	2.083981	-0.178861	3.625770	8.154178	4.322694	7.050503	27.770622	-0.815137	-9.430175	1.638540	-0.962616	2.253088	9.532966	4.245911	8.274227	25.980039	0.843391	-7.968603	2.350294	0.428185	1.747635	9.257527	4.263185	7.461817	25.848966	-1.175614	-8.484315	0.650030	0.810489	1.360557	8.961803	4.295208	8.737861	26.193913	-2.509132	-9.964248	0.910739	0.016070	2.457020	8.391694	4.354249	7.074456	27.460717	0.224394	-7.696430	2.271145
	-1.822076	3.113343	8.262757	4.563608	6.746659	27.875881	1.196288	-7.891420	4.646265	-1.022684	2.427416	7.562988	4.621505	8.094295	28.642377	-0.974262	-7.949923	3.401363	1.591917	5.065429	10.774681	5.015741	6.162517	26.367696	-4.075554	-9.068716	5.257711	2.133985	4.079418	10.426277	4.514898	6.058229	27.691338	-1.785089	-8.761913	3.472182	0.995320	2.110864	7.438195	4.220575	6.417873	27.205177	-0.828233	-10.201193	5.359866	-0.485445	3.094207	9.816780	4.732964	7.085421	27.145374	-0.782183	-8.530870	5.076746	-0.864658	2.647188	10.242532	4.578807	7.339386	26.913152	1.248298	-7.551697	2.959989	0.842923	2.875607	8.409279	4.457634	7.803762	26.618573	-4.381811	-11.509174	-0.760176	-0.337963	3.307500	8.531856	4.884785	7.589098	26.471108	-2.415969	-10.385985	4.496853	-2.294602	3.192394	9.872816	4.626858	7.848673	25.985454	0.809599	-8.084250	3.711814	-0.591618	3.446869	8.616711	4.577709	8.307883	25.389708	0.012438	-7.106333	3.443435	0.057358	3.290238	10.181392	4.648435	7.487576	25.001666	-1.994388	-9.249563	4.555520	-0.078689	2.898244	9.725061	4.746370	7.732051	25.218053	-1.872127	-7.708021	3.800665	-1.970988	3.305140	9.463559	4.526316	7.955648	25.968789	1.883514	-7.513896	4.028029	-1.092006	3.592764	8.920516	4.688095	8.084437	26.340614	-0.724743	-8.492216	3.692595	2.226174	4.943508	8.719148	4.874132	5.615272	26.551620	-3.546021	-11.028772	7.166075	-1.207779	2.531616	10.734434	4.451040	7.472217	26.456197	1.279333	-8.332495	3.836964	-0.088029	4.239587	9.222293	4.649806	6.686034	27.269049	-1.102537	-9.677804	3.656864	-0.800378	3.180677	10.606751	4.633855	7.894287	25.649153	0.595737	-8.338318	4.387154	0.275003	2.190914	10.466407	4.676274	7.461548	25.144247	-1.431354	-8.542421	2.727254	0.816838	2.083175	10.167566	4.720452	8.485709	25.439774	-2.980601	-10.121830	3.067453	0.004543	3.169259	9.472033	4.794661	7.030623	26.966047	-0.323237	-7.967315	4.514883
	-1.901127	3.433359	9.251984	4.908026	6.741648	27.779343	0.827162	-7.910307	6.240267	-1.163688	2.765973	8.553974	4.959193	8.007322	28.348567	-1.205231	-7.944970	5.080885	1.520660	5.291169	11.706171	5.367548	6.000530	26.309113	-4.551751	-8.882162	6.719814	1.996357	4.422159	11.334713	4.908175	6.027310	27.451502	-2.240428	-8.797486	5.366928	0.910987	2.609502	8.364094	4.602302	6.212564	26.946001	-1.357094	-10.314497	7.243677	-0.594208	3.358746	10.759939	5.104281	7.055850	26.964581	-1.055927	-8.451474	6.604432	-0.903757	3.342092	11.254993	4.955363	7.000349	26.676323	1.148038	-7.613029	4.695323	0.829875	3.379091	9.402864	4.789353	7.382362	26.104796	-4.897865	-11.578950	1.279261	-0.378809	3.684513	9.578948	5.313020	7.532981	26.213042	-3.091875	-10.341224	6.441740	-2.353853	3.509332	10.771450	4.953591	7.765976	26.067131	0.555105	-7.977250	5.158968	-0.713180	3.811440	9.594705	4.862324	8.238446	25.163581	-0.078524	-7.085382	5.051291	-0.051597	3.722737	11.140448	5.000427	7.414005	24.815063	-2.314607	-9.136924	6.314109	-0.213230	3.386321	10.611510	5.109038	7.536407	25.139895	-2.192200	-7.611496	5.430446	-2.109867	3.755456	10.487870	4.842762	7.789565	25.803396	1.640213	-7.441998	5.471053	-1.071418	3.993455	10.011304	4.977367	7.934560	25.894362	-1.044855	-8.638960	5.535616	2.080870	4.984126	9.600736	5.331581	5.564001	26.320009	-3.939348	-10.783653	9.047269	-1.296730	3.135237	11.751263	4.819041	7.244255	26.328222	1.111659	-8.402744	5.338923	-0.101854	4.629783	10.188141	4.985517	6.378794	27.049176	-1.392338	-9.774237	5.400606	-0.707991	3.974381	11.610932	5.029714	7.558564	25.511728	0.350321	-8.609437	6.235439	0.020198	2.506783	11.548995	5.118517	7.483031	24.747379	-1.733657	-8.466367	4.547250	0.743519	2.733109	11.287283	5.160652	8.148961	24.930829	-3.492067	-10.093260	4.980386	-0.091185	3.756291	10.450794	5.255171	7.017006	26.690098	-0.917590	-8.102033	6.531938
	-2.085840	3.514233	10.136851	5.293687	6.867435	27.992582	0.408941	-7.879386	7.461994	-1.382012	2.961029	9.423751	5.341528	7.984259	28.382403	-1.452766	-7.849693	6.434959	1.328325	5.285507	12.563196	5.768949	5.983344	26.521409	-5.017827	-8.643534	7.868600	1.759426	4.590035	12.133226	5.337297	6.042978	27.538270	-2.701908	-8.747540	6.944985	0.737655	2.956566	9.218827	5.018304	6.033085	26.989362	-1.886709	-10.292373	8.772197	-0.821267	3.375678	11.572620	5.531924	7.143395	27.165090	-1.349221	-8.270581	7.733980	-1.060403	3.790428	12.141118	5.365747	6.771715	26.783002	1.036231	-7.546635	6.069774	0.740657	3.733013	10.289309	5.132378	6.972830	25.892502	-5.502025	-11.440608	3.133408	-0.545193	3.899076	10.521966	5.785075	7.515519	26.255295	-3.784826	-10.193750	8.111324	-2.512079	3.589412	11.534054	5.336876	7.795869	26.544149	0.308238	-7.751381	6.229304	-0.908962	4.016575	10.463996	5.181992	8.195740	25.259311	-0.167649	-6.987685	6.352189	-0.251021	3.985453	11.973534	5.393821	7.391799	24.948627	-2.635655	-8.940596	7.777414	-0.427927	3.699432	11.383444	5.507840	7.392969	25.384951	-2.516248	-7.463723	6.765892	-2.330515	4.014729	11.402394	5.185424	7.698438	25.964802	1.406535	-7.307188	6.565226	-1.159941	4.143897	11.001299	5.283823	7.851848	25.765227	-1.379205	-8.640874	7.052569	1.805378	4.840455	10.414724	5.850208	5.587174	26.349575	-4.324821	-10.474941	10.673058	-1.478534	3.527026	12.643344	5.222780	7.092739	26.549253	0.913418	-8.333004	6.486152	-0.230072	4.782954	11.050498	5.344289	6.156999	27.124662	-1.691162	-9.747284	6.859293	-0.735487	4.544253	12.513697	5.448806	7.309926	25.665922	0.094149	-8.759134	7.794878	-0.332797	2.673280	12.503503	5.597194	7.556912	24.671001	-2.065682	-8.299323	6.091549	0.572827	3.253428	12.305780	5.622565	7.765203	24.738509	-4.011987	-9.901344	6.579898	-0.278931	4.165761	11.307232	5.746333	7.062273	26.705062	-1.547412	-8.130904	8.242938
	-2.382180	3.343222	10.897744	5.744237	7.146399	28.551671	-0.071478	-7.854339	8.293038	-1.686022	2.971343	10.141466	5.791665	8.066098	28.835447	-1.726174	-7.695897	7.397901	0.991932	5.023138	13.323938	6.247470	6.141039	27.077411	-5.459199	-8.408644	8.642666	1.412113	4.539684	12.813761	5.814043	6.145083	27.999354	-3.158037	-8.652777	8.167836	0.472877	3.097775	9.989553	5.481916	5.946797	27.379349	-2.408149	-10.169920	9.911484	-1.144639	3.191262	12.273202	6.024509	7.337514	27.707867	-1.669590	-8.050704	8.527503	-1.325374	4.001022	12.912071	5.821749	6.676514	27.213480	0.899446	-7.411459	7.120155	0.581286	3.910138	11.083467	5.493440	6.633778	25.967905	-6.158207	-11.160626	4.801258	-0.844203	3.927052	11.331376	6.315278	7.552240	26.652786	-4.471066	-9.998495	9.459378	-2.761471	3.456329	12.165894	5.794362	7.946038	27.403924	0.050288	-7.467627	6.952521	-1.196529	4.012518	11.200669	5.562756	8.217775	25.759443	-0.283545	-6.844767	7.279990	-0.557138	4.033421	12.672939	5.846201	7.460917	25.439370	-2.954224	-8.695063	8.914313	-0.740839	3.777040	12.017669	5.969646	7.354107	26.027592	-2.853331	-7.315541	7.742898	-2.649084	4.028551	12.181177	5.585610	7.738460	26.531898	1.148362	-7.154163	7.257976	-1.371187	4.041446	11.869412	5.630823	7.845323	26.011044	-1.739745	-8.535496	8.208400	1.384877	4.472644	11.142549	6.446079	5.727593	26.722677	-4.692305	-10.148442	11.972825	-1.744916	3.716320	13.412832	5.672455	7.035254	27.097052	0.674543	-8.166833	7.323926	-0.506591	4.641511	11.778224	5.748594	6.065681	27.586304	-2.009934	-9.602898	7.964637	-0.881759	4.893262	13.317789	5.899972	7.155275	26.103464	-0.188004	-8.811365	9.079690	-0.796860	2.647142	13.289295	6.131069	7.715818	25.015190	-2.418421	-8.076754	7.279510	0.293343	3.590546	13.205585	6.116429	7.394082	24.920561	-4.506315	-9.594307	7.823057	-0.561702	4.348057	12.025052	6.279811	7.200566	27.069995	-2.202174	-8.092788	9.594559
	-2.779060	2.940079	11.519692	6.274743	7.569320	29.477472	-0.621921	-7.885945	8.749883	-2.059862	2.802405	10.711875	6.317079	8.263815	29.700329	-2.036865	-7.530612	8.003423	0.532809	4.549137	13.981466	6.806807	6.447295	27.977438	-5.873251	-8.225404	9.070735	0.959188	4.262075	13.367979	6.348182	6.349718	28.868422	-3.610761	-8.561853	9.021578	0.118952	2.998954	10.659926	6.008347	6.015979	28.141936	-2.921607	-9.999544	10.659490	-1.571967	2.787611	12.830635	6.609989	7.653920	28.687733	-2.035429	-7.841719	8.924527	-1.721079	3.912213	13.526187	6.352150	6.768529	28.079562	0.706746	-7.238816	7.771781	0.333141	3.831638	11.754254	5.891852	6.441005	26.435785	-6.835415	-10.774285	6.212837	-1.265704	3.762967	11.978865	6.912876	7.647972	27.448197	-5.134905	-9.822041	10.454631	-3.105044	3.108282	12.639078	6.359695	8.228942	28.711073	-0.242886	-7.178838	7.298201	-1.562504	3.825252	11.816503	6.011503	8.311001	26.627917	-0.452512	-6.699762	7.886298	-0.970719	3.853676	13.231015	6.371275	7.636284	26.314007	-3.276824	-8.439456	9.711584	-1.140228	3.623102	12.519747	6.505858	7.439137	27.051765	-3.217065	-7.218224	8.384107	-3.053390	3.811544	12.824578	6.063267	7.922819	27.492124	0.829100	-7.029815	7.597250	-1.702472	3.707128	12.591911	6.041474	7.922725	26.672098	-2.142319	-8.384371	8.995205	0.845089	3.898281	11.773456	7.110411	5.994883	27.452031	-5.035499	-9.855705	12.945250	-2.107853	3.654537	14.010773	6.196364	7.109992	28.078067	0.364307	-7.921044	7.790976	-0.923301	4.230689	12.363233	6.210072	6.111344	28.443440	-2.358561	-9.385389	8.734092	-1.177768	4.952068	13.978269	6.404826	7.131277	26.934377	-0.527692	-8.760815	10.002689	-1.351895	2.445486	13.901438	6.726218	7.957025	25.790500	-2.784093	-7.854530	8.116874	-0.095628	3.715879	13.966546	6.654260	7.093744	25.520803	-4.948055	-9.241452	8.693976	-0.934158	4.272697	12.590619	6.866444	7.453809	27.829228	-2.874072	-8.036947	10.562979
	-3.253405	2.345840	11.985065	6.890179	8.094452	30.802274	-1.241039	-8.010030	8.851484	-2.485936	2.455875	11.122441	6.929552	8.579495	31.015204	-2.404094	-7.396957	8.252481	-0.026598	3.899460	14.508904	7.449309	6.869904	29.264559	-6.256135	-8.137169	9.154101	0.418450	3.775189	13.778674	6.945899	6.643249	30.188654	-4.070570	-8.518138	9.490696	-0.318149	2.643043	11.206483	6.613181	6.284302	29.309266	-3.433721	-9.833263	11.014210	-2.065089	2.240323	13.255367	7.276071	8.041037	30.053113	-2.442772	-7.687687	9.009826	-2.211574	3.589855	13.988831	6.955776	7.009617	29.347128	0.445584	-7.073470	8.096396	0.012405	3.522815	12.306768	6.334741	6.408424	27.267975	-7.487326	-10.367042	7.385096	-1.791550	3.405591	12.435187	7.581181	7.799078	28.689761	-5.768953	-9.723701	11.063045	-3.509201	2.621211	12.963619	7.036579	8.596230	30.411340	-0.583473	-6.944905	7.347372	-2.012040	3.434803	12.265455	6.557939	8.483848	27.975256	-0.722573	-6.600766	8.111017	-1.479564	3.457642	13.631674	6.979111	7.904103	27.612614	-3.616832	-8.212720	10.149220	-1.614066	3.240035	12.874028	7.129080	7.650910	28.489436	-3.625756	-7.222177	8.678280	-3.528130	3.377086	13.309903	6.641968	8.248928	28.881496	0.410207	-6.979386	7.602591	-2.140179	3.166694	13.138126	6.535382	8.086868	27.792172	-2.603197	-8.253797	9.407256	0.211912	3.135000	12.272676	7.834743	6.383828	28.599787	-5.345011	-9.646636	13.545763	-2.534848	3.399117	14.443190	6.797007	7.290964	29.451083	-0.021601	-7.652645	7.962472	-1.470365	3.570696	12.770917	6.741230	6.295048	29.755673	-2.751427	-9.145592	9.151570	-1.590138	4.763655	14.492035	6.964458	7.221031	28.138091	-0.936519	-8.649633	10.605876	-1.976440	2.082837	14.314582	7.390262	8.266631	27.056658	-3.161300	-7.688499	8.578426	-0.587968	3.622257	14.560125	7.246852	6.901566	26.592268	-5.322026	-8.910874	9.178030	-1.384044	3.926642	12.984665	7.513624	7.820689	29.034179	-3.558791	-8.010627	11.127325
	-3.758975	1.650965	12.292645	7.572954	8.630787	32.517364	-1.906096	-8.239614	8.667393	-2.932874	1.975669	11.376235	7.623750	8.970918	32.763754	-2.833643	-7.326759	8.196711	-0.641844	3.142977	14.889503	8.157917	7.342907	30.936075	-6.603856	-8.164920	8.949400	-0.169180	3.144148	14.039146	7.598499	6.972256	31.950093	-4.547213	-8.552772	9.613285	-0.812879	2.068627	11.616486	7.297588	6.738563	30.865960	-3.951571	-9.716835	11.027819	-2.591277	1.606383	13.516315	8.020405	8.432493	31.860205	-2.886601	-7.634451	8.796345	-2.771288	3.063863	14.261305	7.642866	7.366425	31.087924	0.094016	-6.962512	8.088114	-0.375710	2.974908	12.710341	6.835301	6.559937	28.533577	-8.061123	-10.013215	8.265542	-2.377156	2.890489	12.697724	8.302617	7.978446	30.370973	-6.368632	-9.742548	11.305327	-3.942764	2.049257	13.107928	7.847260	8.991673	32.551036	-0.983460	-6.832168	7.117889	-2.507242	2.919116	12.562825	7.186402	8.690550	29.720422	-1.091616	-6.577139	8.058556	-2.046963	2.901822	13.874380	7.662803	8.218920	29.325371	-3.984649	-8.050867	10.256345	-2.131118	2.684852	13.075138	7.829850	7.939963	30.329665	-4.084522	-7.351394	8.662169	-4.038171	2.790121	13.628796	7.323063	8.659691	30.688048	-0.120361	-7.030544	7.343335	-2.642556	2.486716	13.497992	7.112893	8.308054	29.357043	-3.123151	-8.205923	9.494460	-0.466141	2.248603	12.617802	8.598670	6.841666	30.178888	-5.616283	-9.547949	13.777829	-3.001215	2.972181	14.670522	7.493941	7.555673	31.277534	-0.497417	-7.418111	7.843856	-2.103561	2.736480	12.985624	7.334864	6.572163	31.528113	-3.189100	-8.940361	9.249692	-2.103460	4.324895	14.814067	7.588171	7.421749	29.792727	-1.431998	-8.517745	10.852634	-2.631006	1.604914	14.528052	8.115091	8.604921	28.807962	-3.547626	-7.620777	8.696428	-1.154866	3.346034	14.973375	7.894021	6.819333	28.130028	-5.629884	-8.663583	9.318438	-1.877437	3.355692	13.208295	8.211864	8.257517	30.682902	-4.245807	-8.053808	11.321614
	-4.245616	0.953318	12.421179	8.300783	9.061666	34.659262	-2.588847	-8.586830	8.238975	-3.364281	1.430231	11.470508	8.388301	9.361643	34.934087	-3.316627	-7.345422	7.896004	-1.261372	2.357583	15.104031	8.906960	7.781857	32.993105	-6.906327	-8.318144	8.523248	-0.762860	2.428755	14.123218	8.293706	7.268281	34.183301	-5.041946	-8.695176	9.405062	-1.336441	1.325826	11.862150	8.064626	7.329970	32.838131	-4.474721	-9.685785	10.727422	-3.102594	0.977342	13.616431	8.815163	8.737777	34.070258	-3.345143	-7.692189	8.368769	-3.350087	2.428702	14.347326	8.398513	7.752057	33.265774	-0.337733	-6.939927	7.823858	-0.801749	2.259108	12.965002	7.386952	6.840711	30.208218	-8.524998	-9.761266	8.860914	-2.974749	2.256086	12.750986	9.052000	8.139759	32.524307	-6.917551	-9.911085	11.182761	-4.360692	1.476645	13.092173	8.762982	9.330990	35.048365	-1.425072	-6.856033	6.714992	-3.021330	2.319339	12.664711	7.902969	8.875563	31.935531	-1.575472	-6.675324	7.736046	-2.633519	2.237725	13.939708	8.412887	8.524638	31.482739	-4.383240	-7.987431	10.041544	-2.648998	2.037000	13.110385	8.585945	8.225938	32.569642	-4.584412	-7.615635	8.380672	-4.540414	2.134648	13.769900	8.096321	9.063569	32.907076	-0.756587	-7.198425	6.891895	-3.165291	1.732669	13.649050	7.770407	8.532972	31.392583	-3.692844	-8.295144	9.285738	-1.130344	1.326857	12.789000	9.376044	7.282233	32.202222	-5.845096	-9.569262	13.658913	-3.468326	2.440985	14.696694	8.279853	7.843113	33.516554	-1.045223	-7.261142	7.513779	-2.762646	1.827836	12.993099	7.973568	6.865442	33.767506	-3.658176	-8.823329	9.068778	-2.670085	3.708001	14.945141	8.264872	7.686156	31.874351	-1.997967	-8.416370	10.793099	-3.267626	1.069036	14.542904	8.884625	8.912725	31.034166	-3.936970	-7.682928	8.515322	-1.766481	2.918106	15.177332	8.596082	6.831499	30.167395	-5.872458	-8.551867	9.137788	-2.376498	2.609931	13.248438	8.944705	8.702783	32.811816	-4.913228	-8.203322	11.150713
	-4.666446	0.356029	12.381238	9.037315	9.282721	37.186991	-3.253921	-9.033214	7.650436	-3.744388	0.901598	11.402156	9.207304	9.655908	37.511605	-3.829488	-7.468422	7.415717	-1.833450	1.622729	15.135913	9.665649	8.096117	35.434159	-7.151070	-8.591893	7.944375	-1.317257	1.717752	14.035290	9.004024	7.451422	36.829223	-5.538455	-8.948254	8.955660	-1.847575	0.525928	11.943177	8.896164	7.936358	35.178664	-4.991910	-9.747026	10.206759	-3.550219	0.448630	13.542824	9.633300	8.851023	36.685870	-3.791901	-7.868507	7.787910	-3.893007	1.787327	14.233914	9.207056	8.055251	35.886667	-0.834620	-7.036485	7.358137	-1.231678	1.454114	13.053098	7.981264	7.172295	32.312407	-8.845315	-9.647321	9.150206	-3.532441	1.578883	12.620858	9.789685	8.223930	35.089682	-7.400342	-10.216940	10.781994	-4.718897	0.986327	12.890790	9.772070	9.499187	37.933921	-1.890773	-7.042197	6.183447	-3.517133	1.710162	12.584706	8.679173	8.972525	34.556217	-2.141796	-6.895839	7.235628	-3.188783	1.550433	13.837504	9.198418	8.747007	34.035011	-4.796984	-8.028196	9.584878	-3.122308	1.382539	12.968765	9.365754	8.418726	35.203163	-5.101942	-8.009147	7.889052	-4.990333	1.502344	13.722738	8.940217	9.352181	35.535402	-1.475364	-7.482845	6.312536	-3.658194	0.998044	13.613042	8.481650	8.681936	33.836179	-4.279738	-8.533871	8.872435	-1.720602	0.465588	12.775108	10.135764	7.600234	34.673090	-6.029425	-9.701111	13.231915	-3.893446	1.868637	14.501364	9.146679	8.070938	36.171020	-1.641094	-7.216098	7.032971	-3.383251	0.958498	12.786540	8.637271	7.080193	36.469707	-4.134445	-8.835921	8.659539	-3.239064	2.989090	14.870231	8.982449	7.945423	34.401325	-2.611504	-8.395569	10.456746	-3.835139	0.545238	14.363503	9.676006	9.112318	33.716336	-4.317589	-7.888410	8.089812	-2.374899	2.417562	15.182018	9.337343	6.872586	32.640984	-6.063479	-8.583881	8.727086	-2.839238	1.798129	13.128968	9.683213	9.067799	35.361573	-5.532636	-8.465250	10.697418
	-4.976497	-0.043736	12.154506	9.752950	9.184564	40.122164	-3.867956	-9.571608	6.945678	-4.046151	0.473515	11.183977	10.058049	9.761466	40.440485	-4.340342	-7.691796	6.834596	-2.315502	1.011239	14.984021	10.402660	8.209303	38.220422	-7.331889	-8.958394	7.289968	-1.784069	1.106363	13.750585	9.701536	7.415228	39.900272	-6.007873	-9.323785	8.317783	-2.303137	-0.223245	11.828861	9.775285	8.419305	37.909104	-5.482595	-9.905824	9.518047	-3.900483	0.091253	13.300902	10.446122	8.701699	39.669723	-4.200472	-8.152612	7.122259	-4.351084	1.240705	13.927713	10.043705	8.170916	38.912756	-1.370421	-7.257722	6.760603	-1.628081	0.657921	12.969101	8.602546	7.455434	34.830025	-9.012585	-9.672875	9.148216	-3.997860	0.941154	12.298802	10.473270	8.151101	38.076359	-7.787888	-10.657527	10.150365	-5.000081	0.631396	12.537724	10.823725	9.434009	41.118570	-2.349717	-7.340936	5.598502	-3.955945	1.164444	12.308693	9.490039	8.895728	37.586245	-2.759742	-7.244878	6.612795	-3.657361	0.929051	13.545106	9.989974	8.784905	37.005199	-5.199658	-8.187728	8.928832	-3.513995	0.808299	12.659350	10.132319	8.437369	38.183033	-5.602753	-8.502089	7.267460	-5.349380	0.984105	13.495905	9.818781	9.423373	38.532641	-2.235631	-7.862654	5.667131	-4.072400	0.385539	13.380850	9.225805	8.650552	36.698629	-4.846513	-8.938378	8.304260	-2.191610	-0.251047	12.586683	10.843168	7.704688	37.543500	-6.174312	-9.911232	12.588751	-4.237290	1.326969	14.081211	10.069680	8.145839	39.210728	-2.249455	-7.287319	6.470077	-3.910647	0.237500	12.385968	9.308359	7.131206	39.573749	-4.588599	-8.995193	8.100333	-3.757043	2.264987	14.592609	9.721746	8.113747	37.349632	-3.238010	-8.487590	9.906004	-4.289722	0.111955	14.008636	10.461807	9.122225	36.789936	-4.674532	-8.221957	7.500952	-2.926386	1.924812	14.957727	10.102467	6.856444	35.565040	-6.205705	-8.768575	8.133900	-3.223912	1.032177	12.846861	10.401935	9.236218	38.339655	-6.065155	-8.849192	10.001382
	-5.170522	-0.218553	11.765570	10.431672	8.770005	43.377772	-4.415473	-10.168978	6.188243	-4.243419	0.229483	10.811498	10.920901	9.578621	43.701920	-4.818858	-8.011870	6.205912	-2.666861	0.599002	14.626531	11.092520	8.041146	41.349505	-7.439819	-9.396328	6.613208	-2.146930	0.655067	13.296718	10.361690	7.121000	43.296864	-6.424331	-9.792101	7.591443	-2.677727	-0.829369	11.538410	10.664946	8.669493	40.955639	-5.929683	-10.129030	8.747671	-4.135763	-0.051848	12.905652	11.227888	8.257174	42.963550	-4.550497	-8.521988	6.431895	-4.691438	0.863649	13.445984	10.881161	8.026389	42.277938	-1.918560	-7.590498	6.099141	-1.958159	-0.031561	12.713789	9.234765	7.592795	37.723007	-9.038695	-9.810349	8.897081	-4.348936	0.422355	11.821992	11.080419	7.883805	41.383931	-8.078301	-11.190187	9.395363	-5.171595	0.494301	12.009364	11.876324	9.013254	44.621292	-2.770233	-7.721880	4.999994	-4.310742	0.743265	11.848458	10.303806	8.584429	40.977989	-3.385523	-7.700116	5.929420	-4.011336	0.448868	13.084374	10.756110	8.580609	40.312370	-5.562470	-8.442880	8.165401	-3.790323	0.398929	12.173953	10.851714	8.195736	41.498723	-6.050987	-9.069065	6.573141	-5.577866	0.668017	13.080139	10.696545	9.167648	41.895749	-2.996965	-8.318901	4.993455	-4.385535	-0.037847	12.990219	9.971866	8.386254	39.885222	-5.358972	-9.467882	7.661548	-2.503654	-0.744221	12.212792	11.459216	7.508868	40.800356	-6.283378	-10.172261	11.804540	-4.471055	0.887131	13.445757	11.013078	7.978201	42.587883	-2.834215	-7.453701	5.885980	-4.296126	-0.230342	11.791622	9.980112	6.934248	43.052192	-4.991778	-9.320102	7.449593	-4.178703	1.630748	14.124217	10.462920	8.111107	40.665969	-3.839603	-8.705580	9.220143	-4.584250	-0.144844	13.467274	11.217037	8.844594	40.233532	-4.991664	-8.669420	6.805812	-3.382909	1.515165	14.526555	10.866912	6.710152	38.839952	-6.314477	-9.062467	7.444665	-3.517839	0.404478	12.435335	11.083626	9.153711	41.639557	-6.496952	-9.323218	9.166246
