Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21
77	-41.07585	3.800904	5.537943	68.141222	26.608554	9.159645	-13.805757	1.301399	-13.003693	-41.226651	4.743317	4.614902	64.932039	27.003043	11.228589	-13.549839	1.227666	-12.994454	-42.458592	3.986588	9.145425	70.023852	25.013694	6.757648	-14.679408	1.093413	-12.80307	-38.807593	3.65518	5.735242	67.373196	25.528882	8.730551	-14.255985	2.558633	-11.439834	-40.896563	4.383927	4.730349	67.852246	26.522858	9.146137	-12.381371	0.359322	-13.122165	-41.030014	3.817369	5.883039	65.058385	25.414572	11.062173	-13.288839	1.272358	-12.792666	-39.578865	2.957456	6.037366	67.567047	25.224589	8.900041	-14.312624	1.321592	-12.462484	-39.311454	3.597702	6.160707	67.392551	27.341957	9.070203	-13.80351	1.122957	-12.723891	-41.214138	4.74915	5.794931	67.145839	24.199991	11.235361	-14.098102	1.150506	-12.783626	-41.283099	4.98742	5.465819	69.571873	25.743971	7.915458	-13.705052	1.476369	-13.636856	-38.969218	2.824985	6.647635	68.631905	25.536543	7.388434	-13.216729	1.202511	-12.813125	-41.731804	3.727085	4.197525	63.218182	25.453323	12.191709	-13.878484	0.99617	-12.837095	-40.071282	3.706638	4.363791	67.553729	25.679811	8.118665	-13.103339	1.346485	-12.678105	-39.060435	3.227638	7.357399	66.521058	27.557954	8.89875	-11.931841	0.277155	-14.368836	-40.093544	3.808262	6.620271	68.039602	26.910953	8.162332	-12.273659	0.870747	-13.929315	-40.555638	4.158175	7.920731	73.599391	25.401158	3.297298	-10.141594	1.490105	-13.175277	-40.909603	3.262954	7.552723	70.097508	26.03808	6.141883	-11.868077	1.308027	-13.074644	-40.568989	2.837082	7.679336	67.585337	25.643409	7.897346	-12.037285	1.661353	-12.922993	-40.238033	3.84206	6.671235	67.174394	26.201375	9.35164	-12.88159	1.387604	-12.525203	-41.252948	4.32046	5.39017	69.968268	25.448956	6.011782	-11.717369	1.677515	-12.402224	-39.853931	3.286931	6.067241	67.567152	27.533916	7.914664	-13.597325	0.682637	-12.908639
78	-41.668142	3.701962	5.32684	65.281684	26.018483	10.735349	-13.967906	1.151142	-12.881056	-41.878443	4.668087	4.306375	62.117184	26.398686	12.688149	-13.703008	0.936971	-12.89954	-43.130247	3.890219	8.422565	66.999068	24.575892	8.632823	-14.819137	0.860399	-12.656628	-39.496093	3.548767	5.351499	64.470087	25.040938	10.360735	-14.39475	2.548933	-11.238947	-41.480007	4.311783	4.418775	64.776496	26.249428	10.883685	-12.401304	0.00731	-13.297778	-41.663197	3.822961	5.410144	62.198157	24.829521	12.781361	-13.435724	1.017064	-12.817067	-40.176492	2.870205	5.718574	64.7853	24.565124	10.401651	-14.47494	1.015624	-12.560153	-39.997266	3.568298	5.867718	64.748888	26.770374	10.570985	-13.965246	0.86835	-12.75528	-41.929753	4.580833	5.544265	64.300982	23.660723	12.567882	-14.25007	0.836348	-12.757439	-41.944918	4.90653	5.178737	66.825944	25.080899	9.177293	-13.987245	1.282552	-13.538087	-39.688351	2.715986	6.151907	65.883359	24.911935	8.915624	-13.424475	0.925377	-12.857679	-42.126493	3.573943	3.996402	60.03183	24.951685	13.832048	-13.87883	0.57206	-13.044905	-40.709625	3.518413	4.206257	64.748277	25.153084	9.381051	-13.31764	1.10953	-12.745285	-39.69228	3.167295	6.945144	63.496873	27.232207	10.837718	-12.153749	-0.107962	-14.426548	-40.665127	3.749849	6.201043	65.025896	26.596374	9.827881	-12.539146	0.581696	-14.169091	-41.397756	4.155654	7.400584	70.72725	25.261407	4.969292	-10.379234	1.128363	-13.273013	-41.536537	3.17342	7.161962	67.168993	25.616881	7.736686	-12.058002	0.928197	-13.313769	-41.19314	2.68181	7.302076	64.630638	25.057567	9.382888	-12.208043	1.373942	-13.1034	-40.855619	3.753811	6.305925	64.154389	25.814845	10.994165	-13.017774	1.011373	-12.865994	-41.688334	4.257411	4.972947	66.981495	24.939628	7.469543	-11.885672	1.363353	-12.446432	-40.408566	3.199059	5.709784	64.631359	27.041806	9.659632	-13.873955	0.374112	-12.944432
79	-42.050731	3.591349	5.101773	62.146133	25.189765	12.418634	-14.069035	1.00658	-12.676494	-42.318126	4.590126	3.993153	59.059591	25.55089	14.218866	-13.811441	0.644476	-12.717647	-43.562061	3.843447	7.618345	63.656183	23.947744	10.684723	-14.851279	0.681824	-12.413953	-39.991222	3.437573	4.934647	61.259126	24.36914	12.127261	-14.442106	2.560648	-10.928116	-41.826857	4.263007	4.057062	61.368058	25.763273	12.83742	-12.347901	-0.391318	-13.414268	-42.099696	3.858307	4.902411	59.054851	24.028099	14.626187	-13.499876	0.748918	-12.791036	-40.599427	2.802178	5.385967	61.75977	23.701881	11.993514	-14.583173	0.723028	-12.549556	-40.455841	3.545139	5.564845	61.777987	25.993494	12.218591	-14.040174	0.591152	-12.72806	-42.451089	4.398555	5.276667	61.150149	22.955277	13.998994	-14.294708	0.54869	-12.661348	-42.430187	4.809887	4.838489	63.831698	24.213792	10.528335	-14.183745	1.095603	-13.327061	-40.180804	2.605016	5.603214	62.820806	24.056924	10.541576	-13.56326	0.663034	-12.748559	-42.305052	3.448217	3.762693	56.563738	24.205046	15.637631	-13.723552	0.24833	-13.162452	-41.198659	3.345901	3.988088	61.677603	24.444044	10.789372	-13.425566	0.880528	-12.734284	-40.098451	3.13397	6.457925	60.140585	26.629714	12.965358	-12.268865	-0.471664	-14.327217	-41.074653	3.682128	5.751534	61.711279	25.985886	11.586168	-12.703777	0.312459	-14.275288	-42.023852	4.168293	6.791909	67.452391	25.038869	6.909127	-10.541959	0.741365	-13.312155	-41.912915	3.127239	6.686463	63.889618	25.044509	9.579395	-12.136263	0.551562	-13.453927	-41.614416	2.574838	6.867344	61.413102	24.280917	11.028621	-12.297474	1.067226	-13.190062	-41.272541	3.697933	5.8888	60.833169	25.217705	12.78901	-13.061301	0.649676	-13.113266	-41.887449	4.223644	4.508802	63.666415	24.301892	9.117181	-11.990351	1.035758	-12.437179	-40.754909	3.15343	5.297588	61.428575	26.28422	11.559106	-14.061157	0.111127	-12.86995
80	-42.230992	3.501845	4.846136	58.755184	24.127106	14.206899	-14.11474	0.841403	-12.415185	-42.541652	4.541795	3.667849	55.780525	24.467368	15.837894	-13.881304	0.3483	-12.494835	-43.747546	3.872036	6.753356	60.018971	23.120516	12.911001	-14.776884	0.540022	-12.109906	-40.262704	3.358707	4.483365	57.729511	23.474498	14.038125	-14.375293	2.592968	-10.539385	-41.933414	4.272804	3.633995	57.651605	25.045101	15.011145	-12.217054	-0.83046	-13.489119	-42.367849	3.943908	4.362672	55.696654	23.050683	16.576983	-13.496019	0.458216	-12.742281	-40.826464	2.787358	5.008944	58.467231	22.604331	13.69715	-14.619458	0.427452	-12.432146	-40.722605	3.555412	5.234092	58.551496	25.054382	14.003449	-14.04406	0.285168	-12.6751	-42.805328	4.240059	4.985519	57.767253	22.107863	15.534075	-14.251716	0.295087	-12.545166	-42.691842	4.740611	4.423681	60.554653	23.129413	12.009009	-14.275342	0.911715	-13.04501	-40.471635	2.52271	4.991737	59.501298	22.974442	12.248379	-13.643767	0.408391	-12.514396	-42.27041	3.388419	3.478734	52.84352	23.209205	17.616505	-13.438948	0.00779	-13.213924	-41.493101	3.24047	3.677299	58.30476	23.516264	12.394684	-13.414169	0.653689	-12.654063	-40.314508	3.146659	5.911249	56.542388	25.780468	15.229128	-12.287127	-0.79509	-14.114532	-41.362042	3.630909	5.26142	58.177745	25.131981	13.409653	-12.796709	0.056164	-14.282682	-42.427061	4.223808	6.097542	63.803385	24.683877	9.125456	-10.637368	0.354982	-13.299849	-42.024747	3.171245	6.097038	60.253499	24.267125	11.707099	-12.105845	0.180348	-13.48629	-41.787875	2.565941	6.358414	57.904141	23.275509	12.882578	-12.306635	0.717347	-13.178784	-41.437661	3.710658	5.404331	57.182459	24.341522	14.756163	-12.989668	0.316273	-13.248569	-41.820762	4.25882	3.980393	59.980733	23.505751	11.013785	-12.022413	0.673378	-12.404603	-40.871698	3.190329	4.809121	57.954598	25.232885	13.61914	-14.129233	-0.075161	-12.708421
81	-42.206645	3.473757	4.52208	55.102541	22.84159	16.116877	-14.0941	0.637704	-12.13834	-42.532269	4.559968	3.305084	52.27272	23.164323	17.586247	-13.900502	0.041205	-12.295171	-43.668863	4.003732	5.83624	56.087426	22.084368	15.323686	-14.595159	0.396007	-11.793	-40.325357	3.342557	3.987232	53.92079	22.382379	16.099095	-14.190831	2.64101	-10.143343	-41.775712	4.379797	3.126863	53.628682	24.069676	17.423868	-11.995853	-1.2933	-13.544936	-42.406404	4.115674	3.766131	52.065653	21.874593	18.683428	-13.403811	0.116608	-12.707987	-40.882793	2.847224	4.554695	54.93025	21.346895	15.541374	-14.567241	0.11733	-12.280176	-40.740824	3.646737	4.827691	55.010044	23.922047	15.988373	-13.950217	-0.057272	-12.614935	-42.933856	4.158904	4.641316	54.097834	21.082873	17.243599	-14.107006	0.067741	-12.458476	-42.73879	4.741295	3.931521	57.023625	21.885677	13.642427	-14.264355	0.725147	-12.764981	-40.547026	2.507506	4.284966	55.916415	21.669997	14.062278	-13.658193	0.145375	-12.202974	-42.012462	3.434307	3.112099	48.886986	21.94723	19.77587	-13.06597	-0.18681	-13.220732	-41.593777	3.240015	3.261559	54.674818	22.39845	14.198788	-13.315115	0.411327	-12.538638	-40.280913	3.248323	5.279953	52.664913	24.615073	17.652736	-12.184749	-1.059124	-13.804339	-41.489996	3.637078	4.688279	54.383976	23.986571	15.322702	-12.801985	-0.191111	-14.184862	-42.588678	4.356319	5.309269	59.792192	24.123639	11.634143	-10.667745	-0.010978	-13.244789	-41.909857	3.327546	5.385873	56.320743	23.284237	14.092616	-11.992585	-0.189893	-13.440746	-41.738985	2.676476	5.769161	54.147456	22.081294	14.944245	-12.252123	0.321602	-13.109394	-41.373389	3.808172	4.846069	53.267899	23.210154	16.86495	-12.821342	0.004464	-13.298408	-41.534857	4.383663	3.372235	55.985734	22.568904	13.154183	-11.989306	0.253766	-12.384919	-40.782858	3.327879	4.229039	54.243785	23.938636	15.828489	-14.084892	-0.20463	-12.511213
82	-41.993885	3.532836	4.091767	51.195589	21.380251	18.164196	-13.993079	0.40263	-11.901583	-42.301471	4.667387	2.875473	48.547647	21.68267	19.484614	-13.84988	-0.27439	-12.174683	-43.341198	4.244977	4.87445	51.880879	20.863518	17.919397	-14.317418	0.209833	-11.529821	-40.137362	3.436412	3.402678	49.797918	21.067571	18.370252	-13.869783	2.689936	-9.819363	-41.359707	4.598942	2.523924	49.336639	22.839014	20.04986	-11.69297	-1.759255	-13.60995	-42.25309	4.362828	3.109764	48.205903	20.568236	20.936104	-13.234032	-0.26981	-12.737855	-40.734623	3.016642	3.969969	51.084753	19.971324	17.614981	-14.389515	-0.214091	-12.176288	-40.558792	3.829037	4.326446	51.223324	22.64164	18.149033	-13.779985	-0.424426	-12.569707	-42.870962	4.172875	4.234084	50.198187	19.921073	19.125915	-13.890393	-0.165592	-12.436202	-42.525504	4.860094	3.341824	53.192118	20.494125	15.490093	-14.130296	0.521995	-12.555034	-40.407763	2.599381	3.444093	52.052976	20.210026	16.040689	-13.581908	-0.137053	-11.917144	-41.548346	3.595732	2.642262	44.734606	20.436081	22.082063	-12.645619	-0.367216	-13.217528	-41.452094	3.399161	2.700064	50.761995	21.074	16.251888	-13.138961	0.134192	-12.423313	-40.044716	3.441022	4.566281	48.582219	23.204381	20.192833	-11.997158	-1.281305	-13.466811	-41.478989	3.717034	4.022443	50.387908	22.62552	17.318331	-12.737419	-0.437106	-14.022912	-42.514483	4.587452	4.422903	55.467919	23.31379	14.409524	-10.638482	-0.34833	-13.16668	-41.538995	3.63731	4.516274	52.072772	22.051185	16.760267	-11.800136	-0.552372	-13.349223	-41.437079	2.94376	5.065451	50.115149	20.692671	17.258325	-12.120694	-0.107028	-13.016411	-41.045555	4.015186	4.182178	49.083271	21.79486	19.116116	-12.564878	-0.290931	-13.274066	-41.016829	4.632153	2.644062	51.667611	21.461706	15.578803	-11.884411	-0.236554	-12.40085	-40.454618	3.603944	3.507438	50.256059	22.405375	18.21967	-13.917979	-0.311765	-12.337146
83	-41.585827	3.700665	3.51099	47.01175	19.782294	20.382701	-13.786866	0.135349	-11.78197	-41.850674	4.881362	2.343788	44.604985	20.046825	21.542672	-13.704172	-0.595754	-12.198424	-42.75978	4.597328	3.870005	47.388549	19.477586	20.711342	-13.939983	-0.051665	-11.424117	-39.734069	3.641079	2.710811	45.429891	19.56175	20.827377	-13.446002	2.722337	-9.610959	-40.680786	4.935716	1.813371	44.815533	21.329946	22.837591	-11.331556	-2.206046	-13.720394	-41.866393	4.690261	2.371935	44.06682	19.123676	23.365682	-12.964086	-0.695989	-12.905615	-40.38851	3.296277	3.238727	46.936309	18.534789	19.951794	-14.093761	-0.564908	-12.199305	-40.130872	4.139263	3.675242	47.146729	21.181536	20.527421	-13.531671	-0.807736	-12.580996	-42.561663	4.327805	3.730369	46.013301	18.602814	21.245558	-13.586767	-0.436756	-12.540963	-42.068636	5.102431	2.659075	49.083484	18.99502	17.549322	-13.891042	0.275058	-12.456911	-40.053789	2.82382	2.439231	47.886831	18.664168	18.245826	-13.389699	-0.448088	-11.758321	-40.887953	3.867754	2.050203	40.419697	18.686331	24.481407	-12.207011	-0.562823	-13.254752	-41.077818	3.720541	1.987171	46.605476	19.580626	18.538474	-12.908434	-0.186322	-12.362733	-39.565153	3.753244	3.738342	44.274914	21.510311	22.842259	-11.722463	-1.46195	-13.182294	-41.280396	3.908541	3.220261	46.148574	21.022018	19.417629	-12.592076	-0.684887	-13.824058	-42.185518	4.938315	3.428465	50.860216	22.19512	17.421663	-10.554207	-0.662459	-13.093714	-40.957439	4.075359	3.50953	47.585644	20.607653	19.627298	-11.558339	-0.89751	-13.265018	-40.911719	3.351002	4.242139	45.843557	19.152745	19.789933	-11.920699	-0.548071	-12.954782	-40.485798	4.3154	3.408024	44.691795	20.141811	21.457898	-12.26248	-0.573505	-13.218273	-40.304446	4.995243	1.793137	47.100683	20.179409	18.228683	-11.723827	-0.758995	-12.466012	-39.923215	4.000893	2.646673	46.031822	20.709021	20.761266	-13.656403	-0.440743	-12.243903
84	-40.995554	3.966559	2.778385	42.580566	18.08731	22.761073	-13.47803	-0.172693	-11.829293	-41.211198	5.181028	1.705185	40.483007	18.296239	23.718175	-13.463756	-0.929757	-12.398765	-41.950986	5.027773	2.837422	42.652804	17.956261	23.663344	-13.475524	-0.400257	-11.548941	-39.075526	3.972571	1.86584	40.811896	17.829522	23.471577	-12.921954	2.705222	-9.611549	-39.779566	5.359118	1.013541	40.149381	19.564942	25.683661	-10.948533	-2.623396	-13.910536	-41.304807	5.056254	1.57605	39.741076	17.568502	25.886651	-12.628562	-1.136983	-13.202548	-39.82173	3.68472	2.342529	42.469016	17.043456	22.582362	-13.687191	-0.931262	-12.421593	-39.513816	4.545746	2.895843	42.863597	19.581289	23.051141	-13.236262	-1.187315	-12.677731	-42.056424	4.593105	3.146795	41.611079	17.175705	23.554827	-13.209841	-0.75573	-12.78654	-41.351078	5.470492	1.876599	44.682285	17.403086	19.825215	-13.552783	-0.051443	-12.514561	-39.48365	3.185943	1.259463	43.397321	17.0865	20.726181	-13.068968	-0.806492	-11.829858	-40.06841	4.213212	1.351142	36.000345	16.751167	26.893662	-11.770807	-0.798518	-13.375233	-40.450162	4.205252	1.106812	42.208176	17.926453	21.054746	-12.622615	-0.563164	-12.422898	-38.906082	4.147343	2.825575	39.823679	19.615781	25.527374	-11.396604	-1.62462	-13.01443	-40.922965	4.18816	2.309269	41.730989	19.24877	21.580504	-12.392406	-0.938729	-13.642786	-41.618348	5.391936	2.343809	46.038167	20.771647	20.580956	-10.434431	-0.972515	-13.064802	-40.135931	4.63302	2.361196	42.861147	18.927453	22.639573	-11.288747	-1.220051	-13.25912	-40.159505	3.883378	3.290911	41.33225	17.479645	22.516552	-11.654476	-1.001889	-12.995757	-39.692738	4.692606	2.515564	40.1239	18.264412	23.835618	-11.944989	-0.848888	-13.187083	-39.393424	5.461088	0.814391	42.321383	18.688113	21.05024	-11.514153	-1.263656	-12.614118	-39.150818	4.522131	1.624882	41.546767	18.854781	23.440697	-13.296754	-0.635744	-12.319873
85	-40.211637	4.309262	1.90388	37.937367	16.302857	25.25811	-13.0867	-0.544644	-12.098738	-40.38635	5.530812	0.964414	36.212942	16.455551	25.949976	-13.133171	-1.299228	-12.810247	-40.915274	5.487771	1.809471	37.731945	16.288947	26.69988	-12.942264	-0.854505	-11.972902	-38.2239	4.37754	0.902994	36.043793	15.928838	26.198882	-12.344162	2.614307	-9.834783	-38.677408	5.829137	0.151584	35.413667	17.554419	28.458004	-10.575375	-3.021333	-14.238661	-40.543296	5.427048	0.734954	35.264524	15.865529	28.403559	-12.246099	-1.582568	-13.659001	-39.057802	4.139821	1.314994	37.772763	15.473772	25.411301	-13.21921	-1.306139	-12.843431	-38.683575	5.040677	1.97698	38.382198	17.811974	25.669193	-12.897463	-1.547744	-12.925806	-41.316468	4.964337	2.477907	36.983202	15.623571	26.061264	-12.750922	-1.150871	-13.244188	-40.410507	5.923173	1.014899	40.042103	15.749937	22.259724	-13.141984	-0.464962	-12.751091	-38.731417	3.645237	-0.049525	38.646923	15.489864	23.431626	-12.650159	-1.223202	-12.163449	-39.105335	4.591968	0.566802	31.533987	14.674304	29.22111	-11.348594	-1.103626	-13.637089	-39.60355	4.798945	0.091954	37.635134	16.147687	23.715221	-12.282238	-0.991194	-12.652211	-38.049322	4.603382	1.837559	35.252909	17.51573	28.159661	-11.036839	-1.800301	-13.066369	-40.365078	4.551841	1.288329	37.132664	17.303389	23.770317	-12.135557	-1.206874	-13.553097	-40.805258	5.915921	1.195198	41.054923	19.039887	23.779999	-10.289025	-1.291772	-13.157596	-39.137061	5.239109	1.140049	37.999832	17.08198	25.667115	-11.019231	-1.539423	-13.378296	-39.226477	4.484006	2.243719	36.639603	15.715778	25.35507	-11.336831	-1.475204	-13.208423	-38.713127	5.105553	1.531735	35.449546	16.230102	26.172506	-11.633147	-1.135381	-13.251713	-38.310935	5.97905	-0.253742	37.415444	16.999651	23.926985	-11.265752	-1.713919	-12.883801	-38.195026	5.106781	0.506603	36.907313	16.888	26.150694	-12.882431	-0.899521	-12.568829
86	-39.260205	4.678678	0.944709	33.173587	14.44456	27.775184	-12.662229	-0.994818	-12.5936	-39.407229	5.883474	0.16085	31.860922	14.558478	28.15551	-12.743174	-1.720871	-13.415894	-39.702174	5.919821	0.827044	32.739222	14.48658	29.694667	-12.374091	-1.410975	-12.672544	-37.17693	4.8142	-0.155878	31.185169	13.859899	28.899402	-11.745873	2.393281	-10.361448	-37.429872	6.297198	-0.725484	30.688564	15.364369	31.044123	-10.230972	-3.432095	-14.734543	-39.640615	5.766634	-0.109637	30.74431	14.04738	30.805987	-11.854028	-2.031127	-14.236671	-38.105984	4.616742	0.196758	32.94243	13.786543	28.304387	-12.737609	-1.689207	-13.454281	-37.709746	5.56784	0.984096	33.809146	15.916982	28.260846	-12.536763	-1.891306	-13.315064	-40.401539	5.379109	1.764754	32.248716	13.964167	28.646104	-12.255594	-1.616246	-13.869483	-39.267272	6.417585	0.097479	35.218883	14.048352	24.787739	-12.681784	-0.958276	-13.20191	-37.810205	4.148972	-1.426757	33.720674	13.844178	26.255498	-12.173725	-1.712982	-12.791522	-38.03661	4.958756	-0.252749	27.089992	12.525939	31.381423	-10.941684	-1.497725	-14.071068	-38.55671	5.446143	-1.020785	32.948901	14.264342	26.42032	-11.88551	-1.470039	-13.103102	-37.063282	5.067737	0.826789	30.645412	15.297045	30.656431	-10.675454	-2.023789	-13.338984	-39.654913	4.950372	0.212601	32.442031	15.262321	25.92815	-11.839039	-1.495654	-13.594821	-39.782773	6.457297	0.027211	35.992755	17.07132	26.905094	-10.118005	-1.632127	-13.441058	-37.954563	5.833543	-0.097822	33.05897	15.084087	28.576786	-10.760212	-1.889583	-13.710377	-38.14113	5.098035	1.137029	31.827072	13.877906	28.213899	-10.982246	-1.981742	-13.656786	-37.573278	5.518779	0.485451	30.725574	14.094156	28.398267	-11.330553	-1.460403	-13.488512	-37.06663	6.498764	-1.363314	32.456875	15.120925	26.743901	-10.981261	-2.104901	-13.331698	-37.056126	5.706881	-0.658369	32.185819	14.809824	28.762072	-12.444743	-1.258514	-13.042617
87	-38.149205	5.011769	-0.024621	28.387165	12.523513	30.174082	-12.250094	-1.544127	-13.345139	-38.284593	6.191872	-0.655747	27.503914	12.630631	30.224643	-12.320881	-2.21143	-14.216797	-38.353424	6.26159	-0.049968	27.795566	12.557977	32.479672	-11.801105	-2.083968	-13.646793	-36.004505	5.222705	-1.232084	26.347694	11.689065	31.438996	-11.168588	2.026199	-11.150988	-36.078901	6.714224	-1.557165	26.065591	13.056605	33.289156	-9.926568	-3.900744	-15.442495	-38.593907	6.029831	-0.907922	26.274636	12.117098	32.926959	-11.482026	-2.504704	-14.951611	-37.005286	5.059752	-0.935328	28.108178	11.977222	31.075312	-12.281827	-2.088135	-14.218689	-36.597509	6.078329	-0.030302	29.22113	13.893666	30.668492	-12.169026	-2.231875	-13.891604	-39.292679	5.784597	1.045553	27.511752	12.166884	31.1716	-11.763741	-2.176015	-14.667487	-37.978307	6.899519	-0.836005	30.334698	12.30658	27.291839	-12.214693	-1.510535	-13.86047	-36.777245	4.632877	-2.783554	28.766531	12.131512	29.024105	-11.691209	-2.267602	-13.643028	-36.889858	5.262424	-1.041073	22.759266	10.378779	33.259549	-10.548914	-2.025513	-14.728989	-37.360168	6.07107	-2.158494	28.252277	12.313317	29.024584	-11.450254	-2.010251	-13.790386	-35.959057	5.489698	-0.148133	26.079868	12.997195	32.86102	-10.343875	-2.36011	-13.920109	-38.774884	5.348004	-0.879265	27.726932	13.163549	27.977553	-11.502076	-1.832873	-13.865889	-38.560453	6.959811	-1.104507	30.941198	14.922318	29.821665	-9.914725	-2.034522	-14.012642	-36.64924	6.356424	-1.272772	28.140726	13.001725	31.256063	-10.507252	-2.300164	-14.260252	-36.948979	5.662338	0.037547	27.009071	11.978294	30.955155	-10.618318	-2.534854	-14.34799	-36.319611	5.894581	-0.569621	26.030752	11.929378	30.451908	-11.03337	-1.85939	-13.95125	-35.699001	6.96398	-2.441215	27.545471	13.099035	29.376675	-10.672308	-2.478477	-13.994916	-35.805037	6.265357	-1.791305	27.490864	12.67806	31.170331	-12.021305	-1.720069	-13.717583
