hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	6.212974	-9.935899	-34.826583	21.323911	14.998850	80.104526	1.260524	-15.034278	-17.070694	6.795949	-9.081325	-33.037244	21.788402	18.271317	77.115106	-0.245696	-15.873862	-16.258110	4.852749	-6.902563	-28.686931	21.271716	13.826026	77.310921	-0.420428	-15.902844	-16.740471	7.633997	-9.057020	-35.021904	21.902667	17.160132	78.112068	-0.992881	-16.108762	-15.495057	8.333368	-8.512479	-35.660419	21.816696	13.964723	84.610759	0.409335	-15.423004	-17.102790	7.306963	-6.680914	-36.408951	23.015953	14.645591	82.138393	-0.809109	-16.655376	-15.761423	7.629406	-6.978931	-34.168828	22.107562	13.336835	82.413352	-0.431456	-16.834491	-15.703290	8.383327	-8.231236	-37.195126	21.157120	14.456804	83.780462	0.227113	-15.462044	-15.038113	8.383136	-7.067748	-36.353425	22.285511	13.949178	84.425666	-0.142898	-15.306865	-17.333874	6.355445	-5.415129	-37.252499	24.090503	10.941420	81.858793	-0.451795	-16.029002	-16.567358	7.369887	-5.971851	-34.112415	21.881364	10.009073	82.461833	0.295279	-15.660199	-16.650629	6.642106	-6.629367	-31.688618	22.066712	16.458670	78.304211	-1.472521	-15.799701	-16.152086	8.277395	-9.562932	-35.846583	20.408807	16.786344	80.506678	-0.661814	-16.570426	-16.702534	7.654886	-8.882595	-34.694174	21.516505	14.697486	83.176529	0.074672	-15.853632	-16.347187	6.843201	-7.621675	-33.965917	22.008113	13.206390	82.370792	-0.491902	-15.148841	-14.673876	4.928658	-5.578615	-31.959133	22.416397	12.126716	81.249115	-0.025298	-15.426887	-14.960055	7.310946	-8.684001	-33.381798	21.336623	16.469144	79.901165	-1.117579	-16.411388	-16.671002	7.214506	-8.647668	-34.279978	21.696977	16.316594	81.866405	-0.302049	-15.158395	-15.936258	7.265195	-8.730227	-35.352281	20.884200	16.348983	79.936464	-0.669572	-15.544475	-18.146620	8.975997	-10.602299	-35.103037	20.876234	15.409793	82.734007	0.327588	-15.007204	-21.809372	7.709180	-10.829016	-31.453862	21.934708	18.013098	76.834049	-1.100159	-15.885699	-19.679197
	6.295369	-10.726431	-35.556073	21.046407	16.449096	77.441557	1.237502	-15.003772	-17.457997	7.068945	-9.826967	-33.397549	21.338855	20.113749	74.246607	-0.229571	-15.840277	-16.615230	5.112532	-7.805169	-29.301371	20.695208	15.579487	74.824074	-0.349957	-15.847456	-17.247936	7.958667	-9.989153	-35.771392	21.378423	18.957739	75.343164	-0.855782	-16.057623	-15.874318	8.621993	-9.342778	-36.850230	21.567638	15.569710	82.134884	0.559028	-15.276892	-17.526165	7.539302	-7.663770	-37.346604	22.513869	16.375958	79.434204	-0.624595	-16.310073	-16.320513	7.866621	-7.870144	-35.112943	21.525071	14.926154	79.903704	-0.371074	-16.582498	-16.110433	8.418405	-8.965643	-37.896624	20.803423	15.936610	80.847092	0.144534	-15.316003	-15.358151	8.626477	-8.039669	-37.440135	22.028638	15.452566	81.844140	-0.071437	-15.134610	-17.874022	6.701580	-6.747084	-38.191270	23.811799	13.074691	79.024083	-0.373863	-15.860892	-17.076498	7.672693	-7.220367	-34.959077	21.468658	12.039755	79.926486	0.432615	-15.309639	-17.158313	6.786550	-7.764149	-32.307391	21.912649	18.594400	75.342307	-1.434419	-16.019109	-16.480563	8.536997	-10.501988	-36.423605	20.013803	18.528383	77.743722	-0.519433	-16.391046	-17.221755	7.893237	-9.903935	-35.517518	21.220312	16.544586	80.361656	0.193897	-15.664927	-16.843396	7.010253	-8.691571	-34.660366	21.864438	15.068152	79.580257	-0.353259	-15.155453	-15.133488	5.195113	-6.568504	-32.850282	22.035265	13.998406	78.708190	-0.026875	-15.302037	-15.394604	7.577731	-9.671487	-34.315967	21.214936	18.130454	77.478244	-0.950440	-16.362216	-17.220279	7.387507	-9.451612	-35.111200	21.289302	17.903163	79.093232	-0.326445	-15.106934	-16.342566	7.411808	-9.455222	-36.062439	20.580964	17.929817	77.088261	-0.631151	-15.593379	-18.657187	9.103834	-11.218353	-35.839395	20.470352	16.924132	80.138701	0.349884	-14.866190	-22.251669	8.040100	-11.857062	-32.004720	21.650124	19.964825	73.899534	-1.048786	-15.843158	-20.083264
	6.276688	-11.413517	-36.031845	20.683648	17.848157	74.488637	1.182788	-15.014783	-17.793744	7.156388	-10.428470	-33.466896	20.797885	21.760459	71.060571	-0.307041	-15.882311	-16.947841	5.299679	-8.648735	-29.682830	20.070996	17.282270	72.055224	-0.341911	-15.852279	-17.689538	8.151557	-10.829960	-36.287886	20.780186	20.634034	72.318100	-0.761967	-16.050310	-16.216277	8.791013	-10.116953	-37.807247	21.269007	17.109781	79.362946	0.651909	-15.194418	-17.906633	7.673085	-8.641821	-37.940623	21.934689	18.034298	76.375073	-0.487839	-16.056406	-16.796816	7.982098	-8.738204	-35.716462	20.926552	16.454785	77.040125	-0.387339	-16.385881	-16.470592	8.326859	-9.623729	-38.306395	20.445699	17.360074	77.614835	0.008134	-15.269484	-15.648451	8.777788	-8.955664	-38.238163	21.768141	16.930139	78.925064	-0.051400	-15.077677	-18.305440	7.009942	-8.028134	-38.764441	23.456027	15.241944	75.825463	-0.368433	-15.810057	-17.539203	7.893047	-8.412201	-35.583629	21.055937	14.014837	77.118068	0.513037	-15.078193	-17.604194	6.826446	-8.857984	-32.668422	21.634041	20.640863	72.057963	-1.455328	-16.280731	-16.770933	8.652988	-11.345748	-36.773530	19.600887	20.138606	74.694719	-0.440384	-16.283132	-17.675909	8.010686	-10.853909	-36.144622	20.877346	18.301050	77.275167	0.248998	-15.538459	-17.306981	7.077067	-9.704222	-35.013679	21.682362	16.914808	76.427960	-0.295165	-15.313368	-15.523126	5.380432	-7.533466	-33.419480	21.676740	15.883717	75.800156	-0.117014	-15.324765	-15.769539	7.741057	-10.594567	-35.038661	21.026224	19.707780	74.793756	-0.829496	-16.389989	-17.733643	7.392222	-10.147603	-35.641789	20.913883	19.365768	75.974456	-0.438714	-15.184710	-16.698402	7.416914	-10.116111	-36.487161	20.280519	19.425630	73.911329	-0.677937	-15.730026	-19.116694	9.061534	-11.689172	-36.290568	20.060806	18.308748	77.228336	0.312780	-14.783575	-22.620803	8.163997	-12.704561	-32.300778	21.334275	21.709490	70.626115	-1.113300	-15.947596	-20.419406
	6.150094	-11.980044	-36.218779	20.228810	19.174481	71.222247	1.066188	-15.077731	-18.105678	7.075041	-10.887197	-33.304827	20.176546	23.196268	67.613243	-0.480504	-15.986411	-17.280521	5.403022	-9.424386	-29.829100	19.416268	18.909622	68.985585	-0.420359	-15.922421	-18.077969	8.146270	-11.526345	-36.487934	20.103301	22.109247	68.964446	-0.762903	-16.103557	-16.533629	8.810200	-10.828562	-38.438514	20.924804	18.571091	76.228575	0.643454	-15.197487	-18.247348	7.698075	-9.584297	-38.215690	21.299887	19.593698	72.998709	-0.426762	-15.894054	-17.208295	7.987595	-9.575330	-36.004419	20.330497	17.927797	73.854783	-0.478196	-16.248642	-16.792747	8.074618	-10.171771	-38.324854	20.066710	18.717792	73.994576	-0.214663	-15.352713	-15.925139	8.825578	-9.798537	-38.726265	21.497322	18.374363	75.675909	-0.099207	-15.143563	-18.648801	7.254004	-9.225625	-38.974668	23.001294	17.395375	72.270305	-0.453366	-15.863075	-17.942850	7.996674	-9.510627	-35.894996	20.621293	15.895992	73.950361	0.506773	-14.994527	-17.974284	6.745174	-9.858416	-32.775188	21.196329	22.533148	68.469799	-1.545010	-16.554235	-17.043264	8.603376	-12.062554	-36.897447	19.188671	21.572518	71.357955	-0.458992	-16.274736	-18.083076	7.961536	-11.699995	-36.498575	20.480390	19.915814	73.837826	0.193158	-15.494234	-17.741253	7.043482	-10.636726	-35.072543	21.424830	18.710384	72.958023	-0.333363	-15.572692	-15.859737	5.487478	-8.461683	-33.700662	21.305946	17.764940	72.562647	-0.293973	-15.454147	-16.093893	7.758585	-11.421782	-35.465028	20.731002	21.155607	71.770792	-0.804896	-16.495456	-18.218485	7.238588	-10.734283	-35.902378	20.539898	20.702365	72.553274	-0.638335	-15.341590	-17.023727	7.270857	-10.687529	-36.623985	19.968118	20.815768	70.414152	-0.813548	-15.926471	-19.535658	8.857791	-12.024089	-36.467601	19.658181	19.558965	74.014609	0.207157	-14.764567	-22.927378	8.080996	-13.338672	-32.380726	20.967144	23.219169	67.069819	-1.284302	-16.155359	-20.703075
	5.924332	-12.417748	-36.107917	19.677779	20.420425	67.635066	0.867618	-15.191221	-18.410262	6.791290	-11.146308	-32.885362	19.458909	24.346077	63.862953	-0.769786	-16.172316	-17.619787	5.413723	-10.114864	-29.748613	18.753123	20.443270	65.604699	-0.607124	-16.059083	-18.429869	7.963148	-12.077298	-36.422506	19.372618	23.392826	65.341861	-0.861611	-16.203951	-16.836460	8.678376	-11.467478	-38.726186	20.533346	19.953747	72.737509	0.517585	-15.276397	-18.557979	7.570042	-10.429162	-38.100224	20.603655	21.000997	69.232930	-0.490808	-15.843441	-17.555133	7.861165	-10.348199	-35.908008	19.736769	19.334534	70.266248	-0.665827	-16.184504	-17.075917	7.697051	-10.617030	-38.027509	19.646179	20.024467	70.057923	-0.516809	-15.529633	-16.204717	8.754686	-10.536861	-38.870077	21.188269	19.775717	72.069883	-0.238004	-15.327531	-18.927340	7.396725	-10.276819	-38.782597	22.408163	19.474591	68.316539	-0.654734	-16.017535	-18.268883	7.996453	-10.507911	-35.931819	20.142186	17.684385	70.480315	0.414724	-15.012810	-18.293737	6.510108	-10.682350	-32.606225	20.558970	24.172362	64.558891	-1.715435	-16.829888	-17.302791	8.385520	-12.629026	-36.806973	18.780577	22.816207	67.741337	-0.591636	-16.369710	-18.458237	7.769679	-12.440994	-36.616775	20.038828	21.398731	70.107596	0.031666	-15.520191	-18.159412	6.876201	-11.420718	-34.797647	21.028672	20.387983	69.114992	-0.506565	-15.916664	-16.149975	5.492763	-9.312551	-33.630573	20.866503	19.616582	68.913385	-0.581238	-15.675215	-16.362332	7.646786	-12.148604	-35.636552	20.337056	22.476857	68.468164	-0.876867	-16.650369	-18.680323	6.892717	-11.163157	-35.840027	20.131550	21.873635	68.772704	-0.937743	-15.563396	-17.327173	6.953478	-11.116358	-36.447488	19.609512	22.065405	66.562538	-1.036458	-16.158378	-19.907103	8.487170	-12.202473	-36.349953	19.250588	20.656461	70.462556	0.018721	-14.814281	-23.182257	7.741673	-13.658413	-32.210607	20.503196	24.405955	63.193739	-1.570113	-16.447460	-20.925604
	5.610663	-12.714903	-35.679751	19.024814	21.581547	63.699289	0.571016	-15.355954	-18.697174	6.345053	-11.210679	-32.254608	18.660763	25.241040	59.856411	-1.151073	-16.433165	-17.951995	5.320045	-10.692252	-29.431354	18.101415	21.872246	61.876152	-0.919476	-16.271218	-18.741589	7.554817	-12.411381	-36.023310	18.584878	24.420945	61.381309	-1.085209	-16.350045	-17.096496	8.379749	-12.003797	-38.629587	20.074766	21.246234	68.850686	0.260327	-15.426316	-18.830198	7.297944	-11.132747	-37.646592	19.856174	22.256709	65.118931	-0.685717	-15.889465	-17.846821	7.621989	-11.033076	-35.479495	19.134056	20.685311	66.307436	-0.942314	-16.179676	-17.325643	7.180536	-10.923539	-37.360355	19.141480	21.267806	65.733144	-0.914837	-15.805344	-16.480148	8.564441	-11.140386	-38.660343	20.801786	21.129447	68.094121	-0.481160	-15.609282	-19.158264	7.433481	-11.152991	-38.247278	21.676098	21.443322	64.013936	-0.962377	-16.252748	-18.516217	7.855339	-11.340000	-35.609990	19.574826	19.337862	66.619144	0.202261	-15.131899	-18.557618	6.132992	-11.298891	-32.205499	19.742899	25.534130	60.377487	-1.952475	-17.110101	-17.538126	7.999592	-13.015814	-36.493606	18.363849	23.863800	63.827261	-0.847496	-16.562624	-18.796582	7.398471	-13.016457	-36.425731	19.532228	22.707338	65.995973	-0.263657	-15.646623	-18.546579	6.588621	-12.023021	-34.252255	20.480351	21.913558	64.956978	-0.804939	-16.317043	-16.409810	5.405002	-10.060602	-33.253432	20.327588	21.417917	64.894984	-0.971798	-15.954157	-16.591804	7.365511	-12.712025	-35.484057	19.809956	23.613679	64.809599	-1.075507	-16.850702	-19.092868	6.390428	-11.429017	-35.498931	19.659128	22.898435	64.679775	-1.305015	-15.830872	-17.610658	6.496968	-11.385619	-36.010524	19.179381	23.180354	62.404286	-1.315156	-16.402613	-20.218505	7.986910	-12.233241	-35.985351	18.816475	21.621493	66.611404	-0.240206	-14.921379	-23.400531	7.196267	-13.670885	-31.826213	19.922147	25.301849	59.057539	-1.928449	-16.773090	-21.081336
	5.232022	-12.878104	-34.959826	18.284372	22.667362	59.430250	0.182697	-15.564976	-18.933277	5.753655	-11.048036	-31.394990	17.779249	25.876477	55.570924	-1.613069	-16.757134	-18.232819	5.125729	-11.137079	-28.889988	17.473453	23.209665	57.797294	-1.346530	-16.555168	-18.989630	6.983549	-12.556386	-35.366400	17.761714	25.256443	57.155395	-1.395797	-16.514805	-17.289270	7.927719	-12.415468	-38.165512	19.534787	22.449927	64.573597	-0.113656	-15.629098	-19.035448	6.872366	-11.627160	-36.837849	19.057589	23.343608	60.619483	-1.031539	-16.036385	-18.061247	7.265495	-11.587721	-34.703634	18.507061	21.976942	61.927266	-1.316524	-16.231850	-17.524226	6.577112	-11.117141	-36.430898	18.550215	22.461537	61.117876	-1.375541	-16.144381	-16.723624	8.275886	-11.602482	-38.134215	20.315581	22.438689	63.781766	-0.820533	-15.959070	-19.341004	7.349125	-11.794216	-37.362080	20.784496	23.248083	59.338392	-1.381097	-16.570725	-18.659216	7.595571	-12.012688	-35.003640	18.922144	20.871182	62.442561	-0.104408	-15.315274	-18.770640	5.612187	-11.650061	-31.566984	18.749772	26.557216	55.918291	-2.249195	-17.405371	-17.702058	7.477279	-13.223622	-35.965515	17.919919	24.747304	59.624873	-1.209082	-16.827086	-19.072969	6.895257	-13.438172	-35.981438	18.965327	23.884880	61.571165	-0.650981	-15.864039	-18.873815	6.181479	-12.382168	-33.429789	19.748529	23.238936	60.466791	-1.237879	-16.778584	-16.633528	5.209882	-10.647720	-32.536456	19.648984	23.130100	60.458689	-1.485553	-16.296288	-16.785032	6.952817	-13.117166	-35.082526	19.177883	24.590878	60.867055	-1.366975	-17.070116	-19.433423	5.749093	-11.501190	-34.855239	19.081823	23.778967	60.244383	-1.716236	-16.153565	-17.847477	5.919354	-11.454720	-35.309281	18.637198	24.151566	57.922738	-1.627342	-16.637791	-20.423425	7.374396	-12.095310	-35.366674	18.322876	22.454649	62.433011	-0.563784	-15.087747	-23.573538	6.475641	-13.351446	-31.205861	19.185403	25.913004	54.655653	-2.325751	-17.087256	-21.131533
	4.810360	-12.908047	-33.966302	17.477866	23.691215	54.829090	-0.282309	-15.807194	-19.060218	5.086035	-10.704861	-30.343357	16.837692	26.342009	51.055430	-2.108785	-17.095059	-18.407295	4.832188	-11.419974	-28.119945	16.872243	24.469209	53.345339	-1.871715	-16.899833	-19.127563	6.260728	-12.478484	-34.420748	16.908582	25.904877	52.621597	-1.790841	-16.691674	-17.375330	7.350165	-12.694602	-37.365639	18.910418	23.578249	59.921475	-0.580994	-15.861407	-19.136386	6.339073	-11.912139	-35.756345	18.226468	24.310241	55.801198	-1.495894	-16.265254	-18.184428	6.822695	-12.009612	-33.665321	17.853623	23.226093	57.189090	-1.771154	-16.331962	-17.654644	5.908047	-11.174325	-35.229556	17.845746	23.600868	56.190304	-1.886546	-16.538164	-16.867766	7.907389	-11.904209	-37.289343	19.704644	23.702612	59.128555	-1.259117	-16.353189	-19.454797	7.176967	-12.236304	-36.231850	19.778781	24.902964	54.387124	-1.881848	-16.955687	-18.708110	7.191354	-12.468983	-34.070113	18.166390	22.249140	57.885575	-0.508640	-15.567815	-18.898349	5.005561	-11.792555	-30.752703	17.649306	27.323492	51.258563	-2.587124	-17.717112	-17.762317	6.859272	-13.256287	-35.212604	17.427272	25.508938	55.121234	-1.654335	-17.133210	-19.240299	6.262083	-13.658011	-35.232341	18.319681	24.934042	56.761686	-1.128777	-16.191532	-19.064217	5.702116	-12.516297	-32.390729	18.863702	24.388585	55.712195	-1.776528	-17.298068	-16.806821	4.923677	-11.059300	-31.539924	18.841762	24.736710	55.672921	-2.103087	-16.710374	-16.940550	6.401329	-13.307168	-34.399082	18.431506	25.380396	56.581098	-1.739035	-17.280196	-19.615745	5.042229	-11.417761	-33.963790	18.395359	24.576346	55.525675	-2.138711	-16.536554	-18.003962	5.285745	-11.370593	-34.419560	17.989777	25.034877	53.205012	-1.949095	-16.850066	-20.508123	6.705687	-11.832875	-34.560988	17.764013	23.209779	58.003663	-0.919602	-15.300406	-23.691128	5.680801	-12.801768	-30.383678	18.307515	26.361239	50.049272	-2.717709	-17.354040	-21.055792
	4.375009	-12.832505	-32.758221	16.636943	24.687832	49.954801	-0.790515	-16.071450	-19.047527	4.408871	-10.224992	-29.106599	15.857088	26.731394	46.326710	-2.594309	-17.409745	-18.407630	4.463133	-11.542288	-27.155469	16.285195	25.685594	48.570553	-2.449357	-17.282498	-19.126243	5.474256	-12.257110	-33.285164	16.041109	26.467783	47.878576	-2.233053	-16.890394	-17.377515	6.691349	-12.845352	-36.271663	18.203921	24.658811	54.919125	-1.114298	-16.109168	-19.104377	5.737648	-11.989255	-34.440152	17.374151	25.208718	50.687920	-2.056219	-16.586336	-18.193541	6.315320	-12.291989	-32.409409	17.174467	24.453369	52.113167	-2.293524	-16.498268	-17.688458	5.226364	-11.135559	-33.862404	17.060185	24.713409	51.071180	-2.414534	-16.956452	-16.890822	7.502598	-12.083092	-36.209668	18.993836	24.936864	54.231278	-1.765848	-16.768353	-19.498009	6.928231	-12.469316	-34.872533	18.681573	26.389017	49.172263	-2.459826	-17.426419	-18.635184	6.688511	-12.757254	-32.919227	17.345121	23.510645	53.053839	-0.967172	-15.875069	-18.938925	4.355255	-11.745443	-29.755772	16.483614	27.873309	46.409353	-2.980121	-18.045765	-17.662143	6.206789	-13.157903	-34.261133	16.874456	26.217245	50.355702	-2.146905	-17.455646	-19.281656	5.566682	-13.723825	-34.262391	17.611457	25.925361	51.670576	-1.664781	-16.588329	-19.109349	5.192579	-12.436384	-31.155099	17.850789	25.388711	50.716933	-2.406849	-17.873318	-16.886100	4.555384	-11.263594	-30.285311	17.913397	26.215492	50.565782	-2.810296	-17.231241	-17.035366	5.774547	-13.332399	-33.519650	17.614723	26.055389	52.041538	-2.139465	-17.459534	-19.627885	4.338428	-11.216206	-32.841760	17.599558	25.356922	50.543517	-2.557475	-16.990166	-18.027400	4.653197	-11.159893	-33.348438	17.215513	25.883344	48.264329	-2.273517	-17.039503	-20.434698	6.028367	-11.473651	-33.564917	17.121291	23.938841	53.319343	-1.289346	-15.576852	-23.713586	4.899344	-12.116713	-29.362079	17.297295	26.764010	45.266272	-3.082169	-17.572137	-20.828664
	3.956385	-12.675629	-31.372533	15.778196	25.698058	44.858916	-1.317483	-16.368262	-18.882401	3.781832	-9.688848	-27.728771	14.862964	27.157782	41.450620	-3.049155	-17.705091	-18.238475	4.039726	-11.502102	-26.010186	15.682637	26.889079	43.510808	-3.034523	-17.699724	-18.965732	4.685859	-11.919797	-31.970465	15.160159	27.018524	42.947960	-2.707661	-17.153177	-17.282807	6.007914	-12.900196	-34.967995	17.428247	25.726815	49.657030	-1.682782	-16.388116	-18.955159	5.130463	-11.925416	-32.974503	16.504596	26.118485	45.377897	-2.667401	-17.003912	-18.094101	5.784316	-12.463039	-31.020921	16.469774	25.694819	46.805019	-2.846606	-16.757594	-17.620491	4.576286	-11.008305	-32.353420	16.194475	25.827173	45.807118	-2.946333	-17.401473	-16.757611	7.097382	-12.151888	-34.908998	18.183411	26.152800	49.130576	-2.320325	-17.210365	-19.450296	6.644347	-12.569496	-33.374566	17.546013	27.764259	43.811280	-3.076981	-17.969774	-18.453685	6.102599	-12.867721	-31.571298	16.469202	24.654765	47.948434	-1.463424	-16.259370	-18.854382	3.716952	-11.606216	-28.634667	15.309792	28.345066	41.459841	-3.426402	-18.386939	-17.438059	5.581999	-12.974220	-33.117587	16.242522	26.943928	45.359361	-2.654901	-17.788720	-19.184824	4.857377	-13.628166	-33.059856	16.819878	26.913295	46.300640	-2.245706	-17.043498	-18.957258	4.703901	-12.214687	-29.779583	16.766092	26.318655	45.558440	-3.086326	-18.461266	-16.827753	4.136586	-11.285119	-28.843759	16.899869	27.587101	45.241362	-3.566623	-17.861383	-17.044822	5.113518	-13.193712	-32.437353	16.736547	26.663964	47.237259	-2.544324	-17.605992	-19.440420	3.705281	-10.974110	-31.551852	16.724612	26.202931	45.383104	-2.969489	-17.490127	-17.884357	4.072740	-10.907851	-32.164059	16.340667	26.765814	43.206069	-2.607269	-17.233553	-20.243599	5.391894	-11.096607	-32.439394	16.411939	24.712464	48.477152	-1.667238	-15.921787	-23.639604	4.213007	-11.435236	-28.185809	16.191754	27.260641	40.380143	-3.426509	-17.785554	-20.466597
	3.572324	-12.468641	-29.871408	14.903244	26.744658	39.647864	-1.846790	-16.713167	-18.602237	3.250100	-9.167214	-26.241060	13.861703	27.715879	36.497860	-3.469255	-18.006063	-17.923576	3.598520	-11.338445	-24.733392	15.016393	28.096627	38.290441	-3.582468	-18.149745	-18.679767	3.950993	-11.541629	-30.558413	14.263749	27.629599	37.945606	-3.190752	-17.495270	-17.115445	5.356469	-12.880071	-33.512810	16.578834	26.812064	44.221835	-2.264685	-16.747503	-18.696193	4.568724	-11.772928	-31.413446	15.602449	27.101694	39.959367	-3.297120	-17.527208	-17.885047	5.265015	-12.538159	-29.549846	15.722085	26.980051	41.359265	-3.399742	-17.147549	-17.447974	3.981649	-10.837721	-30.778224	15.277973	26.967905	40.515364	-3.474192	-17.879803	-16.523773	6.726228	-12.157047	-33.469994	17.297750	27.363079	43.949053	-2.888768	-17.684446	-19.322731	6.348841	-12.547462	-31.760078	16.384878	29.040722	38.373791	-3.712225	-18.583528	-18.139928	5.488948	-12.873209	-30.125317	15.564120	25.738039	42.701830	-1.972133	-16.709844	-18.664881	3.134971	-11.423043	-27.395173	14.154255	28.836088	36.471817	-3.922390	-18.746901	-17.108075	5.027232	-12.759165	-31.819273	15.524289	27.738033	40.221801	-3.153215	-18.133558	-18.974450	4.186024	-13.437610	-31.714712	15.950396	27.946279	40.798488	-2.835538	-17.534822	-18.662774	4.273611	-11.906676	-28.298630	15.639359	27.243856	40.303030	-3.770108	-18.999398	-16.600056	3.698996	-11.147245	-27.268786	15.822079	28.872670	39.806029	-4.315951	-18.566864	-16.917618	4.474599	-12.971118	-31.228322	15.821123	27.288217	42.285677	-2.940390	-17.754136	-19.138090	3.188843	-10.747436	-30.132261	15.782489	27.169236	40.126311	-3.377292	-17.994146	-17.553628	3.597839	-10.668965	-30.884244	15.352540	27.740347	38.106064	-2.971060	-17.474255	-19.934310	4.846780	-10.767421	-31.191560	15.623084	25.601729	43.524661	-2.070505	-16.358836	-23.432610	3.678512	-10.860820	-26.887592	15.009455	27.952923	35.464271	-3.774593	-18.045727	-19.976764
	3.234425	-12.217529	-28.294931	13.990948	27.825703	34.439455	-2.367216	-17.124850	-18.236147	2.825333	-8.700807	-24.684254	12.839274	28.432242	31.564599	-3.861367	-18.330034	-17.511508	3.169543	-11.068903	-23.354478	14.223981	29.285089	33.037587	-4.059921	-18.633168	-18.296724	3.326476	-11.159202	-29.079963	13.331755	28.362120	32.977907	-3.673086	-17.940491	-16.872394	4.768892	-12.811956	-31.986735	15.661770	27.919080	38.752873	-2.847384	-17.203967	-18.364704	4.086754	-11.579632	-29.815040	14.641185	28.182469	34.559989	-3.918464	-18.137036	-17.579787	4.786661	-12.534678	-28.044241	14.899663	28.308232	35.916418	-3.931388	-17.673189	-17.190500	3.477947	-10.633769	-29.169754	14.298524	28.148274	35.312214	-3.991952	-18.414358	-16.211222	6.413899	-12.103361	-31.933340	16.328297	28.549042	38.793650	-3.450708	-18.189051	-19.112126	6.062781	-12.428594	-30.084799	15.196158	30.238854	32.974857	-4.334159	-19.224058	-17.726137	4.886028	-12.795043	-28.621341	14.624580	26.784569	37.404095	-2.484312	-17.230991	-18.351291	2.621915	-11.238579	-26.079786	13.013224	29.414488	31.538309	-4.433496	-19.141131	-16.734640	4.575436	-12.537046	-30.385592	14.691392	28.613743	35.050890	-3.621846	-18.490201	-18.661949	3.604742	-13.168621	-30.250742	14.961840	29.055379	35.283973	-3.412257	-18.074241	-18.238419	3.917863	-11.563821	-26.755514	14.485919	28.206966	35.050617	-4.406938	-19.442115	-16.240147	3.271469	-10.894106	-25.624850	14.694428	30.092015	34.389260	-4.992876	-19.275541	-16.635366	3.911207	-12.697340	-29.904634	14.854314	27.993130	37.264054	-3.322930	-17.955040	-18.753773	2.798945	-10.559210	-28.635499	14.775799	28.246579	34.899793	-3.781230	-18.460898	-17.089637	3.230740	-10.466146	-29.557310	14.274434	28.799444	33.077049	-3.377184	-17.787360	-19.545125	4.398608	-10.517398	-29.871519	14.761182	26.610100	38.566149	-2.509883	-16.863114	-23.105163	3.303007	-10.439189	-25.523564	13.771171	28.858675	30.627036	-4.152314	-18.388428	-19.387053
