Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20
75	-33.625128	2.917269	-4.747079	84.717811	22.621753	6.637627	1.968493	1.099504	-5.878743	-30.508988	1.053132	0.71122	83.134581	25.490263	1.683219	5.475956	-1.53248	-6.715553	-28.135604	2.510546	-1.361649	80.640045	23.564895	6.749436	6.513861	-3.612982	-7.938877	-33.440284	1.475574	-1.885581	84.179798	21.617351	4.70045	3.831948	-1.50124	-7.228592	-34.821718	1.902862	2.679604	88.716818	20.596455	3.070147	2.923781	-1.662844	-6.744672	-34.107141	2.357016	-2.236444	87.947743	21.167283	3.8215	6.630002	-1.413083	-7.51994	-34.509345	4.349691	-2.626688	82.576765	22.092837	8.212587	5.794339	-3.673092	-8.081907	-34.021706	3.50525	-1.333997	84.588108	21.640029	5.489529	5.351421	-3.08377	-7.608961	-30.576063	3.307814	-2.98298	86.196941	20.299012	5.455266	6.494656	-2.728933	-8.517091	-30.23606	2.027647	-0.012904	82.832406	22.328698	5.774834	5.778571	-1.270312	-6.335517	-31.758645	2.54388	-1.938743	79.299615	23.043989	10.008938	3.714104	-1.026215	-6.690545	-34.169728	1.901153	-1.556757	85.312269	18.476591	5.082812	1.748664	-1.385411	-6.136519	-34.192223	2.275196	1.316019	88.772823	22.952175	1.887382	5.45667	-1.349769	-6.669255	-32.182843	3.185869	-3.808227	77.833064	21.608569	10.950932	4.431083	-3.403118	-8.111882	-33.422117	3.503372	-1.282678	85.357186	19.000372	6.298387	3.421098	-2.802036	-6.773557	-32.235449	2.222293	-0.727381	86.544281	18.307563	5.244903	4.240747	-0.168022	-6.016746	-34.334331	2.249872	-1.044724	88.331811	21.681423	4.1715	4.483183	-1.214036	-7.122389	-34.929368	2.301474	0.053774	85.814775	19.943777	5.386215	3.367997	-2.186025	-7.501481	-31.276292	3.06763	2.506191	89.687825	20.408441	0.269864	4.262275	-0.873024	-6.746899	-31.275462	0.699586	1.623372	86.134757	21.7208	3.198962	6.545091	-1.42561	-7.144094
76	-35.080551	3.324698	-5.408637	81.777491	22.053019	8.83414	1.547458	1.076773	-5.537407	-31.953499	1.035706	0.004399	80.534464	25.229659	3.724709	4.634946	-1.839811	-6.384608	-29.857869	2.728016	-2.042333	78.136748	22.92821	8.708541	5.587458	-3.482357	-7.281804	-35.114027	1.763047	-2.519136	81.481537	21.336821	6.673418	3.192786	-1.683716	-6.809017	-36.567824	1.854363	1.908832	85.936067	19.987273	4.572087	2.330946	-1.516741	-6.324052	-35.772526	2.662192	-2.788308	85.014068	20.751405	6.024297	5.921688	-1.484907	-6.990012	-35.963061	4.449155	-2.766451	79.983436	21.672097	9.906216	5.017203	-3.536174	-7.74823	-35.548988	3.622497	-2.1269	81.759044	21.228903	7.399922	4.679429	-2.845577	-6.95856	-32.313616	3.378715	-3.522824	83.989552	20.169887	7.011854	5.582804	-2.731018	-7.979889	-31.81148	2.075123	-0.614974	80.012759	21.454796	7.650004	4.991612	-1.170944	-5.845689	-33.260946	2.784133	-2.376551	76.694301	22.359982	11.885254	3.115681	-1.097424	-6.283804	-35.508193	2.050497	-2.203339	82.532235	18.193845	6.776087	1.115661	-1.360722	-5.806535	-35.814019	2.252604	0.720562	85.941722	22.570527	3.683259	4.888366	-1.31734	-6.217184	-33.495063	3.29997	-4.2985	75.016874	20.968312	12.638078	3.915816	-3.377506	-7.677712	-35.027036	3.417033	-1.736052	82.807802	18.654316	7.455858	2.806047	-2.546447	-6.268033	-33.431826	2.268316	-1.202277	83.438962	17.375701	6.892524	3.493252	-0.409352	-5.733724	-36.031411	2.377189	-1.780656	85.555739	21.554881	6.12098	3.899419	-1.389163	-6.68942	-36.6227	2.314289	-0.616972	83.221924	19.732755	6.778362	2.864223	-2.252845	-7.012971	-33.025581	2.953201	1.679036	87.258949	19.997482	1.898725	3.374343	-0.900037	-6.436041	-32.659754	0.75786	0.702761	83.228277	21.452157	5.216703	5.748518	-1.549502	-6.841758
77	-36.348632	3.746747	-5.950111	78.575197	21.279764	10.967193	1.121872	0.966648	-5.243481	-33.224999	1.147731	-0.811283	77.620747	24.699379	5.959689	3.803821	-2.083447	-6.084612	-31.42607	2.982122	-2.685084	75.35273	22.104756	10.694935	4.760439	-3.359086	-6.6577	-36.588479	2.095541	-3.141876	78.460969	20.941687	8.7557	2.63556	-1.841303	-6.367252	-38.094014	1.88113	1.110459	82.859636	19.196477	6.066402	1.834269	-1.372347	-5.864232	-37.217163	2.998535	-3.307027	81.733934	20.172254	8.298989	5.333358	-1.57872	-6.473393	-37.199728	4.528555	-2.909698	77.086067	20.999894	11.580147	4.292378	-3.461633	-7.39486	-36.870567	3.789617	-2.921592	78.642883	20.632615	9.314189	4.102065	-2.6322	-6.33551	-33.842748	3.415466	-3.974364	81.396074	19.933133	8.586581	4.760529	-2.792736	-7.447941	-33.219648	2.171612	-1.221798	76.907467	20.438492	9.525963	4.29314	-1.118731	-5.409367	-34.588473	3.067463	-2.806078	73.844281	21.478514	13.739077	2.600718	-1.193913	-5.92928	-36.674269	2.257374	-2.837375	79.479319	17.81957	8.519605	0.582228	-1.343234	-5.51353	-37.207573	2.307801	0.096415	82.747589	21.955482	5.615453	4.361629	-1.334696	-5.806256	-34.574556	3.418749	-4.730382	71.877208	20.148021	14.292165	3.451338	-3.445526	-7.21275	-36.457423	3.337215	-2.174846	79.981542	18.198498	8.603163	2.263362	-2.330072	-5.761184	-34.458087	2.310997	-1.670435	80.043221	16.426528	8.490089	2.87169	-0.712113	-5.563359	-37.506657	2.563197	-2.525468	82.467912	21.278489	8.157126	3.378203	-1.527533	-6.253329	-38.128943	2.378287	-1.312345	80.326764	19.47176	8.247365	2.425388	-2.315039	-6.550715	-34.614562	2.884609	0.897349	84.500777	19.444183	3.562479	2.547865	-0.90733	-6.11146	-33.862427	0.915383	-0.260567	79.992311	21.080552	7.350199	5.036311	-1.69272	-6.618985
78	-37.446248	4.14963	-6.396322	75.160887	20.333581	12.978617	0.688982	0.747876	-5.037335	-34.348463	1.367122	-1.715821	74.46396	23.894461	8.283386	2.999129	-2.248078	-5.806323	-32.803016	3.24449	-3.30803	72.289614	21.07453	12.621609	4.037246	-3.237282	-6.081412	-37.87783	2.449883	-3.769006	75.175102	20.411411	10.888801	2.145201	-1.959534	-5.907574	-39.398997	1.981242	0.273541	79.541953	18.250273	7.518463	1.41154	-1.233169	-5.36283	-38.458422	3.343271	-3.813881	78.163217	19.433823	10.578719	4.846609	-1.678375	-5.951225	-38.238088	4.596366	-3.091669	73.940651	20.101276	13.193677	3.623129	-3.456466	-7.034627	-37.9687	4.002042	-3.726571	75.252703	19.819016	11.165966	3.61171	-2.459941	-5.727513	-35.178543	3.413822	-4.349002	78.484822	19.590089	10.133633	4.045231	-2.903758	-6.952823	-34.425117	2.302759	-1.852843	73.499905	19.300648	11.349699	3.690926	-1.163102	-5.025974	-35.722959	3.364829	-3.23655	70.753307	20.382515	15.479347	2.170682	-1.311665	-5.678713	-37.684189	2.50387	-3.479545	76.199096	17.354378	10.283372	0.114941	-1.332434	-5.243022	-38.387361	2.426988	-0.565343	79.258699	21.122733	7.614096	3.875207	-1.415946	-5.439926	-35.43995	3.530223	-5.140363	68.450267	19.192095	15.88209	3.038835	-3.606265	-6.783937	-37.681624	3.265965	-2.61458	76.877312	17.624223	9.719281	1.781677	-2.172003	-5.259328	-35.332355	2.34414	-2.161028	76.400941	15.485201	10.030748	2.359154	-1.077799	-5.492522	-38.716951	2.800139	-3.29621	79.059963	20.789651	10.229239	2.928562	-1.631976	-5.808495	-39.420963	2.506612	-2.046406	77.125618	19.112651	9.793217	2.041721	-2.361993	-6.11097	-36.044087	2.850384	0.136605	81.476389	18.750143	5.217756	1.809183	-0.894715	-5.749477	-34.890968	1.152041	-1.248153	76.478771	20.578875	9.535776	4.395157	-1.852437	-6.45286
79	-38.336096	4.506092	-6.769131	71.519162	19.21665	14.791152	0.256738	0.371797	-4.969064	-35.302899	1.690897	-2.704792	71.070349	22.757093	10.588529	2.24849	-2.314517	-5.556867	-33.99985	3.49311	-3.94182	69.007101	19.886584	14.430145	3.386071	-3.124613	-5.566712	-38.935758	2.819679	-4.441126	71.605842	19.692861	13.028399	1.719596	-2.032368	-5.462559	-40.412573	2.175888	-0.63225	75.962513	17.157018	8.90089	1.043642	-1.104032	-4.837071	-39.455129	3.673547	-4.338613	74.284032	18.50165	12.782713	4.449135	-1.776717	-5.424722	-39.068855	4.651921	-3.346759	70.555744	18.986837	14.697991	3.015995	-3.529908	-6.70628	-38.841215	4.251458	-4.547263	71.626452	18.790095	12.87951	3.180827	-2.337407	-5.148772	-36.30956	3.37468	-4.663033	75.267023	19.122543	11.627339	3.447205	-3.054613	-6.5219	-35.435405	2.451992	-2.532838	69.838646	18.100077	13.103995	3.151401	-1.323685	-4.706797	-36.693219	3.649612	-3.690714	67.472451	19.128983	17.058758	1.805944	-1.463059	-5.546914	-38.504827	2.790011	-4.168668	72.669047	16.781047	12.046144	-0.297057	-1.33641	-5.001743	-39.33529	2.606229	-1.286691	75.489918	20.076033	9.632597	3.426428	-1.582102	-5.124327	-36.104715	3.625189	-5.559967	64.764917	18.13371	17.379888	2.682405	-3.85632	-6.440126	-38.677784	3.206846	-3.0905	73.51399	16.933811	10.792236	1.344689	-2.075556	-4.776742	-36.026872	2.367587	-2.728373	72.480255	14.586885	11.516913	1.950417	-1.521655	-5.530771	-39.689285	3.075793	-4.11392	75.396243	20.100764	12.282914	2.525878	-1.719714	-5.372208	-40.483598	2.712547	-2.844408	73.639134	18.613696	11.405482	1.689823	-2.3893	-5.696098	-37.288361	2.851521	-0.636629	78.197946	17.905826	6.838234	1.172942	-0.858189	-5.335229	-35.744983	1.452104	-2.260671	72.722539	19.927004	11.724739	3.80687	-2.034946	-6.319568
80	-39.034156	4.818815	-7.112235	67.687782	17.984051	16.399638	-0.163698	-0.149438	-5.02427	-36.104944	2.085869	-3.748878	67.500898	21.354369	12.777217	1.562165	-2.312093	-5.351238	-34.985578	3.717146	-4.611088	65.499198	18.564034	16.061285	2.789518	-3.046118	-5.15651	-39.773789	3.206381	-5.18799	67.804495	18.797862	15.131976	1.341962	-2.087859	-5.0732	-41.15727	2.462591	-1.616147	72.165137	15.980442	10.225305	0.703342	-0.996087	-4.338081	-40.226831	3.974443	-4.901584	70.164867	17.405437	14.845612	4.102775	-1.872379	-4.937515	-39.686865	4.690655	-3.702657	66.939741	17.693757	16.034942	2.476974	-3.689922	-6.465868	-39.500515	4.532005	-5.383414	67.806451	17.583714	14.413547	2.785972	-2.274433	-4.642121	-37.228566	3.313647	-4.955923	71.760314	18.505692	13.054275	2.95996	-3.230333	-6.185695	-36.21095	2.614723	-3.292225	65.906872	16.874969	14.773607	2.657241	-1.632477	-4.50125	-37.485099	3.907452	-4.196455	63.992273	17.752392	18.422521	1.50186	-1.682025	-5.555058	-39.150697	3.10958	-4.927754	68.926258	16.120021	13.786622	-0.666228	-1.363281	-4.798438	-40.035833	2.839219	-2.094391	71.461466	18.85322	11.617789	3.004924	-1.853237	-4.87774	-36.542357	3.689462	-6.019793	60.810934	16.991548	18.726343	2.392003	-4.198449	-6.231196	-39.448474	3.166806	-3.63544	69.922372	16.149383	11.823655	0.944471	-2.033896	-4.337959	-36.556725	2.392218	-3.414168	68.314641	13.75135	12.984135	1.606411	-2.032137	-5.650223	-40.397874	3.395132	-5.005538	71.470593	19.20289	14.273895	2.158441	-1.807868	-4.993516	-41.320415	3.000074	-3.722616	69.901771	17.969043	13.061483	1.354538	-2.405894	-5.326443	-38.320356	2.891399	-1.46965	74.678601	16.914759	8.403074	0.635131	-0.799596	-4.885171	-36.38602	1.808798	-3.323622	68.710607	19.087061	13.862372	3.261053	-2.249026	-6.214708
81	-39.513411	5.08795	-7.442808	63.65057	16.663593	17.764969	-0.560746	-0.818179	-5.20478	-36.728287	2.541729	-4.83574	63.75288	19.722301	14.765668	0.951638	-2.278131	-5.223556	-35.742606	3.913436	-5.329545	61.7692	17.155014	17.474729	2.226436	-3.043514	-4.900989	-40.355383	3.614855	-6.033231	63.758207	17.719514	17.150699	1.015087	-2.156287	-4.784087	-41.61292	2.854234	-2.690383	68.136651	14.768435	11.497721	0.381571	-0.936626	-3.925198	-40.737272	4.23238	-5.512474	65.811481	16.14838	16.684791	3.793029	-1.972512	-4.547223	-40.110655	4.712779	-4.155844	63.118492	16.286002	17.181973	1.9981	-3.933946	-6.340334	-39.89706	4.849755	-6.23799	63.777584	16.23156	15.699425	2.416687	-2.316345	-4.307157	-37.952076	3.254292	-5.275087	68.00899	17.738513	14.416311	2.560739	-3.416738	-5.957776	-36.728415	2.78894	-4.145217	61.707159	15.670362	16.354858	2.200043	-2.094035	-4.464253	-38.089391	4.132032	-4.776094	60.305954	16.321713	19.547167	1.244081	-2.004041	-5.703722	-39.594111	3.462073	-5.777659	64.951114	15.379827	15.475916	-0.990972	-1.421448	-4.652722	-40.506219	3.116256	-2.991876	67.2148	17.522926	13.532469	2.595695	-2.228789	-4.727825	-36.780514	3.721762	-6.520138	56.647753	15.80193	19.899077	2.148987	-4.598236	-6.154814	-39.94421	3.168104	-4.299431	66.072063	15.293173	12.815201	0.583986	-2.049842	-4.004775	-36.893164	2.430681	-4.265247	63.873641	12.995659	14.457118	1.30633	-2.610163	-5.837757	-40.833125	3.757658	-5.977842	67.291654	18.138827	16.157464	1.818939	-1.927072	-4.754798	-41.874244	3.385755	-4.705997	65.8847	17.164194	14.728737	1.029842	-2.429491	-5.06346	-39.139768	2.972087	-2.393809	70.946045	15.811216	9.909596	0.17275	-0.737453	-4.444764	-36.823746	2.204602	-4.453796	64.481341	18.082291	15.911826	2.742162	-2.491474	-6.143467
82	-39.761921	5.31533	-7.763798	59.404223	15.307634	18.865783	-0.927744	-1.608719	-5.502529	-37.152941	3.040556	-5.942653	59.820845	17.957305	16.502547	0.41098	-2.286393	-5.219045	-36.27633	4.084586	-6.093907	57.828771	15.712414	18.664129	1.68861	-3.148322	-4.821081	-40.668018	4.037448	-6.964017	59.474107	16.49448	19.020453	0.735637	-2.272293	-4.639654	-41.789523	3.341083	-3.838017	63.880956	13.592503	12.728671	0.067573	-0.95737	-3.657154	-40.964405	4.44187	-6.157533	61.250911	14.772647	18.236596	3.492459	-2.107011	-4.304247	-40.310445	4.720011	-4.705438	59.064353	14.825046	18.080231	1.571387	-4.276748	-6.375202	-40.055331	5.199222	-7.102922	59.573854	14.833794	16.767528	2.060484	-2.479542	-4.192695	-38.443284	3.228339	-5.685357	63.995184	16.80022	15.696871	2.235468	-3.609039	-5.872932	-36.993957	2.971176	-5.077162	57.263471	14.516046	17.847064	1.780671	-2.680673	-4.615632	-38.507331	4.321281	-5.427145	56.417645	14.899462	20.441761	1.012046	-2.437168	-5.976102	-39.821351	3.833169	-6.708583	60.74179	14.588917	17.069358	-1.2801	-1.513006	-4.589166	-40.711423	3.433727	-3.982585	62.737684	16.145324	15.317561	2.186654	-2.725551	-4.744623	-36.810181	3.723346	-7.049718	52.295776	14.581792	20.854263	1.937343	-5.024381	-6.226321	-40.201478	3.222306	-5.076417	62.005464	14.414125	13.782253	0.249861	-2.105825	-3.813448	-37.017379	2.492724	-5.287733	59.148782	12.321004	15.945009	1.030158	-3.23486	-6.072726	-41.008457	4.149459	-7.004264	62.882436	16.978425	17.902889	1.501808	-2.10729	-4.711407	-42.174416	3.841279	-5.761395	61.643909	16.25151	16.353582	0.706788	-2.477095	-4.942895	-39.691007	3.116508	-3.46107	66.962491	14.638388	11.357055	-0.226279	-0.711494	-4.092197	-37.026729	2.63207	-5.663852	60.019077	16.91916	17.823201	2.247275	-2.76311	-6.123867
83	-39.787849	5.500898	-8.059826	54.965284	13.964383	19.705358	-1.257229	-2.471617	-5.911337	-37.375693	3.561443	-7.042086	55.702464	16.162305	17.985931	-0.076392	-2.402999	-5.373832	-36.544704	4.22978	-6.891555	53.639707	14.301333	19.583961	1.181939	-3.40776	-4.969425	-40.728466	4.45166	-7.930313	54.981105	15.176968	20.683704	0.492217	-2.453025	-4.665032	-41.714871	3.896787	-5.021827	59.419717	12.50184	13.926274	-0.247546	-1.068927	-3.56123	-40.912665	4.606809	-6.808331	56.518316	13.342951	19.492236	3.169212	-2.31652	-4.235923	-40.323816	4.721637	-5.304973	54.82209	13.389736	18.759307	1.164972	-4.695311	-6.559332	-39.948997	5.577317	-7.963772	55.183998	13.465005	17.613077	1.71195	-2.789353	-4.359229	-38.729097	3.254377	-6.200326	59.772166	15.737892	16.895522	1.939103	-3.813039	-5.915939	-36.969082	3.153798	-6.055051	52.563739	13.446007	19.210773	1.400057	-3.373904	-4.997566	-38.694541	4.461493	-6.131513	52.29168	13.546106	21.062039	0.779196	-2.99222	-6.370448	-39.839057	4.198608	-7.67787	56.318597	13.772453	18.52091	-1.545114	-1.632331	-4.622165	-40.698701	3.768781	-5.020004	58.085928	14.788307	16.955925	1.772555	-3.309333	-4.945083	-36.638194	3.708501	-7.575504	47.804771	13.350377	21.564623	1.731706	-5.442038	-6.456321	-40.205775	3.344981	-5.959184	57.71933	13.533026	14.722166	-0.070491	-2.195178	-3.809925	-36.930885	2.576643	-6.439139	54.162814	11.710938	17.428961	0.776166	-3.861069	-6.343545	-40.888414	4.543898	-8.029638	58.226084	15.780672	19.432023	1.199972	-2.397054	-4.941543	-42.198527	4.341045	-6.847158	57.188715	15.254813	17.864878	0.375047	-2.571372	-5.008922	-40.002847	3.33333	-4.661267	62.755627	13.483297	12.776985	-0.590093	-0.757609	-3.887115	-36.974409	3.070447	-6.930256	55.318145	15.636631	19.527954	1.777305	-3.05808	-6.180301
84	-39.560691	5.632831	-8.286242	50.333043	12.674168	20.230891	-1.52615	-3.340114	-6.443825	-37.353863	4.077879	-8.081706	51.358418	14.448498	19.172222	-0.520302	-2.717261	-5.757028	-36.586125	4.353439	-7.675088	49.24107	12.978883	20.269111	0.705551	-3.799468	-5.330276	-40.51255	4.806642	-8.839311	50.287645	13.818565	22.004751	0.268473	-2.7303	-4.924867	-41.370794	4.494443	-6.187593	54.751647	11.53498	15.079311	-0.573752	-1.287207	-3.689968	-40.544563	4.720956	-7.411483	51.624547	11.94599	20.406512	2.785451	-2.671628	-4.427351	-40.134814	4.723041	-5.911042	50.39351	12.047148	19.197086	0.757302	-5.18084	-6.919669	-39.59013	5.968026	-8.784948	50.628041	12.185616	18.251917	1.356137	-3.239542	-4.802744	-38.778377	3.349254	-6.817951	55.334573	14.567417	17.969063	1.639909	-4.043484	-6.102189	-36.71132	3.326071	-7.002028	47.692054	12.449126	20.419115	1.042271	-4.113305	-5.567173	-38.668592	4.552821	-6.825596	47.970945	12.283618	21.431489	0.52091	-3.62639	-6.84819	-39.616325	4.522751	-8.614077	51.673287	12.929498	19.732874	-1.793048	-1.774702	-4.773895	-40.455782	4.09606	-6.052024	53.272353	13.500066	18.388918	1.350406	-3.955849	-5.378726	-36.293185	3.694668	-8.055468	43.241307	12.13012	22.043761	1.51426	-5.838148	-6.843364	-39.963619	3.54068	-6.906604	53.246118	12.648958	15.617875	-0.393707	-2.30767	-4.006995	-36.596755	2.671766	-7.650378	48.9156	11.129875	18.839446	0.55358	-4.420856	-6.646232	-40.523516	4.902456	-8.974507	53.391734	14.583879	20.708788	0.900126	-2.798877	-5.40548	-41.953716	4.835934	-7.886459	52.568439	14.203327	19.173018	0.022526	-2.741469	-5.272063	-40.045895	3.640753	-5.980109	58.292616	12.427099	14.186567	-0.925123	-0.920621	-3.914487	-36.68638	3.490915	-8.190834	50.409033	14.293094	20.978492	1.331178	-3.367946	-6.328095
85	-39.12828	5.716258	-8.411936	45.582565	11.442301	20.477959	-1.742924	-4.153622	-7.060919	-37.123845	4.560155	-9.001759	46.833454	12.870813	20.091834	-0.937766	-3.227624	-6.341691	-36.408701	4.452609	-8.381206	44.65418	11.784264	20.709336	0.261646	-4.297153	-5.907973	-40.083024	5.06001	-9.595525	45.480396	12.477006	22.936395	0.033979	-3.10963	-5.40429	-40.81974	5.088162	-7.275897	49.956371	10.660914	16.168147	-0.912517	-1.586376	-4.013655	-39.932382	4.785261	-7.907039	46.640199	10.651623	21.037751	2.335	-3.186914	-4.890265	-39.762404	4.725088	-6.458042	45.83263	10.840658	19.419838	0.330522	-5.70457	-7.4511	-39.02914	6.350829	-9.519829	45.957961	11.007724	18.700356	0.974387	-3.800609	-5.46246	-38.604166	3.501835	-7.483111	50.729594	13.328422	18.870439	1.312497	-4.315419	-6.419088	-36.248376	3.475953	-7.836873	42.7165	11.512274	21.411455	0.699198	-4.850008	-6.308403	-38.417642	4.59328	-7.43815	43.480861	11.12678	21.530603	0.221255	-4.302286	-7.393473	-39.197438	4.786711	-9.447658	46.875152	12.046535	20.674614	-2.032719	-1.931153	-5.02037	-40.016696	4.380878	-6.999934	48.360651	12.299211	19.574775	0.91554	-4.621573	-6.031844	-35.773926	3.6941	-8.423566	38.674028	10.954408	22.26273	1.273909	-6.209979	-7.421973	-39.500498	3.797416	-7.868934	48.638705	11.754177	16.44599	-0.727156	-2.440064	-4.384748	-36.058242	2.756713	-8.805381	43.510514	10.52383	20.096468	0.357488	-4.877332	-6.96875	-39.922976	5.187639	-9.754619	48.432474	13.387567	21.650124	0.588647	-3.311066	-6.066033	-41.476247	5.281195	-8.809479	47.850428	13.124899	20.218064	-0.351702	-3.000401	-5.716952	-39.844323	4.019442	-7.333254	53.597961	11.508417	15.579561	-1.236102	-1.214471	-4.200052	-36.153732	3.854087	-9.340351	45.304078	12.940032	22.068182	0.911925	-3.693134	-6.607292
86	-38.491084	5.745401	-8.384532	40.771644	10.285901	20.419299	-1.921514	-4.862293	-7.739319	-36.685606	4.967626	-9.691592	42.156849	11.474013	20.68706	-1.333174	-3.935662	-7.122468	-36.042723	4.523518	-8.91742	39.948478	10.719472	20.885273	-0.154032	-4.840034	-6.668007	-39.455502	5.158149	-10.071868	40.635844	11.189531	23.347764	-0.244465	-3.609329	-6.110927	-40.0747	5.630685	-8.20353	45.097613	9.861718	17.142276	-1.266801	-1.958719	-4.540437	-39.09949	4.785725	-8.202118	41.633213	9.507093	21.358474	1.804669	-3.88398	-5.660874	-39.219082	4.72222	-6.88337	41.200297	9.783232	19.442591	-0.126157	-6.238795	-8.134998	-38.282383	6.696506	-10.068219	41.233486	9.945808	18.913311	0.539882	-4.446011	-6.298523	-38.220751	3.692415	-8.134671	46.006795	12.061011	19.553012	0.94215	-4.64611	-6.863675	-35.633808	3.588681	-8.467266	37.749969	10.618174	22.118982	0.357656	-5.533348	-7.190464	-37.954933	4.587006	-7.88143	38.892593	10.071243	21.346056	-0.122856	-4.955843	-7.982579	-38.583452	4.963333	-10.08761	41.971859	11.102725	21.25021	-2.267774	-2.10479	-5.362584	-39.409205	4.592898	-7.792076	43.417472	11.18843	20.466008	0.462946	-5.279121	-6.873776	-35.124792	3.705934	-8.635601	34.193684	9.845962	22.2371	1.005109	-6.571905	-8.157782	-38.803594	4.09621	-8.777052	43.946621	10.838049	17.135449	-1.07533	-2.606264	-4.943879	-35.32263	2.80455	-9.764815	38.03216	9.859525	21.082661	0.181596	-5.19992	-7.324061	-39.118116	5.366815	-10.271685	43.445645	12.180168	22.161964	0.247658	-3.906329	-6.850237	-40.763132	5.614469	-9.493888	43.108644	12.04636	20.867477	-0.749378	-3.375435	-6.359789	-39.41915	4.432332	-8.626436	48.70877	10.721087	16.915934	-1.524348	-1.63851	-4.739081	-35.437374	4.128254	-10.263182	40.092755	11.621987	22.7522	0.51529	-4.032466	-7.024761
