Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
11	-4.593196	-2.872965	-36.401303	10.514481	19.827234	41.515800	8.365476	-7.868128	-9.770202	-3.363393	-3.467244	-36.083132	10.146642	20.509056	41.099362	7.280468	-7.373122	-9.399251	-1.711548	-1.214343	-33.082394	9.329287	17.281330	44.054859	3.063541	-8.631679	-11.596106	-2.221363	-2.220879	-35.740215	10.639361	20.244193	42.339120	5.018713	-7.731214	-10.191065	-1.800429	-2.935200	-36.889633	10.779887	20.792261	42.297638	5.774234	-7.586936	-10.471295	-2.496429	-3.110787	-36.195583	10.061646	20.682812	39.955673	5.672291	-7.014489	-9.195038	-2.080611	-1.022289	-33.525530	10.083452	19.978939	39.167821	5.000017	-7.563148	-9.710538	-1.590906	-2.081546	-34.063917	10.610474	20.844571	39.486538	5.409830	-7.704769	-8.819600	-4.352309	-2.735250	-33.840029	9.250365	20.582257	38.740032	7.247270	-8.175204	-9.067068	-3.404234	-2.510834	-33.783805	10.002310	20.836619	39.354124	6.045649	-8.244346	-8.902439	-4.027765	-2.446928	-33.463792	9.908169	21.428485	36.802097	6.720234	-8.508939	-7.275468	-3.500333	-2.333803	-32.781768	9.008247	19.486207	39.331325	6.860643	-8.277555	-9.728712	-3.479784	-1.197764	-33.921245	10.141097	20.217326	41.648715	6.625250	-7.138898	-10.038108	-3.194118	-3.256018	-34.256131	9.428046	19.966224	41.619266	6.276921	-7.940620	-10.881176	-3.561472	-2.348343	-33.530951	10.336680	20.913409	39.237137	5.836405	-8.028328	-8.770421	-3.228099	-2.073068	-33.575378	9.473846	19.827906	38.701159	5.514047	-8.985141	-8.881085	-3.830414	-3.867577	-35.469451	10.150137	20.254800	41.129897	6.011785	-7.938169	-9.931513	-3.130513	-0.329871	-34.202359	9.954792	18.802177	41.367417	5.619012	-7.804515	-10.688618	-5.255245	-1.251228	-34.838722	10.815708	22.247827	38.400829	8.015045	-8.330729	-7.266674	-4.059945	-4.397384	-34.369673	10.553779	22.239231	38.147622	7.225636	-8.737862	-9.579771	-2.954732	-1.758876	-34.935258	9.839725	19.608406	41.251661	6.366325	-7.476548	-9.009501	-3.535712	-3.198739	-34.342208	9.241123	19.834843	40.972933	6.198014	-8.645890	-10.171074	-3.366940	-1.423190	-32.533148	10.612781	20.758324	37.886465	5.126781	-8.586867	-9.091266
12	-4.806335	-2.281708	-36.285347	10.005777	18.852142	43.706159	8.367668	-7.160224	-11.649569	-3.529807	-3.031654	-35.678259	9.828613	19.871635	42.842920	7.337188	-6.902961	-11.076705	-1.748484	-0.858103	-32.426089	8.765762	17.075704	45.049371	3.290829	-8.362313	-12.960492	-2.280749	-1.880680	-35.359761	10.310136	19.803001	43.999806	5.186250	-7.418537	-11.769434	-1.970184	-2.626548	-36.506489	10.413653	20.176777	43.988620	5.884888	-7.107089	-12.037659	-2.757634	-2.548497	-35.772265	9.777526	19.979575	41.577192	5.859741	-6.835009	-10.767871	-2.215582	-0.515442	-33.119058	9.681719	19.351734	40.670033	5.148338	-7.277616	-11.235018	-1.810861	-1.530957	-33.813183	10.302899	20.074123	41.133747	5.476641	-7.325124	-10.351650	-4.492554	-2.234328	-33.563336	8.837439	19.798268	40.487108	7.400108	-7.682996	-10.674830	-3.583440	-1.992907	-33.466148	9.494742	19.967896	41.167547	6.152545	-7.741788	-10.534036	-4.138518	-1.958379	-33.248566	9.478533	20.465710	38.875459	6.729992	-7.954355	-9.074934	-3.566859	-1.799985	-32.403747	8.522073	18.793082	41.012914	6.993262	-7.782298	-11.243834	-3.644108	-0.699887	-33.466640	9.806472	19.679203	43.088858	6.796678	-6.932344	-11.532225	-3.241425	-2.906169	-33.793876	9.044127	19.585812	42.786257	6.438485	-7.618054	-12.254646	-3.743926	-1.812093	-33.258022	9.857248	20.027280	41.218789	5.966239	-7.558927	-10.518424	-3.386971	-1.574936	-33.372620	8.929554	18.914967	40.580322	5.657855	-8.360702	-10.496670	-3.949314	-3.314130	-35.193493	9.676270	19.417854	43.035242	6.084964	-7.479796	-11.615090	-3.124815	0.003333	-33.796867	9.534809	18.568137	42.773421	5.837411	-7.481492	-12.207517	-5.354813	-0.963203	-34.826621	10.456210	21.453348	40.371581	8.076066	-7.724783	-8.877501	-4.277845	-3.780993	-34.107341	10.039470	20.923411	40.302257	7.336511	-7.824889	-11.280602	-3.039813	-1.391821	-34.500507	9.503287	19.275069	42.727734	6.489607	-7.221975	-10.538394	-3.609307	-2.751503	-33.825878	8.880411	19.392338	42.292536	6.432881	-8.288070	-11.529993	-3.517929	-1.153002	-32.307342	10.306344	20.120885	39.840097	5.255541	-8.165832	-10.729398
13	-4.926167	-1.736886	-35.985024	9.381305	18.114499	45.505994	8.444283	-6.560298	-13.372001	-3.669664	-2.594746	-35.118602	9.500023	19.430016	44.161225	7.451874	-6.610225	-12.592852	-1.766795	-0.531775	-31.674035	8.163749	16.981463	45.744327	3.559362	-8.145232	-14.193880	-2.360120	-1.524230	-34.846078	9.898664	19.470423	45.284358	5.434376	-7.153905	-13.189190	-2.143791	-2.296031	-35.975899	10.001374	19.712735	45.284281	6.057196	-6.750698	-13.463790	-2.993804	-1.999229	-35.181410	9.443537	19.466352	42.772554	6.111518	-6.782795	-12.181988	-2.323337	-0.012687	-32.577777	9.238856	18.873963	41.803371	5.357002	-7.098305	-12.611970	-2.012850	-0.967491	-33.394225	9.963620	19.513774	42.344725	5.624194	-7.111340	-11.727769	-4.581510	-1.788036	-33.117257	8.376473	19.229845	41.843070	7.614403	-7.314619	-12.136726	-3.712231	-1.494578	-32.980787	8.925557	19.309894	42.549395	6.350364	-7.378431	-12.008813	-4.171259	-1.482310	-32.846059	8.992112	19.777928	40.486259	6.838854	-7.584636	-10.715980	-3.592846	-1.313070	-31.890313	8.012965	18.313206	42.306555	7.185513	-7.434750	-12.616630	-3.803133	-0.245397	-32.891119	9.403066	19.281427	44.162465	7.036561	-6.780634	-12.877480	-3.302229	-2.582953	-33.250495	8.668524	19.317221	43.651830	6.636178	-7.401838	-13.490695	-3.879486	-1.292571	-32.813688	9.314665	19.362825	42.785187	6.204757	-7.222903	-12.105189	-3.487532	-1.112801	-32.989829	8.373883	18.280710	42.008634	5.878695	-7.917517	-11.953920	-4.032373	-2.788520	-34.726876	9.163293	18.805950	44.480339	6.248450	-7.193706	-13.127785	-3.094293	0.274149	-33.269389	9.069610	18.498564	43.824333	6.097645	-7.236809	-13.582140	-5.401141	-0.682464	-34.670203	9.990338	20.872223	41.974453	8.200694	-7.236202	-10.381146	-4.420755	-3.139459	-33.675252	9.395447	19.816739	42.036122	7.508442	-7.046044	-12.828441	-3.097788	-1.058678	-33.921029	9.106571	19.121748	43.788195	6.689795	-7.070737	-11.893814	-3.697583	-2.337377	-33.209229	8.515173	19.074636	43.288780	6.682069	-8.021735	-12.763937	-3.605638	-0.841604	-31.900473	9.903878	19.645580	41.398022	5.470574	-7.848582	-12.233090
14	-4.966665	-1.271035	-35.504001	8.668680	17.616777	46.902084	8.608170	-6.071544	-14.903814	-3.807112	-2.160273	-34.452884	9.151050	19.090886	45.158453	7.607592	-6.418838	-13.966616	-1.780385	-0.229205	-30.845202	7.544993	16.962895	46.170067	3.843893	-7.978999	-15.299136	-2.468771	-1.160999	-34.239571	9.422204	19.182741	46.280824	5.720192	-6.905104	-14.472263	-2.334876	-1.950024	-35.339252	9.550015	19.325934	46.276874	6.269786	-6.468535	-14.761318	-3.220304	-1.475924	-34.483039	9.045156	19.035110	43.671776	6.392940	-6.760560	-13.462982	-2.419691	0.468734	-31.942909	8.755426	18.473000	42.658590	5.593723	-6.957035	-13.865599	-2.209575	-0.420748	-32.864229	9.591609	19.076640	43.246100	5.819323	-6.981206	-12.980568	-4.641848	-1.402359	-32.523918	7.878073	18.819478	42.852986	7.873468	-7.034757	-13.449290	-3.816810	-1.031596	-32.379609	8.319860	18.786073	43.596923	6.609530	-7.097516	-13.342789	-4.175060	-1.037367	-32.310011	8.478038	19.276309	41.726204	7.022420	-7.331796	-12.207141	-3.601262	-0.877832	-31.265205	7.486156	17.979532	43.261028	7.419063	-7.187738	-13.854376	-3.964441	0.165288	-32.226667	8.930359	18.955245	44.958382	7.314638	-6.637397	-14.098485	-3.392948	-2.283591	-32.633369	8.301404	19.117964	44.215579	6.847782	-7.273942	-14.574043	-3.991416	-0.814732	-32.230189	8.728386	18.861598	43.985853	6.523230	-6.972423	-13.527103	-3.566036	-0.702586	-32.477045	7.829323	17.829593	43.085199	6.139686	-7.595003	-13.268625	-4.105079	-2.293214	-34.118293	8.622185	18.329188	45.566481	6.471555	-7.011795	-14.488602	-3.065910	0.505769	-32.658348	8.558063	18.495893	44.609406	6.374070	-7.021018	-14.832065	-5.425186	-0.416698	-34.378693	9.450725	20.459536	43.247843	8.386325	-6.848060	-11.768004	-4.513875	-2.530054	-33.129187	8.695028	18.903461	43.429785	7.722618	-6.390856	-14.232313	-3.160211	-0.746453	-33.249751	8.652386	19.032260	44.563925	6.926047	-6.955033	-13.114934	-3.807220	-1.953766	-32.502026	8.132527	18.833094	43.977570	6.924235	-7.832383	-13.851895	-3.661946	-0.511149	-31.364505	9.411526	19.256460	42.635721	5.756425	-7.567006	-13.597101
15	-4.962104	-0.881896	-34.892446	7.909441	17.284524	47.991551	8.833481	-5.668232	-16.275977	-3.951714	-1.731231	-33.701141	8.770989	18.805564	45.876728	7.788090	-6.291552	-15.198156	-1.794961	0.057116	-29.958847	6.932279	16.990508	46.375401	4.119637	-7.865333	-16.294938	-2.612450	-0.796083	-33.544566	8.889675	18.916592	46.976311	6.010748	-6.674545	-15.604243	-2.548194	-1.593039	-34.612502	9.061053	18.981691	46.997785	6.505824	-6.244664	-15.928443	-3.435053	-0.994637	-33.693278	8.563893	18.648481	44.283248	6.682264	-6.728075	-14.597900	-2.508602	0.913700	-31.228454	8.233012	18.119115	43.265482	5.834605	-6.825749	-15.001293	-2.399484	0.085693	-32.232118	9.167892	18.736113	43.846725	6.048854	-6.898905	-14.104908	-4.689827	-1.067226	-31.818092	7.351936	18.503226	43.593406	8.150652	-6.813744	-14.632532	-3.911650	-0.609926	-31.686291	7.691160	18.351412	44.351341	6.906531	-6.874601	-14.539434	-4.188039	-0.632307	-31.650260	7.935376	18.908128	42.582829	7.268220	-7.160818	-13.522055	-3.608310	-0.485025	-30.557956	6.948150	17.727793	43.951702	7.670147	-7.002453	-14.983974	-4.120557	0.527839	-31.486092	8.392011	18.676630	45.507238	7.608004	-6.495138	-15.199277	-3.511499	-1.997414	-31.962079	7.941895	18.948062	44.552725	7.045340	-7.207038	-15.539343	-4.094102	-0.393203	-31.533726	8.106624	18.471034	44.859076	6.890556	-6.772959	-14.782040	-3.644823	-0.349384	-31.856620	7.300937	17.501369	43.851720	6.414210	-7.361126	-14.444926	-4.179049	-1.828569	-33.368037	8.046064	17.944760	46.284559	6.739728	-6.905424	-15.679894	-3.055275	0.712673	-31.965393	7.998182	18.514705	45.116357	6.644419	-6.825738	-15.940799	-5.448196	-0.165875	-33.953434	8.862109	20.173117	44.218382	8.619369	-6.550147	-13.036389	-4.568795	-1.988653	-32.481667	7.972685	18.198968	44.463686	7.962174	-5.887405	-15.473132	-3.242754	-0.447510	-32.498524	8.138889	18.947797	45.069842	7.169873	-6.855973	-14.202543	-3.925635	-1.589874	-31.732271	7.732052	18.621575	44.451493	7.139707	-7.704443	-14.823901	-3.706599	-0.167968	-30.725224	8.824838	18.904081	43.581153	6.098846	-7.287411	-14.812961
16	-4.923376	-0.584799	-34.156590	7.131860	17.103350	48.767791	9.099234	-5.366839	-17.479689	-4.102127	-1.314184	-32.875200	8.359713	18.551900	46.346376	7.971057	-6.218178	-16.286917	-1.813373	0.331606	-29.007033	6.353662	17.050109	46.331691	4.358486	-7.825684	-17.166045	-2.772603	-0.437132	-32.788228	8.331664	18.663991	47.453041	6.281236	-6.471702	-16.626642	-2.779954	-1.232882	-33.806890	8.541969	18.665448	47.469008	6.744801	-6.081122	-16.965705	-3.630646	-0.562409	-32.844173	8.021641	18.292502	44.668599	6.955161	-6.682640	-15.614494	-2.586314	1.308230	-30.441573	7.684638	17.805162	43.640733	6.057751	-6.705479	-16.021563	-2.573507	0.541455	-31.525255	8.693946	18.458694	44.218302	6.287675	-6.836067	-15.126698	-4.726471	-0.785548	-30.998638	6.799847	18.257472	44.052192	8.421882	-6.652239	-15.674139	-4.002066	-0.231703	-30.918257	7.056228	17.977389	44.846938	7.213871	-6.701982	-15.606354	-4.229244	-0.257192	-30.913932	7.369814	18.588972	43.177047	7.539805	-7.023349	-14.704336	-3.619046	-0.137147	-29.767970	6.408126	17.536778	44.364143	7.917933	-6.875361	-16.001900	-4.254482	0.839228	-30.677008	7.802352	18.439559	45.828217	7.893500	-6.367350	-16.182527	-3.651275	-1.718354	-31.237425	7.587485	18.793490	44.685804	7.208325	-7.192250	-16.402498	-4.189985	-0.028277	-30.766631	7.464422	18.141506	45.491327	7.270839	-6.599213	-15.903771	-3.732803	-0.053078	-31.144876	6.785654	17.250646	44.344058	6.680329	-7.189009	-15.492411	-4.252737	-1.383939	-32.523615	7.442056	17.598486	46.748648	7.024746	-6.834098	-16.748109	-3.062500	0.913803	-31.211564	7.418649	18.528530	45.416264	6.889429	-6.655012	-16.944260	-5.475857	0.071081	-33.418785	8.253261	19.963947	44.955948	8.872859	-6.324278	-14.208023	-4.604145	-1.520946	-31.765456	7.261063	17.659131	45.209555	8.198876	-5.531597	-16.583032	-3.342072	-0.154081	-31.690890	7.584898	18.832298	45.371336	7.393016	-6.767524	-15.191662	-4.034597	-1.243224	-30.898605	7.312619	18.425876	44.719716	7.308034	-7.645416	-15.685239	-3.751329	0.183894	-30.001353	8.160187	18.559981	44.260092	6.470261	-7.007754	-15.886456
17	-4.863479	-0.360996	-33.340842	6.371379	17.018561	49.320748	9.368407	-5.153933	-18.566687	-4.250435	-0.912254	-31.991262	7.928251	18.319847	46.627593	8.136674	-6.194808	-17.260533	-1.836446	0.605928	-27.998117	5.821286	17.115629	46.095538	4.551941	-7.851948	-17.938856	-2.929298	-0.096309	-31.962918	7.758007	18.436564	47.692466	6.513900	-6.313302	-17.537510	-3.016901	-0.880963	-32.942506	8.006377	18.371844	47.745351	6.966293	-5.974048	-17.897554	-3.795443	-0.189320	-31.948988	7.446110	17.979897	44.848762	7.191550	-6.642681	-16.528562	-2.647507	1.652909	-29.596608	7.133175	17.529499	43.830644	6.249133	-6.613165	-16.944889	-2.716556	0.939058	-30.754405	8.179598	18.233412	44.391809	6.508755	-6.791545	-16.055476	-4.750490	-0.540976	-30.103565	6.236553	18.047230	44.312564	8.667193	-6.535753	-16.617307	-4.084947	0.109860	-30.097612	6.433251	17.644267	45.149149	7.504417	-6.576003	-16.574546	-4.303568	0.083261	-30.107134	6.785780	18.293395	43.513152	7.814015	-6.909253	-15.752131	-3.627706	0.179332	-28.918763	5.880066	17.378166	44.576805	8.142519	-6.794533	-16.940043	-4.354769	1.106589	-29.812217	7.189567	18.239241	45.967644	8.151989	-6.268984	-17.072261	-3.799774	-1.441308	-30.448726	7.235033	18.646843	44.610198	7.314721	-7.227437	-17.166620	-4.265951	0.263659	-29.944886	6.816520	17.866823	45.884552	7.637256	-6.450279	-16.892423	-3.824301	0.198495	-30.365986	6.281681	17.043738	44.634060	6.921418	-7.058913	-16.443536	-4.316364	-0.958390	-31.587846	6.811915	17.276767	46.956561	7.309900	-6.790541	-17.693120	-3.087021	1.118158	-30.384846	6.851711	18.529977	45.484392	7.081467	-6.537775	-17.833318	-5.500230	0.287557	-32.767116	7.641331	19.821112	45.447623	9.126122	-6.178187	-15.272605	-4.627172	-1.128999	-30.997864	6.584009	17.259119	45.704680	8.410076	-5.330118	-17.585503	-3.445240	0.136641	-30.835563	7.006900	18.672234	45.493553	7.572661	-6.698342	-16.097719	-4.115242	-0.908224	-30.001404	6.877459	18.236821	44.815185	7.421157	-7.644754	-16.463136	-3.797157	0.537461	-29.215676	7.460906	18.218333	44.736522	6.837265	-6.747795	-16.855222
18	-4.776435	-0.217491	-32.446476	5.663033	17.022660	49.625844	9.608924	-5.046224	-19.532723	-4.380949	-0.531663	-31.037305	7.482017	18.113566	46.704972	8.261802	-6.233747	-18.111808	-1.864568	0.892473	-26.917087	5.354710	17.168759	45.652797	4.683961	-7.955764	-18.601231	-3.063380	0.219737	-31.072724	7.179626	18.237016	47.724818	6.701320	-6.200600	-18.357907	-3.239381	-0.555664	-32.015340	7.460047	18.108560	47.804876	7.144684	-5.931981	-18.714543	-3.916457	0.113515	-31.007479	6.869341	17.732085	44.822428	7.370974	-6.632738	-17.347344	-2.680640	1.938791	-28.680494	6.604135	17.306582	43.806671	6.384417	-6.582413	-17.752440	-2.811718	1.274473	-29.917556	7.643410	18.060714	44.369396	6.681015	-6.783499	-16.887179	-4.755463	-0.331020	-29.138993	5.677776	17.865104	44.376622	8.863445	-6.471800	-17.464017	-4.146103	0.407976	-29.221179	5.845161	17.358853	45.242665	7.748594	-6.514823	-17.437170	-4.393626	0.390225	-29.244223	6.202999	18.013029	43.645263	8.064846	-6.819469	-16.695948	-3.622952	0.468909	-28.006098	5.377537	17.244826	44.585944	8.318651	-6.769985	-17.789801	-4.405708	1.327706	-28.877051	6.577168	18.081300	45.897054	8.357139	-6.223976	-17.854645	-3.940632	-1.159313	-29.598765	6.885069	18.502341	44.365853	7.361928	-7.303985	-17.851114	-4.312639	0.492851	-29.092262	6.184999	17.636184	46.106519	7.969862	-6.330145	-17.791176	-3.904916	0.402816	-29.514669	5.800613	16.881570	44.710569	7.111839	-6.984860	-17.294437	-4.359703	-0.548526	-30.576319	6.169193	16.970958	46.954593	7.574423	-6.770058	-18.543986	-3.121054	1.332287	-29.486244	6.332729	18.520810	45.342614	7.206094	-6.498012	-18.621012	-5.510791	0.483794	-32.030798	7.039475	19.717746	45.753353	9.361599	-6.090609	-16.252069	-4.634609	-0.814242	-30.189419	5.962768	16.983060	45.966998	8.577838	-5.284948	-18.493778	-3.534443	0.425898	-29.933191	6.428133	18.464878	45.439878	7.686539	-6.671322	-16.921717	-4.156045	-0.578446	-29.034035	6.432163	18.049718	44.758476	7.475115	-7.690586	-17.178544	-3.835717	0.882903	-28.360600	6.762768	17.890497	44.994428	7.165128	-6.545660	-17.722676
19	-4.664890	-0.123471	-31.497704	5.010732	17.069144	49.742426	9.802594	-5.010822	-20.410542	-4.480459	-0.170053	-30.019149	7.031440	17.928704	46.621696	8.341392	-6.320395	-18.873111	-1.896303	1.205100	-25.754549	4.966110	17.190786	45.009199	4.742587	-8.140242	-19.149790	-3.162892	0.509019	-30.112919	6.615460	18.063109	47.549925	6.826365	-6.143878	-19.089265	-3.432572	-0.261343	-31.038691	6.916293	17.873055	47.689894	7.273292	-5.944070	-19.441918	-3.994780	0.356914	-30.020586	6.319233	17.549421	44.620672	7.488985	-6.667554	-18.090010	-2.685257	2.184086	-27.700531	6.112144	17.128012	43.604909	6.460146	-6.618766	-18.462461	-2.858939	1.562195	-29.017352	7.111058	17.932618	44.175688	6.790717	-6.827814	-17.629550	-4.736569	-0.146545	-28.115759	5.143090	17.703172	44.259260	8.994853	-6.465872	-18.217633	-4.176471	0.670470	-28.298745	5.298697	17.113111	45.170071	7.937020	-6.510510	-18.216640	-4.477184	0.661260	-28.322042	5.646303	17.755093	43.585918	8.266886	-6.770505	-17.544229	-3.594228	0.743726	-27.026725	4.909221	17.126612	44.399867	8.426411	-6.807017	-18.544080	-4.415495	1.522569	-27.875547	5.986113	17.951004	45.649834	8.503766	-6.235599	-18.543558	-4.058222	-0.859285	-28.669881	6.543310	18.356607	43.934244	7.336799	-7.431661	-18.442030	-4.315326	0.651834	-28.204455	5.597669	17.456945	46.137291	8.236761	-6.261826	-18.594551	-3.962841	0.573530	-28.606214	5.345904	16.753522	44.621044	7.248351	-6.962393	-18.068533	-4.370288	-0.155451	-29.485250	5.531760	16.683210	46.748293	7.794094	-6.780470	-19.306129	-3.158652	1.563366	-28.505802	5.897511	18.503753	44.982308	7.249277	-6.565512	-19.300654	-5.495332	0.654008	-31.210034	6.464307	19.642571	45.849868	9.552958	-6.060979	-17.129944	-4.620491	-0.560261	-29.353144	5.396927	16.792196	46.048605	8.699240	-5.351951	-19.327927	-3.597923	0.715671	-28.986165	5.872355	18.223376	45.236224	7.733003	-6.705141	-17.672248	-4.141338	-0.243530	-27.961628	5.986164	17.860960	44.514107	7.452077	-7.790152	-17.825435	-3.858793	1.212706	-27.446979	6.097424	17.587657	45.080092	7.434880	-6.416236	-18.520721
20	-4.527504	-0.061643	-30.486346	4.433546	17.123698	49.637285	9.919374	-5.043009	-21.183797	-4.533000	0.174151	-28.922978	6.589267	17.763463	46.364815	8.362572	-6.456918	-19.542247	-1.930263	1.554286	-24.510969	4.658372	17.169971	44.188472	4.724361	-8.399863	-19.591142	-3.225356	0.777862	-29.075319	6.092413	17.909686	47.158062	6.869002	-6.163270	-19.723196	-3.581845	0.001666	-30.005765	6.393477	17.667251	47.384354	7.340165	-6.023434	-20.069665	-4.021742	0.546038	-28.966304	5.827963	17.439188	44.204343	7.525387	-6.775740	-18.738043	-2.656522	2.402828	-26.646136	5.674334	16.989312	43.207169	6.461158	-6.734744	-19.062710	-2.850634	1.809550	-28.025211	6.612236	17.849433	43.762113	6.811576	-6.960430	-18.252116	-4.692953	0.026985	-27.044847	4.646289	17.551879	43.982595	9.061245	-6.516471	-18.884181	-4.164548	0.898044	-27.320977	4.808739	16.906691	44.915412	8.048729	-6.568333	-18.904945	-4.532748	0.899712	-27.329067	5.141795	17.526752	43.333149	8.396739	-6.783123	-18.293664	-3.538363	1.017771	-25.979601	4.479674	17.014209	44.037352	8.460639	-6.904498	-19.204309	-4.387623	1.708933	-26.793447	5.438545	17.836512	45.203940	8.572948	-6.318077	-19.125256	-4.144935	-0.526106	-27.652257	6.220058	18.205368	43.319053	7.238875	-7.617657	-18.932749	-4.280062	0.761370	-27.277459	5.065136	17.313338	46.000614	8.431227	-6.250169	-19.313521	-3.987196	0.717000	-27.635521	4.925103	16.652312	44.353946	7.318150	-6.995670	-18.762120	-4.338227	0.219614	-28.304772	4.924184	16.418516	46.329418	7.947465	-6.838547	-19.968594	-3.198012	1.821621	-27.428177	5.574262	18.476282	44.389157	7.201182	-6.761325	-19.855045	-5.455045	0.802204	-30.327867	5.930201	19.575294	45.768482	9.684301	-6.076934	-17.916573	-4.568983	-0.367767	-28.480888	4.899909	16.678610	45.919845	8.755101	-5.521197	-20.069025	-3.621266	1.010098	-27.966774	5.372375	17.955443	44.835712	7.691865	-6.841692	-18.323225	-4.082317	0.109253	-26.785668	5.553959	17.668322	44.099167	7.364491	-7.940250	-18.409539	-3.856622	1.519205	-26.464751	5.496100	17.326433	44.976030	7.620526	-6.383261	-19.248582
21	-4.377720	0.000257	-29.418820	3.927282	17.148830	49.339530	9.958420	-5.121182	-21.864387	-4.534422	0.510066	-27.741323	6.176563	17.611063	45.928674	8.315769	-6.652277	-20.113937	-1.967225	1.967781	-23.161420	4.466768	17.087630	43.152954	4.602234	-8.761727	-19.891981	-3.260308	1.041764	-27.961027	5.627781	17.768743	46.568368	6.830156	-6.268686	-20.261976	-3.681849	0.245948	-28.909315	5.911297	17.484011	46.884381	7.341872	-6.180502	-20.591511	-4.010776	0.713912	-27.845794	5.403748	17.372592	43.607520	7.490472	-6.957644	-19.299933	-2.598194	2.618619	-25.511511	5.305043	16.877128	42.608074	6.378721	-6.938063	-19.548249	-2.805233	2.044080	-26.944567	6.165226	17.787766	43.157916	6.751715	-7.183816	-18.769811	-4.620051	0.207884	-25.914733	4.217592	17.401219	43.506461	9.042577	-6.641999	-19.438883	-4.109988	1.099940	-26.277873	4.390510	16.732980	44.470800	8.070711	-6.694169	-19.495128	-4.552465	1.123626	-26.262860	4.701944	17.322150	42.907508	8.447553	-6.864436	-18.950181	-3.450415	1.309141	-24.836136	4.109816	16.897875	43.451404	8.395716	-7.082860	-19.736976	-4.335720	1.914041	-25.624575	4.956046	17.720335	44.550814	8.552027	-6.480910	-19.596963	-4.203019	-0.148707	-26.541294	5.925569	18.043420	42.533100	7.072194	-7.865858	-19.322206	-4.212814	0.840836	-26.291747	4.602889	17.187506	45.674598	8.538772	-6.304751	-19.934201	-3.976674	0.849403	-26.598444	4.548102	16.562593	43.905291	7.311903	-7.088959	-19.376690	-4.268132	0.581520	-27.039222	4.368636	16.174247	45.717726	8.028480	-6.954576	-20.529726	-3.241366	2.115194	-26.251150	5.362703	18.430312	43.586776	7.065792	-7.072526	-20.285750	-5.393087	0.930728	-29.384559	5.468659	19.506247	45.489882	9.730997	-6.150866	-18.598066	-4.481181	-0.210424	-27.566634	4.464714	16.611719	45.611090	8.749961	-5.759283	-20.721436	-3.611840	1.313149	-26.866333	4.940777	17.679203	44.251979	7.573452	-7.079243	-18.881308	-3.984377	0.500261	-25.484250	5.154032	17.467774	43.475652	7.206000	-8.152646	-18.910618	-3.824871	1.802785	-25.405858	4.980380	17.115731	44.670479	7.707872	-6.454498	-19.900022
