Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
0.173	2266.14	1031.47	1595.077	2279.156	1035.328	1375.792	2095.115	1094.609	1527.712	2102.194	1097.577	1427.937	2226.339	1112.87	1638.217	2219.697	1120.282	1324.826	2097.801	761.627	1653.306	2081.572	653.87	1641.405	2041.095	776.701	1618.703	2018.915	669.36	1606.652	1858.573	302.737	1612.844	1820.623	233.177	1594.425	1825.262	329.659	1580.088	1786.513	261.32	1561.531	1705.26	157.361	1527.909	1681.779	119.998	1520.354	1709.648	118.259	1574.327	2306.478	820.528	1295.228	2391.675	750.859	1294.019	2267.652	774.858	1328.647	2351.572	703.058	1328.131	2274.903	452.686	1344.677	2222.906	392.428	1361.185	2252.376	484.009	1381.673	2197.203	421.078	1394.453	2108.833	370.123	1428.346	2065.038	358.106	1437.516	2087.363	335.416	1390.592																			1889.412	54.392	1507.947	1841.844	52.243	1612.495																									2186.847	170.677	1479.435	2146.144	185.997	1378.014				1865.957	94.924	1558.392
0.18	2270.046	1033.46	1593.703	2282.474	1041.266	1375.346	2099.615	1099.38	1528.535	2105.734	1103.16	1428.078	2233.054	1115.517	1636.774	2221.5	1126.18	1324.429	2090.507	769.461	1652.028	2068.61	662.571	1639.472	2035.008	787.642	1616.934	2007.595	681.642	1603.909	1838.594	313.651	1613.995	1800.947	243.63	1596.435	1805.644	339.845	1580.257	1767.418	271.01	1562.385	1686.844	170.837	1529.991	1660.769	135.377	1521.656	1688.348	130.813	1575.648	2310.141	827.509	1295.088	2396.068	758.46	1294.411	2271.835	782.012	1328.319	2356.12	710.645	1328.566	2289.918	445.142	1345.852	2243.162	380.927	1362.265	2266.015	473.908	1383.553	2216.354	406.549	1396.833	2129.675	347.959	1430.473	2088.785	330.681	1441.305	2111.644	311.703	1392.87																			1862.05	54.11	1508.448	1815.661	55.164	1613.557																									2229.917	155.827	1475.99	2185.613	169.181	1375.694				1842.743	96.298	1560.592
0.187	2274.102	1035.346	1592.254	2285.714	1046.888	1374.716	2104.396	1104.139	1529.054	2109.499	1108.735	1428.383	2239.396	1117.909	1635.381	2223.191	1132.181	1324.124	2084.148	777.704	1651.023	2056.623	672.188	1637.829	2030.138	798.959	1615.41	1997.222	694.705	1601.471	1820.564	325.068	1615.05	1783.494	254.572	1598.673	1788.021	350.264	1580.269	1750.361	280.903	1563.403	1671.027	185.208	1531.75	1642.214	152.184	1522.938	1669.29	144.425	1576.855	2313.148	833.636	1295.451	2399.237	764.76	1295.381	2274.744	788.002	1328.261	2359.396	717.0	1329.753	2305.212	437.039	1346.96	2264.296	368.757	1363.408	2280.039	463.222	1385.778	2235.803	392.128	1398.872	2152.797	324.83	1433.258	2114.373	303.156	1444.715	2137.777	287.665	1395.369																			1835.766	53.737	1508.992	1788.055	56.35	1614.123																									2273.835	143.512	1471.977	2225.566	154.05	1372.973				1820.303	97.712	1562.324
0.193	2278.243	1037.12	1590.671	2288.95	1052.146	1373.907	2109.288	1108.78	1529.424	2113.408	1114.323	1428.78	2246.484	1119.304	1632.109	2225.07	1137.402	1323.707	2078.698	786.211	1650.169	2045.604	682.499	1636.202	2026.134	810.176	1613.975	1987.874	708.194	1599.414	1804.663	336.815	1616.037	1768.254	265.679	1600.814	1772.452	360.896	1580.244	1735.446	290.89	1564.618	1657.941	200.938	1533.159	1626.455	170.804	1524.039	1652.207	160.339	1578.061	2315.449	838.484	1295.875	2401.42	769.641	1297.26	2276.691	793.146	1328.417	2360.974	721.789	1331.042	2320.396	428.704	1348.101	2284.772	357.247	1363.875	2294.433	452.056	1388.147	2255.797	377.731	1400.523	2177.656	301.537	1435.567	2141.969	275.694	1447.653	2165.241	263.891	1397.225																			1810.751	53.473	1509.926	1762.355	60.354	1614.944																									2318.893	133.71	1466.995	2266.259	140.72	1369.654				1799.752	99.974	1563.986
0.2	2282.551	1039.106	1589.065	2291.337	1056.825	1373.2	2114.2	1113.299	1529.733	2117.459	1119.816	1429.195	2251.831	1121.478	1630.711	2226.971	1141.857	1323.176	2073.648	794.871	1649.31	2035.63	693.021	1634.418	2022.706	821.346	1612.604	1979.479	721.697	1597.446	1790.554	348.816	1617.017	1754.907	277.068	1602.901	1758.379	371.987	1580.557	1722.391	301.261	1565.691	1647.725	217.645	1534.843	1613.453	190.867	1525.271	1638.022	177.709	1579.28	2316.779	842.213	1296.981	2402.191	772.354	1299.789	2277.002	797.5	1328.895	2360.751	724.36	1332.215	2335.276	419.992	1348.782	2305.121	345.774	1363.759	2309.2	440.419	1390.414	2276.326	363.169	1401.899	2203.858	278.318	1437.041	2171.328	248.637	1449.527	2194.74	239.853	1398.612																			1786.913	55.47	1510.688	1738.325	66.046	1616.031																									2362.958	125.91	1461.656	2307.293	129.2	1365.72				1783.352	103.664	1564.713
0.207	2286.592	1041.068	1587.66	2293.583	1060.988	1372.642	2118.917	1117.708	1530.06	2121.52	1125.203	1429.594	2256.985	1123.503	1629.431	2228.954	1146.027	1322.441	2068.89	803.477	1648.241	2026.642	703.466	1632.519	2019.693	832.079	1610.888	1972.072	734.796	1595.357	1777.706	361.223	1617.903	1742.578	288.897	1604.913	1745.635	383.349	1580.854	1710.534	312.09	1566.769	1639.183	235.386	1536.511	1602.77	211.815	1526.146	1625.276	194.954	1580.114	2317.02	844.968	1298.862	2401.462	773.861	1302.094	2276.236	800.51	1329.64	2357.656	726.277	1331.805	2350.69	410.631	1349.594	2326.293	334.33	1363.355	2324.237	428.19	1392.251	2297.4	348.517	1402.769	2231.15	255.365	1437.541	2202.591	221.944	1450.269	2225.456	216.651	1398.588																			1764.494	60.432	1512.051	1715.956	73.546	1616.434																									2406.332	120.418	1456.181	2348.688	119.601	1361.323				1763.819	109.907	1566.501
0.213	2290.284	1042.841	1586.41	2295.326	1064.385	1372.161	2123.302	1121.984	1530.417	2125.408	1130.176	1429.907	2261.892	1125.612	1628.42	2230.895	1149.573	1321.365	2064.291	811.951	1647.23	2018.894	713.408	1630.607	2017.329	842.912	1608.799	1965.926	746.8	1592.865	1766.306	373.881	1618.306	1731.11	301.559	1606.186	1734.13	395.395	1581.007	1698.916	324.115	1567.515	1631.152	253.696	1538.38	1593.026	233.279	1526.793	1613.345	213.971	1580.913	2316.373	846.424	1301.055	2399.528	773.989	1304.028	2274.469	802.041	1330.522	2354.623	726.499	1332.115	2365.897	400.583	1350.192	2347.858	323.366	1362.722	2339.393	415.479	1393.888	2318.521	333.926	1403.053	2260.322	232.343	1437.194	2235.354	196.099	1449.438	2257.612	194.4	1397.209																			1742.771	68.168	1513.669	1694.725	83.311	1616.596																									2448.695	116.7	1450.547	2389.953	111.851	1356.409				1744.706	119.154	1568.384
0.22	2293.426	1044.416	1585.326	2296.309	1066.786	1371.625	2127.215	1126.265	1530.776	2128.838	1134.717	1430.142	2266.595	1127.789	1627.589	2232.698	1152.335	1320.24	2060.62	819.949	1645.508	2013.016	722.365	1628.844	2015.653	851.727	1605.6	1961.006	757.149	1590.107	1755.948	386.495	1618.052	1719.696	314.804	1606.52	1723.694	408.115	1580.714	1688.029	336.915	1567.745	1622.456	272.158	1539.314	1583.064	254.42	1527.427	1601.706	233.481	1581.545	2314.574	847.04	1302.735	2396.983	772.878	1305.576	2271.502	802.572	1330.84	2351.139	725.845	1332.816	2381.796	391.132	1350.228	2368.94	311.156	1361.717	2354.234	401.88	1394.501	2339.785	319.288	1402.825	2289.751	210.362	1435.628	2269.041	171.366	1447.089	2290.95	173.42	1394.644																			1721.587	78.474	1515.141	1675.165	94.404	1616.324																									2489.767	114.79	1445.091	2431.093	106.469	1351.336				1725.472	130.817	1569.701
0.227	2296.094	1046.002	1584.274	2297.201	1068.331	1370.654	2130.926	1130.354	1531.078	2131.818	1138.531	1430.046	2271.06	1129.973	1626.745	2234.081	1154.329	1318.985	2058.577	826.842	1643.544	2009.295	730.038	1627.785	2014.91	858.831	1602.206	1958.618	765.087	1587.654	1746.154	398.831	1616.985	1709.119	327.275	1605.581	1714.567	421.028	1579.576	1677.14	350.704	1566.746	1612.539	290.17	1539.435	1571.944	274.907	1527.738	1589.844	252.761	1581.679	2313.024	845.87	1304.221	2393.482	770.508	1306.448	2268.66	802.782	1332.003	2346.804	724.45	1333.792	2395.585	379.199	1349.39	2389.719	299.208	1360.218	2369.232	388.598	1394.669	2360.873	304.894	1402.055	2320.247	189.32	1433.168	2303.503	148.103	1443.398	2325.035	153.805	1391.166																			1699.983	87.339	1516.926	1655.519	106.729	1615.197																									2528.944	114.63	1440.372	2471.403	103.285	1346.153				1707.139	142.503	1567.615
0.233	2298.335	1047.802	1583.243	2297.789	1069.428	1369.526	2133.915	1134.078	1531.092	2134.216	1141.721	1429.697	2275.079	1132.188	1625.783	2235.099	1155.734	1317.941	2058.333	832.497	1641.847	2007.99	735.905	1627.076	2015.553	864.251	1599.446	1958.129	770.996	1585.893	1737.109	410.425	1615.648	1697.432	340.337	1604.281	1706.648	433.702	1578.046	1666.61	364.585	1565.153	1600.99	307.922	1538.643	1559.365	295.081	1527.752	1577.007	271.818	1581.387	2310.73	844.461	1304.327	2389.129	766.984	1307.176	2265.49	802.741	1333.119	2341.231	722.78	1335.511	2409.655	368.208	1348.011	2409.983	287.537	1358.381	2383.905	375.369	1394.077	2382.211	290.845	1401.249	2350.868	169.692	1429.78	2338.394	126.604	1438.487	2358.872	136.145	1386.938																			1676.226	102.603	1512.23	1634.915	123.195	1612.968																									2566.316	116.51	1436.078	2510.542	102.614	1341.221				1688.609	155.278	1564.92
0.24	2300.282	1049.778	1582.281	2298.508	1070.153	1368.046	2136.39	1137.496	1530.947	2136.012	1144.266	1429.024	2278.424	1134.469	1624.556	2235.921	1156.686	1317.028	2059.811	836.011	1640.715	2008.753	740.032	1626.723	2017.447	867.909	1597.989	1959.95	774.738	1585.012	1728.778	421.633	1614.498	1685.572	353.617	1603.1	1699.746	446.356	1576.667	1656.976	379.623	1563.402	1587.354	326.004	1537.756	1545.225	314.692	1527.251	1562.779	290.427	1580.433	2307.754	842.173	1303.841	2383.693	762.201	1307.579	2261.675	802.57	1333.958	2334.813	720.3	1337.653	2423.035	357.319	1346.263	2429.605	276.821	1356.484	2398.155	362.597	1393.098	2402.509	278.033	1399.914	2381.325	152.073	1425.748	2373.285	107.64	1432.798	2393.897	121.54	1381.425																			1654.669	117.693	1508.915	1615.47	139.012	1610.361																									2601.292	120.437	1432.475	2547.836	104.623	1336.87				1667.168	169.591	1560.565
0.247	2302.038	1051.919	1581.54	2298.846	1070.573	1366.83	2138.499	1140.616	1530.73	2137.382	1146.044	1428.337	2281.165	1136.94	1623.162	2235.837	1157.486	1315.818	2062.917	837.652	1640.358	2011.483	741.734	1626.461	2020.154	869.806	1598.131	1962.552	776.716	1585.121	1721.337	433.169	1613.243	1674.322	367.437	1601.367	1693.315	459.606	1575.922	1646.986	395.45	1562.128	1573.749	344.386	1536.874	1531.176	334.491	1526.62	1548.314	309.002	1579.375	2304.306	839.378	1303.188	2377.101	756.901	1307.998	2257.088	802.223	1334.462	2327.304	717.112	1339.463	2436.263	347.094	1343.975	2449.155	267.062	1354.437	2411.248	350.795	1390.953	2421.713	266.578	1397.514	2411.213	137.259	1421.533	2407.394	91.897	1426.815	2427.004	109.763	1376.33																			1634.697	134.818	1504.771	1596.688	155.773	1606.972																									2633.397	126.552	1430.212	2582.334	109.262	1333.337				1649.631	185.551	1556.857
0.253	2303.653	1054.042	1581.075	2299.359	1070.766	1365.816	2140.1	1143.37	1530.647	2138.191	1147.236	1427.898	2283.236	1139.577	1621.635	2235.927	1157.773	1315.496	2067.122	837.489	1640.582	2015.699	741.633	1626.531	2023.384	870.08	1599.837	1966.035	776.833	1586.193	1714.583	444.446	1611.968	1664.344	381.373	1599.564	1687.638	472.934	1575.605	1638.045	411.547	1561.386	1561.08	363.467	1536.041	1518.058	355.141	1526.228	1534.902	328.28	1578.363	2300.452	836.111	1302.259	2369.823	750.839	1308.077	2251.847	801.434	1334.205	2318.544	713.424	1340.12	2449.782	338.055	1341.18	2468.616	259.165	1351.946	2422.987	339.738	1387.45	2439.794	256.324	1394.0	2439.526	125.647	1417.603	2439.82	80.13	1421.492	2458.26	101.284	1371.721																			1614.818	152.836	1499.85	1578.531	173.084	1603.154																									2661.975	134.645	1428.949	2613.532	116.433	1331.043				1632.469	202.011	1552.793
0.26	2305.099	1056.003	1580.918	2300.112	1070.84	1365.305	2141.391	1145.455	1530.846	2138.744	1147.88	1427.838	2284.772	1142.431	1620.298	2235.987	1157.683	1315.424	2072.116	835.845	1641.298	2021.255	739.743	1626.691	2026.791	868.821	1602.619	1970.332	775.299	1588.096	1709.571	455.103	1610.748	1655.865	395.244	1597.733	1683.602	486.145	1575.618	1630.404	427.861	1560.887	1550.199	383.424	1535.479	1506.787	376.939	1526.208	1523.517	348.101	1577.269	2296.275	832.652	1301.011	2362.203	744.285	1307.466	2246.231	800.276	1333.252	2309.365	709.469	1339.669	2462.951	330.683	1337.863	2486.747	253.356	1349.069	2432.531	329.528	1381.786	2455.712	247.729	1388.958	2465.386	116.754	1414.254	2469.643	71.221	1416.891	2486.85	95.427	1367.909																			1595.031	171.537	1494.774	1560.99	191.305	1599.226																									2686.381	144.555	1429.394	2640.772	125.329	1330.464				1615.576	219.05	1548.472
0.267	2306.408	1057.659	1581.014	2300.831	1070.762	1365.456	2142.417	1146.926	1531.343	2139.175	1148.105	1428.057	2285.555	1145.327	1619.232	2236.122	1157.24	1315.622	2077.613	833.029	1642.323	2027.629	736.567	1626.901	2030.513	866.249	1606.11	1975.182	772.17	1590.392	1706.147	465.485	1609.431	1649.033	409.034	1595.798	1681.199	498.869	1575.523	1624.905	443.806	1560.047	1541.904	404.21	1534.971	1498.047	400.641	1527.132	1514.364	369.558	1576.658	2292.184	829.141	1299.223	2354.422	738.395	1305.914	2241.103	798.94	1331.938	2300.959	705.182	1338.813	2474.352	325.795	1334.322	2502.79	251.081	1345.818	2440.648	320.529	1374.848	2469.059	240.954	1382.52	2487.805	109.948	1411.284	2495.848	64.881	1413.319	2511.85	91.411	1365.012																			1575.548	191.177	1489.715	1544.716	210.882	1596.014																									2705.587	155.613	1431.717	2663.431	134.92	1331.243				1599.959	236.471	1543.91
0.273	2307.528	1058.806	1581.331	2301.551	1070.369	1366.084	2143.187	1147.664	1532.084	2139.46	1148.025	1428.456	2285.522	1148.012	1618.422	2236.528	1156.488	1315.949	2084.034	828.788	1642.618	2034.73	732.138	1627.007	2034.368	862.381	1609.88	1980.565	767.671	1592.802	1704.343	475.81	1608.027	1643.958	422.9	1593.88	1681.024	511.197	1575.184	1621.585	459.751	1559.225	1536.243	425.687	1534.488	1492.068	424.627	1527.326	1507.581	391.958	1576.232	2288.012	825.63	1296.535	2347.324	732.862	1303.44	2236.565	797.568	1330.428	2292.798	702.384	1336.677	2482.734	322.94	1330.688	2516.258	249.457	1343.01	2446.825	313.153	1368.328	2480.087	236.054	1376.393	2505.987	105.312	1408.278	2517.464	60.893	1410.073	2532.75	88.712	1362.726																			1556.752	212.096	1484.871	1528.849	231.4	1592.494																									2718.957	166.724	1435.806	2681.701	143.521	1333.919				1584.034	254.816	1539.507
0.28	2308.421	1059.356	1581.699	2302.307	1069.665	1366.899	2143.653	1147.587	1532.974	2139.612	1147.572	1428.98	2284.688	1150.143	1617.929	2237.153	1155.458	1316.327	2090.1	823.811	1643.239	2042.203	726.856	1627.001	2038.402	857.182	1613.299	1986.454	761.77	1594.953	1704.352	485.961	1606.488	1640.806	437.027	1592.143	1682.975	523.251	1574.477	1620.37	475.733	1558.327	1533.316	447.635	1533.831	1488.999	449.296	1527.063	1503.158	415.215	1575.509	2284.355	822.652	1293.758	2341.534	728.49	1300.778	2232.79	796.214	1328.976	2286.003	699.99	1334.318	2487.538	320.228	1327.268	2525.342	248.805	1341.656	2450.741	308.475	1363.64	2487.516	233.25	1372.513	2519.607	102.142	1404.339	2533.268	58.585	1407.456	2549.171	86.923	1360.633																			1539.793	233.804	1480.907	1515.085	252.441	1586.719																									2726.579	176.402	1441.033	2695.813	149.98	1337.538				1570.329	274.015	1535.436
0.287	2309.136	1059.306	1582.251	2302.812	1068.713	1367.81	2143.809	1146.634	1533.995	2139.56	1146.65	1429.644	2283.119	1151.306	1617.753	2237.843	1154.366	1316.557	2096.29	818.419	1643.557	2050.067	720.474	1626.739	2042.659	850.987	1615.98	1992.625	754.685	1596.547	1706.052	496.161	1604.922	1639.547	451.338	1590.394	1686.896	534.996	1573.447	1621.426	491.72	1557.248	1532.572	468.763	1533.355	1489.113	474.546	1526.195	1501.206	439.36	1574.421	2281.095	820.323	1291.676	2336.651	725.386	1298.302	2229.538	794.948	1327.618	2281.686	697.644	1333.597	2488.098	317.16	1325.623	2527.649	246.688	1339.843	2452.292	305.163	1363.078	2490.939	230.664	1371.677	2528.197	99.451	1400.562	2543.49	56.664	1405.064	2560.388	85.209	1358.581																			1524.862	256.765	1477.686	1501.289	276.235	1583.713																									2729.526	183.13	1445.575	2705.626	153.738	1340.778				1558.611	294.235	1531.693
0.293	2309.584	1058.543	1582.747	2302.802	1067.835	1368.71	2143.771	1144.743	1535.169	2139.272	1145.228	1430.478	2281.086	1151.234	1617.949	2238.174	1153.062	1316.642	2103.791	813.085	1642.211	2058.314	713.116	1626.141	2047.308	843.732	1617.568	1999.408	746.505	1597.753	1709.497	506.255	1603.567	1640.208	466.03	1588.88	1692.586	546.716	1572.366	1624.714	507.583	1555.98	1535.889	491.362	1531.755	1492.756	500.232	1524.417	1501.911	464.231	1572.986	2278.541	818.727	1290.641	2332.515	722.912	1296.231	2226.59	793.819	1326.43	2277.467	695.684	1331.824	2485.684	313.476	1326.109	2526.332	243.45	1338.8	2451.613	301.579	1365.13	2491.348	227.381	1372.614	2531.829	97.323	1397.834	2547.797	54.869	1403.514	2565.723	83.087	1357.214																			1512.162	280.716	1475.475	1489.873	301.366	1581.527																									2729.294	186.225	1448.086	2710.468	153.909	1343.525				1549.235	315.189	1530.036
0.3	2309.929	1057.151	1583.091	2302.206	1066.988	1369.524	2143.362	1141.832	1536.373	2138.391	1143.334	1431.46	2278.694	1149.903	1618.569	2238.012	1151.612	1316.693	2109.608	805.907	1642.401	2066.908	705.264	1625.571	2052.262	835.532	1618.336	2006.487	737.229	1598.653	1715.197	515.908	1601.799	1643.07	480.267	1586.682	1700.712	557.635	1571.132	1630.251	523.113	1554.568	1542.432	513.672	1529.635	1499.997	525.585	1521.708	1505.5	489.691	1571.104	2276.974	817.548	1290.592	2329.427	720.653	1295.256	2224.237	792.896	1325.235	2273.483	693.921	1329.527	2480.32	308.586	1327.262	2520.896	239.214	1338.473	2448.058	297.236	1367.789	2488.433	223.281	1374.608	2530.473	94.899	1397.596	2546.615	52.638	1403.651	2564.764	80.648	1357.363																			1503.047	304.549	1474.844	1480.864	327.945	1580.222																									2727.097	185.269	1448.081	2709.248	151.823	1343.862				1538.8	337.735	1532.598
0.307	2310.081	1055.099	1583.142	2301.141	1066.215	1369.828	2142.717	1138.063	1537.577	2137.149	1140.801	1432.677	2278.305	1147.561	1619.068	2237.75	1149.555	1317.472	2115.528	798.215	1642.115	2076.928	697.413	1623.177	2057.364	826.631	1618.284	2014.253	727.358	1598.448	1722.375	525.678	1600.653	1648.104	495.724	1585.367	1710.762	568.027	1569.774	1638.298	538.106	1553.15	1551.973	535.212	1527.12	1510.581	550.141	1518.354	1512.307	514.783	1568.627	2276.056	816.764	1291.312	2327.2	718.981	1294.922	2222.241	792.056	1324.261	2270.211	692.281	1327.444	2473.002	302.742	1328.588	2513.748	233.527	1340.192	2441.6	292.966	1370.538	2482.291	218.655	1377.533	2524.718	91.16	1400.123	2540.856	48.897	1406.147	2558.086	76.429	1359.275																			1496.725	328.656	1475.013	1474.881	355.606	1579.73																									2723.052	181.001	1445.33	2702.126	147.261	1341.746				1534.879	359.806	1532.363
0.313	2310.03	1052.52	1582.948	2299.874	1065.317	1369.685	2141.786	1133.448	1538.665	2135.486	1137.606	1433.93	2276.76	1144.26	1620.103	2235.874	1147.589	1317.435	2121.439	790.229	1641.504	2085.854	688.217	1622.53	2062.703	817.307	1617.408	2022.368	716.676	1597.867	1731.55	534.936	1599.63	1655.831	508.866	1584.906	1722.724	577.71	1568.357	1648.501	552.55	1551.657	1564.197	555.743	1524.412	1523.892	573.27	1514.776	1522.182	538.715	1565.585	2275.055	815.813	1291.991	2325.616	717.86	1295.284	2220.693	790.935	1323.704	2267.673	690.968	1326.261	2464.669	297.489	1329.394	2504.433	227.91	1341.502	2433.372	289.292	1371.873	2473.394	213.946	1379.789	2514.609	85.893	1404.219	2530.687	43.466	1410.468	2546.382	69.943	1362.289																			1493.419	352.437	1475.757	1472.388	383.418	1580.361																									2715.563	174.606	1440.173	2689.901	139.352	1338.402				1533.476	381.673	1532.754
0.32	2309.814	1049.426	1582.579	2298.238	1064.17	1369.111	2140.814	1128.25	1539.521	2133.646	1133.677	1435.252	2275.635	1139.829	1621.194	2233.126	1145.187	1317.365	2127.167	781.973	1640.61	2094.855	678.779	1621.795	2068.009	807.452	1615.903	2030.821	705.531	1596.783	1742.432	543.751	1598.616	1665.14	523.11	1585.022	1736.435	586.589	1566.87	1660.736	566.022	1550.24	1578.5	575.154	1521.585	1539.418	594.703	1511.387	1534.702	561.536	1563.098	2273.906	814.359	1292.73	2324.336	716.339	1295.907	2219.085	789.564	1323.676	2266.142	689.342	1326.292	2455.675	292.701	1329.996	2493.438	221.928	1342.39	2423.967	285.306	1372.522	2462.021	209.025	1380.457	2500.599	79.769	1407.916	2516.047	37.219	1414.772	2530.185	61.85	1365.076																			1493.442	375.417	1477.143	1473.918	410.679	1581.079																									2704.084	165.637	1434.333	2673.723	128.445	1334.619				1534.256	405.011	1534.273
