ankle_X	ankle_Y	ankle_Z
	-9.191753	-26.010088	13.338103
	-5.353573	-24.177302	13.379577
	-2.110145	-22.591087	13.517545
	0.639839	-21.247218	13.949239
	3.008891	-20.136672	14.817522
	5.129332	-19.219369	16.190975
	7.172996	-18.397529	18.015508
	9.328317	-17.519895	20.037493
	11.614187	-16.475982	21.788430
	13.670004	-15.323562	22.845231
	14.967126	-14.281959	23.303944
	15.241518	-13.618053	23.879674
	14.487145	-13.534852	25.486309
	12.661583	-14.088986	28.897763
	9.558379	-15.100995	34.682583
	4.999573	-16.040971	43.064552
	-0.594689	-16.240937	53.435926
	-6.159745	-15.895358	63.983505
	-11.132900	-15.653147	72.916523
	-15.425167	-15.723263	79.160594
	-19.455824	-16.777628	81.826242
	-24.005290	-19.446101	80.236432
	-30.086384	-24.841661	73.320296
	-36.817614	-36.008759	57.686393
	-38.072444	-47.189624	38.477341
	-35.125920	-51.291330	25.124194
	-31.895052	-50.767533	17.478036
	-29.903526	-49.014296	13.422987
	-29.363452	-47.631894	11.813104
	-30.139676	-47.135468	12.125586
	-32.115739	-47.556833	14.186627
	-35.239034	-48.616880	18.138189
	-39.388273	-49.588065	24.534309
	-44.065687	-48.995430	34.472434
	-47.997613	-44.858665	49.103961
	-49.486809	-37.069396	67.060498
	-48.733076	-29.511724	82.694286
	-48.983175	-25.811682	91.383836
	-53.033073	-26.793291	92.067078
	-61.017469	-35.481385	81.308320
	-68.287175	-62.670852	48.249400
	-65.030053	-98.945334	3.879035
	-55.357776	-114.049834	-19.106718
	-46.538108	-118.040758	-29.494232
	-39.754147	-118.910088	-35.165888
	-34.607367	-119.159719	-38.873099
	-30.622571	-119.556697	-41.662225
	-27.452831	-120.299647	-43.983441
	-24.859793	-121.376407	-46.049121
	-22.677953	-122.693441	-47.964785
	-20.790878	-124.132953	-49.783243
	-19.116838	-125.582619	-51.530296
	-17.599237	-126.950773	-53.217869
	-16.199686	-128.171566	-54.850909
	-14.893105	-129.204204	-56.431167
	-13.664456	-130.029173	-57.958916
	-12.505973	-130.642416	-59.433561
	-11.414389	-131.049520	-60.854652
	-10.388437	-131.262465	-62.223696
	-9.426535	-131.298563	-63.545260
	-8.525394	-131.179527	-64.826222
	-7.680539	-130.929932	-66.074390
	-6.887901	-130.575654	-67.298081
	-6.144805	-130.142633	-68.506455
	-5.449757	-129.656136	-69.709796
	-4.801929	-129.141258	-70.919791
	-4.201446	-128.623624	-72.149356
	-3.650587	-128.127784	-73.411265
	-3.154903	-127.674046	-74.716649
	-2.723270	-127.276803	-76.074491
	-2.367462	-126.944471	-77.491255
	-2.101843	-126.679593	-78.969804
	-1.942306	-126.479729	-80.508441
	-1.904373	-126.339694	-82.100914
	-2.001382	-126.253573	-83.737122
	-2.242783	-126.215599	-85.404185
	-2.632387	-126.220116	-87.087422
	-3.167314	-126.260489	-88.771037
	-3.838291	-126.327571	-90.439162
	-4.630964	-126.408879	-92.077056
	-5.527496	-126.488606	-93.671478
	-36.280373	14.823537	179.034947
	-35.898676	15.990367	-179.867915
	-35.410083	17.146160	-178.861651
	-34.823484	18.281799	-177.970327
	-34.146369	19.382413	-177.210332
	-33.385567	20.425553	-176.590989
	-32.548770	21.381294	-176.114666
	-31.645866	22.214567	-175.777227
	-30.689967	22.889225	-175.569704
	-29.698216	23.372663	-175.479912
	-28.691910	23.639676	-175.493628
	-27.695165	23.674629	-175.596737
	-26.732205	23.471754	-175.778196
	-25.824724	23.034440	-176.032108
	-24.990614	22.374119	-176.358266
	-24.243933	21.508378	-176.761790
	-23.594846	20.457808	-177.252252
	-23.048934	19.242033	-177.842484
	-27.884081	-128.594926	-108.136381
	-28.823106	-129.190031	-108.054599
	-29.698625	-129.730496	-107.851225
	-30.516999	-130.198531	-107.515851
	-31.287147	-130.579668	-107.039237
	-32.020640	-130.860743	-106.412681
	-32.731109	-131.028772	-105.627884
	-33.433708	-131.071235	-104.677169
	-34.145507	-130.976371	-103.553392
	-34.885774	-130.731637	-102.248842
	-35.675676	-130.320885	-100.753118
	-36.538368	-129.721437	-99.050235
	-37.499842	-128.901167	-97.115203
	-38.589587	-127.815903	-94.910442
	-39.839828	-126.405760	-92.380808
	-41.282094	-124.587889	-89.445106
	-42.940598	-122.244640	-85.982795
	-44.821119	-119.206906	-81.815435
	-46.891329	-115.234445	-76.685594
	-49.047281	-110.001798	-70.244000
	-51.062081	-103.120332	-62.078251
	-52.526908	-94.277502	-51.866868
	-52.847938	-83.592231	-39.758018
	-51.422854	-72.014521	-26.793226
	-47.992504	-61.097645	-14.684835
	-42.840358	-52.027057	-4.815522
	-36.608348	-45.055975	2.379258
	-29.971859	-39.804497	7.158910
	-23.448416	-35.737999	10.020413
	-17.360745	-32.411324	11.449225
	-11.874597	-29.521758	11.845150
	-7.051907	-26.888146	11.519069
	-2.894168	-24.416984	10.708041
	0.629099	-22.072861	9.592709
	3.565254	-19.856418	8.312587
	5.971692	-17.789262	6.976960
	7.910811	-15.903024	5.671444
	9.444655	-14.231470	4.461932
	10.630088	-12.805911	3.396598
	11.514750	-11.652567	2.507065
	12.134025	-10.791584	1.810711
	12.509153	-10.238617	1.313020
	12.646595	-10.006886	1.007923
	12.539214	-10.106939	0.878377
	12.169152	-10.544634	0.899823
	11.512019	-11.318761	1.043759
	10.541998	-12.419255	1.278088
	9.237516	-13.826910	1.567028
	7.588942	-15.513903	1.874898
	5.607555	-17.444793	2.172650
	3.329900	-19.578822	2.442818
	0.813273	-21.873592	2.679713
	-1.876152	-24.290022	2.883955
	-4.675755	-26.797300	3.054982
	-7.532868	-29.375381	3.185613
	-10.406684	-32.016299	3.257300
	-13.268426	-34.727649	3.236016
	-16.097770	-37.536432	3.072688
	-18.876278	-40.488008	2.707739
	-21.580485	-43.638192	2.077006
	-24.175977	-47.041267	1.119301
	-26.614818	-50.738421	-0.215200
	-28.837436	-54.748772	-1.956922
	-30.778886	-59.063333	-4.108860
	-32.378343	-63.644254	-6.641700
	-33.588116	-68.429124	-9.494974
	-34.380471	-73.336387	-12.581830
	-34.752466	-78.272889	-15.798002
	-34.727142	-83.146345	-19.037240
	-34.348391	-87.878917	-22.208865
	-33.669347	-92.414274	-25.248670
	-32.742778	-96.714836	-28.117856
	-31.619957	-100.754811	-30.796336
	-30.350800	-104.516076	-33.279040
	-28.980781	-107.988207	-35.574119
	-27.548398	-111.169664	-37.700315
	-26.084049	-114.066155	-39.682860
	-24.610118	-116.686573	-41.548279
	-23.142304	-119.040637	-43.320719
	-21.691143	-121.138855	-45.020877
	-20.263808	-122.992198	-46.666037
	-18.866097	-124.611361	-48.270320
	-17.503212	-126.006859	-49.844505
	-16.179708	-127.188951	-51.395525
	-14.900328	-128.166338	-52.926850
	-13.671164	-128.944891	-54.439467
	-12.499338	-129.528063	-55.932481
	-11.391209	-129.918508	-57.403530
	-10.350746	-130.119442	-58.848904
	-9.378825	-130.136117	-60.264006
	-8.473009	-129.977899	-61.645246
	-7.627842	-129.659979	-62.992333
	-6.835870	-129.203354	-64.309141
	-6.089000	-128.633256	-65.603304
	-5.380307	-127.977947	-66.885553
	-4.706186	-127.268132	-68.168519
	-4.067449	-126.535045	-69.464874
	-3.468870	-125.807729	-70.786053
	-2.918528	-125.111654	-72.142059
	-2.427740	-124.468362	-73.541002
	-2.010843	-123.894909	-74.987925
	-1.684390	-123.403433	-76.484117
	-1.465904	-123.001163	-78.027566
	-1.372360	-122.690704	-79.613512
	-1.418439	-122.470723	-81.234438
	-1.614529	-122.336672	-82.880305
	-1.964844	-122.281156	-84.539377
	-2.466351	-122.294153	-86.198935
	-3.108643	-122.362805	-87.845790
	-3.874664	-122.470750	-89.466915
	-4.742720	-122.598200	-91.050176
	-36.895523	17.713902	-179.883528
	-36.595936	18.790508	-178.776043
	-36.201651	19.854161	-177.746094
	-35.721882	20.896025	-176.818740
	-35.163244	21.900691	-176.012026
	-34.530345	22.845961	-175.337083
	-33.827315	23.704250	-174.798359
	-33.059388	24.444273	-174.394029
	-32.234376	25.033225	-174.117115
	-31.363927	25.440582	-173.956912
	-30.463894	25.642568	-173.900480
	-29.553431	25.624921	-173.934587
	-28.653291	25.383425	-174.047867
	-27.784091	24.923215	-174.232695
	-26.964797	24.257131	-174.486373
	-26.211407	23.402904	-174.811426
	-25.536199	22.379787	-175.215232
	-24.947576	21.205326	-175.708821
	-24.450543	19.892839	-176.305062
	-24.047661	18.450352	-177.017642
	-28.221981	-127.233653	-104.959596
	-29.032955	-127.678921	-104.528752
	-29.776464	-128.033966	-103.960693
	-30.459943	-128.286679	-103.249080
	-31.094530	-128.428088	-102.388635
	-31.695844	-128.450823	-101.374667
	-32.284110	-128.346649	-100.201943
	-32.883266	-128.104707	-98.863768
	-33.519405	-127.710469	-97.351396
	-34.219725	-127.143482	-95.652403
	-35.012323	-126.373796	-93.747445
	-35.925304	-125.359193	-91.606012
	-36.983666	-124.045195	-89.182377
	-38.204278	-122.366129	-86.412184
	-39.589527	-120.242684	-83.208375
	-41.118397	-117.576187	-79.456873
	-42.733913	-114.246939	-75.017266
	-44.329131	-110.126822	-69.737944
	-45.737614	-105.117069	-63.496742
	-46.738856	-99.216407	-56.271767
	-47.092879	-92.600045	-48.221043
	-46.607559	-85.646687	-39.705651
	-45.209036	-78.844582	-31.185596
	-42.962959	-72.602811	-23.017028
	-40.023758	-67.100503	-15.293367
	-36.542588	-62.266337	-7.838617
	-32.582412	-57.864092	-0.351925
	-28.079751	-53.630310	7.316131
	-22.902054	-49.425099	14.776691
	-17.045672	-45.284681	20.877974
	-10.821388	-41.222611	24.288527
	-4.770147	-37.062129	24.607315
	0.547169	-32.686648	22.547076
	4.757126	-28.264441	19.210838
	7.803160	-24.103015	15.510279
	9.865975	-20.443680	12.007863
	11.200311	-17.404244	8.977007
	12.030773	-15.008576	6.507649
	12.517453	-13.230039	4.591729
	12.757279	-12.023024	3.175673
	12.797253	-11.340045	2.188494
	12.649076	-11.140138	1.556614
	12.299266	-11.390583	1.207700
	11.716313	-12.062572	1.068110
	10.860749	-13.126009	1.063988
	9.696482	-14.546940	1.126554
	8.199724	-16.286686	1.196803
	6.366960	-18.301592	1.230238
	4.220990	-20.543569	1.203362
	1.809946	-22.963254	1.119970
	-0.802462	-25.517222	1.012671
	-3.552529	-28.176307	0.937722
	-6.393194	-30.931154	0.967239
	-9.307773	-33.796364	1.182940
	-12.320831	-36.815665	1.671094
	-15.505598	-40.064309	2.520003
	-18.984141	-43.638459	3.828082
	-22.920119	-47.616924	5.730189
	-27.501657	-51.971215	8.450866
	-32.891005	-56.375088	12.423750
	-39.090764	-59.830527	18.575422
	-45.613386	-60.087501	28.823997
	-50.708686	-53.825632	45.776813
	-51.626071	-42.290360	66.950921
	-50.309558	-34.224955	82.364090
	-50.847382	-31.247478	89.771404
	-54.469204	-32.793004	89.452204
	-61.026382	-42.242722	77.761812
	-66.239694	-68.114963	46.160385
	-62.087990	-98.819832	7.548820
	-52.536774	-111.973980	-13.477422
	-43.875110	-115.503476	-23.604180
	-37.246591	-116.121478	-29.349796
	-32.275278	-116.149843	-33.179943
	-28.484283	-116.351578	-36.062024
	-25.516971	-116.940844	-38.424801
	-23.126045	-117.917356	-40.481956
	-21.139684	-119.194493	-42.350637
	-19.437003	-120.655623	-44.099155
	-17.932581	-122.184009	-45.768709
	-16.565999	-123.680586	-47.384455
	-15.295348	-125.070372	-48.960942
	-14.093642	-126.299587	-50.504706
	-12.945710	-127.330462	-52.016649
	-11.844609	-128.138224	-53.494957
	-10.788386	-128.709882	-54.937531
	-9.777768	-129.043721	-56.343416
	-8.814183	-129.148768	-57.713356
	-7.897995	-129.043566	-59.049893
	-7.027820	-128.754036	-60.357331
	-6.200619	-128.311000	-61.641597
	-5.411972	-127.748588	-62.910597
	-4.656973	-127.103423	-64.175283
	-3.931821	-126.413053	-65.449769
	-3.235408	-125.713503	-66.749839
	-2.570841	-125.037105	-68.091097
	-1.946713	-124.410771	-69.487270
	-1.377148	-123.854232	-70.948499
	-0.880408	-123.378737	-72.479874
	-0.477037	-122.987881	-74.080794
	-0.188176	-122.680722	-75.745660
	-0.033889	-122.454703	-77.465282
	-0.031209	-122.306552	-79.228075
	-0.192410	-122.231673	-81.020934
	-0.523734	-122.223253	-82.829732
	-1.024188	-122.271828	-84.639547
	-1.684676	-122.364943	-86.435238
	-2.488421	-122.486570	-88.202450
	-3.412810	-122.617036	-89.928329
	-4.432204	-122.733920	-91.601253
	-38.764750	16.814081	-179.340448
	-38.395736	18.120119	-178.090632
	-37.909380	19.432603	-176.943991
	-37.310694	20.736426	-175.927520
	-36.603239	22.010888	-175.059996
	-35.790431	23.229542	-174.352198
	-34.877109	24.360167	-173.807329
	-33.870867	25.365605	-173.421206
	-32.782830	26.206646	-173.182532
	-31.628339	26.846007	-173.073726
	-30.427832	27.252342	-173.072614
	-29.206876	27.403913	-173.155439
	-27.994702	27.290939	-173.300645
	-26.821934	26.915483	-173.492023
	-25.718380	26.289182	-173.720678
	-24.711154	25.430395	-173.986112
	-23.822898	24.361797	-174.296001
	-23.070416	23.107724	-174.664409
	-28.645460	-123.839879	-103.746098
	-29.677720	-124.581371	-103.536667
	-30.607351	-125.290753	-103.239150
	-31.435034	-125.939882	-102.839200
	-32.166702	-126.506741	-102.322937
	-32.813288	-126.974290	-101.676216
	-33.389732	-127.328900	-100.884406
	-33.913672	-127.559926	-99.933716
	-34.403895	-127.658238	-98.812246
	-34.878956	-127.613200	-97.509242
	-35.356827	-127.410278	-96.013252
	-35.855578	-127.029560	-94.310279
	-36.394097	-126.444864	-92.382766
	-36.991946	-125.623785	-90.209147
	-37.668176	-124.526477	-87.761794
	-38.439221	-123.101516	-85.003004
	-39.316122	-121.282421	-81.881318
	-40.301356	-118.987740	-78.328433
	-41.383889	-116.121775	-74.255076
	-42.530293	-112.573093	-69.547001
	-43.671329	-108.215407	-64.067242
	-44.685432	-102.921857	-57.674373
	-45.382336	-96.606191	-50.270648
	-45.499241	-89.301735	-41.892288
	-44.735548	-81.257568	-32.818052
	-42.841381	-72.966749	-23.605315
	-39.727167	-65.035217	-14.958596
	-35.519491	-57.943891	-7.479919
	-30.519350	-51.894078	-1.491022
	-25.098907	-46.830537	2.971251
	-19.604889	-42.561704	6.054889
	-14.307070	-38.870449	7.987111
	-9.389009	-35.575394	9.006853
	-4.960157	-32.552282	9.333819
	-1.073914	-29.734161	9.157589
	2.255615	-27.100428	8.635455
	5.041180	-24.661499	7.895221
	7.313029	-22.445261	7.039649
	9.110355	-20.486881	6.149677
	10.474411	-18.820845	5.286632
	11.444038	-17.475324	4.494771
	12.052073	-16.470174	3.804461
	12.322626	-15.817845	3.234501
	12.270505	-15.524101	2.792697
	11.901958	-15.588596	2.475960
	11.215331	-16.007898	2.270668
	10.202390	-16.778990	2.153498
	8.852603	-17.898570	2.093837
	7.162232	-19.358286	2.058741
	5.145617	-21.140447	2.019890
	2.840387	-23.217355	1.958951
	0.301744	-25.554379	1.866507
	-2.408903	-28.115482	1.735135
	-5.232898	-30.869131	1.553197
	-8.118471	-33.792312	1.302124
	-11.021484	-36.871697	0.954158
	-13.903561	-40.104011	0.470337
	-16.727926	-43.497990	-0.197764
	-19.454498	-47.075520	-1.101728
	-22.036571	-50.867327	-2.287779
	-24.421435	-54.902661	-3.788683
	-26.554521	-59.196539	-5.617610
	-28.384001	-63.739672	-7.764169
	-29.864996	-68.494274	-10.192988
	-30.964247	-73.395668	-12.845489
	-31.664852	-78.359083	-15.645370
	-31.969999	-83.290851	-18.507384
	-31.903773	-88.101857	-21.348018
	-31.507337	-92.719598	-24.095877
	-30.831813	-97.094408	-26.699158
	-29.931270	-101.198261	-29.128276
	-28.857916	-105.019109	-31.373855
	-27.659203	-108.554834	-33.442189
	-26.376636	-111.809608	-35.350666
	-25.045652	-114.792525	-37.124145
	-23.694677	-117.515811	-38.791155
	-22.344177	-119.991920	-40.379581
	-21.008089	-122.231680	-41.913363
	-19.696282	-124.244493	-43.410830
	-18.415480	-126.040036	-44.884989
	-17.169556	-127.629701	-46.345523
	-15.960731	-129.025267	-47.799919
	-14.790582	-130.235816	-49.252680
	-13.660192	-131.267227	-50.705195
	-12.570658	-132.124159	-52.157253
	-11.524351	-132.810769	-53.607856
	-10.525459	-133.330045	-55.054591
	-9.578875	-133.684208	-56.493598
	-8.688462	-133.876457	-57.920936
	-7.855840	-133.912325	-59.333833
	-7.079687	-133.799520	-60.730948
	-6.355774	-133.547268	-62.112461
	-5.677874	-133.166442	-63.480827
	-5.038917	-132.669909	-64.841543
	-4.432241	-132.072452	-66.202930
	-3.853111	-131.391034	-67.575092
	-3.299982	-130.645953	-68.968979
	-2.774940	-129.861236	-70.395824
	-2.283729	-129.062579	-71.866142
	-1.836141	-128.274022	-73.387834
	-1.446472	-127.516069	-74.964404
	-1.133011	-126.806124	-76.594672
	-0.916347	-126.159511	-78.273704
	-0.816888	-125.589394	-79.993602
	-0.851724	-125.105890	-81.743946
	-1.031787	-124.715585	-83.512593
	-1.360464	-124.421173	-85.286636
	-1.833267	-124.220266	-87.053149
	-2.438152	-124.103926	-88.799969
	-3.156756	-124.056061	-90.516201
	-36.404454	18.832004	-178.292625
	-36.236860	19.910444	-177.284804
	-35.989288	20.962867	-176.316655
	-35.667465	21.995837	-175.418940
	-35.273481	23.010257	-174.615944
	-34.806350	23.997959	-173.924894
	-34.263622	24.939344	-173.357071
	-33.643564	25.803441	-172.918744
	-32.947333	26.550238	-172.610927
	-32.180858	27.135471	-172.428894
	-31.355819	27.517167	-172.362855
	-30.489180	27.661267	-172.400121
	-29.601772	27.544798	-172.527872
	-28.716322	27.157093	-172.735582
	-27.855071	26.499239	-173.016984
	-27.037739	25.582019	-173.371307
	-26.280393	24.423773	-173.803266
	-25.594911	23.048558	-174.322280
	-24.988639	21.483634	-174.941394
	-24.655377	-127.984629	-106.017636
	-25.690361	-128.853870	-105.761358
	-26.675097	-129.648696	-105.388945
	-27.611289	-130.336641	-104.891399
	-28.502975	-130.892370	-104.260999
	-29.355931	-131.297835	-103.491989
	-30.178056	-131.541933	-102.580813
	-30.980164	-131.619420	-101.525468
	-31.775766	-131.528641	-100.324191
	-32.580165	-131.268374	-98.974026
	-33.410453	-130.834281	-97.469355
	-34.286500	-130.215308	-95.799587
	-35.231735	-129.390567	-93.945868
	-36.272554	-128.327859	-91.878423
	-37.436560	-126.983180	-89.554199
	-38.750965	-125.297407	-86.911440
	-40.240304	-123.187706	-83.859757
	-41.920104	-120.535014	-80.267165
	-43.783768	-117.169856	-75.945090
	-45.780085	-112.858367	-70.634170
	-47.777072	-107.299294	-64.005931
	-49.512681	-100.171275	-55.722770
	-50.557174	-91.305525	-45.630075
	-50.359946	-81.006462	-34.095752
	-48.456955	-70.250296	-22.216713
	-44.748457	-60.304355	-11.427619
	-39.579836	-51.992900	-2.735244
	-33.546795	-45.423020	3.600184
	-27.239538	-40.261549	7.824497
	-21.101824	-36.076924	10.359280
	-15.408753	-32.511651	11.619201
	-10.301111	-29.322896	11.952757
	-5.829936	-26.368872	11.637287
	-1.992572	-23.582484	10.889190
	1.243075	-20.946676	9.875832
	3.924287	-18.474881	8.726643
	6.106375	-16.196122	7.543470
	7.848705	-14.144472	6.408878
	9.210809	-12.353170	5.391330
	10.248209	-10.852379	4.549333
	11.008925	-9.668483	3.935815
	11.531073	-8.824062	3.601518
	11.840627	-8.339194	3.597603
	11.948351	-8.234103	3.977891
	11.846076	-8.532071	4.800325
	11.501102	-9.262064	6.127515
	10.846848	-10.459226	8.023628
	9.772623	-12.159004	10.542383
	8.119990	-14.382787	13.699726
	5.696761	-17.117542	17.419394
	2.332044	-20.297520	21.436815
	-1.995488	-23.809362	25.166695
	-6.981532	-27.542028	27.645531
	-11.954534	-31.417091	27.848227
	-16.152232	-35.259546	25.445604
	-19.164717	-38.693358	21.217494
	-21.123363	-41.397007	16.439152
	-22.454108	-43.375684	12.027406
	-23.552105	-44.890587	8.337379
	-24.661393	-46.269946	5.368446
	-25.893829	-47.800997	2.959880
	-27.277579	-49.702313	0.894007
	-28.790964	-52.131210	-1.055125
	-30.376864	-55.194675	-3.096465
	-31.947167	-58.951564	-5.404186
	-33.387080	-63.404288	-8.098946
	-34.566246	-68.485001	-11.226686
	-35.359215	-74.048795	-14.743640
	-35.671440	-79.886684	-18.521303
	-35.461255	-85.759962	-22.377891
	-34.749126	-91.446028	-26.126128
	-33.610974	-96.778735	-29.617024
	-32.154726	-101.664548	-32.764339
	-30.490311	-106.071374	-35.544402
	-28.711627	-110.007946	-37.978860
	-26.892353	-113.506958	-40.114868
	-25.085918	-116.611351	-42.010099
	-23.326772	-119.363902	-43.722198
	-21.633764	-121.802415	-45.301904
	-20.014965	-123.959072	-46.790414
	-18.472184	-125.861109	-48.219723
	-17.004036	-127.531672	-49.613512
	-15.608072	-128.989902	-50.988075
	-14.282007	-130.250754	-52.354031
	-13.023645	-131.326057	-53.718498
	-11.830666	-132.225798	-55.086202
	-10.701237	-132.958251	-56.458952
	-9.634714	-133.529433	-57.834757
	-8.631446	-133.942936	-59.208221
	-7.691741	-134.201092	-60.572501
	-6.814814	-134.307034	-61.921528
	-5.998448	-134.265954	-63.251408
	-5.239120	-134.084966	-64.560972
	-4.531850	-133.773035	-65.851662
	-3.870185	-133.341807	-67.127101
	-3.247002	-132.806243	-68.392946
	-2.655706	-132.183893	-69.656869
	-2.091423	-131.493234	-70.927887
	-1.552065	-130.752813	-72.215210
	-1.039203	-129.981400	-73.527518
	-0.558913	-129.197697	-74.872643
	-0.122185	-128.419706	-76.257108
	0.255703	-127.664536	-77.685471
	0.556220	-126.948447	-79.159699
	0.758699	-126.286887	-80.678792
	0.842229	-125.694219	-82.238748
	0.788468	-125.182848	-83.832928
	0.584418	-124.761845	-85.452673
	0.224295	-124.435357	-87.087710
	-0.289604	-124.201613	-88.726735
	-0.946748	-124.052585	-90.358750
	-37.067563	19.231593	-179.287386
	-36.902083	20.332454	-178.225982
	-36.626891	21.421694	-177.156741
	-36.249612	22.502113	-176.119243
	-35.776699	23.574491	-175.148324
	-35.212651	24.634881	-174.271557
	-34.559747	25.671529	-173.508940
	-33.819187	26.662411	-172.874277
	-32.993465	27.575129	-172.376091
	-32.088648	28.370262	-172.017129
	-31.115476	29.006748	-171.793565
	-30.089531	29.447062	-171.695212
	-29.031325	29.661689	-171.707185
	-27.965977	29.632658	-171.812639
	-26.921641	29.354802	-171.995919
	-25.926861	28.834674	-172.245565
	-25.007812	28.088460	-172.556575
	-24.186207	27.139343	-172.931527
	-23.477792	26.014045	-173.380180
	-22.891433	24.739177	-173.917465
	-22.429308	23.337650	-174.560623
	-22.088124	21.825322	-175.326758
	-26.898218	-129.370474	-109.538482
	-27.686577	-130.050331	-109.416167
	-28.416968	-130.638898	-109.167521
	-29.103220	-131.125313	-108.782190
	-29.760886	-131.500417	-108.250712
	-30.406676	-131.756623	-107.564894
	-31.058170	-131.887631	-106.718282
	-31.733637	-131.887514	-105.705815
	-32.452316	-131.748714	-104.522267
	-33.235188	-131.459245	-103.159939
	-34.105471	-131.000715	-101.606312
	-35.089089	-130.346872	-99.841651
	-36.215824	-129.460861	-97.835905
	-37.519645	-128.290884	-95.543431
	-39.036257	-126.764254	-92.894227
	-40.798031	-124.778780	-89.781806
	-42.825853	-122.188875	-86.046554
	-45.113581	-118.782803	-81.452401
	-47.598015	-114.252524	-75.660490
	-50.107584	-108.176916	-68.221318
	-52.291038	-100.088034	-58.654159
	-53.565787	-89.762410	-46.756437
	-53.209950	-77.776057	-33.181002
	-50.714376	-65.723925	-19.670458
	-46.157299	-55.308754	-8.131452
	-40.152377	-47.235568	0.521075
	-33.467632	-41.245976	6.389139
	-26.733387	-36.740060	10.006680
	-20.357640	-33.173737	11.944031
	-14.557551	-30.166596	12.675740
	-9.420129	-27.485655	12.567016
	-4.954941	-25.004682	11.892228
	-1.131342	-22.668548	10.856113
	2.099415	-20.466475	9.612310
	4.793536	-18.413802	8.277648
	7.009237	-16.539441	6.941437
	8.803259	-14.875975	5.671872
	10.228747	-13.452985	4.520588
	11.332585	-12.294660	3.524747
	12.151901	-11.418852	2.707713
	12.712274	-10.835970	2.080182
	13.027920	-10.549558	1.642263
	13.101808	-10.559119	1.385546
	12.925616	-10.863476	1.294013
	12.481344	-11.462190	1.344475
	11.745191	-12.353765	1.507403
	10.693148	-13.531796	1.747848
	9.308555	-14.981585	2.028299
	7.590212	-16.679643	2.315580
	5.556266	-18.596021	2.586762
	3.241855	-20.696844	2.828320
	0.693970	-22.946268	3.032185
	-2.034082	-25.309187	3.193192
	-4.888086	-27.754988	3.306195
	-7.817229	-30.261761	3.362027
	-10.777303	-32.820603	3.343787
	-13.731766	-35.439589	3.224590
	-16.649250	-38.145621	2.967402
	-19.499960	-40.982245	2.526103
	-22.253233	-44.002796	1.847514
	-24.874857	-47.260257	0.875989
	-27.324214	-50.797499	-0.439585
	-29.553658	-54.639663	-2.138066
	-31.510641	-58.787198	-4.238011
	-33.142012	-63.210620	-6.729333
	-34.401284	-67.851223	-9.567125
	-35.258808	-72.629396	-12.672571
	-35.709634	-77.456941	-15.944731
	-35.771330	-82.248220	-19.280732
	-35.474438	-86.927059	-22.592444
	-34.857193	-91.430082	-25.811150
	-33.965750	-95.709142	-28.886976
	-32.851966	-99.732409	-31.790111
	-31.567867	-103.482251	-34.510428
	-30.161233	-106.950847	-37.052915
	-28.673161	-110.135766	-39.431584
	-27.136972	-113.037505	-41.664367
	-25.578817	-115.658802	-43.769598
	-24.019311	-118.004434	-45.764361
	-22.474856	-120.082393	-47.664994
	-20.958247	-121.904981	-49.487385
	-19.479313	-123.486233	-51.244920
	-18.045951	-124.838314	-52.946558
	-16.665026	-125.971224	-54.597363
	-15.342850	-126.893674	-56.200044
	-14.084891	-127.612812	-57.756007
	-12.895080	-128.135008	-59.266585
	-11.775530	-128.467717	-60.734322
	-10.726007	-128.620098	-62.163094
	-9.743358	-128.603451	-63.557797
	-8.822309	-128.432836	-64.924744
	-7.957154	-128.128041	-66.272085
	-7.142558	-127.712874	-67.609658
	-6.373417	-127.214219	-68.948505
	-5.645577	-126.661215	-70.300207
	-4.958186	-126.083027	-71.675504
	-4.315784	-125.505810	-73.082611
	-3.728322	-124.951404	-74.526656
	-3.210162	-124.437654	-76.009744
	-2.779039	-123.978741	-77.530810
	-2.454434	-123.585494	-79.085830
	-2.255757	-123.265495	-80.668464
	-2.200440	-123.022931	-82.270726
	-2.301283	-122.859144	-83.883992
	-2.563907	-122.773309	-85.500417
	-2.985662	-122.761741	-87.113835
	-3.555928	-122.816279	-88.719562
	-4.257546	-122.922772	-90.313472
	-5.069058	-123.060570	-91.890956
	-5.967124	-123.204264	-93.446359
	-6.929274	-123.327083	-94.972640
	-37.048131	16.736609	178.476500
	-36.662768	17.912226	179.504340
	-36.191286	19.104613	-179.555404
	-35.632226	20.302782	-178.719264
	-34.984400	21.487237	-177.999530
	-34.248963	22.629823	-177.404325
	-33.431386	23.695437	-176.937393
	-32.542160	24.645325	-176.598050
	-31.596434	25.440866	-176.381584
	-30.613491	26.046860	-176.280021
	-29.616068	26.434151	-176.282904
	-28.629120	26.581624	-176.378368
	-27.678041	26.477301	-176.555173
	-26.786686	26.118301	-176.805220
	-25.975693	25.509977	-177.125555
	-25.261240	24.664504	-177.519383
	-24.653999	23.598489	-177.995794
	-24.158544	22.329674	-178.568009
	-23.773875	20.874097	-179.250820
	-23.494814	19.244614	179.941199
	-31.198622	-126.383840	-110.157343
	-32.098320	-127.021662	-109.938716
	-32.951788	-127.579320	-109.572627
	-33.768530	-128.040374	-109.048664
	-34.560813	-128.390446	-108.355932
	-35.343311	-128.615906	-107.482297
	-36.132307	-128.703084	-106.413985
	-36.945233	-128.636471	-105.134530
